ticker,round,y,x
TXN,1,421.81440888888886,54.28465269086358
TXN,1,420.2476177777778,67.88368272841052
TXN,1,419.13363555555554,81.44555694618272
TXN,1,416.3591911111111,95.00743116395495
TXN,1,417.43269333333336,108.56930538172716
TXN,1,419.9161511111111,122.16833541927409
TXN,1,420.7984,135.7302096370463
TXN,1,423.3111911111111,149.29208385481854
TXN,1,420.8449422222222,162.85395807259073
TXN,1,420.38841777777776,176.45298811013768
TXN,1,421.25228444444446,190.0148623279099
TXN,1,418.6204,203.5767365456821
TXN,1,412.82139555555557,217.13861076345432
TXN,1,399.85293333333334,230.73764080100125
TXN,1,374.8589777777778,244.29951501877343
TXN,1,355.26802666666663,257.8613892365457
TXN,1,285.7064711111111,271.42326345431786
TXN,1,160.07336888888887,285.02229349186484
TXN,1,278.8993777777778,298.5841677096371
TXN,1,298.8124088888889,312.14604192740927
TXN,1,340.8860888888889,325.70791614518146
TXN,1,308.4995466666667,339.3069461827284
TXN,1,323.8749066666667,352.8688204005006
TXN,1,314.9510222222222,366.43069461827287
TXN,1,304.2708533333333,379.99256883604505
TXN,1,302.33377777777775,393.591598873592
TXN,1,347.19529777777774,407.1534730913642
TXN,1,297.00264,420.7153473091364
TXN,1,283.90736,434.27722152690865
TXN,1,270.0342577777778,447.8762515644556
TXN,1,270.09849777777777,461.4381257822278
TXN,1,218.9180888888889,475
TXN,1,198.56691555555557,475
TXN,1,204.33981333333335,461.4381257822278
TXN,1,223.59968888888886,447.8762515644556
TXN,1,273.80554666666666,434.27722152690865
TXN,1,273.79019555555556,420.7153473091364
TXN,1,288.1096533333333,407.1534730913642
TXN,1,300.21884444444447,393.591598873592
TXN,1,349.36616,379.99256883604505
TXN,1,306.69857777777776,366.43069461827287
TXN,1,309.2816711111111,352.8688204005006
TXN,1,320.75481777777776,339.3069461827284
TXN,1,328.9398933333334,325.70791614518146
TXN,1,315.0228888888889,312.14604192740927
TXN,1,344.40374222222226,298.5841677096371
TXN,1,305.68657777777776,285.02229349186484
TXN,1,287.79960000000005,271.42326345431786
TXN,1,175.16605333333334,257.8613892365457
TXN,1,290.9084444444444,244.29951501877343
TXN,1,358.1914844444444,230.73764080100125
TXN,1,376.9272711111111,217.13861076345432
TXN,1,401.2448977777778,203.5767365456821
TXN,1,413.94847999999996,190.0148623279099
TXN,1,419.70749333333333,176.45298811013768
TXN,1,421.99255999999997,162.85395807259073
TXN,1,420.8644,149.29208385481854
TXN,1,421.3999288888889,135.7302096370463
TXN,1,423.82296,122.16833541927409
TXN,1,421.4171377777778,108.56930538172716
TXN,1,420.6912355555556,95.00743116395495
TXN,1,418.2282133333333,81.44555694618272
TXN,1,416.97744,67.88368272841052
TXN,1,419.75853333333333,54.28465269086358
TXN,1,420.96208,40.72277847309136
TXN,1,422.6959733333333,27.16090425531915
TXN,1,429.6329155555556,13.599030037546934
TXN,1,428.04608,0
MSI,1,426.0471111111111,13.599030037546934
MSI,1,426.37202666666667,27.16090425531915
MSI,1,428.4575288888889,40.72277847309136
MSI,1,420.3429511111111,54.28465269086358
MSI,1,418.6279288888889,67.88368272841052
MSI,1,417.57525333333336,81.44555694618272
MSI,1,414.3783111111111,95.00743116395495
MSI,1,415.09512,108.56930538172716
MSI,1,417.7910488888889,122.16833541927409
MSI,1,418.66586666666666,135.7302096370463
MSI,1,420.7105955555556,149.29208385481854
MSI,1,418.2262577777778,162.85395807259073
MSI,1,416.8772177777778,176.45298811013768
MSI,1,416.58603555555555,190.0148623279099
MSI,1,410.87112,203.5767365456821
MSI,1,403.2909955555556,217.13861076345432
MSI,1,389.7015466666667,230.73764080100125
MSI,1,362.8162755555556,244.29951501877343
MSI,1,341.5047288888889,257.8613892365457
MSI,1,258.5854577777778,271.42326345431786
MSI,1,88.3243288888889,285.02229349186484
MSI,1,235.82836444444445,298.5841677096371
MSI,1,274.4692622222222,312.14604192740927
MSI,1,325.1467022222222,325.70791614518146
MSI,1,278.3210222222222,339.3069461827284
MSI,1,293.71300444444444,352.8688204005006
MSI,1,275.4477244444445,366.43069461827287
MSI,1,269.20969777777776,379.99256883604505
MSI,1,273.3810933333333,393.591598873592
MSI,1,331.27609777777775,407.1534730913642
MSI,1,269.78091555555557,420.7153473091364
MSI,1,250.14958222222222,434.27722152690865
MSI,1,238.91550222222222,447.8762515644556
MSI,1,236.48650666666668,461.4381257822278
MSI,1,171.06984888888888,475
MSI,1,141.26366222222222,475
MSI,1,142.71683555555555,461.4381257822278
MSI,1,172.70244444444444,447.8762515644556
MSI,1,238.13758222222222,434.27722152690865
MSI,1,240.43976,420.7153473091364
MSI,1,251.5502488888889,407.1534730913642
MSI,1,271.5227288888889,393.591598873592
MSI,1,332.27274666666665,379.99256883604505
MSI,1,276.2077511111111,366.43069461827287
MSI,1,274.2987377777778,352.8688204005006
MSI,1,281.8760266666667,339.3069461827284
MSI,1,298.31941333333333,325.70791614518146
MSI,1,283.18028444444445,312.14604192740927
MSI,1,327.60102222222224,298.5841677096371
MSI,1,278.4627022222222,285.02229349186484
MSI,1,241.23029333333332,271.42326345431786
MSI,1,102.80208888888887,257.8613892365457
MSI,1,264.38436444444443,244.29951501877343
MSI,1,346.41581333333335,230.73764080100125
MSI,1,368.1090844444444,217.13861076345432
MSI,1,394.47075555555557,203.5767365456821
MSI,1,408.5416622222222,190.0148623279099
MSI,1,415.28510222222224,176.45298811013768
MSI,1,419.1141777777778,162.85395807259073
MSI,1,418.5490222222222,149.29208385481854
MSI,1,419.49248,135.7302096370463
MSI,1,422.1341422222222,122.16833541927409
MSI,1,419.71336,108.56930538172716
MSI,1,418.9553866666667,95.00743116395495
MSI,1,416.3511733333333,81.44555694618272
MSI,1,415.4222844444445,67.88368272841052
MSI,1,418.4719733333333,54.28465269086358
MSI,1,419.6908711111111,40.72277847309136
MSI,1,421.26929777777775,27.16090425531915
MSI,1,428.8746488888889,13.599030037546934
MSI,1,426.91381333333334,0
INTC,1,428.61152888888887,13.599030037546934
INTC,1,429.3913066666667,27.16090425531915
INTC,1,430.8480977777778,40.72277847309136
INTC,1,425.0600444444445,54.28465269086358
INTC,1,423.15474666666665,67.88368272841052
INTC,1,421.7445955555556,81.44555694618272
INTC,1,419.1977777777778,95.00743116395495
INTC,1,421.0225066666667,108.56930538172716
INTC,1,423.6866577777778,122.16833541927409
INTC,1,423.89150222222224,135.7302096370463
INTC,1,425.78809777777775,149.29208385481854
INTC,1,423.24998222222223,162.85395807259073
INTC,1,424.16674666666665,176.45298811013768
INTC,1,425.9172622222222,190.0148623279099
INTC,1,424.73219555555556,203.5767365456821
INTC,1,419.8642311111111,217.13861076345432
INTC,1,411.93298666666664,230.73764080100125
INTC,1,391.13536,244.29951501877343
INTC,1,376.98906666666664,257.8613892365457
INTC,1,324.42549333333335,271.42326345431786
INTC,1,263.53340444444444,285.02229349186484
INTC,1,330.5450133333333,298.5841677096371
INTC,1,331.83773333333335,312.14604192740927
INTC,1,367.27582222222225,325.70791614518146
INTC,1,350.67032,339.3069461827284
INTC,1,357.49824,352.8688204005006
INTC,1,354.40758222222223,366.43069461827287
INTC,1,347.65456,379.99256883604505
INTC,1,342.2044266666666,393.591598873592
INTC,1,374.3802577777778,407.1534730913642
INTC,1,335.30112,420.7153473091364
INTC,1,318.6158311111111,434.27722152690865
INTC,1,300.3086044444444,447.8762515644556
INTC,1,299.5784977777778,461.4381257822278
INTC,1,252.8705422222222,475
INTC,1,236.33984000000004,475
INTC,1,251.69104888888887,461.4381257822278
INTC,1,265.00593777777783,447.8762515644556
INTC,1,310.0344622222222,434.27722152690865
INTC,1,313.8588444444444,420.7153473091364
INTC,1,330.66586666666666,407.1534730913642
INTC,1,347.47953777777775,393.591598873592
INTC,1,382.7255911111111,379.99256883604505
INTC,1,355.4191911111111,366.43069461827287
INTC,1,360.89367111111113,352.8688204005006
INTC,1,369.14953777777777,339.3069461827284
INTC,1,374.98208,325.70791614518146
INTC,1,374.7846666666667,312.14604192740927
INTC,1,381.03530666666666,298.5841677096371
INTC,1,360.07106666666664,285.02229349186484
INTC,1,358.4562666666667,271.42326345431786
INTC,1,313.1957155555556,257.8613892365457
INTC,1,353.82091555555553,244.29951501877343
INTC,1,395.6123111111111,230.73764080100125
INTC,1,408.39685333333335,217.13861076345432
INTC,1,418.8039288888889,203.5767365456821
INTC,1,424.6638488888889,190.0148623279099
INTC,1,429.12192888888893,176.45298811013768
INTC,1,429.64357333333334,162.85395807259073
INTC,1,426.2346488888889,149.29208385481854
INTC,1,424.80611555555555,135.7302096370463
INTC,1,427.0821866666667,122.16833541927409
INTC,1,424.7382577777778,108.56930538172716
INTC,1,424.58376888888887,95.00743116395495
INTC,1,421.8178311111111,81.44555694618272
INTC,1,419.88114666666667,67.88368272841052
INTC,1,422.45016,54.28465269086358
INTC,1,424.08089777777775,40.72277847309136
INTC,1,425.5270311111111,27.16090425531915
INTC,1,431.1105333333333,13.599030037546934
INTC,1,429.8067644444444,0
HRS,1,425.68924444444445,13.599030037546934
HRS,1,425.9016177777778,27.16090425531915
HRS,1,428.14552,40.72277847309136
HRS,1,419.8853511111111,54.28465269086358
HRS,1,418.1596711111111,67.88368272841052
HRS,1,417.12146666666666,81.44555694618272
HRS,1,413.8257688888889,95.00743116395495
HRS,1,414.22704888888893,108.56930538172716
HRS,1,416.7413066666667,122.16833541927409
HRS,1,417.52098666666666,135.7302096370463
HRS,1,419.62037333333336,149.29208385481854
HRS,1,417.2045777777778,162.85395807259073
HRS,1,415.4801688888889,176.45298811013768
HRS,1,414.85859555555555,190.0148623279099
HRS,1,408.10352,203.5767365456821
HRS,1,399.6582577777778,217.13861076345432
HRS,1,383.88064,230.73764080100125
HRS,1,356.07635555555555,244.29951501877343
HRS,1,331.91243555555553,257.8613892365457
HRS,1,246.9516622222222,271.42326345431786
HRS,1,48.207866666666675,285.02229349186484
HRS,1,210.6707288888889,298.5841677096371
HRS,1,255.3125422222222,312.14604192740927
HRS,1,314.1021155555556,325.70791614518146
HRS,1,259.14640888888886,339.3069461827284
HRS,1,274.3395111111111,352.8688204005006
HRS,1,253.30066666666667,366.43069461827287
HRS,1,247.4239288888889,379.99256883604505
HRS,1,254.8975733333333,393.591598873592
HRS,1,320.2317066666667,407.1534730913642
HRS,1,251.482,420.7153473091364
HRS,1,225.6923288888889,434.27722152690865
HRS,1,216.65189333333333,447.8762515644556
HRS,1,214.10693333333333,461.4381257822278
HRS,1,143.30095999999998,475
HRS,1,109.7646488888889,475
HRS,1,110.50756444444443,461.4381257822278
HRS,1,144.04641777777778,447.8762515644556
HRS,1,214.6366933333333,434.27722152690865
HRS,1,217.1312,420.7153473091364
HRS,1,226.31908444444448,407.1534730913642
HRS,1,252.1255733333333,393.591598873592
HRS,1,320.7770133333333,379.99256883604505
HRS,1,255.65789333333333,366.43069461827287
HRS,1,248.16987555555554,352.8688204005006
HRS,1,254.0180622222222,339.3069461827284
HRS,1,274.8461955555556,325.70791614518146
HRS,1,259.52353777777773,312.14604192740927
HRS,1,314.34655999999995,298.5841677096371
HRS,1,255.59805333333333,285.02229349186484
HRS,1,210.90608,271.42326345431786
HRS,1,48.52320000000002,257.8613892365457
HRS,1,247.33221333333333,244.29951501877343
HRS,1,332.4644888888889,230.73764080100125
HRS,1,356.49836444444446,217.13861076345432
HRS,1,384.23879999999997,203.5767365456821
HRS,1,399.9217688888889,190.0148623279099
HRS,1,408.40653333333336,176.45298811013768
HRS,1,415.0851466666667,162.85395807259073
HRS,1,415.67445333333336,149.29208385481854
HRS,1,417.3619022222222,135.7302096370463
HRS,1,419.8416444444444,122.16833541927409
HRS,1,417.7265155555555,108.56930538172716
HRS,1,416.96942222222225,95.00743116395495
HRS,1,414.53074666666663,81.44555694618272
HRS,1,414.06424888888887,67.88368272841052
HRS,1,417.38527111111114,54.28465269086358
HRS,1,418.4704088888889,40.72277847309136
HRS,1,420.20899555555553,27.16090425531915
HRS,1,428.39465777777775,13.599030037546934
HRS,1,426.29136,0
GLW,1,426.61784,13.599030037546934
GLW,1,427.0512888888889,27.16090425531915
GLW,1,428.98005333333333,40.72277847309136
GLW,1,421.4549777777778,54.28465269086358
GLW,1,419.9345333333333,67.88368272841052
GLW,1,418.72443555555554,81.44555694618272
GLW,1,415.7062311111111,95.00743116395495
GLW,1,416.7115822222222,108.56930538172716
GLW,1,419.22290666666663,122.16833541927409
GLW,1,419.9712,135.7302096370463
GLW,1,422.36646222222225,149.29208385481854
GLW,1,419.73858666666666,162.85395807259073
GLW,1,418.9372,176.45298811013768
GLW,1,419.6923377777778,190.0148623279099
GLW,1,416.41453333333334,203.5767365456821
GLW,1,409.95562666666666,217.13861076345432
GLW,1,396.66176,230.73764080100125
GLW,1,370.75338666666664,244.29951501877343
GLW,1,349.7729155555556,257.8613892365457
GLW,1,269.62740444444444,271.42326345431786
GLW,1,120.44931555555556,285.02229349186484
GLW,1,252.05116444444445,298.5841677096371
GLW,1,288.7404177777778,312.14604192740927
GLW,1,335.1000888888889,325.70791614518146
GLW,1,295.97313777777777,339.3069461827284
GLW,1,309.18976,352.8688204005006
GLW,1,296.15529777777783,366.43069461827287
GLW,1,287.0397688888889,379.99256883604505
GLW,1,286.6395644444445,393.591598873592
GLW,1,338.5447022222222,407.1534730913642
GLW,1,282.4539911111111,420.7153473091364
GLW,1,265.6206666666667,434.27722152690865
GLW,1,254.21283555555559,447.8762515644556
GLW,1,253.24258666666665,461.4381257822278
GLW,1,195.32685333333333,475
GLW,1,171.76866666666666,475
GLW,1,174.73543999999998,461.4381257822278
GLW,1,197.91366222222223,447.8762515644556
GLW,1,255.07768000000004,434.27722152690865
GLW,1,256.32728000000003,420.7153473091364
GLW,1,269.08708444444443,407.1534730913642
GLW,1,285.5347733333333,393.591598873592
GLW,1,340.38243555555556,379.99256883604505
GLW,1,290.6134488888889,366.43069461827287
GLW,1,290.7518044444444,352.8688204005006
GLW,1,300.5722133333333,339.3069461827284
GLW,1,311.1113866666667,325.70791614518146
GLW,1,297.9760177777778,312.14604192740927
GLW,1,335.8248177777778,298.5841677096371
GLW,1,289.7163377777778,285.02229349186484
GLW,1,256.86672,271.42326345431786
GLW,1,126.55358222222222,257.8613892365457
GLW,1,271.3094755555556,244.29951501877343
GLW,1,351.0516533333333,230.73764080100125
GLW,1,372.06732444444447,217.13861076345432
GLW,1,397.77789333333334,203.5767365456821
GLW,1,411.06980444444446,190.0148623279099
GLW,1,417.4143111111111,176.45298811013768
GLW,1,420.7997688888889,162.85395807259073
GLW,1,420.00209777777775,149.29208385481854
GLW,1,420.57497777777775,135.7302096370463
GLW,1,423.1131911111111,122.16833541927409
GLW,1,420.5691111111111,108.56930538172716
GLW,1,419.70397333333335,95.00743116395495
GLW,1,417.25131555555555,81.44555694618272
GLW,1,416.3169511111111,67.88368272841052
GLW,1,419.0606933333333,54.28465269086358
GLW,1,420.2476177777778,40.72277847309136
GLW,1,421.81440888888886,27.16090425531915
GLW,1,429.1826488888889,13.599030037546934
GLW,1,427.3521511111111,0
PBI,1,425.5584177777778,13.599030037546934
PBI,1,425.7772444444444,27.16090425531915
PBI,1,428.05048,40.72277847309136
PBI,1,419.6967377777778,54.28465269086358
PBI,1,417.9250044444445,67.88368272841052
PBI,1,416.81982222222223,81.44555694618272
PBI,1,413.41911111111114,95.00743116395495
PBI,1,413.57888,108.56930538172716
PBI,1,416.1127911111111,122.16833541927409
PBI,1,416.8202133333333,135.7302096370463
PBI,1,418.89320000000004,149.29208385481854
PBI,1,416.42988444444444,162.85395807259073
PBI,1,414.37469333333337,176.45298811013768
PBI,1,413.6102666666667,190.0148623279099
PBI,1,406.7730577777778,203.5767365456821
PBI,1,398.44121777777775,217.13861076345432
PBI,1,381.71251555555557,230.73764080100125
PBI,1,352.97396444444445,244.29951501877343
PBI,1,327.3402488888889,257.8613892365457
PBI,1,241.15089777777777,271.42326345431786
PBI,1,39.149244444444456,285.02229349186484
PBI,1,203.22064888888886,298.5841677096371
PBI,1,249.12800000000001,312.14604192740927
PBI,1,310.1760444444444,325.70791614518146
PBI,1,252.41460444444445,339.3069461827284
PBI,1,268.1496888888889,352.8688204005006
PBI,1,247.40574222222222,366.43069461827287
PBI,1,240.21897777777775,379.99256883604505
PBI,1,248.30529777777775,393.591598873592
PBI,1,317.2546666666667,407.1534730913642
PBI,1,247.11641777777777,420.7153473091364
PBI,1,219.94632000000001,434.27722152690865
PBI,1,210.70006222222221,447.8762515644556
PBI,1,207.18084444444443,461.4381257822278
PBI,1,133.03859555555556,475
PBI,1,98.23400888888887,475
PBI,1,98.69190222222221,461.4381257822278
PBI,1,133.52533333333332,447.8762515644556
PBI,1,207.44504000000003,434.27722152690865
PBI,1,211.07367111111108,420.7153473091364
PBI,1,220.46542222222223,407.1534730913642
PBI,1,247.6147911111111,393.591598873592
PBI,1,317.75675555555557,379.99256883604505
PBI,1,249.14462222222224,366.43069461827287
PBI,1,241.39377777777779,352.8688204005006
PBI,1,248.52989333333332,339.3069461827284
PBI,1,269.4047644444445,325.70791614518146
PBI,1,253.59527111111112,312.14604192740927
PBI,1,311.1416,298.5841677096371
PBI,1,250.40351111111107,285.02229349186484
PBI,1,204.37755555555555,271.42326345431786
PBI,1,40.85605333333332,257.8613892365457
PBI,1,243.62672888888886,244.29951501877343
PBI,1,329.22296000000006,230.73764080100125
PBI,1,354.23647111111114,217.13861076345432
PBI,1,382.78122666666667,203.5767365456821
PBI,1,399.2429955555556,190.0148623279099
PBI,1,407.8478311111111,176.45298811013768
PBI,1,414.64866666666666,162.85395807259073
PBI,1,415.2509777777778,149.29208385481854
PBI,1,417.06152888888886,135.7302096370463
PBI,1,419.52680000000004,122.16833541927409
PBI,1,417.4662311111111,108.56930538172716
PBI,1,416.7280088888889,95.00743116395495
PBI,1,414.22704888888893,81.44555694618272
PBI,1,413.8257688888889,67.88368272841052
PBI,1,417.12146666666666,54.28465269086358
PBI,1,418.1596711111111,40.72277847309136
PBI,1,419.8853511111111,27.16090425531915
PBI,1,428.14552,13.599030037546934
PBI,1,425.9016177777778,0
CSC,1,425.96996444444443,13.599030037546934
CSC,1,426.29136,27.16090425531915
CSC,1,428.39465777777775,40.72277847309136
CSC,1,420.20899555555553,54.28465269086358
CSC,1,418.4704088888889,67.88368272841052
CSC,1,417.38527111111114,81.44555694618272
CSC,1,414.06424888888887,95.00743116395495
CSC,1,414.53074666666663,108.56930538172716
CSC,1,416.96942222222225,122.16833541927409
CSC,1,417.7265155555555,135.7302096370463
CSC,1,419.8416444444444,149.29208385481854
CSC,1,417.3619022222222,162.85395807259073
CSC,1,415.67445333333336,176.45298811013768
CSC,1,415.0851466666667,190.0148623279099
CSC,1,408.40653333333336,203.5767365456821
CSC,1,399.9217688888889,217.13861076345432
CSC,1,384.23879999999997,230.73764080100125
CSC,1,356.51938666666666,244.29951501877343
CSC,1,332.4846311111111,257.8613892365457
CSC,1,247.83469333333332,271.42326345431786
CSC,1,50.601368888888864,285.02229349186484
CSC,1,213.14479999999998,298.5841677096371
CSC,1,257.20718222222223,312.14604192740927
CSC,1,315.07539555555553,325.70791614518146
CSC,1,261.1336444444445,339.3069461827284
CSC,1,276.9787288888889,352.8688204005006
CSC,1,257.2897066666667,366.43069461827287
CSC,1,250.79315555555553,379.99256883604505
CSC,1,257.74945777777776,393.591598873592
CSC,1,322.16467555555556,407.1534730913642
CSC,1,255.05509333333333,420.7153473091364
CSC,1,229.81561777777776,434.27722152690865
CSC,1,220.4399022222222,447.8762515644556
CSC,1,217.66682666666665,461.4381257822278
CSC,1,147.75874666666667,475
CSC,1,116.06065777777779,475
CSC,1,116.96334222222224,461.4381257822278
CSC,1,148.60804444444443,447.8762515644556
CSC,1,218.3635911111111,434.27722152690865
CSC,1,220.89417777777777,420.7153473091364
CSC,1,230.62081777777775,407.1534730913642
CSC,1,255.9287377777778,393.591598873592
CSC,1,322.7649333333333,379.99256883604505
CSC,1,258.48328,366.43069461827287
CSC,1,251.81151111111112,352.8688204005006
CSC,1,258.44016,339.3069461827284
CSC,1,278.0907555555556,325.70791614518146
CSC,1,262.1312711111111,312.14604192740927
CSC,1,315.76414222222223,298.5841677096371
CSC,1,258.2717866666667,285.02229349186484
CSC,1,214.35450666666668,271.42326345431786
CSC,1,52.44956444444442,257.8613892365457
CSC,1,249.2983288888889,244.29951501877343
CSC,1,333.54483555555555,230.73764080100125
CSC,1,357.29848000000004,217.13861076345432
CSC,1,384.84707555555553,203.5767365456821
CSC,1,400.32451555555554,190.0148623279099
CSC,1,408.6945866666667,176.45298811013768
CSC,1,415.28793777777776,162.85395807259073
CSC,1,415.88281777777775,149.29208385481854
CSC,1,417.5163911111111,135.7302096370463
CSC,1,419.98176,122.16833541927409
CSC,1,417.87386666666663,108.56930538172716
CSC,1,417.11912,95.00743116395495
CSC,1,414.6912977777778,81.44555694618272
CSC,1,414.16231999999997,67.88368272841052
CSC,1,417.4310311111111,54.28465269086358
CSC,1,418.52252444444446,40.72277847309136
CSC,1,420.2720622222222,27.16090425531915
CSC,1,428.4389511111111,13.599030037546934
CSC,1,426.3555022222222,0
TER,1,425.51402666666667,13.599030037546934
TER,1,425.7327555555555,27.16090425531915
TER,1,428.0188977777778,40.72277847309136
TER,1,419.61998222222223,54.28465269086358
TER,1,417.77403555555554,67.88368272841052
TER,1,416.69095111111113,81.44555694618272
TER,1,413.30549333333335,95.00743116395495
TER,1,413.4742577777778,108.56930538172716
TER,1,416.0435644444444,122.16833541927409
