branch;line;nd
#ifdef HAVE_IMAP_SSL;619;1
#ifdef LATT_REFERRAL;667;1
#ifdef LATT_HASCHILDREN;670;1
#ifdef LATT_HASNOCHILDREN;673;1
#if !defined(CCLIENTVERSION);738;2
#if HAVE_IMAP_SSL;763;1
#if HAVE_IMAP_KRB && HAVE_IMAP_AUTH_GSS;766;1
#ifdef SET_MAXLOGINTRIALS;843;1
#ifdef SET_MAXLOGINTRIALS;889;1
#if defined(HAVE_IMAP2000) || defined(HAVE_IMAP2001);971;1
#ifdef IMAP41;1320;1
#else;1324;1
#ifdef IMAP41;1541;1
#else;1545;1
#ifndef HAVE_NEW_MIME2TEXT;1885;1
#else;1887;1
#if PHP_DEBUG;2012;1
#if PHP_DEBUG;2105;1
#ifdef HAVE_IMAP_MUTF7;2116;1
#ifdef IMAP41;2363;1
#ifdef PHP_WIN32;2847;1
#else;2849;1
#ifdef PHP_WIN32;2853;1
#else;2968;1
#ifdef HAVE_RFC822_OUTPUT_ADDRESS_LIST;3188;1
#else;3211;1
#ifdef IMAP41;3387;1
#if HAVE_IMAP;3;2
#else;165;1
#ifdef HAVE_CONFIG_H;1;1
#if HAVE_IBASE;5;1
#ifdef HAVE_CONFIG_H;1;1
#if HAVE_IBASE;5;1
#ifdef HAVE_CONFIG_H;1;1
#if HAVE_IBASE;6;2
#ifdef HAVE_CONFIG_H;1;1
#if HAVE_IBASE;5;1
#else;433;1
#ifdef HAVE_CONFIG_H;1;1
#if HAVE_IBASE;6;3
#ifndef SQLDA_CURRENT_VERSION;4;1
#ifndef METADATALENGTH;7;1
#ifdef ZEND_DEBUG_;12;1
#ifndef IBDEBUG;15;1
#ifdef ZTS;84;1
#else;86;1
#ifdef PHP_WIN32;93;1
#else;97;1
#ifndef max;118;1
#ifdef PHP_WIN32;7;1
#else;9;1
#ifdef ZTS;12;1
#else;18;1
#ifdef PHP_EMBED;22;1
#ifdef PHP_EMBED;44;1
#ifndef PHP_INTERBASE_H;1;2
#else;62;1
#ifdef HAVE_CONFIG_H;1;1
#if PHP_VERSION_ID < 50399;150;1
#else;153;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;218;1
#ifndef USE_BREAKITERATOR_POINTER;7;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef __cplusplus;13;1
#ifdef HAVE_CONFIG_H;1;1
#ifndef UTEXT_CURRENT32;150;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;52;1
#else;60;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;145;1
#ifdef HAVE_CONFIG_H;1;1
#if PHP_VERSION_ID < 50399;192;1
#else;195;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 42;288;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;306;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;318;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;325;1
#if U_ICU_VERSION_MAJOR_NUM >= 49;332;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;409;1
#if U_ICU_VERSION_MAJOR_NUM >= 49;415;1
#ifndef USE_CALENDAR_POINTER;7;1
#ifdef HAVE_CONFIG_H;1;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 42;59;2
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;497;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;649;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;739;1
#if U_ICU_VERSION_MAJOR_NUM >= 49;842;1
#ifdef HAVE_CONFIG_H;1;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 42;110;1
#else;112;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if (PHP_MAJOR_VERSION == 5 && PHP_MINOR_VERSION <= 1);11;1
#else;13;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if ZEND_MODULE_API_NO < 20071006;2;2
#else;8;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if !defined(HAVE_PTRDIFF_T) && !defined(_PTRDIFF_T_DEFINED);10;1
#ifndef INFINITY;9;1
#ifndef NAN;12;1
#if U_ICU_VERSION_MAJOR_NUM >= 49;62;1
#else;64;1
#ifdef __cplusplus;8;1
#ifdef HAVE_CONFIG_H;1;1
#if PHP_VERSION_ID < 50399;140;1
#else;143;1
#ifdef __cplusplus;4;1
#ifdef __cplusplus;12;1
#ifdef __cplusplus;39;1
#ifdef HAVE_CONFIG_H;1;1
#if U_ICU_VERSION_MAJOR_NUM > 3 || U_ICU_VERSION_MAJOR_NUM == 3 && U_ICU_VERSION_MINOR_NUM >= 8;178;1
#ifdef ZTS;9;1
#ifdef ZTS;160;1
#ifdef ZTS;236;1
#ifdef ZTS;796;1
#ifdef HAVE_CONFIG_H;3;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifndef __cplusplus;3;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if U_ICU_VERSION_MAJOR_NUM == 3 && U_ICU_VERSION_MINOR_NUM <= 4;10;1
#if U_ICU_VERSION_MAJOR_NUM == 3 && U_ICU_VERSION_MINOR_NUM < 8;32;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if ICU_LOCALE_BUG && defined(LC_NUMERIC);41;1
#if ICU_LOCALE_BUG && defined(LC_NUMERIC);67;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef UIDNA_INFO_INITIALIZER;10;1
#ifdef HAVE_46_API;22;1
#ifdef HAVE_46_API;29;1
#ifdef HAVE_46_API;32;1
#ifdef HAVE_46_API;70;1
#ifdef HAVE_46_API;187;1
#else;193;1
#ifdef HAVE_46_API;223;1
#ifndef UBYTES;5;1
#ifndef eumalloc;8;1
#ifndef eurealloc;11;1
#ifdef HAVE_CONFIG_H;1;1
#ifndef __cplusplus;3;1
#ifndef __cplusplus;3;1
#ifdef _MSC_VER;6;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef MSG_FORMAT_QUOTE_APOS;40;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef MSG_FORMAT_QUOTE_APOS;41;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM < 48;19;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef MSG_FORMAT_QUOTE_APOS;41;1
#ifdef MSG_FORMAT_QUOTE_APOS;17;1
#ifdef HAVE_CONFIG_H;1;1
#ifndef Z_ADDREF_P;11;1
#ifdef MSG_FORMAT_QUOTE_APOS;85;1
#ifdef HAVE_CONFIG_H;1;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;24;1
#ifdef HAS_MESSAGE_PATTERN;32;1
#ifdef HAS_MESSAGE_PATTERN;41;1
#ifdef HAS_MESSAGE_PATTERN;86;1
#ifdef HAS_MESSAGE_PATTERN;212;1
#else;215;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef MSG_FORMAT_QUOTE_APOS;81;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if U_ICU_VERSION_MAJOR_NUM * 1000 + U_ICU_VERSION_MINOR_NUM >= 4002;54;1
#if U_ICU_VERSION_MAJOR_NUM >= 49;593;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;598;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;602;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 42;617;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;635;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;647;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;654;1
#if U_ICU_VERSION_MAJOR_NUM >= 49;663;1
#if ZEND_MODULE_API_NO >= 20010901;688;1
#ifdef COMPILE_DL_INTL;705;1
#ifdef U_ICU_DATA_VERSION;717;1
#if U_ICU_VERSION_MAJOR_NUM * 1000 + U_ICU_VERSION_MINOR_NUM >= 4002;739;1
#ifdef U_ICU_DATA_VERSION;784;1
#ifdef PHP_WIN32;11;1
#else;13;1
#ifdef ZTS;16;1
#ifdef ZTS;28;1
#else;30;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#if PHP_VERSION_ID < 50399;280;1
#else;283;1
#if U_ICU_VERSION_MAJOR_NUM >= 49;342;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;347;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;351;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;387;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;395;1
#ifndef USE_TIMEZONE_POINTER;8;1
#ifdef HAVE_CONFIG_H;1;1
#if U_ICU_VERSION_MAJOR_NUM >= 49;93;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;184;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 48;265;1
#if U_ICU_VERSION_MAJOR_NUM * 10 + U_ICU_VERSION_MINOR_NUM >= 44;423;1
#ifdef HAVE_CONFIG_H;1;1
#if PHP_VERSION_ID < 50399;70;1
#else;73;1
#if PHP_VERSION_ID >= 50399;128;1
#else;130;1
#if PHP_VERSION_ID < 50399;134;1
#else;136;1
#if PHP_VERSION_ID < 50399;150;1
#else;152;1
#if PHP_VERSION_ID < 50399;159;1
#else;161;1
#if PHP_VERSION_ID < 50399;177;1
#else;179;1
#if PHP_VERSION_ID < 50399;186;1
#else;188;1
#if PHP_VERSION_ID < 50399;202;1
#else;204;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef COMPILE_DL_JSON;98;1
#if defined(PHP_WIN32) && defined(JSON_EXPORTS);7;1
#else;9;1
#ifdef ZTS;12;1
#ifdef ZTS;20;1
#else;22;1
#ifdef HAVE_CONFIG_H;2;1
#if defined(NETWARE) && (NEW_LIBC);5;1
#ifdef PHP_WIN32;14;2
#ifdef HAVE_LDAP_SASL_H;29;1
#elif defined(HAVE_LDAP_SASL_SASL_H);31;1
#if defined(LDAP_API_FEATURE_X_OPENLDAP) && defined(HAVE_3ARG_SETREBINDPROC);38;1
#ifdef COMPILE_DL_LDAP;50;1
#if defined(LDAP_API_FEATURE_X_OPENLDAP) && defined(HAVE_3ARG_SETREBINDPROC);57;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP;102;2
#ifdef LDAP_OPT_DEBUG_LEVEL;127;1
#ifdef HAVE_LDAP_SASL;130;1
#ifdef ORALDAP;136;1
#if HAVE_NSLDAP;157;1
#ifdef LDAP_API_VERSION;170;1
#ifdef LDAP_VENDOR_NAME;174;1
#ifdef LDAP_VENDOR_VERSION;177;1
#if HAVE_NSLDAP;181;1
#ifdef HAVE_LDAP_SASL;196;1
#ifdef HAVE_ORALDAP;207;1
#ifdef HAVE_ORALDAP;215;1
#else;225;1
#ifdef LDAP_API_FEATURE_X_OPENLDAP;235;1
#else;247;1
#ifdef HAVE_ORALDAP;254;1
#if !HAVE_NSLDAP;270;2
#else;278;1
#ifdef HAVE_LDAP_SASL;308;1
#if (LDAP_API_VERSION >= 2004) || HAVE_NSLDAP || HAVE_ORALDAP;421;1
#else;424;1
#if (LDAP_API_VERSION >= 2004) || HAVE_NSLDAP || HAVE_ORALDAP;430;1
#else;433;1
#if (LDAP_API_VERSION >= 2004) || HAVE_NSLDAP || HAVE_ORALDAP;439;1
#else;442;1
#ifdef LDAP_ADMINLIMIT_EXCEEDED;588;1
#ifdef LDAP_REFERRAL;591;1
#ifdef LDAP_ADMINLIMIT_EXCEEDED;601;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP || WINDOWS;749;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP || WINDOWS;754;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP || WINDOWS;762;1
#else;764;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP || WINDOWS;789;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP || WINDOWS;811;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP || WINDOWS;820;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP || WINDOWS;856;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP || WINDOWS;861;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP || WINDOWS;907;1
#else;909;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP || WINDOWS;947;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP;1380;2
#if defined(LDAP_API_FEATURE_X_OPENLDAP) && defined(HAVE_3ARG_SETREBINDPROC);1799;1
#ifdef STR_TRANSLATION;1926;1
#ifdef LDAP_CONTROL_PAGEDRESULTS;1959;1
#ifdef HAVE_ORALDAP;2111;1
#ifdef HAVE_LDAP_SASL;2125;1
#ifdef LDAP_CONTROL_PAGEDRESULTS;2263;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP;2277;2
#if defined(LDAP_API_FEATURE_X_OPENLDAP) && defined(HAVE_3ARG_SETREBINDPROC);2321;1
#ifdef STR_TRANSLATION;2332;1
#ifdef HAVE_LDAP_SASL;2344;1
#if (LDAP_API_VERSION > 2000) || HAVE_NSLDAP || HAVE_ORALDAP;2376;2
#if defined(LDAP_API_FEATURE_X_OPENLDAP) && defined(HAVE_3ARG_SETREBINDPROC);2392;1
#ifdef STR_TRANSLATION;2396;1
#ifdef LDAP_CONTROL_PAGEDRESULTS;2400;1
#ifndef HAVE_ORALDAP;3;1
#ifdef ZTS;16;1
#else;18;1
#ifdef HAVE_CONFIG_H;2;1
#if HAVE_LIBXML;12;2
#if HAVE_LIBXML;3;2
#else;75;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STRING_H;4;1
#ifdef HAVE_STRINGS_H;7;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef UNICODE_TABLE_CP932_DEF;3;1
#else;126;1
#ifdef UNICODE_TABLE_CP936_DEF;3;1
#else;6310;1
#ifdef UNICODE_TABLE_JIS_DEF;3;1
#else;5281;1
#ifdef UNICODE_TABLE_UHC_DEF;3;1
#else;7011;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STRING_H;5;1
#ifdef HAVE_STRINGS_H;8;1
#ifdef HAVE_STDDEF_H;11;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDLIB_H;4;1
#ifdef HAVE_MEMORY_H;7;1
#ifdef HAVE_STRING_H;10;1
#ifdef HAVE_STRINGS_H;13;1
#ifdef HAVE_STDDEF_H;16;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifndef NULL;3;2
#ifdef WIN32;10;2
#else;16;2
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_STRING_H;7;1
#ifdef HAVE_STRINGS_H;10;1
#ifndef HAVE_STRCASECMP;79;2
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_STDDEF_H;7;1
#ifdef HAVE_STRING_H;10;1
#ifdef HAVE_STRINGS_H;13;1
#ifndef HAVE_STRCASECMP;29;2
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifndef NULL;15;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_STDDEF_H;4;1
#ifdef TEST_DOCOMO;21;1
#ifdef TEST_KDDI;24;1
#ifdef TEST_SOFTBANK;27;1
#ifdef TEST_DOCOMO;34;1
#ifdef TEST_KDDI;37;1
#ifdef TEST_SOFTBANK;40;1
#if 0;53;1
#if 1;67;1
#ifdef HAVE_CONFIG_H;1;1
#if HAVE_MBSTRING;21;1
#ifdef HAVE_CONFIG_H;1;1
#if HAVE_MBSTRING;5;1
#ifdef HAVE_CONFIG_H;1;1
#if HAVE_MBREGEX;25;1
#if HAVE_ONIG;29;1
#elif HAVE_PCRE || HAVE_BUNDLED_PCRE;33;1
#if HAVE_MBSTRING;36;2
#ifdef COMPILE_DL_MBSTRING;3;1
#ifdef PHP_WIN32;7;2
#elif defined(__GNUC__) && __GNUC__ >= 4;16;1
#else;19;1
#if HAVE_MBSTRING;23;2
#else;138;1
#if 0;42;1
#if 0;50;1
#if 1;74;1
#if 0;42;1
#if 1;2;1
#else;4;1
#if 0;60;1
#if 0;174;1
#if 0;87;1
#if 0;87;1
#if 0;87;1
#if 0;87;1
#if 0;87;1
#if 0;87;1
#if 0;87;1
#if 0;87;1
#if 0;81;1
#if 0;81;1
#if 0;87;1
#if 0;81;1
#if 0;81;1
#if 0;82;1
#if 0;108;1
#if 0;116;1
#if 0;3;1
#ifdef USE_UNICODE_PROPERTIES;3369;1
#ifdef USE_UNICODE_PROPERTIES;10224;1
#ifdef USE_UNICODE_PROPERTIES;10328;1
#else;10330;1
#ifdef USE_UNICODE_PROPERTIES;10352;1
#ifdef USE_UNICODE_PROPERTIES;10461;1
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;10638;1
#if 0;10652;1
#else;10654;1
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;10696;1
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;10734;1
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;10752;1
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;10771;1
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;10804;1
#ifdef USE_UNICODE_ALL_LINE_TERMINATORS;31;2
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;90;1
#if 0;109;1
#ifdef USE_UNICODE_ALL_LINE_TERMINATORS;36;2
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;91;1
#if 0;110;1
#ifdef USE_UNICODE_ALL_LINE_TERMINATORS;13;2
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;56;1
#if 0;75;1
#ifdef USE_UNICODE_ALL_LINE_TERMINATORS;13;2
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;54;1
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;65;1
#if 0;77;1
#ifdef USE_INVALID_CODE_SCHEME;3;1
#ifdef USE_UNICODE_ALL_LINE_TERMINATORS;37;2
#ifdef USE_INVALID_CODE_SCHEME;71;1
#ifdef USE_INVALID_CODE_SCHEME;88;1
#ifdef USE_INVALID_CODE_SCHEME;131;1
#ifdef USE_UNICODE_CASE_FOLD_TURKISH_AZERI;154;1
#if 0;173;1
#ifdef __cplusplus;4;1
#ifndef RE_NREGS;11;1
#ifdef __cplusplus;44;1
#ifdef __cplusplus;4;1
#ifndef P_;46;2
#ifndef ONIG_EXTERN;53;3
#ifndef ONIG_EXTERN;62;1
#ifndef ONIGURUMA_H;65;1
#ifdef __cplusplus;104;1
#ifdef __cplusplus;3;1
#ifdef __cplusplus;10;2
#if defined(__APPLE__) && defined(__GNUC__) && __GNUC__ >= 4;18;2
#ifdef HAVE_STDARG_H;23;2
#ifndef P_;28;2
#ifndef PV_;35;2
#ifndef ONIG_EXTERN;42;3
#ifndef ONIG_EXTERN;51;1
#ifndef ONIG_ESCAPE_UCHAR_COLLISION;54;1
#ifdef _WIN32;57;1
#else;60;1
#ifndef ONIG_ESCAPE_REGEX_T_COLLISION;523;1
#ifdef __cplusplus;639;1
#ifndef PLATFORM_UNALIGNED_WORD_ACCESS;14;1
#ifdef ONIG_DEBUG;80;1
#ifdef USE_SUBEXP_CALL;107;1
#ifdef USE_COMBINATION_EXPLOSION_CHECK;149;1
#ifdef USE_SUBEXP_CALL;298;1
#ifdef PLATFORM_UNALIGNED_WORD_ACCESS;435;1
#else;438;1
#ifdef PLATFORM_UNALIGNED_WORD_ACCESS;468;1
#else;470;1
#ifdef USE_SUBEXP_CALL;557;1
#ifdef USE_COMBINATION_EXPLOSION_CHECK;581;1
#else;792;1
#ifdef USE_SUBEXP_CALL;1023;1
#ifdef USE_SUBEXP_CALL;1072;1
#ifdef USE_SUBEXP_CALL;1101;1
#ifdef USE_WORD_BEGIN_END;1196;1
#ifdef USE_BACKREF_WITH_LEVEL;1300;1
#ifdef USE_SUBEXP_CALL;1316;1
#ifdef USE_BACKREF_WITH_LEVEL;1407;1
#ifdef USE_BACKREF_WITH_LEVEL;1448;1
#ifdef USE_SUBEXP_CALL;1461;1
#ifdef ONIG_DEBUG;1476;1
#ifdef USE_NAMED_GROUP;1483;1
#ifdef USE_SUBEXP_CALL;1640;1
#ifdef USE_MONOMANIAC_CHECK_CAPTURES_IN_ENDLESS_REPEAT;1657;2
#ifdef USE_SUBEXP_CALL;1744;1
#ifdef USE_SUBEXP_CALL;1802;1
#ifdef USE_SUBEXP_CALL;1879;1
#ifdef USE_SUBEXP_CALL;1906;1
#ifdef USE_SUBEXP_CALL;1994;1
#ifdef USE_SUBEXP_CALL;2014;1
#ifdef USE_SUBEXP_CALL;2210;1
#ifdef USE_SUBEXP_CALL;2315;2
#ifdef USE_QTFR_PEEK_NEXT;2694;1
#ifdef USE_COMBINATION_EXPLOSION_CHECK;2986;2
#ifdef USE_SUBEXP_CALL;3142;1
#ifdef USE_BACKREF_WITH_LEVEL;3157;1
#ifdef USE_MONOMANIAC_CHECK_CAPTURES_IN_ENDLESS_REPEAT;3179;1
#if 0;3186;1
#ifdef USE_OP_PUSH_OR_JUMP_EXACT;3221;1
#if 0;3464;1
#ifdef USE_SUBEXP_CALL;4027;1
#ifdef USE_SUBEXP_CALL;4099;1
