guard;line;td
#ifdef HAVE_STDLIB_H;5;1
#ifdef LIBXML_DOCB_ENABLED;950;1
#ifdef LIBXML_HTML_ENABLED;953;1
#ifdef LIBXML_XINCLUDE_ENABLED;980;1
#ifdef HAVE_ZLIB_H;1172;1
#ifdef LIBXML_CATALOG_ENABLED;3;1
#ifdef HAVE_SYS_TYPES_H;4;1
#ifdef HAVE_SYS_STAT_H;7;1
#ifdef HAVE_UNISTD_H;10;1
#ifdef HAVE_FCNTL_H;13;1
#ifdef HAVE_STDLIB_H;16;1
#ifdef _WIN32;31;1
#ifndef XML_XML_DEFAULT_CATALOG;39;1
#ifndef XML_SGML_DEFAULT_CATALOG;42;1
#if defined(_WIN32) && defined(_MSC_VER);45;2
#if defined(_WIN32_WCE);48;1
#if !defined(_WINDOWS_);52;1
#ifdef LIBXML_OUTPUT_ENABLED;265;1
#ifdef LIBXML_SAX1_ENABLED;608;1
#ifdef HAVE_STAT;652;1
#ifdef HAVE_STAT;659;1
#ifdef HAVE_STAT;665;1
#ifdef HAVE_STAT;669;1
#ifdef HAVE_STAT;677;1
#ifdef HAVE_STAT;690;1
#ifdef LIBXML_OUTPUT_ENABLED;2076;1
#if defined(_WIN32) && defined(_MSC_VER);2190;2
#ifdef _WIN32;2273;1
#ifdef _WIN32;2286;1
#ifdef LIBXML_OUTPUT_ENABLED;2355;1
#ifdef LIBXML_DEBUG_ENABLED;3;1
#ifdef HAVE_STDLIB_H;5;1
#ifdef HAVE_STRING_H;8;1
#ifdef LIBXML_SCHEMAS_ENABLED;23;1
#ifdef LIBXML_DOCB_ENABLED;331;1
#ifdef LIBXML_DOCB_ENABLED;1271;1
#ifdef LIBXML_XPATH_ENABLED;1436;1
#ifdef LIBXML_OUTPUT_ENABLED;1487;1
#ifdef LIBXML_OUTPUT_ENABLED;1520;1
#ifdef LIBXML_TREE_ENABLED;1612;1
#ifdef LIBXML_XPATH_ENABLED;1622;1
#ifdef LIBXML_REGEXP_ENABLED;1686;1
#ifdef LIBXML_SCHEMAS_ENABLED;1782;1
#ifdef LIBXML_OUTPUT_ENABLED;1824;1
#ifdef LIBXML_HTML_ENABLED;1836;1
#ifdef LIBXML_HTML_ENABLED;1868;1
#ifdef LIBXML_XPATH_ENABLED;1882;1
#ifdef LIBXML_XPATH_ENABLED;1888;1
#ifdef LIBXML_OUTPUT_ENABLED;1896;1
#ifdef W_OK;1906;1
#ifdef LIBXML_HTML_ENABLED;1922;1
#ifdef W_OK;1961;1
#ifdef LIBXML_HTML_ENABLED;1976;1
#ifdef LIBXML_VALID_ENABLED;1996;1
#ifdef LIBXML_XPATH_ENABLED;2123;1
#ifdef LIBXML_XPATH_ENABLED;2187;1
#ifdef LIBXML_OUTPUT_ENABLED;2197;1
#ifdef LIBXML_VALID_ENABLED;2201;1
#ifdef LIBXML_SCHEMAS_ENABLED;2204;1
#ifdef LIBXML_VALID_ENABLED;2208;1
#ifdef LIBXML_SCHEMAS_ENABLED;2214;1
#ifdef LIBXML_OUTPUT_ENABLED;2218;1
#ifdef LIBXML_XPATH_ENABLED;2247;1
#ifdef LIBXML_XPATH_ENABLED;2305;1
#ifdef LIBXML_XPATH_ENABLED;2318;1
#ifdef LIBXML_TREE_ENABLED;2341;1
#ifdef LIBXML_XPATH_ENABLED;2354;1
#ifdef LIBXML_XPATH_ENABLED;2418;1
#ifdef LIBXML_XPATH_ENABLED;2434;1
#ifdef LIBXML_XPATH_ENABLED;2492;1
#ifdef LIBXML_XPATH_ENABLED;2505;1
#ifdef LIBXML_XPATH_ENABLED;2572;1
#ifdef LIBXML_OUTPUT_ENABLED;2581;1
#ifdef LIBXML_XPATH_ENABLED;2587;1
#ifdef LIBXML_XPATH_ENABLED;2648;1
#ifdef LIBXML_XPATH_ENABLED;2665;1
#ifdef HAVE_STDLIB_H;4;1
#ifdef HAVE_TIME_H;7;1
#if defined(HAVE_RAND) && defined(HAVE_SRAND) && defined(HAVE_TIME);10;3
#ifdef HAVE_STDINT_H;14;1
#ifdef HAVE_INTTYPES_H;17;1
#elif defined(WIN32);19;1
#ifdef WITH_BIG_KEY;32;1
#ifdef DICT_RANDOMIZATION;70;1
#ifdef HAVE_RAND_R;71;1
#ifdef DICT_RANDOMIZATION;84;1
#ifdef HAVE_RAND_R;85;1
#ifdef DICT_RANDOMIZATION;96;1
#ifdef HAVE_RAND_R;102;1
#ifdef DICT_DEBUG_PATTERNS;124;1
#ifdef DICT_DEBUG_PATTERNS;152;1
#ifdef DICT_DEBUG_PATTERNS;173;1
#ifdef DICT_DEBUG_PATTERNS;201;1
#ifdef WITH_BIG_KEY;216;1
#ifdef DICT_DEBUG_PATTERNS;337;1
#ifdef DICT_RANDOMIZATION;351;1
#ifdef DICT_DEBUG_PATTERNS;366;1
#ifdef DEBUG_GROW;392;1
#ifdef DICT_DEBUG_PATTERNS;403;1
#ifdef DEBUG_GROW;445;1
#ifdef DEBUG_GROW;469;1
#ifdef DEBUG_GROW;476;1
#ifdef __GNUC__;552;1
#ifdef __GNUC__;564;1
#ifdef __GNUC__;589;1
#ifdef __GNUC__;601;1
#ifdef __GNUC__;660;1
#ifdef __GNUC__;672;1
#ifdef __GNUC__;697;1
#ifdef __GNUC__;709;1
#ifdef LIBXML_XINCLUDE_ENABLED;7;1
#ifdef LIBXML_OUTPUT_ENABLED;59;1
#if defined(LIBXML_TREE_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);2;2
#ifdef LIBXML_PUSH_ENABLED;4;1
#ifdef LIBXML_READER_ENABLED;3;1
#ifdef LIBXML_READER_ENABLED;3;1
#if defined(LIBXML_READER_ENABLED) && defined(LIBXML_PATTERN_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);3;3
#ifdef LIBXML_READER_ENABLED;3;1
#if defined(LIBXML_WRITER_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);5;2
#ifdef LIBXML_TREE_ENABLED;4;1
#if defined(LIBXML_TREE_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);4;2
#if defined(LIBXML_XPATH_ENABLED) && defined(LIBXML_SAX1_ENABLED);9;2
#if defined(LIBXML_XPATH_ENABLED) && defined(LIBXML_SAX1_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);9;3
#ifdef __GNUC__;2;1
#ifdef PIC;3;1
#ifdef linux;4;1
#if (__GNUC__ == 3 && __GNUC_MINOR__ >= 3) || (__GNUC__ > 3);5;2
#ifdef bottom_globals;53;1
#ifndef __xmlGenericError;57;1
#ifdef bottom_globals;62;1
#ifndef __xmlGenericErrorContext;66;1
#if defined(LIBXML_DOCB_ENABLED);71;1
#ifdef bottom_DOCBparser;72;1
#ifndef docbCreatePushParserCtxt;76;1
#if defined(LIBXML_HTML_ENABLED);82;1
#ifdef bottom_HTMLparser;83;1
#ifndef htmlAttrAllowed;87;1
#if defined(LIBXML_HTML_ENABLED);93;1
#ifdef bottom_HTMLparser;94;1
#ifndef htmlAutoCloseTag;98;1
#if defined(LIBXML_HTML_ENABLED);104;1
#ifdef bottom_HTMLparser;105;1
#ifndef htmlCreateFileParserCtxt;109;1
#if defined(LIBXML_HTML_ENABLED);115;1
#ifdef bottom_HTMLparser;116;1
#ifndef htmlCreateMemoryParserCtxt;120;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_PUSH_ENABLED);126;2
#ifdef bottom_HTMLparser;127;1
#ifndef htmlCreatePushParserCtxt;131;1
#if defined(LIBXML_HTML_ENABLED);137;1
#ifdef bottom_HTMLparser;138;1
#ifndef htmlCtxtReadDoc;142;1
#if defined(LIBXML_HTML_ENABLED);148;1
#ifdef bottom_HTMLparser;149;1
#ifndef htmlCtxtReadFd;153;1
#if defined(LIBXML_HTML_ENABLED);159;1
#ifdef bottom_HTMLparser;160;1
#ifndef htmlCtxtReadFile;164;1
#if defined(LIBXML_HTML_ENABLED);170;1
#ifdef bottom_HTMLparser;171;1
#ifndef htmlCtxtReadIO;175;1
#if defined(LIBXML_HTML_ENABLED);181;1
#ifdef bottom_HTMLparser;182;1
#ifndef htmlCtxtReadMemory;186;1
#if defined(LIBXML_HTML_ENABLED);192;1
#ifdef bottom_HTMLparser;193;1
#ifndef htmlCtxtReset;197;1
#if defined(LIBXML_HTML_ENABLED);203;1
#ifdef bottom_HTMLparser;204;1
#ifndef htmlCtxtUseOptions;208;1
#if defined(LIBXML_HTML_ENABLED);214;1
#ifdef bottom_SAX2;215;1
#ifndef htmlDefaultSAXHandlerInit;219;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);225;2
#ifdef bottom_HTMLtree;226;1
#ifndef htmlDocContentDumpFormatOutput;230;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);236;2
#ifdef bottom_HTMLtree;237;1
#ifndef htmlDocContentDumpOutput;241;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);247;2
#ifdef bottom_HTMLtree;248;1
#ifndef htmlDocDump;252;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);258;2
#ifdef bottom_HTMLtree;259;1
#ifndef htmlDocDumpMemory;263;1
#if defined(LIBXML_HTML_ENABLED) && defined(LIBXML_OUTPUT_ENABLED);269;2
#ifdef bottom_HTMLtree;270;1
#ifndef htmlDocDumpMemoryFormat;274;1
#if defined(LIBXML_HTML_ENABLED);280;1
#ifdef bottom_HTMLparser;281;1
#ifndef htmlElementAllowedHere;285;1
#if defined(LIBXML_HTML_ENABLED);291;1
#ifdef bottom_HTMLparser;292;1
#ifndef htmlElementStatusHere;296;1
#if defined(LIBXML_HTML_ENABLED);302;1
#ifdef bottom_HTMLparser;303;1
#ifndef htmlEncodeEntities;307;1
#if defined(LIBXML_HTML_ENABLED);313;1
#ifdef bottom_HTMLparser;314;1
#ifndef htmlEntityLookup;318;1
#if defined(LIBXML_HTML_ENABLED);324;1
#ifdef bottom_HTMLparser;325;1
#ifndef htmlEntityValueLookup;329;1
#if defined(LIBXML_HTML_ENABLED);335;1
#ifdef bottom_HTMLparser;336;1
#ifndef htmlFreeParserCtxt;340;1
#if defined(LIBXML_HTML_ENABLED);346;1
#ifdef bottom_HTMLtree;347;1
#ifndef htmlGetMetaEncoding;351;1
#if defined(LIBXML_HTML_ENABLED);357;1
#ifdef bottom_HTMLparser;358;1
#ifndef htmlHandleOmittedElem;362;1
#if defined(LIBXML_HTML_ENABLED);368;1
#ifdef bottom_HTMLparser;369;1
#ifndef htmlInitAutoClose;373;1
#if defined(LIBXML_HTML_ENABLED);379;1
#ifdef bottom_HTMLparser;380;1
#ifndef htmlIsAutoClosed;384;1
#if defined(LIBXML_HTML_ENABLED);390;1
#ifdef bottom_HTMLtree;391;1
#ifndef htmlIsBooleanAttr;395;1
#if defined(LIBXML_HTML_ENABLED);401;1
#ifdef bottom_HTMLparser;402;1
#ifndef htmlIsScriptAttribute;406;1
#if defined(LIBXML_HTML_ENABLED);412;1
#ifdef bottom_HTMLparser;413;1
#ifndef htmlNewDoc;417;1
#if defined(LIBXML_HTML_ENABLED);423;1
#ifdef bottom_HTMLparser;424;1
#ifndef htmlNewDocNoDtD;428;1
#if defined(LIBXML_HTML_ENABLED);434;1
#ifdef bottom_HTMLparser;435;1
#ifndef htmlNewParserCtxt;439;1
