feature;sd
MAGICKCORE_DJVU_DELEGATE;8
MAGICKCORE_HAVE_SYS_SOCKET_H;1
PNG_pHYs_SUPPORTED;3
MAGICKCORE_EMF_DELEGATE;1
PNG_LIBPNG_VER_STRING;1
popen;1
B44Compression;1
MAGICKCORE_HAVE_CARG;2
MAGICKCORE_HAVE_J0;2
chsize;1
MAGICKCORE_HAVE_SOCKET;6
MAGICKCORE_INSTALLED_SUPPORT;4
__WIN32__;1
MAGICKCORE_HAVE_WAITPID;1
MAGICKCORE_HAVE_VSPRINTF;1
DISABLE_QUICKTIME;2
MAGICKCORE_HAVE_CLOCK_GETTIME;2
EXPLICIT_TEMPLATE_INSTANTIATION;1
MAGICKCORE_HAVE_PTHREAD;7
MAGICKCORE_CONFIGURE_PATH;4
MAGICKCORE_SIZEOF_FLOAT_T;9
MAGICKCORE_HAVE_STRINGIZE;1
MAGICKCORE_HAVE_SYS_SELECT_H;1
_MAGICKWAND_CONFIG_H;2
MAGICKCORE_PACKAGE_BUGREPORT;1
FILTER_DIRECT;1
const;6
MAGICKCORE_SHAREARCH_DIRNAME;1
DISPLAY_DEVICE_ACTIVE;1
__DECC;1
MAGICKCORE_HAVE_CREAL;2
MAGICKCORE_HAVE_STRING_H;3
__cplusplus;429
_MAGICKDLL_;4
SIZE_MAX;1
OPENCLLOG_ENABLED;3
MAGICKCORE_ZERO_CONFIGURATION_SUPPORT;13
SIGSEGV;2
MAGICKCORE_GS_DELEGATE;8
MAGICKCORE_X11_DELEGATE;34
MAGICKCORE_HAVE_TM_ZONE;1
hpux9;1
LZW_SUPPORT;1
FREETYPE_PATCH;1
PNG_BENIGN_ERRORS_SUPPORTED;2
USE_MAP;3
MAGICKCORE_HAVE_GETRLIMIT;2
MAGICKCORE_GVC_DELEGATE;9
MAGICKCORE_HAVE_TIFFISCODECCONFIGURED;3
MAGICKCORE_HAVE___ATTRIBUTE__;3
SIGFPE;2
HDRI_SUPPORT;1
MAGICKCORE_HAVE_XLOCALE_H;3
M_PI;1
DEBUG_NO_PIXEL_HIT;1
MAGICKCORE_HAVE_VFPRINTF_L;1
ft_encoding_latin_1;1
JNG_SUPPORTED;10
MAGICKCORE_SIZEOF_DOUBLE_T;4
PNG_LIBPNG_VER;20
MAGICKCORE_HAVE_WORKING_FORK;1
vms;18
__OPENCC__;2
__STDC__;1
PNG_UINT_31_MAX;1
SIGPIPE;1
MAGICKCORE_HAVE_UNSIGNED_LONG_LONG_INT;1
LZMA_OK;1
TIFFLIB_VERSION;2
MAGICKCORE_HAVE_POSIX_FALLOCATE;5
FT_LOAD_TARGET_LCD;1
RGB;3
SIGINT;2
ftruncate;1
RUSAGE_SELF;1
__i386__;1
MAGICKCORE_HAVE_TIFFSETWARNINGHANDLEREXT;1
MAGICKCORE_OPENCL_SUPPORT;5
MAGICKCORE_HAVE_STD_LIBS;1
TIFFDefaultStripSize;1
COMPRESSION_JBIG;1
MAGICKCORE__OPENCL;2
JBG_VERSION;1
MAGICKCORE_HAVE_GETPAGESIZE;2
MAGICKCORE_PANGOCAIRO_DELEGATE;8
FT_LOAD_TARGET_LIGHT;1
SIGXFSZ;2
MAGICKCORE_HAVE_TIFFMERGEFIELDINFO;4
MAGICKCORE_HAVE_LONG_DOUBLE;1
MAGICKCORE_WORDS_BIGENDIAN;1
MAGICKCORE_HAVE_FSEEKO;2
MAGICKCORE_SIZEOF_UNSIGNED_INTP;1
vfprintf_l;1
LCMS_VERSION;6
_LIB;6
GetMagickModule;1
EWA_CLAMP;2
PNG_ASSEMBLER_CODE_SUPPORTED;1
MAGICKCORE_HAVE_MACH_O_DYLD_H;1
MAGICKCORE_HAVE_GETTIMEOFDAY;2
__EXTENSIONS__;1
MagickDLLCall;1
__GNUC_MINOR__;4
MAGICK_HAVE_POLL;1
MAGICKCORE_HAVE_WORKING_VFORK;1
MAGICKCORE_HAVE_STRTOD;1
MAGICKCORE_HAVE_POSIX_FADVISE;1
MAGICKCORE_HAVE_RAISE;2
_WINDOWS;1
lt_dlexit;1
Z_FIXED;1
MAGICKCORE_SIZEOF_SIGNED_SHORT;1
MAGICKCORE_WMFLITE_DELEGATE;16
MAGICKCORE_HAVE_TEMPNAM;1
getpid;1
MNG_LOOSE;2
MAGICKCORE_HAVE_VSNPRINTF_L;1
RECREATEBUFFER;4
MAGICKCORE_HAVE_STRPBRK;1
STATIC_MAGICK;2
MAGICKCORE_TIME_WITH_SYS_TIME;1
FastClassify;1
MAGICKCORE_HAVE_TIFFSWABARRAYOFTRIPLES;1
MAGICKCORE_HAVE_CLOCK_REALTIME;1
_MT;9
