feature;sd
NO_COMPAT;1
N_BADMAG;1
LIBC_START_MAIN_AUXVEC_ARG;3
__PCCNECV70__;2
__BIND_NOSTATIC;2
__casinf;1
HAVE_TSEARCH;5
void;1
NO_AXP_MULTI_GOT_LD;1
_SCHED_H;6
_D_NAMLEN;1
_STRING_ARCH_unaligned;28
TIOCGSIZE;2
HAVE_DECL_GETCHAR_UNLOCKED;1
SSE2AVX;8
THREAD_ATOMIC_BIT_SET;1
MAP_POPULATE;1
USE_WIDE_CHAR;61
ENODEV;2
TLS_DEFINE_INIT_TP;1
_CS_XBS5_LPBIG_OFFBIG_LINTFLAGS;1
__need_mbstate_t;2
_ARCH_PWR7;6
_CS_POSIX_V7_ILP32_OFFBIG_LIBS;1
__EXCEPTIONS;3
ARGP_FMTSTREAM_USE_LINEWRAP;3
PWRITEV;4
timer_gettime_alias;1
_SC_LEVEL3_CACHE_LINESIZE;1
RESOLVE_CONFLICT_FIND_MAP;37
_SC_PII_SOCKET;1
__vax__;1
_SC_LOGIN_NAME_MAX;3
_POSIX2_PBS;1
_CS_XBS5_ILP32_OFFBIG_LINTFLAGS;1
setegid;1
__USE_POSIX199309;27
_LARGEFILE64_SOURCE;1
SIGWINCH;1
SA_RESETHAND;6
PRIi8;1
HAVE_ERRNO_DECL;1
USHRT_MAX;3
_MIPS_SZLONG;2
TEST;3
_CS_POSIX_V6_ILP32_OFF32_CFLAGS;1
INIT;2
_RPC_MT_VARS;1
PRIiFAST16;1
__ARM_ARCH_7M__;1
YYSTACK_USE_ALLOCA;2
SOCK_RDM;1
MINIMAL_REST_STACK;1
PROF;23
__mc68000__;1
atomic_forced_read;1
__ksr__;1
_POSIX_THREAD_PRIO_INHERIT;1
DEBUG;59
LONG_DOUBLE_COMPAT;2
GLIBC_2_3_3;21
ERRLIST_NO_COMPAT;2
sun;3
__ARM_ARCH_6J__;1
O_CLOEXEC;45
ECONNRESET;2
HAVE_GETPWNAM_R;2
F_OK;2
catomic_compare_and_exchange_bool_rel;1
__STDLIB_MB_LEN_MAX;1
__need_wint_t;2
PRIu16;1
EL2NSYNC;2
_SC_PIPE;1
__roundf;1
DEV_NULL_MAJOR;3
__ceil;3
TASK_EXCEPTION_PORT;2
__BUILTIN_VA_ARG_INCR;1
GET_HIGH_WORD;1
_SC_MQ_PRIO_MAX;1
ABORT_INSTRUCTION;6
GETCWD_RETURN_TYPE;1
libc_feholdsetround;1
__Emath_defined;1
_SC_TRACE_LOG;1
LLONG_MAX;7
lll_lock_elision;1
suffix;2
_SC_INT_MAX;1
_POSIX_ADVISORY_INFO;1
HAVE_BUILTIN_TRAP;1
ECHILD;2
__ASSUME_ACCEPT4;8
_POSIX2_PBS_ACCOUNTING;1
__CHAR32_TYPE__;1
PRIXFAST32;1
HAVE_DECL_FGETS_UNLOCKED;1
COPYING_UNIT;1
YYSIZE_T;2
_STATFS_F_NAMELEN;1
HAVE_INLINED_SYSCALLS;12
RE_NREGS;1
SI_KERNEL;1
EXDEV;2
RLIMIT_LOCKS;1
AF_LINK;1
SPIN_LOCK_READS_BETWEEN_CMPXCHG;1
MALLOC_ALIGNMENT;1
TZDEFAULT;1
__SYS_SOCKET_H_undef_SIOCATMARK;1
USE_PRIVATE_AREA;5
ARCH_POP;1
HAVE_GETGROUPS;1
FP_NO_EXCEPTIONS;1
_FENV_H;15
__pselect;1
__F_SETOWN;1
_SC_2_C_BIND;1
_PC_CHOWN_RESTRICTED;1
EXPR_NEST_MAX;2
_POSIX_MODE;1
HAVE_GETGID;1
_POSIX_FILE_LOCKING;1
EXTRA_PARAMS;1
B300;1
libc_fesetenvl;1
F_LOCK;2
strerror_r;1
__FP_FRAC_ADDI_4;1
ENOTTY;2
B2400;1
TO_LOOP_MIN_NEEDED_TO;2
sigcontext_struct;2
_SC_UINT_MAX;1
__pentiumpro__;2
YY_IGNORE_MAYBE_UNINITIALIZED_BEGIN;1
BUFSIZ;1
PRIuPTR;1
__corei7__;1
YYSTYPE_IS_DECLARED;1
GLIBC_2_17;3
SI_SIGIO;1
STREAM_MAX;1
NOGROUP;1
PORTAR;1
__NR_statfs64;1
lll_trylock_elision;3
_SC_TIMER_MAX;1
ZDUMP_HI_YEAR;1
PRIiMAX;1
SIGCLD;1
YYTYPE_UINT8;1
__ASSUME_SENDMMSG_SYSCALL;2
PRIiPTR;1
_CS_XBS5_ILP32_OFF32_LINTFLAGS;1
NONNUL;1
PRIu32;1
_SC_2_FORT_DEV;1
EMEDIUMTYPE;2
__libc_pread64;2
__USE_REENTRANT;2
atomic_compare_and_exchange_bool_rel;2
_SC_MAPPED_FILES;1
B75;1
USG;3
islessequal;1
_SC_BC_DIM_MAX;2
_SC_PII_INTERNET_STREAM;1
__LDBL_COMPAT;17
d_fileno;1
S_IXUSR;1
rettype;1
__PPC64_ELF_H;1
__USE_OLD_TTY;1
La_retval;1
_POSIX_USER_GROUPS;1
_SC_XBS5_ILP32_OFFBIG;1
USE_PTHREADS;5
PRIxMAX;1
MORECORE_FAILURE;1
STACK_GROWTH_UP;4
PRIuMAX;2
lll_futex_timed_wait_requeue_pi;3
IS_IN_build;1
PACK;2
__ARM_ARCH_7A__;1
_SC_THREAD_ATTR_STACKSIZE;1
HAVE_CONFIG_H;87
ENOKEY;2
SIGPROF;2
__CORRECT_ISO_CPP_STRINGS_H_PROTO;4
__ASSUME_REQUEUE_PI;9
_SETJMP_H;17
_TERMIOS_H;6
NO_COMPAT_NEEDED;2
ANSI_STRING;1
HAVE_MEMPCPY;10
__ASM_MIPS_REG_H;1
UINT_MAX_32_BITS;6
_IP_VHL;1
_HAVE_STRUCT_TERMIOS_C_OSPEED;3
IS_IN_ldconfig;2
NOFILE;1
_PC_VDISABLE;1
PR_SET_FPEXC;2
__WCHAR_MB_LEN_MAX;1
__FILE_defined;1
EDEADLOCK;2
vax;20
QUAD;14
NEED_H_ERRNO;15
_POSIX_V7_LPBIG_OFFBIG;1
__SSE__;1
__USE_KERNEL_IPV6_DEFS;4
EHOSTDOWN;2
POPCNT;1
SIGBUS;2
__NO_FPRS__;7
_SIGSTACK_H;1
_SC_SPORADIC_SERVER;1
LITTLE_ENDIAN;15
_SC_FSYNC;1
STACKSIZE_ADJUST;1
PRIo16;1
__isleap;2
_ISbit;1
__truncf;1
PSEUDO_END_ERRVAL;1
TLS_GD;1
__HAVE_FPU__;3
ENOTEMPTY;2
EDOM;2
_POSIX2_PBS_CHECKPOINT;1
USE_COND_SIGNAL;1
_POSIX_MAPPED_FILES;22
CANCELLATION_P;2
N_TEXT;1
HAVE_LINEWRAP_H;1
__mcfisac__;1
PRIxLEAST32;1
FE_UPWARD;15
__fma;6
__daddr_t_defined;2
_POSIX_FILE_SYSTEM;1
F_GETLK;1
BSD;5
__cpowf;1
TYPECHECK;1
min;1
__logbl;2
__thumb2__;9
i386;4
_HAVE_STAT64_NSEC;1
B307200;1
__sparclite__;1
HAVE_DECL_STRERROR;1
PRIXLEAST16;1
PRIXLEAST8;1
__NR_preadv;4
WHOLE_FILE_TIMING;1
_RPC_THREAD_SAFE_;17
_POSIX_THREAD_DESTRUCTOR_ITERATIONS;1
PRIo8;1
WCSRCHR;2
MAP_STACK;1
__ARM_ARCH_7EM__;1
__rintf;1
__O_DIRECTORY;1
__stat64;1
SAVE_RESET_STATE;6
ENAMETOOLONG;3
GET_ADDR_ARGS;1
__setuid;2
bzero;1
LDBL_MIN_10_EXP;4
__GNU_MP__;1
libc_feholdexcept_setroundf;1
LONG_DOUBLE_CVT;2
__libc_pwrite64;2
_PC_SOCK_MAXBUF;1
SIGSETXID;9
__O_CLOEXEC;1
YYSTYPE;1
AUTH_NAMES;1
__sig_atomic_t_defined;1
STRRCHR;1
GLIBC_2_2_2;3
_POSIX_TYPED_MEMORY_OBJECTS;1
_SC_TZNAME_MAX;2
__ARM_ARCH;5
_SC_SELECT;1
isblank;3
__NR_fdatasync;1
SIG_HOLD;1
__id_t_defined;3
HAVE_FEATURES_H;1
NO_LONG_DOUBLE;189
basename;1
____gwchar_t_defined;1
_GMP_H_HAVE_FILE;4
__NR_utimes;1
FTW_NAME;1
__LP64_OFF64_LDFLAGS;1
M_OLDSUN2;1
__ARM_ARCH_2__;2
_ARCH_PWR5X;1
MIN;4
mips;1
LC_COLLATE;1
DISALLOW_MMAP;1
__WIFCONTINUED;2
__mips_micromips;3
_SC_UCHAR_MAX;1
__USE_ISOC99;113
PRIoFAST8;1
_SC_SIGNALS;1
ATFORK_MEM;1
__need_clock_t;3
atomic_min;1
_CS_POSIX_V7_LPBIG_OFFBIG_LIBS;1
USE_OLD_TTY;2
WRITEV_FOR_FATAL;1
atomic_or;1
_SC_PII_XTI;1
HAVE_TZNAME;4
FROM_LOOP_MIN_NEEDED_FROM;2
RTLD_ENABLE_FOREIGN_CALL;1
ALIGNBYTES;1
_PC_LINK_MAX;2
ENOTNAM;2
STRNCPY;1
FROM_LOOP_MIN_NEEDED_TO;2
__ARM_ARCH_4T__;3
__PTRDIFF_TYPE__;1
OTYPE;2
HAVE_NETATALK_AT_H;2
BITS_PER_MP_LIMB;38
__NR_waitpid;2
__ACTION_FN_T;1
__NO_INLINE__;2
_HAVE_STRING_ARCH_strcspn;2
HAVE_LIBCAP;7
ENOSR;2
QMAGIC;1
INT_FAST64_MAX;1
NO_ERROR;1
_SC_FILE_SYSTEM;1
_SC_NPROCESSORS_CONF;1
FROM_DIRECTION;2
N_TXTOFF;1
HAVE_NETIPX_IPX_H;2
NO_CTORS_DTORS_SECTIONS;3
_SC_MEMLOCK_RANGE;1
__ieee754_acos;1
ELOOP;2
EADV;2
_XBS5_ILP32_OFF32;1
SEGMENT_SIZE;1
__libc_pwrite;2
EACCES;3
_SC_LEVEL3_CACHE_ASSOC;1
__ARM_ARCH_7__;1
_SC_XOPEN_REALTIME_THREADS;1
EQUIV_CLASS_MAX;1
HAVE_GETUID;1
AVOID_MPATAN_H;1
__MIPSEB__;4
_SC_ARG_MAX;2
__round;1
__libc_lock_lock;1
STATFS;1
libc_feresetround_noex_ctx;1
_THREAD_SAFE;1
B1800;1
_CS_POSIX_V6_LPBIG_OFFBIG_LINTFLAGS;1
__ASSEMBLY__;6
timer_delete_alias;1
CMPLX;3
TM_GMTOFF;1
SET_PROCEDURE;1
THREAD_SET_STACK_GUARD;4
ITYPE;2
__NR_semtimedop;3
PRIuFAST64;1
_SOFT_FLOAT;7
ST_MANDLOCK;1
_SC_XOPEN_LEGACY;1
MOD_OFFSET;3
_SC_THREAD_PRIO_PROTECT;1
_POSIX_V6_LP64_OFF64;1
MAX_NEEDED_OUTPUT;2
LD_SO_CONF;1
_POSIX_DEVICE_SPCIFIC;1
_MALLOC_INTERNAL;3
NO_ALIAS;1
EALREADY;2
CALL_WITH_SP;1
____STRTOF_INTERNAL;1
HAVE_INCOMPATIBLE_CTIME_R;3
FCT;1
__READDIR_ALIAS;1
SALEN;1
__ctanhf;1
NO__MUL;1
FLUSHO;2
__SYS_SOCKET_H_undef_FIOGETOWN;1
atomic_t;1
ONE_DIRECTION;1
USE_CLOCK_GETTIME;1
_POSIX_ASYNCHRONOUS_IO;1
__ASSUME_PSELECT;4
N_BSS;1
_SC_LEVEL1_DCACHE_ASSOC;1
__setresuid;2
EXTERN_PARSER;1
__ASSEMBLER__;229
_POSIX_FIFO;1
HAVE_LINUX_FANOTIFY_H;1
B134;1
__MIPSEL__;4
HAVE_GETCWD;1
sgi;1
MIPSEB;1
ARCH_HAS_BX;2
__error_t_defined;3
ELF_PREFERRED_ADDRESS_DATA;1
TMP_MAX;2
N_STAB;1
__suseconds_t_defined;3
__ASSUME_PROC_PID_TASK_COMM;1
_IO_MTSAFE_IO;91
HAVE_NETIUCV_IUCV_H;2
HAVE_GETTEXT;8
sdiv_qrnnd;1
_ERRNO_H;17
B460800;1
F_RDLCK;1
_XOPEN_SOURCE;13
TIOCGLTC;1
STAT_IS_KERNEL_STAT;7
__LINUX_KERNEL_VERSION;43
__symbian__;1
__NO_MATH_INLINES;21
_SC_THREAD_PRIO_INHERIT;1
HAVE_STRUCT_ERA_ENTRY;4
DEFAULT_THREADS;1
_POSIX2_PBS_TRACK;1
_SC_FD_MGMT;1
_HAVE_UT_TYPE;19
PRIuFAST16;1
EDESTADDRREQ;2
HAVE_DL_DISCOVER_OSVERSION;2
_SVID_SOURCE;1
YYDEBUG;6
_HAVE_STRING_ARCH_strncpy;1
ELNRNG;2
HAVE_DECL_FWRITE_UNLOCKED;1
MACH_SEND_NOTIFY_IN_PROGRESS;1
BITSPERBYTE;1
SOCK_PACKET;1
CHECK_SP;8
HAVE___FSETLOCKING;2
_ABIN32;31
_SC_SYSTEM_DATABASE;1
_STAT_VER;1
FLT_MANT_DIG;1
TRUNCATE;1
libc_fesetroundf;1
GT_NOCREATE;1
__aarch64__;1
__need_sigevent_t;24
PTHREAD_THREADS_MAX;2
INITIALIZE;1
libc_feholdexcept_setroundl;1
_UTSNAME_SYSNAME_LENGTH;1
SA_SIGINFO;2
_SYS_WAIT_H;4
__extern_always_inline;5
USE_NSCD;16
_SC_LEVEL1_ICACHE_SIZE;1
_XOPEN_REALTIME;1
IS_IN_librt;44
ARM_BX_ALIGN_LOG2;1
PRIx64;1
atomic_decrement;1
HAVE_DECL_PROGRAM_INVOCATION_SHORT_NAME;3
HAVE_IFUNC;3
CALL_PSELECT6;1
HAVE_SYS_NDIR_H;2
__strcasecmp;1
libc_feholdsetroundf;1
NO_INITFINI;3
EBADRPC;2
SYSNDIR;2
B19200;1
MAXHOSTNAMELEN;3
FE_INVALID_ZDZ;1
YEARSPERREPEAT;1
RTLD_CHECK_FOREIGN_CALL;2
_HAVE_C_ISPEED;2
_SC_XOPEN_XPG4;1
libc_hidden_builtin_def;1
NOFLSH;2
_USE_STRING_ARCH_strchr;1
__alloca;1
_NETINET_IN_H;8
__NR_sched_getaffinity;1
DB_LOOKUP_FCT;2
_SC_MONOTONIC_CLOCK;1
N_DATADDR;1
__ctanf;1
S_IRUSR;1
_SYS_UIO_H;3
__ino64_t_defined;2
__NR_pciconfig_iobase;1
SIGSTKFLT;2
NEED_SEPARATE_REGISTER_STACK;10
DEFTAPE;1
_POSIX_BASE;1
HAVE_VMSDIR_H;1
__NO_LONG_DOUBLE_MATH;65
INT32_MIN;1
__USE_XOPEN2K8XSI;1
atomic_write_barrier;2
rindex;1
__ARM_ARCH_5E__;1
THREAD_ATOMIC_CMPXCHG_VAL;1
_SC_THREAD_DESTRUCTOR_ITERATIONS;1
_EXTERN_INLINE;11
__list_t_defined;1
FF0;2
SIZE_LONG_64;2
libc_feresetroundl;1
__cpu_set_t_defined;2
_SC_STREAM_MAX;2
_SC_THREAD_KEYS_MAX;1
NOT_CONSISTENT;5
ELIBEXEC;2
YY_NULL;1
_REGEX_RE_COMP;3
libc_feholdsetround_noexl_ctx;1
ENETUNREACH;2
__clogf;1
H_STDIO;1
__WCHAR_MIN__;1
DL_AFTER_LOAD;1
TELOPTS;1
TIMED;1
BS1;2
_SYSDEPS_SYSDEP_H;2
DONT_NEED_GAI_MISC_COND;11
__USE_POSIX;30
__cos;1
ERFKILL;7
THREAD_COPY_STACK_GUARD;1
_POSIX_THREAD_CPUTIME;7
HAVE_NETPACKET_PACKET_H;2
lll_futex_cmp_requeue_pi;2
SNAN_TESTS_double;1
__NR_fstatfs64;1
CHARCLASS_NAME_MAX;4
_XOPEN_MODE;1
_JMPBUF_UNWINDS;1
GLIBC_2_3_4;14
INIT_PARAMS;2
SOCK_CLOEXEC;12
_ASSERT_H;1
HAVE_TZSET;3
ARGP_EI;1
EXIT_FAILURE;2
_ARCH_PPC64;1
_PC_PIPE_BUF;2
SIM_GLOBAL_COMPAT;2
libc_fesetenv;1
_SC_DEVICE_SPECIFIC;1
AVOID_MPSQRT_H;1
PROCINFO_DECL;30
PROT_GROWSUP;1
BC_DIM_MAX;2
_PC_ASYNC_IO;1
_MS_;1
__arch_compare_and_exchange_bool_32_acq;1
_POSIX_SAVED_IDS;1
AIO_MAX;1
WNOWAIT;2
_NDEBUG;5
_SC_NL_LANGMAX;1
_POSIX_THREAD_ATTR_STACKSIZE;1
B576000;1
MACH_MSG_OVERWRITE;1
reloc_offset;1
__O_DIRECT;1
N_NLIST_DECLARED;4
_POSIX_REGEX_VERSION;1
__POSIX_FADV_DONTNEED;1
_CS_V5_WIDTH_RESTRICTED_ENVS;1
LIBC_STACK_END_NOT_RELRO;1
NL_SETMAX;1
COMPILE_WPRINTF;28
_CS_POSIX_V7_LPBIG_OFFBIG_CFLAGS;1
index_Fast_Rep_String;3
__uint32_t_defined;1
LITTLE_ENDI;17
__PROTOTYPES;4
__ASSUME_IPC64;3
TWO52;1
weak_alias;62
_HAVE_C_OSPEED;2
SCANDIRAT;1
glob;1
ARTIFICIAL_LIMIT;1
__COMPAR_FN_T;2
UIO_MAXIOV;2
__ILP32_OFFBIG_CFLAGS;1
HAVE_DECL_GETC_UNLOCKED;1
ffsl;1
add_ssaaaa;1
STDOUT_UNBUFFERED;1
_SC_2_PBS_MESSAGE;1
OS_FSTAT;1
ldbl_pack;1
_SC_C_LANG_SUPPORT;1
__csinhf;1
JUMPTARGET;1
yyoverflow;5
__ARM_ARCH_6__;1
_SEMAPHORE_H;14
O_NOFOLLOW;4
DO_RELA;3
IS_IN_libm;43
__OFF_T_MATCHES_OFF64_T;11
EL2HLT;2
USE_NUMBER_GROUPING;6
MQ_PRIO_MAX;1
__sgi;1
__ARMEB__;2
__HAVE_68881__;3
EDQUOT;2
DL_OSVERSION_INIT;1
_SC_MB_LEN_MAX;1
ESTALE;2
_SC_PII;1
POINTER_CHK_GUARD;1
STACK_GROWS_UPWARD;1
_SC_XOPEN_VERSION;1
_SC_SEMAPHORES;1
TLS_IE;1
MEMCHR;1
_CS_XBS5_LPBIG_OFFBIG_LDFLAGS;1
__ASSUME_FUTIMESAT;1
CHAR_BIT;2
LINK_MAX;10
_CS_POSIX_V7_LPBIG_OFFBIG_LINTFLAGS;1
FE_INVALID_SNAN;1
_IO_fork;2
PRIdLEAST64;1
UINTMAX_MAX;1
LINUX_VERSION_CODE;1
__cacoshf;1
count_leading_zeros;1
_SYS_TTYDEFAULTS_H_;2
YYPARSE_PARAM;2
__sparc_v9__;6
_LIBICONV_VERSION;1
LONG_MAX;32
PRIxFAST8;1
PRIdLEAST8;1
__powerpc64__;14
_MIPS_ISA_MIPS2;4
_HAVE_STAT64___ST_INO;5
FORK;2
_SC_XOPEN_REALTIME;1
SLC_NAMES;1
yystpcpy;1
SIGPOLL;1
national;7
INET6_ADDRSTRLEN;1
_RTLD_PROLOGUE;1
__lldiv_t_defined;1
__NR_fallocate;21
ERR_REMAP;1
ETOOMANYREFS;2
LOOP_NEED_STATE;1
_SC_CHAR_MIN;1
__READDIR;1
LOOPFCT;1
PRId16;1
B2000000;1
IP_PKTINFO;7
HAVE_LOCALTIME_R;1
__SSE4_1__;2
_SC_PII_INTERNET;1
T_OPT;1
_UTMPX_H;3
TIOCSETC;1
OLD2_SIGLIST_SIZE;1
ARCH_HAS_HARD_TP;2
DT_1_SUPPORTED_MASK;1
__WORDSIZE;238
SIGILL;1
__amdfam10__;2
__LDBL_MAX_EXP__;5
_POSIX_CPUTIME;19
GLIBC_2_20;11
_POSIX_THREAD_PROCESS_SHARED;1
YYTOKENTYPE;1
SYSDEP_GETTIME;1
PRIi16;1
__NR_setresgid32;2
SIGPWR;1
__sparc_v8__;1
DISTINGUISH_LIB_VERSIONS;1
_XOPEN_XPG2;1
__ASSUME_PREADV;8
GT_FILE;1
CALL_THREAD_FCT;1
SIGRTMIN;5
_LIBC_REENTRANT;36
__NR_clock_getres;2
MMAP_AS_MORECORE_SIZE;1
libc_feresetround_noexf_ctx;1
STRSTR;1
TIOCGSID;1
__NR_lchmod;1
HAVE_MEMSET;1
DT_DIR;1
TIOCSWINSZ;1
VERSION;2
MIN_NEEDED_OUTPUT;3
FINITE;1
S_IEXEC;1
TZ_MAX_TYPES;1
_POSIX_MULTI_PROCESS;1
libc_feupdateenv;1
_ARCH_PWR6X;2
PRIXFAST8;1
DIRENT_SET_DP_INO;1
USE_TSEARCH;3
_POSIX_PRIORITIZED_IO;2
_SC_2_LOCALEDEF;1
BIG_ENDI;17
IS_IN_nscd;4
_ALLOCA_H;1
__NO_WEAK_PTHREAD_ALIASES;1
attribute_hidden;5
_LIBC_DEFINITIONS;1
__ASSUME_FUTEX_LOCK_PI;2
__REDIRECT;43
_STROPTS_H;5
ARG_MAX;11
OPENAT;1
_BITS_LOCALE_H;1
STAYOPEN;1
__NIS_PING_TIMEOUT_INCREMENT;1
FE_ALL_EXCEPT;6
PRIoLEAST64;1
ELIBSCN;2
FALSE;3
LIBC_ABIS_STRING;1
_SC_SYMLOOP_MAX;1
BSD__SETJMP;2
__ieee754_pow;1
__libc_readv;1
librt;11
__need_malloc_and_calloc;4
TO_LOOP_MAX_NEEDED_FROM;6
SYSDEP_GETTIME_CPU;1
_T_IOV_MAX;1
EDOTDOT;2
SIGTRAP;1
__WCHAR_MAX__;1
S_IXOTH;4
_XBS5_LP64_OFF64;1
_CS_POSIX_V6_LP64_OFF64_LIBS;1
EIDRM;2
LONG_LONG_MAX;8
FE_INVALID_SOFTWARE;2
_SC_POLL;1
__S_IFLNK;4
__wur;1
MEMCPY_OK_FOR_FWD_MEMMOVE;1
DEFAULT_CONFIG;1
__USE_LARGEFILE64;126
__GNU_LIBRARY__;30
FE_DOWNWARD;13
_WCTYPE_H;1
TCB_ALIGNMENT;1
__thumb__;5
HAVE_MREMAP;5
LINK_OBSOLETE_RPC;1
EMIT_ERR_MAX;2
LEAVE_SOME_PRE_2011_SYSTEMS_IN_THE_LURCH;1
__GT_NOCREATE;1
__ARM_ARCH_7R__;1
UINTPTR_MAX;1
HAVE_WCHAR_H;8
ELIBACC;2
ARGP_FS_EI;1
IREGS;2
_HURD_PORT_H_EXTERN_INLINE;1
_SC_NPROCESSORS_ONLN;1
_POSIX_TRACE_INHERIT;1
__MPN;1
SI_TKILL;1
_CS_XBS5_LP64_OFF64_LINTFLAGS;1
PRIiFAST64;1
TIOCGETC;1
_POSIX_THREAD_SAFE_FUNCTIONS;1
_SC_GETGR_R_SIZE_MAX;1
FLOAT;2
_CS_XBS5_LP64_OFF64_CFLAGS;1
__NR_sigaltstack;1
_POSIX_PII_OSI;1
catomic_decrement;1
_SC_SCHAR_MIN;1
bcopy;2
strftime;1
__z8000__;1
NO_THUMB;1
_SC_PAGESIZE;2
IO_DEBUG;1
_SC_ATEXIT_MAX;1
MOTOROLA_SYNTAX;1
MACHINE_THREAD_FPA_STATE_FLAVOR;1
B1152000;1
EPOCH_YEAR;1
__CRIS__;1
TZDEFRULES;1
_SC_SHELL;1
_POSIX2_C_DEV;1
_XOPEN_STREAMS;1
_CS_XBS5_LP64_OFF64_LIBS;1
__FP_FRAC_SUB_3;1
_SIGSET_H_types;2
_SC_XBS5_LPBIG_OFFBIG;1
__WIN32__;2
TZ_MAX_LEAPS;1
_CS_PATH;1
GLOB_ATTRIBUTE;1
TRANSFORM_UTMP_FILE_NAME;2
FOO_P;2
_FPU_RC_NEAREST;3
__fsfilcnt_t_defined;4
GLIBC_OLDEST_ABI;1
LIBC_NONSHARED;2
DB_THREAD_SELF;1
NL_MSGMAX;1
_BITS_STAT_H;13
LLL_PRIVATE;1
EREMOTE;2
FIONREAD;1
RLIMIT_SIGPENDING;1
libc_hidden_proto;1
_MONETARY_H;1
HAVE_Z_COMBRELOC;25
LONG_MAX_32_BITS;4
__sparc__;6
_POSIX_MESSAGE_PASSING;1
__arc__;1
_UFC_64_;10
ARCH_CLONE;1
__P;1
__INO_T_MATCHES_INO64_T;2
HAVE_SYS_STAT_H;2
__GCC_IEC_559_COMPLEX;2
__need_res_state;1
__NR_fadvise64;9
_HAVE_SA_LEN;6
TLS_VALUE;1
ERESTART;2
_tolower;1
_IO_fcntl;2
WCONTINUED;2
atomic_exchange_acq;1
FATAL_PREPARE;2
IA64_USE_NEW_STUB;4
HAVE_DECL_PUTC_UNLOCKED;1
catomic_compare_and_exchange_val_acq;2
DO_ELISION;1
SINF;2
TIOCSCTTY;1
_MIPS_ISA_MIPS32;3
PRIXLEAST32;1
USE_BINDINGDIR;3
_SC_EXPR_NEST_MAX;2
_PC_SYNC_IO;1
_SC_SHARED_MEMORY_OBJECTS;1
__NR_sigreturn;2
libc_feresetroundf;1
DEFINE_INIT;2
__mbstate_t_defined;2
NO_ITIMER;6
ERANGE;2
HAVE_CLOCK_GETRES_VSYSCALL;2
_SC_TYPED_MEMORY_OBJECTS;1
TIOCGWINSZ;2
EISNAM;2
__ASSUME_RECVMMSG_SOCKETCALL;2
_LANGINFO_H;1
__ASSUME_SENDMMSG;3
__NR_sched_setaffinity;1
_SYS_UCONTEXT_H;6
_POSIX_TIMEOUTS;1
B115200;1
__NR_mq_getsetattr;1
NULL;10
TLS_TCB_AT_TP;22
FROM_LOOP_MAX_NEEDED_FROM;6
PRIoFAST64;1
_LIMITS_H;1
__AARCH64EB__;1
NEED_AF_IUCV;1
_PC_MAX_INPUT;2
CR1;2
__pid_t_defined;10
WMEMCMP;1
__NIS_PING_RETRY;1
_SC_RAW_SOCKETS;1
B110;1
RLIMIT_NICE;1
__gid_t_defined;7
RTLD_PREPARE_FOREIGN_CALL;1
_CS_LFS64_LDFLAGS;1
_SYS_IOCTL_H;9
__wcsncasecmp;1
EIEIO;2
SNAN_TESTS_float;1
PRIx32;1
ELF_MACHINE_BOOT_FPTR_TABLE_LEN;2
STAYOPEN_TMP;1
TEST_CLONE_FLAGS;1
__need_timer_t;1
HAVE_ISASCII;1
_BITS_UIO_H_FOR_SYS_UIO_H;1
_FORTIFY_SOURCE;2
_STATBUF_ST_NSEC;4
PRIXMAX;1
__NR_pread;13
IPPROTO_UDPLITE;1
PF_X;2
gettext_noop;1
offsetof;2
CHAR;4
libc_fesetround;1
NDEBUG;8
NO_ALLOCATION;9
thread_atfork_static;1
WIFEXITED;1
HAVE_UTMPX_H;1
INTMAX_MAX;2
DL_UNMAP_IS_SPECIAL;1
HAVE_PROC_SELF;1
RTLD_FINALIZE_FOREIGN_CALL;1
_DL_PLATFORMS_COUNT;1
PRINT_ERRORS;3
EXEC_PAGESIZE;2
_HAVE_STAT___UNUSED4;2
RTLD_PRIVATE_ERRNO;18
_SC_V6_ILP32_OFFBIG;1
MAP_COPY;8
PTR_MANGLE;12
__GNUC_STDC_INLINE__;3
int_retval;1
GLIBC_2_2_6;1
EBACKGROUND;2
__ASSUME_PPOLL;4
__DECC;1
__libc_ptf_call;8
_CS_POSIX_V7_ILP32_OFFBIG_LINTFLAGS;1
PIC;50
SIGVTALRM;1
SINGLE_THREAD;1
_IO_STDIO_H;1
_CS_POSIX_V7_ILP32_OFF32_LIBS;1
BSD43_BSD43_NFS;1
NO___CPY;1
__cexpf;1
_IO_execl;2
__NR_eventfd;1
TIMEVAL;1
LC_MONETARY;1
_POSIX2_CHAR_TERM;1
__cplusplus;141
__USE_MISC;385
ENOMSG;2
O_ACCMODE;2
_POSIX_POLL;1
__alpha_fix__;5
L;5
libdl;1
HP_TIMING_INLINE;1
LIBM_SCCS;95
_TIME_H;7
TEST_MAIN;2
atomic_and_val;1
__mips_soft_float;2
TLS_GET_GS;1
SIZE_MAX;7
NO_HIDDEN;1
__memcpy_c;1
STRTOK;1
HAVE_ISBLANK;1
_SC_THREAD_PROCESS_SHARED;1
SIGSEGV;1
__sparc32_atomic_do_lock;2
PROT_GROWSDOWN;1
_POSIX_THREAD_ATTR_STACKADDR;1
UMUL_TIME;18
__have_sigval_t;8
C_LABEL;1
POSIX;5
__ARM_ARCH_4__;1
_POSIX_V7_LP64_OFF64;5
catomic_exchange_and_add;1
