guard;line;td
#if MAX_CHUNK_SIZE > (AFTER_TRIGGER_OFFSET+1);2183;2
#ifdef NOT_USED;127;1
#ifdef NOT_USED;381;1
#ifdef HAVE_INT64_TIMESTAMP;228;1
#ifdef HAVE_INT64_TIMESTAMP;298;1
#ifdef USE_ASSERT_CHECKING;276;1
#ifdef USE_PREFETCH;23;1
#ifdef USE_PREFETCH;34;1
#ifdef USE_PREFETCH;45;1
#ifdef USE_PREFETCH;65;1
#ifdef USE_PREFETCH;84;1
#ifdef USE_PREFETCH;98;1
#ifdef USE_PREFETCH;108;1
#ifdef NOT_USED;78;1
#ifdef HJDEBUG;121;1
#ifdef HJDEBUG;293;1
#ifdef HJDEBUG;357;1
#ifdef HJDEBUG;364;1
#ifdef NOT_USED;127;1
#ifdef NOT_USED;214;1
#ifdef EXEC_MERGEJOINDEBUG;257;1
#ifdef SPI_EXECUTOR_STATS;1484;1
#ifdef SPI_EXECUTOR_STATS;1504;1
#ifdef USE_ASSERT_CHECKING;15;1
#ifdef ILIST_DEBUG;25;1
#ifdef USE_ASSERT_CHECKING;51;1
#ifdef HAVE_UNIX_SOCKETS;23;1
#ifdef USE_PAM;26;1
#ifdef HAVE_PAM_PAM_APPL_H;27;1
#ifdef HAVE_SECURITY_PAM_APPL_H;30;1
#ifdef USE_LDAP;44;1
#ifndef WIN32;45;1
#ifdef USE_SSL;61;1
#ifdef KRB5;67;1
#if !defined(__COM_ERR_H) && !defined(__COM_ERR_H__);70;2
#ifdef ENABLE_GSS;78;1
#if defined(HAVE_GSSAPI_H);79;1
#ifdef ENABLE_SSPI;86;1
#ifdef USE_SSL;92;1
#ifdef USE_SSL;169;1
#ifdef USE_SSL;191;1
#ifdef USE_SSL;206;1
#ifdef USE_SSL;233;1
#ifdef USE_SSL;250;1
#ifdef KRB5;270;1
#ifdef ENABLE_GSS;278;1
#ifdef ENABLE_SSPI;286;1
#ifdef HAVE_UNIX_SOCKETS;294;1
#ifdef USE_PAM;316;1
#ifdef USE_LDAP;323;1
#ifdef USE_SSL;330;1
#if defined(ENABLE_GSS) || defined(ENABLE_SSPI);359;2
#ifdef KRB5;423;1
#if defined(HAVE_KRB5_TICKET_ENC_PART2);497;1
#elif defined(HAVE_KRB5_TICKET_CLIENT);500;1
#ifdef ENABLE_GSS;555;1
#if defined(WIN32) && !defined(WIN32_ONLY_COMPILER);556;2
#ifdef ENABLE_SSPI;723;1
#ifdef HAVE_UNIX_SOCKETS;1109;1
#ifdef USE_PAM;1142;1
#ifdef USE_LDAP;1286;1
#ifndef WIN32;1295;1
#ifndef WIN32;1314;1
#ifdef USE_SSL;1508;1
#ifdef HAVE_IPV6;1580;1
#ifdef USE_SSL;1644;1
#ifdef HAVE_IPV6;1689;1
#ifdef HAVE_IPV6;1765;1
#ifdef HAVE_IPV6;1771;1
#if FSDB;29;1
#if FSDB;36;1
#if FSDB;52;1
#ifndef ALLOW_DANGEROUS_LO_FUNCTIONS;265;1
#ifndef ALLOW_DANGEROUS_LO_FUNCTIONS;308;1
#ifdef HAVE_NETINET_TCP_H;10;1
#ifdef USE_SSL;14;1
#if SSLEAY_VERSION_NUMBER >= 0x0907000L;17;1
#ifdef USE_SSL;24;1
#ifdef USE_SSL;40;1
#ifdef USE_SSL;45;1
#ifdef USE_SSL;59;1
#ifdef USE_SSL;67;1
#ifdef USE_SSL;77;1
#ifdef USE_SSL;85;1
#ifdef USE_SSL;94;1
#ifdef WIN32;115;1
#ifdef USE_SSL;159;1
#ifdef WIN32;198;1
#ifdef USE_SSL;234;1
#if SSLEAY_VERSION_NUMBER >= 0x0907000L;462;1
#if !defined(WIN32) && !defined(__CYGWIN__);484;2
#ifdef X509_V_FLAG_CRL_CHECK;522;1
#ifdef WIN32;582;1
#ifdef HAVE_CRYPT_H;3;1
#ifdef USE_LDAP;21;1
#ifdef WIN32;22;1
#ifdef HAVE_IPV6;342;1
#ifdef HAVE_IPV6;416;1
#ifdef HAVE_IPV6;447;1
#ifdef HAVE_UNIX_SOCKETS;537;1
#ifdef USE_SSL;554;1
#ifdef USE_SSL;577;1
#ifdef KRB5;813;1
#ifdef ENABLE_GSS;819;1
#ifdef ENABLE_SSPI;825;1
#ifdef USE_PAM;846;1
#ifdef USE_LDAP;852;1
#ifdef USE_SSL;858;1
#ifdef USE_LDAP;994;1
#ifdef LDAP_API_FEATURE_X_OPENLDAP;1054;1
#ifdef LDAP_API_FEATURE_X_OPENLDAP;1059;1
#ifdef USE_SSL;1258;1
#ifdef HAVE_NETINET_TCP_H;8;1
#ifdef HAVE_IPV6;17;1
#ifdef HAVE_UNIX_SOCKETS;22;1
#ifdef HAVE_UNIX_SOCKETS;37;1
#ifdef HAVE_UNIX_SOCKETS;48;1
#ifdef HAVE_UNIX_SOCKETS;73;1
#if defined(HAVE_UNIX_SOCKETS);94;1
#ifdef HAVE_STRUCT_SOCKADDR_STORAGE_SS_LEN;138;1
#ifdef HAVE_IPV6;177;1
#ifdef HAVE_IPV6;197;1
#ifdef HAVE_IPV6;246;1
#ifdef HAVE_IPV6;277;1
#ifdef HAVE_IPV6;334;1
#ifdef WIN32;349;1
#elif HAVE_GETIFADDRS;398;1
#ifdef HAVE_IFADDRS_H;399;1
#ifdef HAVE_SYS_IOCTL_H;416;1
#ifdef HAVE_NET_IF_H;419;1
#ifdef HAVE_SYS_SOCKIO_H;422;1
#if defined(SIOCGLIFCONF) && !defined(__hpux);425;2
#ifdef HAVE_IPV6;439;1
#ifdef HAVE_IPV6;473;1
#ifdef HAVE_IPV6;488;1
#ifdef HAVE_IPV6;501;1
#elif defined(SIOCGIFCONF);506;1
#ifndef _SIZEOF_ADDR_IFREQ;507;1
#ifdef HAVE_STRUCT_SOCKADDR_SA_LEN;508;1
#ifdef HAVE_IPV6;575;1
#ifdef HAVE_IPV6;586;1
#ifdef HAVE_NETINET_TCP_H;12;1
#ifdef HAVE_UTIME_H;16;1
#ifdef WIN32_ONLY_COMPILER;19;1
#ifdef HAVE_UNIX_SOCKETS;46;1
#if defined(ENABLE_GSS) || defined(ENABLE_SSPI);71;2
#ifdef ENABLE_GSS;72;1
#ifdef HAVE_UNIX_SOCKETS;85;1
#ifdef HAVE_UNIX_SOCKETS;116;1
#if !defined(WIN32) || defined(IPV6_V6ONLY);119;2
#ifdef HAVE_UNIX_SOCKETS;126;1
#ifdef HAVE_IPV6;186;1
#ifdef HAVE_UNIX_SOCKETS;191;1
#ifndef WIN32;211;1
#ifdef IPV6_V6ONLY;225;1
#ifdef HAVE_UNIX_SOCKETS;256;1
#ifdef HAVE_UNIX_SOCKETS;287;1
#ifdef WIN32;304;1
#ifdef SCO_ACCEPT_BUG;363;1
#ifdef TCP_NODELAY;378;1
#ifdef WIN32;394;1
#ifdef HAVE_UTIME;421;1
#ifdef HAVE_UTIMES;424;1
#ifdef WIN32;435;1
#if defined(WIN32) && defined(SIO_KEEPALIVE_VALS);811;2
#if defined(TCP_KEEPIDLE) || defined(TCP_KEEPALIVE) || defined(WIN32);849;3
#ifndef WIN32;856;1
#ifdef TCP_KEEPIDLE;858;1
#if defined(TCP_KEEPIDLE) || defined(TCP_KEEPALIVE) || defined(SIO_KEEPALIVE_VALS);889;3
#ifndef WIN32;892;1
#ifdef TCP_KEEPIDLE;905;1
#if defined(TCP_KEEPINTVL) || defined(SIO_KEEPALIVE_VALS);936;2
#ifndef WIN32;943;1
#if defined(TCP_KEEPINTVL) || defined (SIO_KEEPALIVE_VALS);966;2
#ifndef WIN32;969;1
#ifdef TCP_KEEPCNT;1004;1
#ifdef TCP_KEEPCNT;1030;1
#ifdef HAVE_SIGPROCMASK;3;1
#ifdef HAVE_SIGPROCMASK;15;1
#ifdef SIGTRAP;19;1
#ifdef SIGABRT;23;1
#ifdef SIGILL;27;1
#ifdef SIGFPE;31;1
#ifdef SIGSEGV;35;1
#ifdef SIGBUS;39;1
#ifdef SIGSYS;43;1
#ifdef SIGCONT;47;1
#ifdef SIGQUIT;51;1
#ifdef SIGTERM;54;1
#ifdef SIGALRM;57;1
#if defined(__alpha) && defined(__osf__);4;2
#if defined(__NetBSD__);11;1
#if defined(WIN32) && defined(HAVE_MINIDUMP_TYPE);33;2
#ifdef WIN32;38;1
#ifdef LC_MESSAGES;54;1
#ifdef EXEC_BACKEND;80;1
#ifdef WIN32;84;1
#ifdef NOFIXADE;102;1
#if defined(__alpha);103;1
#ifdef WIN32;113;1
#ifdef USE_ASSERT_CHECKING;136;1
#ifdef USE_SSL;149;1
#ifndef WIN32;189;1
#ifndef WIN32;219;1
#ifdef USE_ASSERT_CHECKING;7;1
#ifdef USE_ASSERT_CHECKING;735;1
#ifdef HAVE_LONG_INT_64;96;1
#if !defined(ERX) &&  !defined(PMX) &&  !defined(CX) &&  !defined(PX) &&  !defined(OX1) &&  !defined(OX2);15;6
#ifdef GEQO_DEBUG;29;1
#if defined(ERX);34;1
#if defined(CX) || defined(PX) || defined(OX1) || defined(OX2);38;4
#if defined(CX);41;1
#ifdef GEQO_DEBUG;50;1
#ifdef GEQO_DEBUG;56;1
#if defined (ERX);64;1
#ifdef GEQO_DEBUG;65;1
#elif defined(PMX);69;1
#ifdef GEQO_DEBUG;70;1
#elif defined(CX);74;1
#ifdef GEQO_DEBUG;75;1
#elif defined(PX);80;1
#ifdef GEQO_DEBUG;81;1
#elif defined(OX1);86;1
#ifdef GEQO_DEBUG;87;1
#elif defined(OX2);92;1
#ifdef GEQO_DEBUG;93;1
#if defined (ERX);102;1
#elif defined(PMX);106;1
#elif defined(CX);108;1
#elif defined(PX);115;1
#elif defined(OX1);117;1
#elif defined(OX2);119;1
#ifdef GEQO_DEBUG;124;1
#if defined(ERX) && defined(GEQO_DEBUG);129;2
#if defined(CX) && defined(GEQO_DEBUG);136;2
#ifdef GEQO_DEBUG;143;1
#ifdef GEQO_DEBUG;146;1
#ifdef NOT_USED;152;1
#if defined (ERX);157;1
#elif defined(PMX);159;1
#elif defined(CX);161;1
#elif defined(PX);164;1
#elif defined(OX1);167;1
#elif defined(OX2);170;1
#ifdef GEQO_DEBUG;3;1
#ifdef OPTIMIZER_DEBUG;6;1
#ifdef OPTIMIZER_DEBUG;216;1
#ifdef OPTIMIZER_DEBUG;808;1
#ifdef OPTIMIZER_DEBUG;1010;1
#ifdef NOT_USED;370;1
#ifdef SELECTIVITY_DEBUG;443;1
#ifdef _MSC_VER;2;1
#ifdef NOT_USED;108;1
#ifdef NOT_USED;449;1
#ifdef OPTIMIZER_DEBUG;8;1
#ifdef OPTIMIZER_DEBUG;350;1
#ifdef NOT_USED;1131;1
#ifndef YYDEBUG;90;1
#ifdef YYERROR_VERBOSE;93;1
#ifndef YYTOKEN_TABLE;99;1
#ifndef YYTOKENTYPE;102;1
#if ! defined YYSTYPE && ! defined YYSTYPE_IS_DECLARED;524;2
#if ! defined YYLTYPE && ! defined YYLTYPE_IS_DECLARED;566;2
#ifdef short;579;1
#ifdef YYTYPE_UINT8;582;1
#ifdef YYTYPE_INT8;587;1
#elif (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);589;4
#ifdef YYTYPE_UINT16;594;1
#ifdef YYTYPE_INT16;599;1
#ifndef YYSIZE_T;604;1
# ifdef __SIZE_TYPE__;605;1
# elif defined size_t;607;1
# elif ! defined YYSIZE_T && (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);609;5
#ifndef YY_;617;1
# if defined YYENABLE_NLS && YYENABLE_NLS;618;1
# if ENABLE_NLS;619;1
# ifndef YY_;624;1
#if ! defined lint || defined __GNUC__;628;2
#ifndef lint;633;1
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);636;4
#if ! defined yyoverflow || YYERROR_VERBOSE;648;2
# ifdef YYSTACK_USE_ALLOCA;649;1
# if YYSTACK_USE_ALLOCA;650;1
# ifdef __GNUC__;651;1
# elif defined __BUILTIN_VA_ARG_INCR;653;1
# elif defined _AIX;655;1
# elif defined _MSC_VER;657;1
# if ! defined _ALLOCA_H && ! defined EXIT_SUCCESS && (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);662;6
# ifndef EXIT_SUCCESS;664;1
# ifdef YYSTACK_ALLOC;671;1
# ifndef YYSTACK_ALLOC_MAXIMUM;673;1
# ifndef YYSTACK_ALLOC_MAXIMUM;679;1
# if (defined __cplusplus && ! defined EXIT_SUCCESS        && ! ((defined YYMALLOC || defined malloc)       && (defined YYFREE || defined free)));682;6
# ifndef EXIT_SUCCESS;684;1
# ifndef YYMALLOC;688;1
# if ! defined malloc && ! defined EXIT_SUCCESS && (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);690;6
# ifndef YYFREE;694;1
# if ! defined free && ! defined EXIT_SUCCESS && (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);696;6
#if (! defined yyoverflow      && (! defined __cplusplus   || (defined YYLTYPE_IS_TRIVIAL && YYLTYPE_IS_TRIVIAL       && defined YYSTYPE_IS_TRIVIAL && YYSTYPE_IS_TRIVIAL)));702;4
#if defined YYCOPY_NEEDED && YYCOPY_NEEDED;714;1
# ifndef YYCOPY;715;1
# if defined __GNUC__ && 1 < __GNUC__;716;1
#if YYDEBUG;735;1
#if YYDEBUG || YYERROR_VERBOSE || YYTOKEN_TABLE;746;3
# ifdef YYPRINT;751;1
#if defined YYFAIL;787;1
#ifndef YYLLOC_DEFAULT;794;1
#ifndef YY_LOCATION_PRINT;797;1
# if defined YYLTYPE_IS_TRIVIAL && YYLTYPE_IS_TRIVIAL;798;1
#ifdef YYLEX_PARAM;804;1
#if YYDEBUG;809;1
# ifndef YYFPRINTF;810;1
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);816;4
# ifdef YYPRINT;833;1
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);845;4
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);867;4
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);886;4
#ifndef YYINITDEPTH;920;1
#ifndef YYMAXDEPTH;923;1
#if YYERROR_VERBOSE;926;1
# ifndef yystrlen;927;1
# if defined __GLIBC__ && defined _STRING_H;928;2
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);931;4
# ifndef yystpcpy;947;1
# if defined __GLIBC__ && defined _STRING_H && defined _GNU_SOURCE;948;3
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);951;4
# ifndef yytnamerr;969;1
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);1084;4
#ifdef YYPARSE_PARAM;1109;1
#if defined __STDC__ || defined __cplusplus;1110;2
#if defined __STDC__ || defined __cplusplus;1116;2
#ifdef YYPARSE_PARAM;1122;1
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);1123;4
#if (defined __STDC__ || defined __C99__FUNC__      || defined __cplusplus || defined _MSC_VER);1132;4
#if YYERROR_VERBOSE;1164;1
#if defined YYLTYPE_IS_TRIVIAL && YYLTYPE_IS_TRIVIAL;1184;1
#ifdef yyoverflow;1196;1
# ifndef YYSTACK_RELOCATE;1211;1
#if ! YYERROR_VERBOSE;14211;1
#if !defined(yyoverflow) || YYERROR_VERBOSE;14307;2
#ifndef yyoverflow;14327;1
#if YYERROR_VERBOSE;14331;1
#ifndef YYTOKENTYPE;1;1
#if ! defined YYSTYPE && ! defined YYSTYPE_IS_DECLARED;423;2
#if ! defined YYLTYPE && ! defined YYLTYPE_IS_DECLARED;465;2
#ifdef NOT_USED;219;1
#ifdef NOT_USED;277;1
#ifdef RANDOMIZE_ALLOCATED_MEMORY;367;1
#if MAC_OS_X_VERSION_MAX_ALLOWED <= MAC_OS_X_VERSION_10_2 || !defined(MAC_OS_X_VERSION_10_2);2;2
#if defined(LIBC_SCCS) && !defined(lint);3;2
#ifndef RTLD_NOW;5;1
#ifndef RTLD_GLOBAL;8;1
#ifndef RTLD_NOW;5;1
#ifndef RTLD_GLOBAL;8;1
#ifdef HAVE_DLOPEN;2;1
#ifdef HAVE_DLOPEN;8;1
#if defined(LIBC_SCCS) && !defined(lint);1;2
#if !defined(HAVE_DLOPEN);21;1
#if !defined(HAVE_DLOPEN);36;1
#ifndef __ELF__;42;1
#if defined(HAVE_DLOPEN);59;1
#ifndef RTLD_NOW;8;1
#ifndef RTLD_GLOBAL;11;1
#ifndef RTLD_NOW;5;1
#ifndef RTLD_GLOBAL;8;1
#ifdef HAVE_DLD_H;2;1
#ifndef HAVE_DLOPEN;7;1
#ifndef HAVE_DLD_H;11;1
#ifndef HAVE_DLD_H;59;1
#ifndef HAVE_DLD_H;68;1
#ifndef HAVE_DLD_H;77;1
#ifdef HAVE_DLOPEN;4;1
#ifdef HAVE_DLOPEN;7;1
#ifndef RTLD_NOW;8;1
#ifndef RTLD_GLOBAL;11;1
#if defined(LIBC_SCCS) && !defined(lint);1;2
#if !defined(HAVE_DLOPEN);21;1
#if !defined(HAVE_DLOPEN);36;1
#ifndef __ELF__;42;1
#if defined(HAVE_DLOPEN);59;1
#ifndef RTLD_NOW;8;1
#ifndef RTLD_GLOBAL;11;1
#if defined(LIBC_SCCS) && !defined(lint);1;2
#if !defined(HAVE_DLOPEN);21;1
#if !defined(HAVE_DLOPEN);36;1
#ifndef __ELF__;42;1
#if defined(HAVE_DLOPEN);59;1
#ifndef RTLD_NOW;8;1
#ifndef RTLD_GLOBAL;11;1
#ifndef RTLD_NOW;5;1
#ifndef RTLD_GLOBAL;8;1
#ifndef RTLD_NOW;5;1
#ifndef RTLD_GLOBAL;8;1
#ifndef RTLD_NOW;5;1
#ifndef RTLD_GLOBAL;8;1
#ifndef RTLD_NOW;5;1
#ifndef RTLD_GLOBAL;8;1
#ifdef USE_NAMED_POSIX_SEMAPHORES;8;1
#ifdef USE_NAMED_POSIX_SEMAPHORES;19;1
#ifdef SEM_FAILED;32;1
#ifdef USE_NAMED_POSIX_SEMAPHORES;57;1
#ifdef USE_NAMED_POSIX_SEMAPHORES;91;1
#ifdef HAVE_SYS_IPC_H;5;1
#ifdef HAVE_SYS_SEM_H;8;1
#ifndef HAVE_UNION_SEMUN;14;1
#ifdef EIDRM;50;1
#ifdef EAGAIN;238;1
#if defined(EWOULDBLOCK) && (!defined(EAGAIN) || (EWOULDBLOCK != EAGAIN));242;2
#ifdef HAVE_SYS_IPC_H;7;1
#ifdef HAVE_SYS_SHM_H;10;1
#ifdef SHM_SHARE_MMU;19;1
#ifndef MAP_ANONYMOUS;24;1
#ifndef MAP_HASSEMAPHORE;27;1
#ifndef MAP_FAILED;31;1
#ifdef EIDRM;53;1
#ifdef EIDRM;64;1
#ifdef HAVE_LINUX_EIDRM_BUG;147;1
#ifndef EXEC_BACKEND;180;1
#ifdef EXEC_BACKEND;251;1
#ifdef __CYGWIN__;260;1
#if defined(EXEC_BACKEND) && defined(__CYGWIN__);281;2
#ifdef HAVE_POLL_H;8;1
#ifdef HAVE_SYS_POLL_H;11;1
#ifdef HAVE_SYS_SELECT_H;14;1
#ifdef HAVE_POLL;87;1
#ifndef HAVE_POLL;108;1
#ifndef HAVE_POLL;117;1
#ifdef HAVE_POLL;130;1
#ifndef HAVE_POLL;253;1
#ifndef WIN32_ONLY_COMPILER;2;1
#ifdef _WIN64;60;1
#ifdef EXEC_BACKEND;138;1
#ifdef EXEC_BACKEND;174;1
#ifdef EXEC_BACKEND;197;1
#ifndef EXEC_BACKEND;207;1
#ifdef HAVE_SETSID;233;1
#ifndef EXEC_BACKEND;248;1
#ifdef EXEC_BACKEND;714;1
#ifdef EXEC_BACKEND;737;1
#ifndef EXEC_BACKEND;747;1
#ifdef HAVE_SETSID;770;1
#ifndef EXEC_BACKEND;785;1
#ifdef HAVE_SETSID;38;1
#ifdef HAVE_SETSID;74;1
#ifdef USE_SSL;8;1
#ifndef WIN32;11;1
#ifdef LINUX_PROFILE;16;1
#ifdef LINUX_PROFILE;21;1
#ifdef LINUX_PROFILE;27;1
#ifdef LINUX_OOM_SCORE_ADJ;30;1
#ifdef LINUX_OOM_ADJ;44;1
#ifdef USE_SSL;58;1
#ifdef EXEC_BACKEND;35;1
#ifdef EXEC_BACKEND;61;1
#ifndef EXEC_BACKEND;71;1
#ifdef EXEC_BACKEND;84;1
#ifdef HAVE_SETSID;104;1
#if defined(WIN32);323;1
#elif defined(HAVE_DECL_SYS_SIGLIST) && HAVE_DECL_SYS_SIGLIST;330;1
#ifdef EXEC_BACKEND;113;1
#ifdef HAVE_UNIX_SOCKETS;186;1
#ifdef EXEC_BACKEND;352;1
#ifdef EXEC_BACKEND;378;1
#ifndef EXEC_BACKEND;388;1
#ifdef NOT_USED;659;1
#ifdef USE_ASSERT_CHECKING;1649;1
#ifdef HAVE_SETSID;1673;1
#ifdef WIN32;1710;1
#ifdef WIN32;1715;1
#ifndef WIN32;1791;1
#ifdef HAVE_SYS_SELECT_H;15;1
#ifdef HAVE_GETOPT_H;18;1
#ifdef USE_BONJOUR;21;1
#ifdef EXEC_BACKEND;53;1
#ifdef EXEC_BACKEND;72;1
#ifdef EXEC_BACKEND;82;1
#ifdef HAVE_INT_OPTRESET;151;1
#ifdef USE_BONJOUR;154;1
#ifdef EXEC_BACKEND;201;1
#ifdef WIN32;202;1
#ifdef WIN32;216;1
#ifndef WIN32;234;1
#ifdef WIN32;258;1
#ifndef WIN32;272;1
#ifndef WIN32;289;1
#ifdef SIGXFSZ;326;1
#ifdef HAVE_INT_OPTRESET;503;1
#ifdef USE_SSL;521;1
#ifdef USE_BONJOUR;576;1
#ifdef HAVE_UNIX_SOCKETS;597;1
#ifdef WIN32;646;1
#ifdef EXEC_BACKEND;654;1
#ifdef EXEC_BACKEND;713;1
#if !defined(WIN32) && !defined(__CYGWIN__);756;2
#if !defined(WIN32) && !defined(__CYGWIN__);764;2
#ifdef USE_SSL;1000;1
#ifdef USE_SSL;1018;1
#ifndef EXEC_BACKEND;1156;1
#ifndef EXEC_BACKEND;1163;1
#ifndef EXEC_BACKEND;1235;1
#if defined(ENABLE_GSS) || defined(ENABLE_SSPI);1236;2
#ifdef USE_SSL;1252;1
#ifndef WIN32;1263;1
#ifndef WIN32;1280;1
#ifdef USE_BONJOUR;1290;1
#ifdef EXEC_BACKEND;1336;1
#ifdef WIN32;1599;1
#ifdef EXEC_BACKEND;1628;1
#ifdef WIN32;1647;1
#ifdef EXEC_BACKEND;1671;1
#ifdef EXEC_BACKEND;1705;1
#ifdef EXEC_BACKEND;1734;1
#if defined(WIN32);1856;1
#elif defined(HAVE_DECL_SYS_SIGLIST) && HAVE_DECL_SYS_SIGLIST;1862;1
#ifdef HAVE_SETSID;1992;1
#ifdef EXEC_BACKEND;2076;1
#ifdef EXEC_BACKEND;2110;1
#ifdef HAVE_SETSID;2149;1
#ifdef EXEC_BACKEND;2236;1
#ifndef WIN32;2256;1
#ifdef _WIN64;2357;1
#ifdef WIN32;2458;1
#if defined(ENABLE_GSS) || defined(ENABLE_SSPI);2468;2
#ifdef WIN32;2487;1
#ifdef USE_SSL;2498;1
#ifdef EXEC_BACKEND;2725;1
#ifdef EXEC_BACKEND;2733;1
#ifdef EXEC_BACKEND;2804;1
#ifdef EXEC_BACKEND;2858;1
#ifdef EXEC_BACKEND;2932;1
#ifdef EXEC_BACKEND;2961;1
#ifdef HAVE_SETSID;3017;1
#ifndef EXEC_BACKEND;3049;1
#ifdef EXEC_BACKEND;3077;1
#ifdef EXEC_BACKEND;3100;1
#ifndef EXEC_BACKEND;3110;1
#ifdef EXEC_BACKEND;3217;1
#ifdef EXEC_BACKEND;3227;1
#ifndef WIN32;3235;1
#ifndef WIN32;3244;1
#ifdef WIN32;3281;1
#ifdef WIN32;3297;1
#ifndef WIN32;3365;1
#ifdef _WIN64;3390;1
#ifdef WIN32;3447;1
#ifdef WIN32;3486;1
#ifndef WIN32;3523;1
#ifdef HAVE_SETSID;79;1
#ifndef WIN32;49;1
#ifdef WIN32;54;1
#ifdef EXEC_BACKEND;60;1
#ifdef WIN32;70;1
#ifndef WIN32;81;1
#ifdef EXEC_BACKEND;93;1
#ifdef WIN32;110;1
#ifndef WIN32;114;1
#ifdef HAVE_SETSID;123;1
#ifdef WIN32;143;1
#ifndef WIN32;161;1
#ifndef WIN32;238;1
#ifndef WIN32;290;1
#ifdef EXEC_BACKEND;316;1
#ifndef EXEC_BACKEND;326;1
#ifdef WIN32;337;1
#ifndef WIN32;344;1
#ifdef EXEC_BACKEND;377;1
#ifndef WIN32;387;1
#ifndef WIN32;411;1
#ifdef WIN32;571;1
#ifdef WIN32;639;1
#ifdef HAVE_SETSID;36;1
#ifdef REG_DEBUG;528;1
#ifdef REG_DEBUG;566;1
#ifdef REG_DEBUG;572;1
#ifdef REG_DEBUG;579;1
#ifdef REG_DEBUG;585;1
#ifdef REG_DEBUG;1157;1
#ifdef REG_DEBUG;1176;1
#ifdef REG_DEBUG;1284;1
#ifdef REG_DEBUG;1307;1
#ifdef USE_WIDE_UPPER_LOWER;177;1
#ifdef USE_WIDE_UPPER_LOWER;205;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);213;2
#ifdef HAVE_LOCALE_T;218;1
#ifdef USE_WIDE_UPPER_LOWER;235;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);243;2
#ifdef HAVE_LOCALE_T;248;1
#ifdef USE_WIDE_UPPER_LOWER;265;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);273;2
#ifdef HAVE_LOCALE_T;278;1
#ifdef USE_WIDE_UPPER_LOWER;295;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);303;2
#ifdef HAVE_LOCALE_T;308;1
#ifdef USE_WIDE_UPPER_LOWER;325;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);333;2
#ifdef HAVE_LOCALE_T;338;1
#ifdef USE_WIDE_UPPER_LOWER;355;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);363;2
#ifdef HAVE_LOCALE_T;368;1
#ifdef USE_WIDE_UPPER_LOWER;385;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);393;2
#ifdef HAVE_LOCALE_T;398;1
#ifdef USE_WIDE_UPPER_LOWER;415;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);423;2
#ifdef HAVE_LOCALE_T;428;1
#ifdef USE_WIDE_UPPER_LOWER;445;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);453;2
#ifdef HAVE_LOCALE_T;458;1
#ifdef USE_WIDE_UPPER_LOWER;478;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);489;2
#ifdef HAVE_LOCALE_T;494;1
#ifdef USE_WIDE_UPPER_LOWER;514;1
#if defined(HAVE_LOCALE_T) && defined(USE_WIDE_UPPER_LOWER);525;2
#ifdef HAVE_LOCALE_T;530;1
#ifdef REG_DEBUG;33;1
#ifdef REG_DEBUG;67;1
#ifdef REG_DEBUG;118;1
#ifdef REG_DEBUG;229;1
#ifdef REG_DEBUG;299;1
#ifdef REG_DEBUG;311;1
#ifdef REG_DEBUG;323;1
#ifdef REG_DEBUG;332;1
#ifdef REG_DEBUG;355;1
#ifdef REG_DEBUG;1370;1
#ifdef REG_DEBUG;1465;1
#if defined(HAVE_READLINK) || defined(WIN32);88;2
#ifdef WIN32;497;1
#ifndef WIN32;586;1
