feature;sd
SLAPD_SHELL;1
LOG_USER;1
HAVE_SYS_STAT_H;2
UMICH_LDAP;7
TCL_TEST;2
WCONTINUED;1
_certificate_h_;1
HAVE_LONG_LONG;7
SLAPD_OVER_RWM;6
HAVE_SYS_SYSCTL_H;2
timerdiv;1
BACKSQL_MSSQL_WORKAROUND;1
BACKSQL_USE_PTR_CMP;5
DB_VERSION_FULL;8
LDAP_PVT_THREAD_SET_STACK_SIZE;2
NDEBUG;4
LDAP_API_FEATURE_X_OPENLDAP_REENTRANT;2
LDAP_THREAD_SAFE;3
WIFEXITED;1
DO_MONITORING;4
HAVE_SETSID;1
PERSISTENT_FLAGS;1
PERL_REVISION;1
URANDOM_DEVICE;2
LOG_DAEMON;1
HARDCODE_DATA;21
NT_MAX_THREADS;1
PIC;5
HAVE_TLS;85
MS_ASYNC;1
MDB_MULTIPLE_SUFFIXES;2
__cplusplus;17
HAVE_IO_H;10
HAVE_SYS_UN_H;1
LDAP_API_FEATURE_X_OPENLDAP;2
SIZE_MAX;4
LDAP_INT_MUTEX_NULL;6
LBER_DEBUG;2
LDAP_LIBS_DYNAMIC;2
HAVE_SYS_TIMEB_H;2
HAVE_MEMMOVE;1
pTHX_;1
LDAP_THREAD_DEBUG_WRAP;11
LLONG_MIN;1
SLAP_DISTPROC;3
HFIXEDSZ;1
ULLONG_MAX;1
HAVE_UNISTD_H;1
LDAP_FILTER_AND;1
_MAX_PATH;1
EAI_ADDRFAMILY;1
HAVE_SYS_POLL_H;1
SIGEMT;1
PERL_SYS_INIT3;3
notdef;3
LDAP_DEPRECATED;16
MAX_PWD_HISTORY_SZ;1
SLAP_AUTHPASSWD;5
AFLINK;1
LDAP_API_FEATURE_X_OPENLDAP_V2_REFERRALS;1
BDB_TOOL_IDL_CACHING;4
INITCONTEXT_HACK;2
HAVE_LINUX_THREADS;1
AF_UNIX;1
ioctl_t;1
SLAPD_OVER_RETCODE;3
SLAP_STARTTLS_ASYNCHRONOUS;2
LDAP_CONTROL_X_WHATFAILED;3
SO_PEERCRED;2
BDB_MONITOR_IDX;11
TCP_KEEPCNT;1
HAVE_ENDPWENT;1
HAVE_FSTAT;2
LDAP_MATCHRULE_IDENTIFIER;1
EAI_SYSTEM;1
BACKSQL_ARBITRARY_KEY;29
LDAP_VENDOR_NAME;1
PRETTY_ESCAPE;4
DEBUG_PROT;1
__STDC__;3
HAVE_CHROOT;5
SIGPIPE;6
LDAP_CONST;2
HAVE_WINSOCK2;7
SLAP_DYNACL;15
LDAP_SIGUSR2;1
HAVE_SYS_IOCTL_H;3
USE_ITHREADS;1
WEXITSTATUS;1
HAVE_NT_EVENT_LOG;3
HAVE_MOZNSS;3
LDAP_PVT_THREAD_H_DONE;4
MDB_COMMIT_PAGES;1
HAVE_GNU_PTH;2
LDIF_NEED_ESCAPE;1
HAVE_CONSOLE_H;4
EBUSY;1
LDAP_CONNECTIONLESS;59
OPENLDAP_FD_SETSIZE;2
HAVE_GNUTLS;8
HAVE_SYS_UCRED_H;1
_WINSVC_H;1
HAVE_POLL;16
OPENSSL_VERSION_NUMBER;1
SSL_OP_NO_TLSv1_2;1
VMS;1
LDAP_OPT_SIZELIMIT;1
LDAP_THREAD_HAVE_TPOOL;4
SLAPD_OVER_SMBK5PWD;3
SLURPD_FRIENDLY;1
AC_INT2_TYPE;2
SO_REUSEADDR;1
HAVE_GAI_STRERROR;2
HDB_INTERFACE_VERSION;1
LDAP_API_FEATURE_OPERATION_THREAD_SAFE;1
BIG_ENDIAN;8
HAVE_GCRYPT_RAND;1
HAVE_SYS_TIME_H;2
HAVE_GETDTABLESIZE;3
__STRING;1
UINT_MAX;3
HAVE_GETHOSTBYNAME_R;3
_crl_h_;1
LDAP_EXOP_X_TURN;2
EAI_NODATA;1
SLAPD_OVER_LASTMOD;2
SLAPD_OVER_ALLOWED;3
HAVE_PIPE;1
LDAP_TCP_BUFFER;8
__GNUC_MINOR__;1
SIGINFO;1
MDB_USE_PWRITEV;1
HAVE_CLOSESOCKET;1
SOCKCREDSIZE;1
SLAPD_MOD_KINIT;3
HAVE_ALLOCA_H;1
HAVE_PROCESS_H;2
OPEN_LDAP;2
TIME_WITH_SYS_TIME;2
HAVE_SECMOD_RESTARTMODULES;1
CHDIR_TO_ROOT;1
LOCK_API;2
HAVE_STRING_H;2
SLAPD_OVER_SEQMOD;2
DEBUG_TIO_STATS;5
SLAPD_OVER_DYNGROUP;3
timermul;1
HAVE_STRDUP;1
_LITTLE_ENDIAN;2
HAVE_GETOPT;2
EDIRCORRUPTED;1
HAVE_THR_YIELD;1
HAVE_STRSPN;1
LDAP_OPT_DEREF;3
LDAP_THREAD_RDWR_IMPLEMENTATION;1
USE_TCLX;5
HAVE_CTIME_R;1
SLAP_X_LISTENER_MOD;5
SLAPD_MEMBEROF_ATTR;1
BDB_HIER;37
LDAP_CONTROL_PASSWORDPOLICYREQUEST;11
SA_RESTART;1
HAVE_PSAP_H;2
EMFILE;1
SLAP_CONTROL_X_SESSION_TRACKING;22
USE_VALGRIND;2
LOG_NOWAIT;2
HAVE_OPENSSL_CRL;11
SLAPD_OVER_NOOPSRCH;3
__BEOS__;3
SLAPD_MONITOR_DN;1
_M_IX86;1
SLAPD_OVER_PROXYCACHE;3
USE_MP_GMP;2
SLAP_BUILTIN_SASL;6
HAVE_LIMITS_H;10
GCWINSZ_IN_SYS_IOCTL;1
HAVE_STRERROR_R;1
SLAP_CONTROL_X_WHATFAILED;10
HAVE_YIELDING_SELECT;4
HAVE_STRUCT_PASSWD_PW_PASSWD;4
HAVE_PWD_H;5
SIZEOF_INT;2
PTHREAD_CREATE_UNDETACHED;1
USE_LOCKF;2
SLAP_BDB_ALLOW_DIRTY_READ;1
LDAP_LIBRARY;1
LDAP_API_FEATURE_THREAD_SAFE;1
__WIN32;1
__APPLE__;1
LDAP_MEMORY_TRACE;8
SLAPD_OVER_RDNVAL;2
MAX_PATH;1
ENABLE_REWRITE;25
HAVE_GETOPT_H;1
LDAP_SCOPE_CHILDREN;2
LIBC_SCCS;1
__BYTE_ORDER;1
SLAPD_SPASSWD;7
LDAP_API_INFO_VERSION;1
PTHREAD_CREATE_JOINABLE;1
SIGSYS;1
F_WRLCK;1
MAXPATHLEN;1
DEBUG_PROT_DUMP;1
FIONBIO;1
EWOULDBLOCK;1
DB_VERSION_MAJOR;1
SLAPD_OVER_LASTBIND;2
SLAPD_SOCK;1
USE_AI_ADDRCONFIG;1
LDAP_API_FEATURE_X_OPENLDAP_THREAD_SAFE;3
SLAPD_CRYPT;13
HAVE_ENDGRENT;1
SLAPD_OVER_PPOLICY;2
LDAP_BINARY_DEBUG;1
LDAP_SYNC_TRACE;30
LDAP_SUPERIOR_UUID;1
NOPROTO;1
HAVE_EPOLL;4
LDAP_TEST;1
TCP_NODELAY;4
SLAPD_BINARY_CONVERSION;4
SLAPD_AUTHPASSWD;4
SLAPD_OVER_SYNCPROV;2
LDAP_SYNC_TIMESTAMP;1
HAVE_SYS_FILE_H;8
SLAPD_LISTEN_BACKLOG;1
HAVE_PTHREADS;14
HAVE_SHADOW_H;1
UF_DONT_EXPIRE_PASSWD;1
SLAPD_PASSWD;1
c_plusplus;2
CH_FREE;1
LDAP_RDWR_DEBUG;9
MDB_MSYNC;1
HAVE_SYS_DIR_H;1
SLAPD_META_CLIENT_PR;8
SLAP_COMPARE_IN_FRONTEND;1
NETDB_INTERNAL;4
HAVE_ERRNO_H;1
OLD_DEBUG;1
LBER_DEFAULT_READAHEAD;1
LDAP_LOCALIZE;1
HAVE_MEMCPY;1
USE_MP_LONG_LONG;2
_LDAP_PVT_THREAD_H;2
HAVE_LOCKF;5
WORDS_BIGENDIAN;2
MDB_USE_POSIX_SEM;12
SLAPD_OVER_DDS;3
LDAP_PVT_SASL_LOCAL_SSF;1
READ_PASSWORD_FROM_FILE;2
PCACHE_EXOP_QUERY_DELETE;3
BPRINT_NONASCII;1
ULONG_MAX;3
SLAPD_MAX_DAEMON_THREADS;1
HAVE_CYRUS_SASL;68
ldap_debug;2
SLAPD_OVER_DUPENT;3
SLAPD_BDB;2
WIFSIGNALED;1
LBER_EXBUFSIZ;1
F_NOCACHE;1
HAVE_NDIR_H;1
HAVE_SENDMSG;1
HAVE_GNUREGEX_H;1
__NetBSD__;1
HAVE_NETINET_TCP_H;1
HAVE_AIX_SECURITY;2
LDAP_VERSION_MIN;1
MAX_TLS_KEYS;1
MAXPHONEMELEN;1
PERL_IS_5_6;1
UTF8_ALPHA_CTYPE;1
USE_MP_LONG;2
HAVE_CSRIMALLOC;1
USE_ITCL;1
EAGAIN;1
LIBERAL_CHANGETYPE_MODOP;2
SLAP_AUTH_DN;4
HAVE_RESOLV_H;2
HAVE_INET_NTOA_B;1
LDAP_VERSION3;1
USE_CTIME_R;2
LDAP_CONTROL_X_DEREF;9
HAVE_THR_GETCONCURRENCY;3
_WINSVC_;1
TCP_KEEPINTVL;1
USE_MP_BIGNUM;2
SHA2_USE_BZERO_BCOPY;3
NSS_VERSION_INT;2
LDAP_FILTER_OR;1
SSL_OP_NO_TLSv1_1;1
HAVE_SYS_PARAM_H;1
NSLCD_PATH;1
HAVE_GETPASSPHRASE;2
HAVE_REGEX_H;1
LBER_TRICKLE;1
SLAP_CONFIG_DELETE;21
LBER_MIN_BUFF_SIZE;1
CONTINUED_LINE_MARKER;1
LOG_LOCAL4;8
LDAP_FILTER_APPROX;1
HAVE_SETEGID;1
WSTOPSIG;1
HAVE_UUID_TO_STR;4
PF_UNIX;1
f_next;1
HAVE_STRTOQ;2
HAVE_REENTRANT_FUNCTIONS;2
ENOBUFS;1
PCACHE_CONTROL_PRIVDB;8
SLAPD_PHONETIC;2
SSL_OP_NO_TLSv1;1
HAVE_MALLOC_H;1
lint;1
LDAP_API_VERSION;3
HAVE_GETGRGID;1
SLAPD_MOD_DYNAMIC;63
HAVE_NCSA;2
S_IWRITE;1
AVL_INTERNAL;1
LDAP_SIGUSR1;1
MAXDATASIZE;1
LDAP_PROCTITLE;1
HAVE_INTTYPES_H;1
NO_DB_LOCK;3
DEBUG_205;12
HAVE_SYS_UIO_H;2
SIGCHLD;1
PCACHE_MONITOR;11
HAVE_STRERROR;2
SLAPD_OVER_UNIQUE;2
USE_RS_ASSERT;7
SSIZE_MAX;3
HAVE_SYS_ERRNO_H;1
SLAPD_UNUSED;5
alloca;1
BACKSQL_SYNCPROV;6
INT_MAX;1
HAVE_NSS_INITCONTEXT;9
SHA2_USE_MEMSET_MEMCPY;3
TIOCNOTTY;1
TAKEOVER_DYNGROUP;3
IDL_DEBUG;24
LDAP_THREAD_DEBUG_THREAD_ID;5
NSLCD_SOCKET;1
USE_FCNTL;2
CHECK_CSN;7
SLAP_MAX_CIDS;1
HAVE_PTHREAD_RWLOCK_DESTROY;2
BDB_ID2ENTRY_PAGESIZE;1
HAVE_STRPBRK;1
MDB_SHORT_SEMNAMES;1
NEED_COPY_HOSTENT;1
_WIN32;84
LDAP_OPT_DIAGNOSTIC_MESSAGE;1
_BIG_ENDIAN;1
LINE_MAX;1
HAVE_NT_THREADS;2
HAVE_STRUCT_PASSWD_PW_GECOS;2
MDB_USE_HASH;1
PROCESS_QUERY_LIMITED_INFORMATION;1
MDB_TOOL_IDL_CACHING;3
HAVE_SASL_SASL_H;6
LDAP_SYSLOG;14
HAVE_STRTOULL;4
HAVE_SSL_H;1
HAVE_SYS_SYSLOG_H;1
EMSGSIZE;1
