branch;line;nd
#if defined(MAGICKCORE_OPENMP_SUPPORT);812;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1319;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1375;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1446;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1652;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1710;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1781;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1800;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1819;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1838;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1861;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1885;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1946;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1960;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);48;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);124;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);247;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);305;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);350;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);429;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);464;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);540;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);686;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);763;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);935;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1022;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1593;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1606;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1620;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1626;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1648;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);40;1
#if defined(__cplusplus) || defined(c_plusplus);7;1
#if !defined(MAGICKCORE_HDRI_SUPPORT);33;1
#else;42;1
#if defined(__cplusplus) || defined(c_plusplus);110;1
#if 0;95;1
#else;99;1
#if 0;135;1
#if 0;142;1
#if 0;614;1
#if 0;670;1
#else;672;1
#if 0;1075;1
#else;1083;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1301;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1341;1
#if 0;1466;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1738;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2303;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2389;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2444;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);88;1
#if defined(MAGICKCORE_ZLIB_DELEGATE);20;1
#if defined(MAGICKCORE_ZLIB_DELEGATE);804;1
#else;864;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);43;1
#ifdef _OPENMP;18;1
#else;20;1
#ifdef _OPENCL;23;1
#else;25;1
#ifdef MAGICKCORE_ZERO_CONFIGURATION_SUPPORT;28;1
#else;30;1
#ifdef HDRI_SUPPORT;33;1
#else;35;1
#if defined(__cplusplus) || defined(c_plusplus);185;1
#if defined(__cplusplus) || defined(c_plusplus);199;1
#if defined(__cplusplus) || defined(c_plusplus);238;1
#if defined(__cplusplus) || defined(c_plusplus);250;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT);343;1
#if defined(MAGICKCORE_INSTALLED_SUPPORT);406;2
#else;436;2
#if defined(MAGICKCORE_WINDOWS_SUPPORT);503;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);39;1
#if defined(__cplusplus) || defined(c_plusplus);66;1
#if defined(__cplusplus) || defined(c_plusplus);76;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);28;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);271;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);366;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);534;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);596;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);604;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);655;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);663;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);725;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);22;1
#if defined(MAGICKCORE_GS_DELEGATE);3;1
#if defined(__cplusplus) || defined(c_plusplus);7;1
#ifndef gs_main_instance_DEFINED;10;1
#if !defined(MagickDLLCall);15;2
#if defined(__cplusplus) || defined(c_plusplus);39;1
#if !defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);91;1
#if defined(__cplusplus) || defined(c_plusplus);243;1
#if defined(__cplusplus) || defined(c_plusplus);265;1
#if defined(__cplusplus) || defined(c_plusplus);305;1
#if defined(__cplusplus) || defined(c_plusplus);317;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT);881;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);47;1
#if !defined(MAGICKCORE_EXCLUDE_DEPRECATED);52;3
#if defined(__cplusplus) || defined(c_plusplus);14;1
#if !defined(MAGICKCORE_EXCLUDE_DEPRECATED);17;3
#if defined(__cplusplus) || defined(c_plusplus);324;1
#if defined(MAGICKCORE_X11_DELEGATE);3;1
#if defined(__cplusplus) || defined(c_plusplus);6;1
#if defined(MAGICKCORE_X11_DELEGATE);9;1
#if defined(__cplusplus) || defined(c_plusplus);15;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);10;1
#if 0;277;1
#if 0;628;1
#if 0;1173;1
#if 0;1289;1
#if 0;1315;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1519;1
#if 0;1642;1
#if 0;1719;1
#if 1;1743;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1841;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2014;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2162;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);47;1
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if defined(__cplusplus) || defined(c_plusplus);43;1
#if defined(MAGICKCORE_HAVE_SOCKET) && defined(MAGICKCORE_THREAD_SUPPORT);22;1
#else;27;1
#ifndef MSG_NOSIGNAL;37;1
#if !defined(MAGICKCORE_HAVE_SOCKET) || !defined(MAGICKCORE_THREAD_SUPPORT);54;1
#if defined(MAGICKCORE_HAVE_SOCKET) && defined(MAGICKCORE_THREAD_SUPPORT);75;1
#else;142;1
#if !defined(MAGICKCORE_HAVE_SOCKET) || !defined(MAGICKCORE_THREAD_SUPPORT);250;1
#if defined(MAGICKCORE_HAVE_SOCKET) && defined(MAGICKCORE_THREAD_SUPPORT);604;1
#else;676;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);9;1
#if defined(__cplusplus) || defined(c_plusplus);6;1
#if defined(__cplusplus) || defined(c_plusplus);49;1
#if defined(__cplusplus) || defined(c_plusplus);222;1
#if defined(__cplusplus) || defined(c_plusplus);245;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);814;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2664;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3158;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3206;1
#if defined(__cplusplus) || defined(c_plusplus);7;1
#if defined(__cplusplus) || defined(c_plusplus);290;1
#ifdef MAGICKCORE_CLPERFMARKER;51;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);176;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);282;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);425;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);531;1
#ifdef MAGICKCORE_CLPERFMARKER;594;1
#ifdef MAGICKCORE_CLPERFMARKER;599;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);655;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);689;1
#ifdef MAGICKCORE_CLPERFMARKER;1035;1
#ifdef MAGICKCORE_CLPERFMARKER;1078;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1107;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1286;1
#ifdef MAGICKCORE_CLPERFMARKER;1300;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1451;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1560;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2126;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2260;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2400;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2621;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2690;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2777;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2888;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2915;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2957;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3021;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3114;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);85;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);405;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);442;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);509;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);569;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);641;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);679;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1018;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1079;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1132;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1195;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1394;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1460;1
#if !defined(MAGICKCORE_HDRI_SUPPORT);1549;1
#else;1569;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1596;1
#if !defined(MAGICKCORE_HDRI_SUPPORT);1618;1
#else;1643;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1688;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1749;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1862;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1935;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2017;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2119;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2166;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2226;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2268;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2694;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2784;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2848;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2899;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2911;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2960;1
#if defined(MAGICKCORE_HAVE_ATANH);2988;1
#else;2990;1
#if defined(MAGICKCORE_HAVE_ATANH);3002;1
#else;3010;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3099;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3145;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);50;1
#if defined(__cplusplus) || defined(c_plusplus);6;1
#if defined(__cplusplus) || defined(c_plusplus);19;1
#if defined(__cplusplus) || defined(c_plusplus);12;1
#if defined(__cplusplus) || defined(c_plusplus);19;1
#if defined(MAGICKCORE_HAVE_STRERROR_R);178;2
#else;185;1
#if defined(MAGICKCORE_HAVE_VSNPRINTF);416;1
#else;418;1
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if defined(__cplusplus) || defined(c_plusplus);135;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);206;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);303;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);361;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);381;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);508;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);841;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);999;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1061;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1165;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1297;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1488;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1659;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1777;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);33;1
#if defined(MAGICKCORE_FFTW_DELEGATE);21;2
#if defined(MAGICKCORE_OPENMP_SUPPORT);134;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);304;1
#if defined(MAGICKCORE_FFTW_DELEGATE);323;2
#if !defined(MAGICKCORE_FFTW_DELEGATE);791;1
#else;796;2
#if defined(MAGICKCORE_FFTW_DELEGATE);915;2
#if !defined(MAGICKCORE_FFTW_DELEGATE);1320;1
#else;1326;2
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);23;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);15;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);170;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);199;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);204;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);272;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);323;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);381;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);485;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);531;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);624;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);697;1
#if defined(MAGICKCORE_HAVE_ACOSH);1461;1
#if defined(MAGICKCORE_HAVE_ASINH);1468;1
#if defined(MAGICKCORE_HAVE_ATANH);1475;1
#if defined(MAGICKCORE_HAVE_ACOSH);1904;1
#if defined(MAGICKCORE_HAVE_J1);1918;1
#if defined(MAGICKCORE_HAVE_ASINH);1929;1
#if defined(MAGICKCORE_HAVE_ATANH);1955;1
#if defined(MAGICKCORE_HAVE_ISNAN);2134;1
#if defined(MAGICKCORE_HAVE_J0);2151;1
#if defined(MAGICKCORE_HAVE_J1);2159;1
#if defined(MAGICKCORE_HAVE_J1);2167;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2562;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2634;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2705;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2760;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2865;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2924;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3306;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3356;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3419;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3455;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3498;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3513;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3517;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3643;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3680;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);3953;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);4009;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);4086;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);4135;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);4267;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);4305;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);49;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);136;1
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if defined(__cplusplus) || defined(c_plusplus);53;1
#if 0;195;1
#if 0;719;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(ForgetGravity);43;1
#if defined(__cplusplus) || defined(c_plusplus);126;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);52;1
#if defined(__cplusplus) || defined(c_plusplus);607;1
#if defined(__cplusplus) || defined(c_plusplus);625;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);25;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);8;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);56;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);70;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);87;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);138;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);212;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);225;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);250;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);350;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);365;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);369;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);404;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);436;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);453;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);496;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);518;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);534;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);565;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);48;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);340;1
#if 0;938;1
#if !defined(MAGICKCORE_HDRI_SUPPORT);985;1
#else;989;2
#if defined(MAGICKCORE_OPENMP_SUPPORT);1144;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1327;1
#if defined(MAGICKCORE_ZLIB_DELEGATE);1469;1
#if defined(MAGICKCORE_BZLIB_DELEGATE);1483;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);1711;1
#if defined(MAGICKCORE_OPENMP_SUPPORT);2031;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);431;1
#if 0;315;1
#if DEBUG_OPT_FRAME;583;1
#if DEBUG_OPT_FRAME;589;1
#if DEBUG_OPT_FRAME;604;1
#if DEBUG_OPT_FRAME;610;1
#if DEBUG_OPT_FRAME;630;1
#if DEBUG_OPT_FRAME;643;1
#if DEBUG_OPT_FRAME;691;1
#if DEBUG_OPT_FRAME;698;1
#if DEBUG_OPT_FRAME;708;1
#if DEBUG_OPT_FRAME;739;1
#if DEBUG_OPT_FRAME;746;1
#if DEBUG_OPT_FRAME;759;1
#if DEBUG_OPT_FRAME;780;1
#if DEBUG_OPT_FRAME;823;1
#if DEBUG_OPT_FRAME;830;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);48;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);38;1
#if defined(__CYGWIN__);21;1
#if defined(MAGICKCORE_HAVE_STRTOD_L);40;1
#if defined(MAGICKCORE_HAVE_STRTOD_L);48;2
#if !defined(MAGICKCORE_ZERO_CONFIGURATION_SUPPORT);86;1
#if defined(MAGICKCORE_HAVE_STRTOD_L);122;2
#if defined(MAGICKCORE_HAVE_VFPRINTF_L);150;2
#else;164;2
#if defined(MAGICKCORE_HAVE_VSNPRINTF_L);203;2
#elif defined(MAGICKCORE_HAVE_VSNPRINTF);217;2
#else;236;1
#if defined(__cplusplus) || defined(c_plusplus);275;1
#if defined(__cplusplus) || defined(c_plusplus);289;1
#if defined(__cplusplus) || defined(c_plusplus);328;1
#if defined(__cplusplus) || defined(c_plusplus);340;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT);430;1
#if defined(MAGICKCORE_HAVE_STRTOD_L);501;1
#else;509;1
#if defined(MAGICKCORE_HAVE_STRTOD_L);809;1
#if defined(__cplusplus) || defined(c_plusplus);4;1
#if defined(__cplusplus) || defined(c_plusplus);47;1
#if defined(__cplusplus) || defined(c_plusplus);247;1
#if defined(__cplusplus) || defined(c_plusplus);261;1
#if defined(__cplusplus) || defined(c_plusplus);300;1
#if defined(__cplusplus) || defined(c_plusplus);312;1
#if defined(MAGICKCORE_HAVE_VSNPRINTF);797;1
#else;799;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT);818;1
#if defined(MAGICKCORE_WINDOWS_SUPPORT);825;1
#if defined(__cplusplus) || defined(c_plusplus);5;1
#if !defined(GetMagickModule);8;1
#if defined(__cplusplus) || defined(c_plusplus);64;1
#if defined(DISABLE_SIOUX);50;1
#if !defined(DISABLE_QUICKTIME);107;1
#if !defined(_MAGICKCORE_POSIX_SUPPORT_VERSION);164;1
#if !defined(DISABLE_SIOUX);175;1
#if defined(DISABLE_SIOUX);249;1
#else;257;1
#if defined(DISABLE_SIOUX);263;1
#if defined(DISABLE_SIOUX);427;1
#else;430;1
#if !defined(_MAGICKCORE_POSIX_SUPPORT_VERSION);435;1
#if defined(DISABLE_SIOUX);473;1
#else;476;1
#if !defined(_MAGICKCORE_POSIX_SUPPORT_VERSION);490;1
#if defined(DISABLE_QUICKTIME);593;1
#else;597;1
#if !defined(_MAGICKCORE_POSIX_SUPPORT_VERSION);764;1
#if !defined(_MAGICKCORE_POSIX_SUPPORT_VERSION);799;1
#if defined(_MAGICKCORE_POSIX_SUPPORT_VERSION);7;2
#else;12;2
#if defined(DISABLE_SIOUX);48;1
#if !defined(_MAGICKCORE_POSIX_SUPPORT_VERSION);58;1
#if defined(__cplusplus) || defined(c_plusplus);69;1
#if defined(__cplusplus) || defined(c_plusplus);243;1
#if defined(__cplusplus) || defined(c_plusplus);257;1
#if defined(__cplusplus) || defined(c_plusplus);296;1
#if defined(__cplusplus) || defined(c_plusplus);308;1
#if defined(__cplusplus) || defined(c_plusplus);3;1
#if defined(__cplusplus) || defined(c_plusplus);39;1
#ifndef MAGICKCORE_BZLIB_DELEGATE;3;1
#ifndef MAGICKCORE_CIPHER_SUPPORT;6;1
#ifndef MAGICKCORE_CODER_DIRNAME;9;1
#ifndef MAGICKCORE_CONFIGURE_PATH;12;1
#ifndef MAGICKCORE_CONFIGURE_RELATIVE_PATH;15;1
#ifndef MAGICKCORE_DJVU_DELEGATE;18;1
#ifndef MAGICKCORE_DOCUMENTATION_PATH;21;1
#ifndef MAGICKCORE_EXECUTABLE_PATH;24;1
#ifndef MAGICKCORE_FFTW_DELEGATE;27;1
#ifndef MAGICKCORE_FILTER_DIRNAME;30;1
#ifndef MAGICKCORE_FONTCONFIG_DELEGATE;33;1
#ifndef MAGICKCORE_FPX_DELEGATE;36;1
#ifndef MAGICKCORE_FREETYPE_DELEGATE;39;1
#ifndef MAGICKCORE_HAVE_ACOSH;42;1
#ifndef MAGICKCORE_HAVE_ARPA_INET_H;45;1
#ifndef MAGICKCORE_HAVE_ASINH;48;1
#ifndef MAGICKCORE_HAVE_ATANH;51;1
#ifndef MAGICKCORE_HAVE_ATEXIT;54;1
#ifndef MAGICKCORE_HAVE_ATOLL;57;1
#ifndef MAGICKCORE_HAVE_BOOL;60;1
#ifndef MAGICKCORE_HAVE_CABS;63;1
#ifndef MAGICKCORE_HAVE_CARG;66;1
#ifndef MAGICKCORE_HAVE_CIMAG;69;1
#ifndef MAGICKCORE_HAVE_CLOCK;72;1
#ifndef MAGICKCORE_HAVE_CLOCK_GETTIME;75;1
#ifndef MAGICKCORE_HAVE_CLOCK_REALTIME;78;1
#ifndef MAGICKCORE_HAVE_COMPLEX_H;81;1
#ifndef MAGICKCORE_HAVE_CREAL;84;1
#ifndef MAGICKCORE_HAVE_CTIME_R;87;1
#ifndef MAGICKCORE_HAVE_DECL_PREAD;90;1
#ifndef MAGICKCORE_HAVE_DECL_PWRITE;93;1
#ifndef MAGICKCORE_HAVE_DECL_STRERROR_R;96;1
#ifndef MAGICKCORE_HAVE_DECL_STRLCPY;99;1
#ifndef MAGICKCORE_HAVE_DECL_VSNPRINTF;102;1
#ifndef MAGICKCORE_HAVE_DIRENT_H;105;1
#ifndef MAGICKCORE_HAVE_DLFCN_H;108;1
#ifndef MAGICKCORE_HAVE_DOUBLE_T;111;1
#ifndef MAGICKCORE_HAVE_ERRNO_H;114;1
#ifndef MAGICKCORE_HAVE_EXECVP;117;1
#ifndef MAGICKCORE_HAVE_FCHMOD;120;1
#ifndef MAGICKCORE_HAVE_FCNTL_H;123;1
#ifndef MAGICKCORE_HAVE_FLOAT_T;126;1
#ifndef MAGICKCORE_HAVE_FLOOR;129;1
#ifndef MAGICKCORE_HAVE_FORK;132;1
#ifndef MAGICKCORE_HAVE_FSEEKO;135;1
#ifndef MAGICKCORE_HAVE_FTIME;138;1
#ifndef MAGICKCORE_HAVE_FTRUNCATE;141;1
#ifndef MAGICKCORE_HAVE_GETCWD;144;1
#ifndef MAGICKCORE_HAVE_GETC_UNLOCKED;147;1
#ifndef MAGICKCORE_HAVE_GETDTABLESIZE;150;1
#ifndef MAGICKCORE_HAVE_GETPAGESIZE;153;1
#ifndef MAGICKCORE_HAVE_GETPID;156;1
#ifndef MAGICKCORE_HAVE_GETRLIMIT;159;1
#ifndef MAGICKCORE_HAVE_GETRUSAGE;162;1
#ifndef MAGICKCORE_HAVE_GETTIMEOFDAY;165;1
#ifndef MAGICKCORE_HAVE_GMTIME_R;168;1
#ifndef MAGICKCORE_HAVE_INTMAX_T;171;1
#ifndef MAGICKCORE_HAVE_INTPTR_T;174;1
#ifndef MAGICKCORE_HAVE_INTTYPES_H;177;1
#ifndef MAGICKCORE_HAVE_ISNAN;180;1
#ifndef MAGICKCORE_HAVE_J0;183;1
#ifndef MAGICKCORE_HAVE_J1;186;1
#ifndef MAGICKCORE_HAVE_LIMITS_H;189;1
#ifndef MAGICKCORE_HAVE_LINUX_UNISTD_H;192;1
#ifndef MAGICKCORE_HAVE_LOCALE_H;195;1
#ifndef MAGICKCORE_HAVE_LOCALTIME_R;198;1
#ifndef MAGICKCORE_HAVE_LONG_DOUBLE;201;1
#ifndef MAGICKCORE_HAVE_LONG_DOUBLE_WIDER;204;1
#ifndef MAGICKCORE_HAVE_LONG_LONG_INT;207;1
#ifndef MAGICKCORE_HAVE_LSTAT;210;1
#ifndef MAGICKCORE_HAVE_MBSTATE_T;213;1
#ifndef MAGICKCORE_HAVE_MEMMOVE;216;1
