branch;line;nd
#ifdef DEC;10;2
#if NETINET || NETINET6;19;1
#if HASULIMIT && defined(HPUX11);22;1
#if NETINET6 && NEEDSGETIPNODE;30;1
#else;33;1
#if _FFR_GROUPREADABLEAUTHINFOFILE;152;1
#ifndef MAXRULERECURSION;162;1
#if MILTER;215;1
#if MIME8TO7;224;1
#else;226;1
#if SASL;253;1
#if STARTTLS;258;1
#ifdef HESIOD_INIT;261;1
#if NETINET6;264;1
#else;273;1
#if MILTER;282;1
#if REQUIRES_DIR_FSYNC;286;1
#if _FFR_RCPTTHROTDELAY;289;1
#if NEWDB;341;2
#if NDBM;360;1
#if NIS;365;1
#if NISPLUS;370;1
#if LDAPMAP;375;1
#if PH_MAP;380;1
#if MAP_NSD;385;1
#if HESIOD;390;1
#if NETINFO;395;1
#if 0;400;1
#if NAMED_BIND;405;3
#if NAMED_BIND;418;1
#if MAP_REGEX;441;1
#if USERDB;446;1
#if _FFR_ARPA_MAP;472;1
#if SOCKETMAP;477;1
#if _FFR_DPRINTF_MAP;482;1
#if NAMED_BIND;506;1
#if NISPLUS;522;1
#if NIS;531;1
#if NETINFO;540;1
#if HESIOD;549;1
#if LDAPMAP && defined(SUN_EXTENSIONS) &&     defined(SUN_SIMPLIFIED_LDAP) && HASLDAPGETALIASBYNAME;558;1
#if defined(SOLARIS) || (defined(sony_news) && defined(__svr4));574;1
#if _FFR_HPUX_NSSWITCH;577;2
#ifdef _USE_SUN_NSSWITCH_;582;1
#if defined(ultrix) || (defined(__osf__) && defined(__alpha));585;1
#ifdef _USE_DEC_SVC_CONF_;588;1
#ifdef _USE_SUN_NSSWITCH_;599;1
#ifdef _USE_DEC_SVC_CONF_;629;2
#if !defined(_USE_SUN_NSSWITCH_) && !defined(_USE_DEC_SVC_CONF_);674;2
#if !defined(_USE_SUN_NSSWITCH_);756;3
#ifdef EXAMPLE_CODE;868;1
#ifdef SUN_EXTENSIONS;881;1
#ifdef _AUX_SOURCE;896;1
#if SHARE_V1;899;1
#ifdef _AUX_SOURCE;907;1
#ifdef SUN_EXTENSIONS;910;1
#if _CONVEX_SOURCE;913;1
#if defined(__QNX__) && !defined(__QNXNTO__);916;1
#if SECUREWARE || defined(_SCO_unix_);919;2
#ifdef VENDOR_DEFAULT;926;1
#else;928;1
#ifndef LA_TYPE;953;1
#ifndef FSHIFT;956;2
#ifndef FSHIFT;964;1
#ifndef FSCALE;967;1
#ifndef LA_AVENRUN;970;2
#ifndef _PATH_KMEM;977;1
#if (LA_TYPE == LA_INT) || (LA_TYPE == LA_FLOAT) || (LA_TYPE == LA_SHORT) || (LA_TYPE == LA_LONGLONG);980;4
#if LA_TYPE == LA_READKSYM;1114;1
#if LA_TYPE == LA_DGUX;1167;1
#if LA_TYPE == LA_HPUX;1180;1
#if LA_TYPE == LA_SUBR;1203;1
#if LA_TYPE == LA_MACH;1220;2
#if LA_TYPE == LA_PROCSTR;1259;2
#if LA_TYPE == LA_IRIX6;1298;2
#if LA_TYPE == LA_KSTAT;1355;1
#if LA_TYPE == LA_DEVSHORT;1394;2
#if LA_TYPE == LA_ALPHAOSF;1435;1
#if LA_TYPE == LA_PSET;1462;1
#if LA_TYPE == LA_ZERO;1480;1
#ifndef lint;1489;1
#ifdef apollo;1492;1
#if _FFR_MEMSTAT;1521;1
#if _FFR_MEMSTAT;1527;1
#if _FFR_MEMSTAT;1560;1
#if XLA;1563;1
#if _FFR_MEMSTAT;1596;1
#ifndef SPT_TYPE;1684;1
#if SPT_TYPE != SPT_NONE && SPT_TYPE != SPT_BUILTIN;1687;4
#ifndef SPT_BUFSIZE;1726;1
#if _FFR_SPT_ALIGN;1729;2
#else;1735;1
#if SPT_TYPE != SPT_BUILTIN;1740;1
# if _FFR_SPT_ALIGN;1763;2
#if SPT_TYPE != SPT_BUILTIN;1780;3
#ifdef __STDC__;1869;1
#else;1871;1
# ifdef WAITUNION;1916;1
# else;1918;1
# if defined(ISC_UNIX) || defined(_SCO_unix_);1922;1
# if defined(ISC_UNIX) || defined(_SCO_unix_);1925;1
# if defined(ISC_UNIX) || defined(_SCO_unix_);1929;1
# ifdef WAITUNION;1933;1
# else;1935;1
# if HASWAITPID;1947;1
# else;1956;2
#ifdef SOLARIS;1975;1
# ifdef RLIMIT_NOFILE;1981;1
# if HASGETDTABLESIZE;1986;1
# else;1988;2
#if !HASUNAME;1996;1
#if !HASINITGROUPS;2035;1
#ifndef NGROUPS_MAX;2043;1
#if !HASSETSID;2052;2
#if NEEDFSYNC;2072;2
#ifdef DGUX_5_4_2;2083;1
#if !SM_CONF_GETOPT;2094;2
#if !HASGETUSERSHELL;2155;3
# if HASGETUSERSHELL;2234;1
# else;2246;2
# ifndef SFS_TYPE;2312;1
# if SFS_TYPE == SFS_USTAT;2315;1
# if SFS_TYPE == SFS_4ARGS || SFS_TYPE == SFS_STATFS;2318;1
# if SFS_TYPE == SFS_VFS;2321;1
# if SFS_TYPE == SFS_MOUNT;2324;1
# if SFS_TYPE == SFS_STATVFS;2327;1
# if SFS_TYPE == SFS_NONE;2335;1
# else;2339;5
#if _FFR_TESTS;2399;1
#ifdef ESTALE;2432;1
#ifdef ENETDOWN;2435;1
#ifdef ENETUNREACH;2438;1
#ifdef ENETRESET;2441;1
#ifdef ECONNABORTED;2444;1
#ifdef ECONNRESET;2447;1
#ifdef ENOBUFS;2450;1
#ifdef ESHUTDOWN;2453;1
#ifdef ECONNREFUSED;2456;1
#ifdef EHOSTDOWN;2459;1
#ifdef EHOSTUNREACH;2462;1
#ifdef EDQUOT;2465;1
#ifdef EPROCLIM;2468;1
#ifdef EUSERS;2471;1
#ifdef EDEADLK;2474;1
#ifdef EISCONN;2477;1
#ifdef EINPROGRESS;2480;1
#ifdef EALREADY;2483;1
#ifdef EADDRINUSE;2486;1
#ifdef EADDRNOTAVAIL;2489;1
#ifdef ETXTBSY;2492;1
#if defined(ENOSR) && (!defined(ENOBUFS) || (ENOBUFS != ENOSR));2495;1
#ifdef ENOLCK;2498;1
# if !HASFLOCK;2515;1
# else;2561;1
#ifndef IS_SAFE_CHOWN;2592;1
# if (!defined(_POSIX_CHOWN_RESTRICTED) || _POSIX_CHOWN_RESTRICTED != -1) &&     (defined(_PC_CHOWN_RESTRICTED) || defined(_GNU_TYPES_H));2600;2
# else;2611;1
#if HASSETRLIMIT;2615;2
#if HASSETRLIMIT;2624;2
#else;2633;2
#ifdef SUN_EXTENSIONS;2650;1
#ifdef DEC;2657;1
#if defined(VENDOR_NAME) && defined(VENDOR_CODE);2664;1
#if defined(VENDOR_NAME) && defined(VENDOR_CODE);2677;1
#if SHARE_V1;2697;1
#if SHARE_V1;2704;1
#if defined(SUN_EXTENSIONS) && defined(SUN_DEFAULT_VALUES);2707;1
#ifdef apollo;2710;1
#ifdef __QNX__;2719;1
#if defined(SUN_EXTENSIONS) && defined(SUN_DEFAULT_VALUES);2722;1
#if HASSETLOGIN;2730;1
#if SECUREWARE;2733;1
#if SHARE_V1;2745;1
#if SECUREWARE;2749;1
#if TCPWRAPPERS;2753;1
#if TCPWRAPPERS;2764;1
#if TCPWRAPPERS;2786;2
#if NEEDSTRTOL;2811;2
#if NEEDSTRSTR;2872;1
#if NETINET6 && NEEDSGETIPNODE;2892;3
#if (SOLARIS > 10000 && SOLARIS < 20400) || (defined(SOLARIS) && SOLARIS < 204) || (defined(sony_news) && defined(__svr4));2969;2
#else;2985;3
# if NETINET6;3048;1
#if NETINET6;3065;1
#if NETINET6;3078;1
#if NETINET6;3109;1
#if (SOLARIS > 10000 && SOLARIS < 20400) || (defined(SOLARIS) && SOLARIS < 204);3117;2
#else;3132;2
#ifdef _AIX4;3149;1
#else;3152;1
#if defined(_AIX4) && 0;3160;1
#else;3163;1
#if SECUREWARE;3167;1
#if NETINET;3217;1
#if NETINET6;3224;1
#if NETINET && defined(IN_LINKLOCAL);3242;1
#if NETINET6;3246;1
#if NAMED_BIND;3254;1
#else;3256;1
#if NETINET6;3297;1
#if !NETINET;3302;1
#if defined(SIOCGIFCONF) && !SIOCGIFCONF_IS_BROKEN;3305;2
# if NETINET6 && defined(SIOCGLIFCONF);3319;2
# else;3507;4
#if NETINET6;3667;1
#else;3670;1
#ifdef USESYSCTL;3681;2
#else;3690;3
#if HASCLOSEFROM;3710;1
#else;3712;1
#if HASFDWALK;3718;1
#if HASFDWALK;3733;1
#else;3735;1
#if HASSRANDOMDEV;3747;1
#else;3749;2
#ifdef __STDC__;3763;1
#else;3765;1
#if LOG;3809;1
#else;3838;1
#if LOG;3876;1
#else;3881;1
#if LOG;3890;1
#else;3897;1
#if LOG;3904;1
#else;3909;1
#if defined(__hpux) && !defined(HPUX11);3918;2
#if NEEDLOCAL_HOSTNAME_LENGTH;3949;1
#if NEEDLINK;3968;1
#if ALLOW_255;4036;1
#if NAMED_BIND;4039;2
#if EGD;4044;1
#if HESIOD;4047;1
#if HES_GETMAILHOST;4050;1
#if LDAPMAP;4053;1
#if LDAP_REFERRALS;4056;1
#if LOG;4059;1
#if MAP_NSD;4062;1
#if MAP_REGEX;4065;1
#if MATCHGECOS;4068;1
#if MILTER;4071;1
#if MIME7TO8;4074;1
#if MIME7TO8_OLD;4077;1
#if MIME8TO7;4080;1
#if NAMED_BIND;4083;1
#if NDBM;4086;1
#if NETINET;4089;1
#if NETINET6;4092;1
#if NETINFO;4095;1
#if NETISO;4098;1
#if NETNS;4101;1
#if NETUNIX;4104;1
#if NETX25;4107;1
#if NEWDB;4110;1
#if NIS;4113;1
#if NISPLUS;4116;1
#if NO_DH;4119;1
#if PH_MAP;4122;1
#ifdef PICKY_HELO_CHECK;4125;1
#if PIPELINING;4128;1
#if SASL;4131;2
#if SCANF;4138;1
#if SM_LDAP_ERROR_ON_MISSING_ARGS;4141;1
#if SMTPDEBUG;4144;1
#if SOCKETMAP;4147;1
#if STARTTLS;4150;1
#if SUID_ROOT_FILES_OK;4153;1
#if TCPWRAPPERS;4156;1
#if TLS_NO_RSA;4159;1
#if TLS_VRFY_PER_CTX;4162;1
#if USERDB;4165;1
#if USE_LDAP_INIT;4168;1
#if USE_TTYPATH;4171;1
#if XDEBUG;4174;1
#if XLA;4177;1
#if ADDRCONFIG_IS_BROKEN;4184;1
#ifdef AUTO_NETINFO_HOSTS;4187;1
#ifdef AUTO_NIS_ALIASES;4190;1
#if BROKEN_RES_SEARCH;4193;1
#ifdef BSD4_4_SOCKADDR;4196;1
#if BOGUS_O_EXCL;4199;1
#if DEC_OSF_BROKEN_GETPWENT;4202;1
#if FAST_PID_RECYCLE;4205;1
#if HASCLOSEFROM;4208;1
#if HASFCHOWN;4211;1
#if HASFCHMOD;4214;1
#if HASFDWALK;4217;1
#if HASFLOCK;4220;1
#if HASGETDTABLESIZE;4223;1
#if HASGETUSERSHELL;4226;1
#if HASINITGROUPS;4229;1
#if HASLDAPGETALIASBYNAME;4232;1
#if HASLSTAT;4235;1
#if HASNICE;4238;1
#if HASRANDOM;4241;1
#if HASRRESVPORT;4244;1
#if HASSETEGID;4247;1
#if HASSETLOGIN;4250;1
#if HASSETREGID;4253;1
#if HASSETRESGID;4256;1
#if HASSETREUID;4259;1
#if HASSETRLIMIT;4262;1
#if HASSETSID;4265;1
#if HASSETUSERCONTEXT;4268;1
#if HASSETVBUF;4271;1
#if HAS_ST_GEN;4274;1
#if HASSRANDOMDEV;4277;1
#if HASURANDOMDEV;4280;1
#if HASSTRERROR;4283;1
#if HASULIMIT;4286;1
#if HASUNAME;4289;1
#if HASUNSETENV;4292;1
#if HASWAITPID;4295;1
#if HAVE_NANOSLEEP;4298;1
#if IDENTPROTO;4301;1
#if IP_SRCROUTE;4304;1
#if O_EXLOCK && HASFLOCK && !BOGUS_O_EXCL;4307;1
#if MILTER_NO_NAGLE;4310;1
#if NEEDFSYNC;4313;1
#if NEEDLINK;4316;1
#if NEEDLOCAL_HOSTNAME_LENGTH;4319;1
#if NEEDSGETIPNODE;4322;1
#if NEEDSTRSTR;4325;1
#if NEEDSTRTOL;4328;1
#ifdef NO_GETSERVBYNAME;4331;1
#if NOFTRUNCATE;4334;1
#if REQUIRES_DIR_FSYNC;4337;1
#if RLIMIT_NEEDS_SYS_TIME_H;4340;1
#if SAFENFSPATHCONF;4343;1
#if SECUREWARE;4346;1
#if SFS_TYPE == SFS_4ARGS;4349;1
#elif SFS_TYPE == SFS_MOUNT;4351;1
#elif SFS_TYPE == SFS_NONE;4353;1
#elif SFS_TYPE == SFS_NT;4355;1
#elif SFS_TYPE == SFS_STATFS;4357;1
#elif SFS_TYPE == SFS_STATVFS;4359;1
#elif SFS_TYPE == SFS_USTAT;4361;1
#elif SFS_TYPE == SFS_VFS;4363;1
#if SHARE_V1;4366;1
#if SIOCGIFCONF_IS_BROKEN;4369;1
#if SIOCGIFNUM_IS_BROKEN;4372;1
#if SNPRINTF_IS_BROKEN;4375;1
#if SO_REUSEADDR_IS_BROKEN;4378;1
#if SYS5SETPGRP;4381;1
#if SYSTEM5;4384;1
#if USE_DOUBLE_FORK;4387;1
#if USE_ENVIRON;4390;1
#if USE_SA_SIGACTION;4393;1
#if USE_SIGLONGJMP;4396;1
#if USEGETCONFATTR;4399;1
#if USESETEUID;4402;1
#ifdef USESYSCTL;4405;1
#if USE_OPENSSL_ENGINE;4408;1
#if USING_NETSCAPE_LDAP;4411;1
#ifdef WAITUNION;4414;1
#if _FFR_ADDR_TYPE_MODES;4421;1
#if _FFR_ALLOW_SASLINFO;4424;1
#if _FFR_ARPA_MAP;4427;1
#if _FFR_BADRCPT_SHUTDOWN;4430;1
#if _FFR_BESTMX_BETTER_TRUNCATION;4433;1
#if _FFR_CATCH_BROKEN_MTAS;4436;1
#if _FFR_CHECKCONFIG;4439;1
#if _FFR_CHK_QUEUE;4442;1
#if _FFR_CLIENT_SIZE;4445;1
#if _FFR_CRLPATH;4448;1
#if _FFR_DAEMON_NETUNIX;4451;1
#if _FFR_DEPRECATE_MAILER_FLAG_I;4454;1
#if _FFR_DM_ONE;4457;1
#if _FFR_DIGUNIX_SAFECHOWN;4460;1
#if _FFR_DNSMAP_ALIASABLE;4463;1
#if _FFR_DONTLOCKFILESFORREAD_OPTION;4466;1
#if _FFR_DOTTED_USERNAMES;4469;1
#if _FFR_DPO_CS;4472;1
#if _FFR_DPRINTF_MAP;4475;1
#if _FFR_DROP_TRUSTUSER_WARNING;4478;1
#if _FFR_EIGHT_BIT_ADDR_OK;4481;1
#if _FFR_EXPDELAY;4484;1
#if _FFR_EXTRA_MAP_CHECK;4487;1
#if _FFR_GETHBN_ExFILE;4490;1
#if _FFR_FIPSMODE;4493;1
#if _FFR_FIX_DASHT;4496;1
#if _FFR_FORWARD_SYSERR;4499;1
#if _FFR_GEN_ORCPT;4502;1
#if _FFR_GROUPREADABLEAUTHINFOFILE;4505;1
#if _FFR_HANDLE_ISO8859_GECOS;4508;1
#if _FFR_HPUX_NSSWITCH;4511;1
#if _FFR_IGNORE_BOGUS_ADDR;4514;1
#if _FFR_IGNORE_EXT_ON_HELO;4517;1
#if _FFR_IPV6_FULL;4520;1
#if _FFR_LINUX_MHNL;4523;1
#if _FFR_LOCAL_DAEMON;4526;1
#if _FFR_MAIL_MACRO;4529;1
#if _FFR_MAXDATASIZE;4532;1
#if _FFR_MAX_FORWARD_ENTRIES;4535;1
#if _FFR_MAX_SLEEP_TIME;4538;1
#if _FFR_MDS_NEGOTIATE;4541;1
#if _FFR_MEMSTAT;4544;1
#if _FFR_MILTER_CHECK;4547;1
#if _FFR_MILTER_CONVERT_ALL_LF_TO_CRLF;4550;1
#if _FFR_MILTER_CHECK_REJECTIONS_TOO;4553;1
#if _FFR_MILTER_ENHSC;4556;1
#if _FFR_MIME7TO8_OLD;4559;1
#if _FFR_MORE_MACROS;4562;1
#if _FFR_MSG_ACCEPT;4565;1
#if _FFR_NODELAYDSN_ON_HOLD;4568;1
#if _FFR_NO_PIPE;4571;1
#if _FFR_LDAP_NETWORK_TIMEOUT;4574;1
#if _FFR_LOG_NTRIES;4577;1
#if _FFR_QF_PARANOIA;4580;1
#if _FFR_QUEUEDELAY;4583;1
#if _FFR_QUEUE_GROUP_SORTORDER;4586;1
#if _FFR_QUEUE_MACRO;4589;1
#if _FFR_QUEUE_RUN_PARANOIA;4592;1
#if _FFR_QUEUE_SCHED_DBG;4595;1
#if _FFR_RCPTTHROTDELAY;4598;1
#if _FFR_REDIRECTEMPTY;4601;1
#if _FFR_REJECT_NUL_BYTE;4604;1
#if _FFR_RESET_MACRO_GLOBALS;4607;1
#if _FFR_RHS;4610;1
#if _FFR_RUNPQG;4613;1
#if _FFR_SESSID;4616;1
#if _FFR_SHM_STATUS;4619;1
#if _FFR_LDAP_SINGLEDN;4622;1
#if _FFR_SKIP_DOMAINS;4625;1
#if _FFR_SLEEP_USE_SELECT;4628;1
#if _FFR_SPT_ALIGN;4631;1
#if _FFR_SS_PER_DAEMON;4634;1
#if _FFR_TESTS;4637;1
#if _FFR_TIMERS;4640;1
#if _FFR_TLS_1;4643;1
#if _FFR_TLS_EC;4646;1
#if _FFR_TRUSTED_QF;4649;1
#if _FFR_USE_GETPWNAM_ERRNO;4652;1
#if _FFR_USE_SEM_LOCKING;4655;1
#if _FFR_USE_SETLOGIN;4658;1
#ifdef __GNUC__;3;1
# ifndef __QNX__;9;1
#ifdef ARG_MAX;19;2
#else;25;1
#if SASL;29;1
#else;31;1
#ifndef MAXAUTHINFO;35;1
#if MILTER;49;1
#ifndef MAXNOOPCOMMANDS;59;1
#ifndef MAXHDRSLEN;68;1
#ifndef MAXDAEMONS;71;1
#ifndef MAXINTERFACES;74;1
#ifndef MAXSYMLINKS;77;1
#ifndef MAXQUEUEGROUPS;84;1
#if MAXQUEUEGROUPS >= BITMAPBITS;87;1
#ifndef MAXWORKGROUPS;90;1
#ifndef FILESYS_UPDATE_INTERVAL;94;1
#ifndef SM_DEFAULT_TTL;97;1
#if SASL;100;3
#ifndef DBMMODE;109;1
#ifndef NO_UID;112;1
#ifndef NO_GID;115;1
#ifndef NETINET;118;1
#ifndef NETINET6;121;1
#ifndef NETISO;124;1
#ifndef NAMED_BIND;127;1
#ifndef XDEBUG;130;1
#ifndef MATCHGECOS;133;1
#ifndef DSN;136;1
#if !defined(USERDB) && (defined(NEWDB) || defined(HESIOD));139;1
#ifndef MIME8TO7;142;1
#ifndef MIME7TO8;145;1
#if NAMED_BIND;148;2
#ifndef PIPELINING;153;1
# if NETUNIX;31;1
# if NETUNIX;116;1
# if NETUNIX;144;1
# if SM_HEAP_CHECK;270;1
# else;282;1
#if defined(SOCK_STREAM) || defined(__GNU_LIBRARY__);4;1
#if defined(USE_SOCK_STREAM);7;3
#if STARTTLS;17;1
#if IP_SRCROUTE && NETINET;21;3
#if XDEBUG;61;1
#if _FFR_QUEUE_RUN_PARANOIA;67;1
# if NETUNIX;70;1
#if XDEBUG;98;1
#if STARTTLS;122;1
#if XDEBUG;156;1
#if 0;176;1
#if NETUNIX;208;1
#if _FFR_QUEUE_RUN_PARANOIA;225;1
#if _FFR_QUEUE_RUN_PARANOIA;229;1
# ifdef BSD4_4_SOCKADDR;260;1
#if NETUNIX;275;2
#else;299;1
#ifdef EAGAIN;319;1
#ifdef ECONNABORTED;322;1
#ifdef EWOULDBLOCK;325;1
#if SO_REUSEADDR_IS_BROKEN;335;1
#if _FFR_DAEMON_NETUNIX;350;2
#if NETINET;358;1
#if NETINET6;364;1
#if NETISO;370;1
#if NETNS;376;1
#if NETX25;382;1
#if STARTTLS;403;1
#else;409;1
#if NAMED_BIND;412;1
#if _FFR_SS_PER_DAEMON;487;1
#if XLA;562;1
#if MILTER;647;1
#if _FFR_DAEMON_NETUNIX;730;2
#ifdef SO_RCVBUF;793;1
#ifdef SO_SNDBUF;803;1
#if _FFR_DAEMON_NETUNIX;827;2
#if NETINET;834;1
#if NETINET6;839;1
#if NETISO;844;1
#if NETINET;885;1
#if NETINET;891;1
#if NETINET6;899;1
#ifdef NO_GETSERVBYNAME;914;1
#else;916;1
#if NETINET;932;1
#if NETINET6;937;1
#if NETISO;1006;1
#if NETINET;1011;1
#if _FFR_SS_PER_DAEMON;1015;1
#if !_FFR_DPO_CS;1043;1
#if !_FFR_DPO_CS;1070;1
#if _FFR_DAEMON_NETUNIX;1075;2
#if NETINET;1082;1
#if NETINET6;1086;1
#if NETISO;1090;1
#if NETNS;1094;1
#if NETX25;1098;1
#if MILTER;1106;2
#if !_FFR_DPO_CS;1115;1
#if !_FFR_DPO_CS;1121;1
#if !_FFR_DPO_CS;1127;1
#if !_FFR_DPO_CS;1133;1
#if !_FFR_DPO_CS;1148;1
#if _FFR_SS_PER_DAEMON;1153;2
#if _FFR_DAEMON_NETUNIX;1178;2
#if NETINET;1196;2
#if NETINET6;1227;1
#if NETINET;1265;2
#if NETINET6;1287;2
#if NETISO;1309;2
#if MILTER;1394;1
#if NETINET6;1451;1
#if NETINET;1454;1
#if NETINET6;1462;1
#if _FFR_DAEMON_NETUNIX;1470;2
#if MILTER;1502;1
#if NETINET6;1541;1
#if NETINET6;1560;1
#if NETINET6;1568;1
#if NETINET;1575;1
#if NETINET6;1587;1
#if 0;1603;1
#if NETINET;1618;1
#if NETINET6;1630;1
#if NETISO;1643;1
#if NETINET;1664;1
#if NETINET6;1667;1
#if NETINET6;1671;1
#if NETINET;1674;1
#if NETINET6;1683;1
#if NAMED_BIND;1697;1
#if NAMED_BIND;1705;1
#if NAMED_BIND;1732;1
#if NAMED_BIND;1739;1
#if NAMED_BIND;1747;3
#if NETINET6;1778;1
#if NETINET;1795;1
#if NETINET6;1802;1
#ifdef NO_GETSERVBYNAME;1825;1
#else;1827;1
#if NETINET6;1840;1
#if NETINET;1850;1
#if NETINET6;1856;1
#if NETISO;1862;1
#if NETINET6;1872;1
#if XLA;1878;2
#if HASRRESVPORT;1895;1
#if XLA;1910;1
#if NETINET6;1914;1
#ifdef SO_SNDBUF;1921;1
#ifdef SO_RCVBUF;1930;1
#if NETINET;1955;1
#if NETINET6;1964;1
#if NETINET6;1981;1
#if NETINET;2002;1
#if NETINET6;2008;1
#if NETINET6;2043;1
#if NETINET;2054;1
#if NETINET6;2061;1
#if NETINET6;2077;1
#if NETINET6;2094;1
#if XLA;2101;1
#if NETINET6;2105;1
#if NETINET6;2112;1
#if NETUNIX;2200;1
#if XLA;2290;1
#if _FFR_DAEMON_NETUNIX;2299;2
#if SM_CONF_SHM;2351;1
#ifdef SIGUSR1;2372;1
#ifdef SIGUSR1;2380;1
#if NETINET && NETINET6;2398;1
#if NETINFO;2408;1
#if NETINET6;2458;1
#if NETINET;2463;1
#if NETINET6;2469;1
#ifndef NO_GETSERVBYNAME;2500;2
#if NETINET6 && NEEDSGETIPNODE;2547;1
#if NETINET6;2565;1
#if NETINET;2576;2
#if NETINET6;2604;2
#if NETINET;2739;1
#if NETINET6;2745;1
#if IP_SRCROUTE;2760;2
#if IP_SRCROUTE;2844;1
#if NETINET;2849;1
#if NETINET6;2855;1
#if NETINET;2874;1
#if NETINET6;2877;1
#if NAMED_BIND;2883;1
#if NAMED_BIND;2937;1
#if NETINET;2972;1
#if NETINET6;2977;1
#if NETINET6;2987;1
#if NAMED_BIND;2999;1
#if NAMED_BIND;3021;1
#else;3047;1
#if NETINET6;3117;2
#ifdef USE_SOCK_STREAM;3160;3
#if DAEMON_C;3;1
#else;5;1
#if MILTER;27;1
#if _FFR_SS_PER_DAEMON;31;1
#if HASSETUSERCONTEXT;4;1
#if NETINET || NETINET6;7;1
#if STARTTLS || SASL;10;1
#if STARTTLS;20;1
# if STARTTLS || SASL;25;1
#if !HASFLOCK;382;1
#else;384;1
#if HASFLOCK;418;1
#if !HASFLOCK;434;1
#if HASFLOCK;454;1
#else;456;1
#if HASFLOCK;465;1
#if USE_DOUBLE_FORK;478;1
#if USE_DOUBLE_FORK;489;1
#if HASFLOCK;502;1
#else;504;1
#if HASFLOCK;511;1
#else;513;1
#if XDEBUG;603;1
#if XDEBUG;642;1
#if REQUIRES_DIR_FSYNC;646;1
#ifndef FORK;724;1
#if HASSETUSERCONTEXT;806;1
#if NETUNIX;822;1
# if HASSETUSERCONTEXT;975;1
# else;977;1
#if NAMED_BIND;1172;1
#if XDEBUG;1187;1
# if NETUNIX;1253;1
# if NETUNIX;1278;1
# ifdef NO_GETSERVBYNAME;1286;1
# else;1288;1
# if NETINET6;1307;1
# else;1316;1
# if NETUNIX;1384;1
# if NAMED_BIND;1409;1
# if NAMED_BIND;1415;1
# else;1417;1
#if XDEBUG;1499;1
#if XDEBUG;1511;1
#if XDEBUG;1556;1
# ifdef SIGUSR1;1603;1
# if HASSETUSERCONTEXT;1608;2
#if HASNICE;1637;1
# if MAILER_SETUID_METHOD == USE_SETEUID;1755;2
# if MAILER_SETUID_METHOD == USE_SETREUID;1765;1
# if _FFR_USE_SETLOGIN;1778;1
# if MAILER_SETUID_METHOD == USE_SETEUID;1799;1
# if MAILER_SETUID_METHOD == USE_SETREUID;1807;1
# if MAILER_SETUID_METHOD == USE_SETUID;1815;1
# if !_FFR_USE_SETLOGIN;1898;1
# if STARTTLS || SASL;1966;1
# if SASL;1971;1
# if STARTTLS;1974;1
# if STARTTLS || SASL;1980;1
# if SASL;2027;1
# if STARTTLS;2055;1
# if SASL;2190;2
#if MIME7TO8;2251;1
#if _FFR_CLIENT_SIZE;2269;1
# if PIPELINING;2337;1
# if PIPELINING;2343;1
# if STARTTLS;2353;1
# if PIPELINING;2371;1
# if PIPELINING;2397;1
#if NAMED_BIND;2419;1
#if 0;2541;1
#if XDEBUG;2570;1
#if SASL;2713;1
#if STARTTLS;2720;1
#if NAMED_BIND;2824;1
#ifdef ENETDOWN;2839;1
#ifdef ENETUNREACH;2842;1
#ifdef ENETRESET;2845;1
#ifdef ECONNABORTED;2848;1
#ifdef EHOSTDOWN;2851;1
#ifdef EHOSTUNREACH;2854;1
#if NAMED_BIND;2873;1
#if (SYSLOG_BUFSIZE) >= 256;2989;2
#else;3103;1
#if MIME8TO7;3242;1
#if MIME8TO7;3285;2
#if HASLSTAT;3966;1
#else;3971;1
#if MIME7TO8;4036;1
#if !NOFTRUNCATE;4059;1
#if HASFCHMOD;4064;1
#else;4067;1
#if NAMED_BIND;4115;1
#if NETUNIX;4141;1
#if NAMED_BIND;4163;2
#else;4271;1
#if NETINET6;4292;1
#else;4301;1
# if STARTTLS;4350;2
# if STARTTLS || SASL;4489;1
#if NAMED_BIND;3;1
#else;5;1
#if NAMED_BIND;8;2
#if SASL;7;1
#if STARTTLS;13;2
#if _FFR_SESSID;52;1
#if _FFR_SESSID;58;1
#if _FFR_NODELAYDSN_ON_HOLD;259;1
#if _FFR_MILTER_ENHSC;507;1
#ifdef TTYNAME;516;1
#ifdef TTYNAME;533;1
#ifndef O_APPEND;572;1
#if 0;582;1
#if 0;611;1
#if USERDB;707;1
#if LDAPMAP;3;1
#if NAMED_BIND && !defined(NO_DATA);25;1
#ifdef __STDC__;29;1
#else;31;1
#ifdef EFBIG;118;1
#ifdef ESPIPE;121;1
#ifdef EPIPE;124;1
#ifdef ENOBUFS;127;1
#ifdef ESTALE;130;1
#if XLA;139;1
#ifdef __STDC__;152;1
#else;154;1
#ifdef __STDC__;209;1
#else;211;1
#ifdef __STDC__;267;1
#else;269;1
#ifdef __STDC__;296;1
#else;298;1
#if !PIPELINING;387;1
#if HASSTRERROR;585;1
#if !HASSTRERROR && !defined(ERRLIST_PREDEFINED);589;1
#if HASSTRERROR;599;1
#else;608;1
#if NAMED_BIND;655;1
#if LDAPMAP;709;1
#if HASSTRERROR;713;1
#else;721;1
#if 0;561;1
#if 0;566;1
#if (SYSLOG_BUFSIZE) >= 256;749;1
#else;783;1
#if MAXNAME < 10;829;1
#if MIME8TO7;1286;1
