branch;line;nd
#ifdef CTYPES_UNICODE;1264;1
#ifdef MS_WIN32;1269;1
#if SIZEOF__BOOL == 1;1273;1
#elif SIZEOF__BOOL == SIZEOF_SHORT;1275;1
#elif SIZEOF__BOOL == SIZEOF_INT;1277;1
#elif SIZEOF__BOOL == SIZEOF_LONG;1279;1
#elif SIZEOF__BOOL == SIZEOF_LONG_LONG;1281;1
#ifdef CTYPES_UNICODE;1294;1
#ifdef HAVE_LONG_LONG;1323;1
#ifdef ffi_type_longdouble;1338;1
#if defined (__SVR4) && defined (__sun);1;1
#ifndef MS_WIN32;4;1
#ifdef HAVE_LONG_LONG;23;1
#ifdef MS_WIN32;71;1
#ifdef MS_WIN32;163;1
#ifdef HAVE_LONG_LONG;190;1
#if defined(HAVE_WCHAR_H);221;1
#ifdef MS_WIN32;235;1
#ifdef __cplusplus;3;1
#ifndef MS_WIN32;6;2
#ifdef __cplusplus;16;1
#ifdef __cplusplus;4;1
#if MAC_OS_X_VERSION_MIN_REQUIRED <= MAC_OS_X_VERSION_10_2;13;1
#else;21;1
#ifdef __cplusplus;36;1
#ifdef CTYPES_DARWIN_DLFCN;11;2
#ifdef __cplusplus;3;1
#ifdef __GNUC__;7;2
#else;12;5
#if STDC_HEADERS;30;1
#else;32;2
#if defined(FFI_DEBUG);37;1
#ifdef FFI_DEBUG;40;1
#else;47;1
#if defined(_MSC_VER) || defined(__sgi) || defined(__SUNPRO_C);63;2
#else;78;1
#ifndef __GNUC__;89;1
#ifdef __cplusplus;94;1
#if defined __AARCH64EB__;30;1
#else;32;1
#if defined __AARCH64EB__;39;1
#else;41;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#if defined(__LONG_DOUBLE_128__);4;2
#else;8;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifdef _WIN32_WCE;38;1
#ifdef __ARM_EABI__;158;1
#ifdef _WIN32_WCE;218;1
#if FFI_EXEC_TRAMPOLINE_TABLE;234;1
#else;369;1
#ifdef __ARM_EABI__;382;1
#if FFI_EXEC_TRAMPOLINE_TABLE;388;1
#else;392;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;2
#ifdef DEBUG;103;1
#ifdef DEBUG;199;1
#ifdef DEBUG;262;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifndef LIBFFI_ASM;3;1
#if defined __linux__ && !defined _GNU_SOURCE;1;1
#if !FFI_MMAP_EXEC_WRIT && !FFI_EXEC_TRAMPOLINE_TABLE;6;2
#if FFI_MMAP_EXEC_WRIT && !defined FFI_MMAP_EXEC_SELINUX;15;2
#if FFI_CLOSURES;20;4
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifndef WIN32;1;2
#ifdef WIN32;6;1
#elif !defined _GNU_SOURCE;20;1
#ifdef __OS2__;23;1
#if defined(DARWIN) || defined(_DARWIN);30;2
#ifndef LACKS_SYS_TYPES_H;36;1
#ifndef ONLY_MSPACES;40;1
#ifndef MSPACES;43;2
#ifndef MALLOC_ALIGNMENT;50;1
#ifndef FOOTERS;53;1
#ifndef ABORT;56;1
#ifndef ABORT_ON_ASSERT_FAILURE;59;1
#ifndef PROCEED_ON_ERROR;62;1
#ifndef USE_LOCKS;65;1
#ifndef INSECURE;68;1
#ifndef HAVE_MMAP;71;1
#ifndef MMAP_CLEARS;74;1
#ifndef HAVE_MREMAP;77;2
#ifndef MALLOC_FAILURE_ACTION;84;1
#ifndef HAVE_MORECORE;87;2
#if !HAVE_MORECORE;94;1
#else;96;2
#ifndef DEFAULT_GRANULARITY;104;2
#ifndef DEFAULT_TRIM_THRESHOLD;111;2
#ifndef DEFAULT_MMAP_THRESHOLD;118;2
#ifndef USE_BUILTIN_FFS;125;1
#ifndef USE_DEV_RANDOM;128;1
#ifndef NO_MALLINFO;131;1
#ifndef MALLINFO_FIELD_TYPE;134;1
#if !NO_MALLINFO;140;2
#ifdef __cplusplus;159;1
#if !ONLY_MSPACES;162;2
#if MSPACES;200;2
#ifdef __cplusplus;223;1
#ifdef _MSC_VER;226;1
#ifndef LACKS_ERRNO_H;230;1
#if FOOTERS;233;1
#ifndef LACKS_STDLIB_H;236;1
#ifdef DEBUG;239;2
#else;245;1
#ifndef LACKS_STRING_H;248;1
#if USE_BUILTIN_FFS;251;2
#if HAVE_MMAP;256;2
#if HAVE_MORECORE;264;3
#ifndef WIN32;273;9
#if !HAVE_MMAP;333;1
#else;339;3
#if HAVE_MMAP && HAVE_MREMAP;416;1
#else;418;1
#if HAVE_MORECORE;421;1
#else;423;1
#if USE_LOCKS;428;3
#else;474;1
#if USE_LOCKS && HAVE_MORECORE;478;1
#else;481;1
#if USE_LOCKS;485;1
#else;488;1
#if FOOTERS;505;1
#else;507;1
#if MMAP_CLEARS;540;1
#else;542;1
#if FFI_MMAP_EXEC_WRIT;562;1
#else;570;1
#if USE_LOCKS;604;1
#ifndef MORECORE_CANNOT_TRIM;655;1
#else;657;1
#if USE_LOCKS;661;1
#else;665;2
#if PROCEED_ON_ERROR;673;1
#else;678;2
#if ! DEBUG;686;1
#else;693;1
#if defined(__GNUC__) && defined(i386);719;1
#else;721;1
#if defined(__GNUC__) && defined(i386);734;1
#else;736;2
#if !INSECURE;746;1
#else;751;1
#if (FOOTERS && !INSECURE);757;1
#else;759;1
#if !INSECURE;762;2
#else;768;1
#if !FOOTERS;771;1
#else;776;1
#if MORECORE_CONTIGUOUS;788;1
#else;790;1
#if (FOOTERS && !INSECURE);793;2
#else;809;1
#if !defined(WIN32) && !defined(__OS2__);819;1
#elif defined (__OS2__);823;1
#else;826;1
#if DEBUG;867;1
#if !NO_MALLINFO;1099;1
#if ONLY_MSPACES;1172;1
#else;1175;2
#if PROCEED_ON_ERROR;1256;1
#if DEBUG;1895;1
#if !ONLY_MSPACES;1911;2
#if MSPACES;2197;2
#ifdef __FRV_FDPIC__;165;1
#ifdef __FRV_FDPIC__;170;1
#else;179;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifdef __FRV_FDPIC__;18;1
#else;20;1
#ifdef __BIG_ENDIAN__;21;1
#else;23;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#if !defined(NO_JAVA_RAW_API) && !defined(FFI_NO_RAW_API);4;4
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifdef __rtems__;5;1
#else;7;2
#ifdef __MINT__;34;1
#ifdef __MINT__;66;1
#else;71;1
#ifdef __MINT__;119;1
#else;121;1
#ifdef __MINT__;128;1
#ifdef __MINT__;134;1
#if (FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE);151;2
#ifdef __MINT__;215;1
#ifdef __MINT__;272;1
#ifdef __rtems__;280;1
#elif defined(__MINT__);282;1
#else;284;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#if __BIG_ENDIAN__;54;1
#ifdef __BIG_ENDIAN__;134;1
#else;136;1
#ifdef __BIG_ENDIAN__;142;1
#else;144;1
#if __BIG_ENDIAN__;149;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifdef __GNUC__;4;2
#ifndef USE__BUILTIN___CLEAR_CACHE;9;2
#ifdef FFI_DEBUG;16;1
#else;18;1
#ifdef FFI_MIPS_N32;21;1
#else;23;1
#ifdef FFI_MIPS_N32;35;1
#else;40;1
#ifdef FFI_MIPS_N32;44;1
#else;46;1
#ifdef FFI_MIPS_O32;121;1
#else;123;1
#ifdef FFI_MIPS_N32;146;1
#ifdef FFI_MIPS_O32;213;1
#ifdef FFI_MIPS_N32;283;1
#ifdef FFI_MIPS_O32;434;1
#ifdef FFI_MIPS_N32;441;2
#if FFI_CLOSURES;477;3
#ifndef LIBFFI_H;3;1
#ifdef linux;6;1
#elif defined(__rtems__);8;1
#elif !defined(__OpenBSD__);12;1
# ifndef _ABIN32;15;1
# ifndef _ABI64;18;1
# ifndef _ABIO32;21;1
#if !defined(_MIPS_SIM);24;1
#else;26;3
#ifdef FFI_MIPS_O32;37;1
#else;39;2
#if 0;54;1
#else;56;1
#ifdef LIBFFI_ASM;73;3
#else;119;4
#if defined(FFI_MIPS_O32);170;1
#else;173;2
#ifndef LIBFFI_ASM;3;1
#ifdef PA_HPUX;98;1
#ifdef PA_HPUX;154;1
#ifdef PA_HPUX;179;1
#ifdef PA_HPUX;215;1
#else;218;1
#if FFI_CLOSURES;238;2
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;2
#ifdef PA_LINUX;31;1
#else;33;1
#ifdef __STDC__;3;1
#else;5;1
#ifdef PROF;11;2
#else;17;1
#ifdef PROF;29;1
#else;31;1
#ifdef PIC;35;1
#else;37;1
#ifndef __NO_FPRS__;10;1
#ifndef __NO_FPRS__;18;1
#ifndef __NO_FPRS__;26;1
#ifndef __NO_FPRS__;44;1
#ifndef __NO_FPRS__;66;1
#ifndef __NO_FPRS__;72;1
#else;76;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;104;1
#ifndef __NO_FPRS__;110;2
#ifndef __NO_FPRS__;252;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;339;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;442;1
#ifndef __NO_FPRS__;449;2
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;506;1
#ifndef __NO_FPRS__;512;2
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;562;1
#ifndef __NO_FPRS__;597;1
#ifndef __NO_FPRS__;607;1
#ifndef __NO_FPRS__;613;1
#ifndef __NO_FPRS__;620;1
#ifndef POWERPC64;656;2
#else;665;1
#ifndef POWERPC64;677;1
#ifdef POWERPC64;698;1
#else;704;1
#ifndef __NO_FPRS__;744;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;760;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;783;1
#ifndef __NO_FPRS__;789;2
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;1013;1
#if defined(POWERPC_DARWIN64);22;1
#if !defined(POWERPC_DARWIN64);33;1
#if !defined(POWERPC_DARWIN64);45;1
#if defined(POWERPC_DARWIN);62;1
#else;64;1
#ifdef POWERPC64;77;1
#else;80;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;87;3
#ifdef POWERPC64;127;1
#else;130;1
#if defined(POWERPC_DARWIN64);153;1
#else;159;2
#if defined(POWERPC_DARWIN64);190;1
#if defined(POWERPC_DARWIN64);408;1
#else;410;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;476;1
#ifdef POWERPC64;489;1
#if defined(POWERPC_DARWIN64);495;1
#elif defined(DARWIN_PPC);515;1
#else;524;1
#if !defined(POWERPC_DARWIN64);544;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;550;2
#if defined(POWERPC64);563;1
#else;565;1
#if defined(POWERPC_DARWIN64);575;1
#else;582;2
#if defined(POWERPC_DARWIN64);600;1
#else;605;1
#ifdef POWERPC64;609;1
#else;612;1
#if defined(POWERPC_DARWIN64);676;1
#else;687;1
#ifndef _AIX;724;1
#if defined(POWERPC_DARWIN64);767;1
#if defined(POWERPC_DARWIN64);774;1
#elif defined(DARWIN_PPC);780;1
#else;786;1
#if defined(POWERPC64);800;1
#else;802;1
#if defined(POWERPC64);809;1
#else;811;1
#if defined(POWERPC64);818;1
#else;820;1
#if defined(POWERPC_DARWIN64);828;1
#else;850;2
#if defined(POWERPC64);868;1
#else;873;1
#ifdef POWERPC64;902;1
#else;904;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;908;2
#ifndef LIBFFI_H;3;1
#if defined (POWERPC) && defined (__powerpc64__);6;2
#elif defined (POWERPC_DARWIN) && defined (__ppc64__);10;2
#elif defined (POWERPC_AIX) && defined (__64BIT__);17;2
#ifndef LIBFFI_ASM;22;3
#if defined(POWERPC64) || defined(POWERPC_AIX);68;2
#else;74;1
#ifndef LIBFFI_ASM;77;2
#ifndef __CRIS__;33;3
#if FFI_CLOSURES;129;1
#if !FFI_NO_RAW_API;3;4
#ifdef __s390x__;6;1
#else;8;1
#if __GNUC__ > 3 || (__GNUC__ == 3 && __GNUC_MINOR__ > 2);20;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;83;1
#ifdef __s390x__;103;1
#else;105;1
#ifdef __s390x__;124;1
#else;129;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;207;1
#ifdef __s390x__;225;1
#else;227;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;240;1
#ifndef __s390x__;264;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;339;1
#ifdef __s390x__;350;1
#else;352;1
#ifdef __s390x__;372;1
#else;377;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;420;1
#ifdef __s390x__;432;1
#else;434;1
#ifndef __s390x__;465;1
#else;472;1
#ifndef LIBFFI_H;3;1
#if defined (__s390x__);6;2
#ifndef LIBFFI_ASM;11;1
#ifdef S390X;22;1
#else;24;1
#if defined(__SH4__);5;1
#if defined(__HITACHI__);8;1
#else;10;1
#if defined(__SH4__);74;1
#if defined(__SH4__);123;1
#if defined(__SH4__);138;1
#if defined(__SH4__);152;1
#else;155;1
#if defined(__SH4__);165;1
#if defined(__SH4__);202;1
#if defined(__SH4__);217;1
#if (! defined(__SH4__));238;1
#if defined(__SH4__);257;1
#if defined(__SH4__);263;1
#else;295;1
#if defined(__SH4__);361;1
#ifdef __LITTLE_ENDIAN__;379;1
#else;382;1
#if defined(__SH4__);391;1
#ifdef __LITTLE_ENDIAN__;396;1
#else;399;1
#if defined(__SH4__);412;1
#if defined(__SH4__);457;1
#if defined(__SH4__);474;1
#if defined(__SH4__);490;1
#else;493;1
#if defined(__SH4__);503;1
#if defined(__SH4__);535;1
#if defined(__SH4__);550;1
#if (! defined(__SH4__));571;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifdef __LITTLE_ENDIAN__;229;1
#else;232;1
#ifdef __LITTLE_ENDIAN__;286;1
#else;288;1
#ifdef __LITTLE_ENDIAN__;309;1
#else;312;1
#ifdef __LITTLE_ENDIAN__;320;1
#else;322;1
#ifdef __LITTLE_ENDIAN__;327;1
#else;329;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifdef USING_PURIFY;13;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;26;1
#ifdef USING_PURIFY;77;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;111;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;197;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;245;1
#ifdef SPARC64;260;1
#else;263;1
#ifndef __GNUC__;267;1
#ifdef SPARC64;291;1
#else;293;2
#ifdef SPARC64;341;1
#else;346;1
#ifdef SPARC64;355;1
#else;357;1
#ifdef SPARC64;369;1
#else;378;1
#ifdef __GNUC__;391;2
#else;398;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;415;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;424;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;493;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;500;1
#ifndef LIBFFI_H;3;1
#if defined(__arch64__) || defined(__sparcv9);6;2
#ifndef LIBFFI_ASM;11;2
#ifdef SPARC64;29;1
#else;31;1
#ifndef __LP64__;47;1
#ifdef __tilegx__;53;1
#ifdef __LP64__;69;1
#ifndef __tilegx__;104;1
#ifdef __tilegx__;139;1
#else;158;1
#ifndef __tilegx__;204;1
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifdef __tilegx__;18;2
#else;25;1
#ifdef __alpha__;19;2
#elif FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;24;1
#if !defined(__x86_64__) || defined(_WIN64);1;3
#ifdef __x86_64__;5;3
#ifndef LIBFFI_H;3;1
#if defined (X86_64) && defined (__i386__);7;1
#ifdef X86_WIN64;11;1
#ifndef LIBFFI_ASM;15;3
#if defined (X86_64) || (defined (__x86_64__) && defined (X86_DARWIN));70;1
#else;73;3
#ifndef LIBFFI_H;3;1
#ifndef LIBFFI_ASM;6;1
#ifdef _MSC_VER;35;1
#else;37;1
#ifdef _MSC_VER;41;1
#else;43;1
#ifdef _MSC_VER;35;1
#else;37;1
#ifdef _MSC_VER;41;1
#else;43;1
#if defined HAVE_STDINT_H;7;1
#if defined HAVE_INTTYPES_H;10;1
#if defined(__GNUC__);16;1
#else;18;1
#if defined _MSC_VER;22;1
#else;24;1
#ifdef HAVE_MMAP_ANON;27;2
#ifdef HAVE_MMAP_DEV_ZERO;38;2
#ifdef _WIN64;45;1
#else;48;1
#if defined(__alpha__) && defined(__osf__);52;1
#if defined(__hppa__) && defined(__hpux__) && !defined(PRIuPTR);63;1
#if defined(__sgi);66;2
#if defined(__sun__) && defined(__svr4__) && !defined(PRIuPTR);79;2
#if defined _MSC_VER;86;1
#ifndef PRIuPTR;93;1
#if 1;19;1
#if 1;24;1
#if 0;17;1
#ifdef __GNUC__;4;1
#if defined(__GNUC__);8;1
#else;10;1
#ifdef HAVE_MMAP_ANON;14;2
#ifdef HAVE_MMAP_DEV_ZERO;25;2
#ifdef _WIN64;32;1
#else;35;1
#if defined HAVE_STDINT_H;2;1
#if defined HAVE_INTTYPES_H;5;1
#ifdef _WIN32_WCE;4;1
#ifdef _WIN32_WCE;26;1
#ifdef _WIN32_WCE;153;1
#ifdef _WIN32_WCE;181;1
#ifdef __cplusplus;3;1
#ifndef LIBFFI_ASM;7;4
#if 0;173;1
#else;175;1
#ifdef __cplusplus;189;1
#ifdef __cplusplus;3;1
#ifdef __GNUC__;7;1
#else;9;4
#if STDC_HEADERS;22;1
#else;24;2
#if defined(FFI_DEBUG);29;1
#ifdef FFI_DEBUG;32;1
#else;39;1
#if defined(__GNUC__);52;1
#elif defined(_MSC_VER);61;1
#else;70;1
#ifdef __cplusplus;74;1
#ifdef DEBUG;2;1
#else;4;1
#ifndef LIBFFI_ASM;3;1
#if !defined M68K && !defined __x86_64__ && !defined S390;48;2
#if !defined __x86_64__ && !defined S390;61;2
#ifdef _WIN64;82;1
#ifdef _WIN32;93;1
#ifdef _WIN64;101;1
#if !defined(_WIN64);127;1
#else;133;1
#ifdef _WIN64;147;1
#else;149;1
#if defined(_WIN32) && !defined(_WIN64);165;2
#ifdef _WIN64;217;1
#ifdef _WIN64;258;1
#if !defined(_WIN64);264;1
#ifdef _WIN64;275;1
#else;296;1
#ifdef __cplusplus;3;1
#ifndef LIBFFI_ASM;7;4
#if 1;175;1
#else;177;1
#ifdef __cplusplus;191;1
#ifdef __cplusplus;3;1
#if STDC_HEADERS;8;1
#else;10;2
#if defined(FFI_DEBUG);15;1
#ifdef FFI_DEBUG;18;1
#else;25;1
#ifdef __cplusplus;47;1
#ifdef _MSC_VER;1;1
#if defined (X86_64) && defined (__i386__);3;1
#ifndef LIBFFI_ASM;7;2
#ifdef _WIN64;25;1
#else;28;1
#if !defined M68K && !defined __x86_64__ && !defined S390;48;2
#if !defined __x86_64__ && !defined S390;61;2
#if defined ALPHA || defined SPARC64 || defined X86_64 || defined S390X || defined IA64;13;1
#else;15;1
#if defined X86 || defined X86_WIN32 || defined ARM || defined M68K;18;1
#elif defined SH;21;1
#else;24;1
#if defined X86 || defined X86_WIN32 || defined M68K;28;1
#elif defined ARM || defined SH || defined POWERPC_AIX || defined POWERPC_DARWIN;31;1
#elif defined SPARC;34;2
#elif defined X86_64;41;1
#else;44;1
#ifdef POWERPC_DARWIN;20;1
#else;31;1
#ifndef __CRIS__;44;3
#ifdef __cplusplus;3;1
#ifdef MACOSX;6;2
#else;14;1
#ifndef LIBFFI_ASM;19;4
#ifdef HAVE_LONG_DOUBLE;214;1
#else;216;1
#ifdef __cplusplus;230;1
#ifdef __cplusplus;3;1
#ifdef __GNUC__;7;1
#else;9;4
#if STDC_HEADERS;22;1
#else;24;2
#ifdef FFI_DEBUG;29;1
#else;46;1
#ifdef __cplusplus;69;1
#ifndef MACOSX;1;1
#if defined(__i386__);4;1
#elif defined(__x86_64__);11;1
#elif defined(__ppc__);18;2
#elif defined(__ppc64__);30;1
#else;37;1
#ifdef HAVE_HIDDEN_VISIBILITY_ATTRIBUTE;56;2
#else;62;2
#if defined(__i386__) || defined(__x86_64__);1;1
#elif defined(__ppc__) || defined(__ppc64__);3;1
#else;5;1
#if (defined(POWERPC) && defined(__powerpc64__)) || (defined(POWERPC_DARWIN) && defined(__ppc64__));3;1
#ifndef LIBFFI_ASM;6;3
#if defined(POWERPC64);43;1
#elif defined(POWERPC_AIX);45;1
#else;47;1
#ifndef LIBFFI_ASM;50;2
#if defined(X86_64) && defined(__i386__);3;1
#if defined(__x86_64__);7;2
#ifndef LIBFFI_ASM;12;3
#if defined(X86_64) || (defined(__x86_64__) && defined(X86_DARWIN));35;1
#else;38;1
#if !defined(LIBFFI_ASM);29;2
#if defined(__ppc__) || defined(__ppc64__);1;3
#if defined ALPHA || defined SPARC64 || defined X86_64 || defined S390X || defined IA64 || defined POWERPC64;13;1
#else;15;1
#if defined X86 || defined ARM || defined M68K || defined(X86_DARWIN);18;2
#elif defined(POWERPC_DARWIN);26;1
#elif defined SH;29;1
#else;32;1
#if defined X86 || defined X86_WIN32 || defined M68K || defined(X86_DARWIN);36;2
#elif defined ARM || defined SH || defined POWERPC_AIX;47;1
#elif defined POWERPC_DARWIN;50;2
#elif defined SPARC;57;2
#elif defined X86_64 || defined POWERPC64;64;1
#else;67;1
#if 0;81;1
#else;87;1
#if !defined(X86_DARWIN);483;1
#ifdef X86;71;1
#ifndef X86;87;1
#ifdef X86_DARWIN;115;1
#ifdef X86_WIN32;122;1
#ifdef X86_WIN32;144;1
#if !FFI_NO_RAW_API;219;2
#ifdef MS_WIN32;3;1
#else;5;2
#ifdef MS_WIN32;24;1
#else;30;2
#ifdef MS_WIN32;40;1
#else;47;1
#ifdef MALLOC_CLOSURE_DEBUG;57;1
#ifdef MS_WIN32;3;1
#ifdef WORDS_BIGENDIAN;266;1
#else;268;1
#ifdef CTYPES_UNICODE;383;1
#ifdef __hpux;4;1
#ifdef __sgi;10;1
#ifdef HAVE_LANGINFO_H;13;1
#if !defined(HAVE_NCURSES_H) && (defined(sgi) || defined(__sun) || defined(SCO5));16;1
#if defined(_AIX);20;1
#ifdef HAVE_NCURSESW;105;1
#ifdef HAVE_NCURSESW;111;1
#ifdef HAVE_NCURSESW;115;1
#else;126;1
#ifdef HAVE_NCURSESW;161;1
#else;167;1
#if defined(__NetBSD__);231;1
#else;233;1
#if defined(__NetBSD__);237;1
#else;239;1
#ifndef STRICT_SYSV_CURSES;249;1
#if defined(MS_WINDOWS);257;1
#elif defined(CODESET);265;1
#ifdef HAVE_NCURSESW;360;1
#ifdef HAVE_NCURSESW;366;1
#else;378;1
#ifdef HAVE_NCURSESW;401;1
#ifdef HAVE_NCURSESW;434;1
#else;436;1
#ifdef HAVE_NCURSESW;445;1
#ifdef HAVE_NCURSESW;475;1
#ifdef HAVE_NCURSESW;508;1
#else;510;1
#ifdef HAVE_NCURSESW;519;1
#if defined(HAVE_NCURSES_H) || defined(MVWDELCH_IS_EXPRESSION);656;1
#else;658;1
#ifdef WINDOW_HAS_FLAGS;785;1
#ifdef NCURSES_MOUSE_VERSION;794;1
#if defined(__NetBSD__);864;1
#else;866;1
#ifdef HAVE_NCURSESW;872;1
#ifdef STRICT_SYSV_CURSES;931;1
#else;933;1
#ifdef STRICT_SYSV_CURSES;941;1
#else;946;1
#ifdef HAVE_NCURSESW;1103;1
#ifdef HAVE_NCURSESW;1136;1
#else;1138;1
#ifdef HAVE_NCURSESW;1147;1
#ifdef HAVE_NCURSESW;1177;1
#ifdef HAVE_NCURSESW;1210;1
#else;1212;1
#ifdef HAVE_NCURSESW;1221;1
#ifndef WINDOW_HAS_FLAGS;1270;1
#else;1272;1
#ifndef WINDOW_HAS_FLAGS;1428;1
#else;1430;1
#ifdef WINDOW_HAS_FLAGS;1490;1
#ifdef NCURSES_MOUSE_VERSION;1631;1
#ifdef HAVE_NCURSESW;1639;1
#ifndef STRICT_SYSV_CURSES;1674;1
#ifdef NCURSES_MOUSE_VERSION;1828;1
#ifndef STRICT_SYSV_CURSES;1921;1
#if !defined(__hpux) || defined(HAVE_NCURSES_H);1992;1
#ifdef ACS_S3;2019;1
#ifdef ACS_S7;2022;1
#ifdef ACS_LEQUAL;2025;1
#ifdef ACS_GEQUAL;2028;1
#ifdef ACS_PI;2031;1
#ifdef ACS_NEQUAL;2034;1
#ifdef ACS_STERLING;2037;1
#ifdef HAVE_CURSES_IS_TERM_RESIZED;2100;1
#if !defined(__NetBSD__);2120;1
#ifdef NCURSES_MOUSE_VERSION;2158;1
#if defined(HAVE_CURSES_RESIZETERM) || defined(HAVE_CURSES_RESIZE_TERM);2296;1
#ifdef HAVE_CURSES_RESIZETERM;2342;1
#ifdef HAVE_CURSES_RESIZE_TERM;2360;1
#ifdef HAVE_NCURSESW;2500;1
#ifndef STRICT_SYSV_CURSES;2571;1
#ifdef NCURSES_MOUSE_VERSION;2606;1
#ifndef STRICT_SYSV_CURSES;2615;1
#ifdef HAVE_CURSES_IS_TERM_RESIZED;2624;1
#if !defined(__NetBSD__);2627;1
#ifdef NCURSES_MOUSE_VERSION;2633;1
#ifdef HAVE_CURSES_RESIZETERM;2654;1
#ifdef HAVE_CURSES_RESIZE_TERM;2657;1
#ifdef HAVE_NCURSESW;2674;1
#ifndef STRICT_SYSV_CURSES;2678;1
#if !defined(__NetBSD__);2732;1
#ifdef A_HORIZONTAL;2738;1
#ifdef A_LEFT;2741;1
#ifdef A_LOW;2744;1
#ifdef A_RIGHT;2747;1
#ifdef A_TOP;2750;1
#ifdef A_VERTICAL;2753;1
#ifdef NCURSES_MOUSE_VERSION;2764;1
#if !defined(__NetBSD__);2795;1
#ifndef Py_BUILD_CORE;4;1
#if SIZEOF_INT < 4;9;1
#ifdef EINVAL;1746;1
#ifdef EINVAL;3020;1
#ifdef HAVE_STRUCT_TM_TM_ZONE;3553;1
#else;3556;1
#ifndef _AIX;3683;1
#else;3685;1
#if defined(HAVE_NDBM_H);6;1
#elif defined(HAVE_GDBM_NDBM_H);9;1
#elif defined(HAVE_GDBM_DASH_NDBM_H);12;1
#elif defined(HAVE_BERKDB_H);15;1
#else;18;1
#if MPD_MAJOR_VERSION != 2;10;1
#ifdef TEST_COVERAGE;13;1
#ifndef WITHOUT_THREADS;36;1
#ifdef WITHOUT_THREADS;72;1
#else;74;1
#ifdef EXTRA_FUNCTIONALITY;113;1
#ifdef EXTRA_FUNCTIONALITY;135;1
#else;137;1
#ifdef EXTRA_FUNCTIONALITY;145;1
#ifdef CONFIG_32;155;1
#ifdef EXTRA_FUNCTIONALITY;332;1
#ifdef EXTRA_FUNCTIONALITY;551;1
#ifdef EXTRA_FUNCTIONALITY;567;1
#ifdef CONFIG_32;632;1
#ifdef EXTRA_FUNCTIONALITY;712;1
#ifdef EXTRA_FUNCTIONALITY;764;1
#ifdef EXTRA_FUNCTIONALITY;832;1
#ifndef WITHOUT_THREADS;940;1
#ifndef WITHOUT_THREADS;948;1
