guard;line;td
# if defined(PNG_USE_PNGGCCRD) && defined(PNG_ASSEMBLER_CODE_SUPPORTED) &&    (PNG_LIBPNG_VER >= 10200) && (PNG_LIBPNG_VER < 10220) && defined(__i386__);1348;4
#ifdef PNG_READ_iCCP_SUPPORTED;1444;1
#if (PNG_LIBPNG_VER < 10500);1458;1
#if defined(PNG_READ_sRGB_SUPPORTED);1545;1
#if defined(PNG_oFFs_SUPPORTED);1644;1
#if defined(PNG_pHYs_SUPPORTED);1656;1
#ifdef PNG_READ_bKGD_SUPPORTED;1715;1
#ifndef PNG_READ_EMPTY_PLTE_SUPPORTED;1717;1
#ifndef PNG_READ_EMPTY_PLTE_SUPPORTED;1724;1
#ifdef PNG_READ_bKGD_SUPPORTED;1746;1
#if defined(PNG_READ_sBIT_SUPPORTED);1839;1
#if (MAGICKCORE_QUANTUM_DEPTH == 8);1876;1
#ifdef IMPNG_SETJMP_NOT_THREAD_SAFE;1979;1
#if (MAGICKCORE_QUANTUM_DEPTH == 16) || (MAGICKCORE_QUANTUM_DEPTH == 32);2159;1
#ifdef IMPNG_SETJMP_NOT_THREAD_SAFE;2253;1
#ifdef MNG_OBJECT_BUFFERS;2405;1
#if defined(PNG_sRGB_SUPPORTED);2520;1
#if defined(PNG_pHYs_SUPPORTED);2536;1
#if defined(PNG_oFFs_SUPPORTED);2545;1
#ifdef IMPNG_SETJMP_NOT_THREAD_SAFE;2567;1
#if defined(JNG_SUPPORTED);2663;1
#if defined(MNG_INSERT_LAYERS);3239;1
#if defined(MNG_INSERT_LAYERS);3253;1
#ifdef MNG_OBJECT_BUFFERS;3258;1
#if defined(MNG_INSERT_LAYERS);3265;1
#if defined(MNG_INSERT_LAYERS);3275;1
#if defined(MNG_INSERT_LAYERS);3326;1
#if defined(MNG_INSERT_LAYERS);3338;1
#if defined(MNG_INSERT_LAYERS);3341;1
#if !defined(JNG_SUPPORTED);3378;1
#if defined(MNG_INSERT_LAYERS);3443;1
#if defined(MNG_INSERT_LAYERS);3563;1
#ifdef MNG_OBJECT_BUFFERS;3578;1
#ifdef MNG_LOOSE;3601;1
#ifdef MNG_LOOSE;3621;1
#if defined(MNG_INSERT_LAYERS);3771;1
#ifdef MNG_OBJECT_BUFFERS;3845;1
#ifndef MNG_OBJECT_BUFFERS;3996;1
#ifdef MNG_OBJECT_BUFFERS;4060;1
#ifdef MNG_BASI_SUPPORTED;4133;1
#if defined(JNG_SUPPORTED);4172;1
#if defined(MNG_INSERT_LAYERS);4195;1
#if defined(MNG_INSERT_LAYERS);4202;1
#if defined(JNG_SUPPORTED);4337;1
#if (MAGICKCORE_QUANTUM_DEPTH > 16);4447;1
#if (MAGICKCORE_QUANTUM_DEPTH > 16);4729;1
#ifndef PNG_READ_EMPTY_PLTE_SUPPORTED;4815;1
#if (MAGICKCORE_QUANTUM_DEPTH > 16);4819;1
#if (MAGICKCORE_QUANTUM_DEPTH > 8);4823;1
#if defined(MNG_INSERT_LAYERS);4846;1
#ifdef MNG_COALESCE_LAYERS;4965;1
#if defined(PNG_LIBPNG_VER_STRING);5070;1
#if defined(MAGICKCORE_PNG_DELEGATE);5082;1
#if defined(MAGICKCORE_PNG_DELEGATE);5095;1
#if defined(MAGICKCORE_PNG_DELEGATE);5109;1
#if defined(ZLIB_VERSION);5122;1
#if defined(MAGICKCORE_PNG_DELEGATE);5133;1
#if defined(MAGICKCORE_PNG_DELEGATE);5144;1
#if defined(MAGICKCORE_PNG_DELEGATE);5155;1
#if defined(MAGICKCORE_PNG_DELEGATE);5166;1
#if defined(MAGICKCORE_PNG_DELEGATE);5177;1
#if defined(JNG_SUPPORTED);5189;1
#if defined(MAGICKCORE_PNG_DELEGATE);5190;1
#ifdef IMPNG_SETJMP_NOT_THREAD_SAFE;5202;1
#ifdef IMPNG_SETJMP_NOT_THREAD_SAFE;5218;1
#if defined(MAGICKCORE_PNG_DELEGATE);5223;1
#if PNG_LIBPNG_VER > 10011;5224;1
#if PNG_LIBPNG_VER >= 10400;5250;1
#if PNG_LIBPNG_VER >= 10400;5258;1
#if (MAGICKCORE_QUANTUM_DEPTH == 8);5630;1
#if MAGICKCORE_QUANTUM_DEPTH > 16;5648;1
#if MAGICKCORE_QUANTUM_DEPTH > 8;5675;1
#if (MAGICKCORE_QUANTUM_DEPTH > 16);5779;1
#if (MAGICKCORE_QUANTUM_DEPTH > 8);5783;1
#ifdef PNG_USER_MEM_SUPPORTED;6533;1
#ifdef PNG_DEBUG;6553;1
#ifdef IMPNG_SETJMP_NOT_THREAD_SAFE;6558;1
#ifdef IMPNG_SETJMP_NOT_THREAD_SAFE;6567;1
#ifdef PNG_BENIGN_ERRORS_SUPPORTED;6570;1
#if defined(PNG_MNG_FEATURES_SUPPORTED);6573;1
# ifdef PNG_WRITE_CHECK_FOR_INVALID_INDEX_SUPPORTED;6577;1
# ifdef PNG_WRITE_EMPTY_PLTE_SUPPORTED;6582;1
#if defined(PNG_pHYs_SUPPORTED);6617;1
#if MAGICKCORE_QUANTUM_DEPTH == 8;6708;1
#ifdef Z_RLE;7214;1
#if defined(PNG_MNG_FEATURES_SUPPORTED) && defined(PNG_INTRAPIXEL_DIFFERENCING);7262;2
#ifdef PNG_WRITE_iCCP_SUPPORTED;7401;1
#if (PNG_LIBPNG_VER < 10500);7410;1
#if defined(PNG_WRITE_sRGB_SUPPORTED);7439;1
#if defined(PNG_oFFs_SUPPORTED);7540;1
#if (PNG_LIBPNG_VER == 10206);7611;1
#if PNG_LIBPNG_VER >= 10400;7913;1
#ifdef IMPNG_SETJMP_NOT_THREAD_SAFE;7996;1
#ifdef Z_RLE;8251;1
#ifdef Z_FIXED;8257;1
#if defined(JNG_SUPPORTED);8472;1
#if defined(PNG_WRITE_EMPTY_PLTE_SUPPORTED) ||     defined(PNG_MNG_FEATURES_SUPPORTED);8950;2
