branch;line;nd
#ifdef HAVE_FCNTL_H;20;1
#ifdef HAVE_SETFD;52;1
#else;54;1
#ifdef HAVE_CONFIG_H;2;1
#ifdef HAVE_SYS_TIME_H;5;1
#ifdef HAVE_STDARG_H;12;1
#ifdef WIN32;15;1
#ifndef WIN32;105;1
#else;111;1
#ifdef HAVE_CONFIG_H;2;1
#ifdef DNS_USE_FTIME_FOR_ID;5;1
#ifndef DNS_USE_CPU_CLOCK_FOR_ID;8;2
#ifndef DNS_USE_CPU_CLOCK_FOR_ID;13;2
#ifndef DNS_USE_CPU_CLOCK_FOR_ID;18;4
#ifdef DNS_USE_CPU_CLOCK_FOR_ID;29;2
#ifdef DNS_USE_OPENSSL_FOR_ID;38;2
#ifndef _FORTIFY_SOURCE;44;1
#ifdef HAVE_SYS_TIME_H;49;1
#ifdef HAVE_STDINT_H;52;1
#ifdef HAVE_UNISTD_H;59;1
#ifdef WIN32;70;1
#else;75;1
#ifdef HAVE_NETINET_IN6_H;80;1
#ifndef HOST_NAME_MAX;85;1
#ifdef __USE_ISOC99B;91;1
#ifdef WIN32;100;1
#ifndef HAVE_STRUCT_IN6_ADDR;131;1
#ifdef WIN32;235;1
#else;269;1
#ifdef __GNUC__;294;1
#else;296;1
#ifdef DNS_USE_CPU_CLOCK_FOR_ID;753;2
#ifdef DNS_USE_FTIME_FOR_ID;767;1
#ifdef DNS_USE_GETTIMEOFDAY_FOR_ID;772;1
#ifdef DNS_USE_OPENSSL_FOR_ID;777;1
#ifndef HAVE_STRTOK_R;1968;1
#ifdef WIN32;2126;1
#ifdef WIN32;2291;1
#else;2293;1
#ifdef EVDNS_MAIN;2354;1
#ifdef __cplusplus;3;1
#ifdef WIN32;42;1
#ifdef __cplusplus;59;1
#else;61;1
#ifdef __cplusplus;93;1
#ifdef __cplusplus;3;1
#ifndef HAVE_TAILQFOREACH;33;1
#ifdef __cplusplus;45;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef WIN32;4;1
#ifdef HAVE_SYS_TIME_H;10;1
#else;12;1
#ifndef WIN32;18;1
#ifdef HAVE_EVENT_PORTS;30;1
#ifdef HAVE_SELECT;33;1
#ifdef HAVE_POLL;36;1
#ifdef HAVE_EPOLL;39;1
#ifdef HAVE_WORKING_KQUEUE;42;1
#ifdef HAVE_DEVPOLL;45;1
#ifdef WIN32;48;1
#ifdef HAVE_EVENT_PORTS;52;1
#ifdef HAVE_WORKING_KQUEUE;55;1
#ifdef HAVE_EPOLL;58;1
#ifdef HAVE_DEVPOLL;61;1
#ifdef HAVE_POLL;64;1
#ifdef HAVE_SELECT;67;1
#ifdef WIN32;70;1
#if defined(HAVE_CLOCK_GETTIME) && defined(CLOCK_MONOTONIC);90;1
#if defined(HAVE_CLOCK_GETTIME) && defined(CLOCK_MONOTONIC);103;1
#ifdef __cplusplus;3;1
#ifdef HAVE_SYS_TYPES_H;7;1
#ifdef HAVE_SYS_TIME_H;10;1
#ifdef HAVE_STDINT_H;13;1
#ifdef WIN32;18;1
#ifndef TAILQ_ENTRY;37;1
#ifdef _EVENT_DEFINED_TQENTRY;66;1
#else;71;1
#ifdef WIN32;122;1
#else;124;1
#ifdef __GNUC__;199;1
#ifdef __cplusplus;233;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_SYS_TYPES_H;4;1
#ifdef HAVE_SYS_PARAM_H;7;1
#ifdef WIN32;10;1
#else;15;1
#ifdef HAVE_SYS_TIME_H;19;1
#ifndef WIN32;26;1
#ifdef HAVE_UNISTD_H;29;1
#ifdef __cplusplus;4;1
#ifdef WIN32;7;1
#if defined(TAILQ_ENTRY);45;1
#else;47;1
#ifdef __cplusplus;110;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef CHECK_INVARIANTS;16;1
#ifdef CHECK_INVARIANTS;78;1
#else;105;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef WIN32;4;1
#ifndef WIN32;11;1
#ifdef HAVE_SYS_TIME_H;14;1
#ifndef WIN32;20;1
#ifndef HAVE_TAILQFOREACH;23;1
#ifdef __cplusplus;3;1
#ifndef WIN32;83;1
#ifdef __cplusplus;94;1
#ifdef HAVE_SIGACTION;12;1
#else;14;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef WIN32;4;1
#ifdef HAVE_SYS_SOCKET_H;11;1
#ifdef HAVE_UNISTD_H;14;1
#ifdef HAVE_FCNTL_H;17;1
#ifdef HAVE_STDLIB_H;20;1
#if defined WIN32 && !defined(HAVE_GETTIMEOFDAY_H);24;1
#ifndef WIN32;33;1
#else;35;2
#ifdef WIN32;113;1
#else;118;1
#ifdef HAVE_STRTOLL;129;1
#elif SIZEOF_LONG == 8;131;1
#elif defined(WIN32) && defined(_MSC_VER) && _MSC_VER < 1300;133;1
#elif defined(WIN32);145;1
#else;147;1
#ifndef HAVE_GETTIMEOFDAY;151;1
#ifdef _MSC_VER;177;1
#else;184;1
#ifdef __cplusplus;3;1
#ifdef HAVE_SYS_TIME_H;7;1
#ifdef HAVE_STDINT_H;10;1
#elif defined(HAVE_INTTYPES_H);12;1
#ifdef HAVE_SYS_TYPES_H;15;1
#ifdef HAVE_UINT64_T;19;1
#elif defined(WIN32);22;1
#elif SIZEOF_LONG_LONG == 8;25;1
#elif SIZEOF_LONG == 8;28;1
#else;31;1
#ifdef HAVE_UINT32_T;34;1
#elif defined(WIN32);36;1
#elif SIZEOF_LONG == 4;38;1
#elif SIZEOF_INT == 4;40;1
#else;42;1
#ifdef HAVE_UINT16_T;45;1
#elif defined(WIN32);47;1
#elif SIZEOF_INT == 2;49;1
#elif SIZEOF_SHORT == 2;51;1
#else;53;1
#ifdef HAVE_UINT8_T;56;1
#else;58;1
#ifdef WIN32;63;1
#else;65;1
#ifdef WIN32;68;1
#else;71;1
#ifdef HAVE_TIMERADD;75;1
#else;78;1
#ifdef HAVE_TIMERCLEAR;82;1
#else;84;1
#ifdef HAVE_TIMERISSET;88;1
#else;90;1
#ifdef HAVE_GETTIMEOFDAY;94;1
#else;96;1
#ifdef __GNUC__;100;1
#ifdef __cplusplus;105;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_SYS_PARAM_H;4;1
#ifdef HAVE_SYS_TYPES_H;7;1
#ifdef HAVE_SYS_TIME_H;10;1
#ifdef HAVE_SYS_IOCCOM_H;13;1
#ifndef WIN32;16;1
#ifndef HAVE_TAILQFOREACH;23;1
#ifndef WIN32;26;1
#ifdef WIN32;30;1
#ifndef WIN32;39;1
#ifdef HAVE_UNISTD_H;44;1
#ifdef HAVE_FCNTL_H;47;1
#ifdef WIN32;58;1
#ifndef HAVE_GETNAMEINFO;63;1
#ifndef HAVE_GETADDRINFO;102;1
#ifndef MIN;145;1
#ifndef HAVE_STRSEP;171;1
#ifndef WIN32;331;1
#ifdef WIN32;336;1
#else;338;1
#if 0;1890;2
#ifdef HAVE_GETNAMEINFO;1921;1
#else;1932;1
#ifndef WIN32;1954;1
#ifdef HAVE_GETADDRINFO;1981;1
#else;1997;1
#ifdef HAVE_GETADDRINFO;2021;1
#else;2023;1
#ifdef WIN32;2039;1
#else;2045;1
#ifdef HAVE_GETADDRINFO;2053;1
#else;2055;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_SYS_TIME_H;5;1
#else;7;1
#ifdef HAVE_INTTYPES_H;19;1
#if defined(HAVE_INTTYPES_H) && !defined(__OpenBSD__) && !defined(__FreeBSD__) && !defined(__darwin__) && !defined(__APPLE__);22;1
#else;24;1
#ifdef NOTE_EOF;227;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef WIN32;4;1
#ifdef HAVE_SYS_TIME_H;10;1
#else;12;1
#ifdef __GNUC__;3;1
#else;5;1
#ifdef USE_DEBUG;14;1
#else;16;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_SYS_TIME_H;5;1
#else;7;1
#ifdef CHECK_INVARIANTS;18;1
#ifdef CHECK_INVARIANTS;59;1
#else;88;1
#ifdef HAVE_CONFIG_H;1;1
#ifndef WIN32;6;1
#else;10;1
#ifdef WIN32;25;1
#ifdef WIN32;31;1
#else;39;1
#ifdef WIN32;56;1
#else;67;2
#ifdef WIN32;95;1
#else;97;1
#ifdef WIN32;102;1
#ifdef HAVE_CONFIG_H;2;1
#ifndef WIN32;6;1
#else;10;1
#ifdef HAVE_CONFIG_H;2;1
#ifndef WIN32;6;1
#ifdef HAVE_SYS_TIME_H;11;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_SYS_TIME_H;5;1
#else;7;1
#ifdef HAVE_SYS_SELECT_H;10;1
#ifdef CHECK_INVARIANTS;20;1
#ifndef howmany;27;1
#ifdef CHECK_INVARIANTS;67;1
#else;89;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef WIN32;4;1
#ifdef HAVE_SYS_TIME_H;11;1
#ifdef HAVE_SYS_SOCKET_H;15;1
#ifdef HAVE_UNISTD_H;22;1
#ifdef HAVE_FCNTL_H;26;1
#ifdef WIN32;41;1
#else;43;1
#ifdef HAVE_SETFD;50;1
#else;52;1
#ifdef WIN32;61;1
#else;63;1
#ifdef HAVE_SIGACTION;87;1
#else;89;1
#ifdef HAVE_SIGACTION;113;1
#else;123;1
#ifdef HAVE_SIGACTION;163;1
#else;165;1
#ifdef HAVE_SIGACTION;170;1
#else;175;1
#ifndef HAVE_SIGACTION;209;1
#ifdef __cplusplus;3;1
#ifdef HAVE_CONFIG_H;6;1
#ifndef HAVE_STRLCPY;9;1
#ifdef __cplusplus;14;1
#if defined(LIBC_SCCS) && !defined(lint);1;1
#ifdef HAVE_CONFIG_H;5;1
#ifndef HAVE_STRLCPY;8;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef WIN32;7;1
#else;9;1
#ifndef WIN32;74;1
#ifndef WIN32;99;1
#ifdef USE_PIPES;114;1
#else;116;1
#ifdef WIN32;1;1
#ifdef HAVE_CONFIG_H;5;1
#ifdef HAVE_SYS_TIME_H;10;1
#ifndef WIN32;14;1
#ifndef WIN32;33;1
#ifndef SHUT_WR;49;1
#ifdef WIN32;52;1
#ifndef WIN32;147;1
#ifdef HAVE_FCNTL;208;1
#ifndef WIN32;221;1
#else;224;1
#ifndef WIN32;263;1
#else;266;1
#ifndef WIN32;385;2
#ifndef WIN32;1131;1
#ifdef WIN32;1227;1
#ifndef WIN32;1234;1
#ifndef WIN32;1252;1
#ifndef WIN32;1256;1
#ifndef WIN32;1265;1
#ifndef WIN32;1276;1
#ifdef _EVENT_HAVE_STDINT_H;4;1
#ifdef __GNUC__;8;1
#else;11;1
#ifdef __cplusplus;3;1
#ifdef __cplusplus;10;1
#ifdef WIN32;1;1
#ifdef HAVE_CONFIG_H;5;1
#ifdef HAVE_SYS_TIME_H;10;1
#ifndef WIN32;14;1
#ifdef HAVE_NETINET_IN6_H;21;1
#ifdef HAVE_NETDB_H;24;1
#if defined(HAVE_STRUCT_IN6_ADDR) && defined(HAVE_INET_NTOP) && defined(INET6_ADDRSTRLEN);55;1
#if defined (HAVE_STRUCT_IN6_ADDR) && defined(HAVE_INET_NTOP) && defined(INET6_ADDRSTRLEN);209;1
#ifdef WIN32;260;1
#else;265;1
#ifdef WIN32;293;1
#else;295;1
#ifdef WIN32;1;1
#ifdef HAVE_CONFIG_H;5;1
#ifdef HAVE_SYS_TIME_H;10;1
#ifndef WIN32;14;1
#ifndef NI_MAXSERV;62;1
#ifdef WIN32;68;1
#else;71;1
#ifdef WIN32;78;1
#else;87;1
#ifndef WIN32;104;1
#ifdef WIN32;1;1
#ifdef HAVE_CONFIG_H;5;1
#ifdef HAVE_SYS_TIME_H;10;1
#ifndef WIN32;14;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef WIN32;4;1
#ifdef HAVE_SYS_SOCKET_H;10;1
#ifndef SHUT_WR;38;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef HAVE_SYS_SOCKET_H;7;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef WIN32;20;1
#else;22;1
#ifdef HAVE_CONFIG_H;1;1
#ifdef WIN32;4;1
#ifdef HAVE_SYS_SOCKET_H;10;1
#ifndef WIN32;45;1
#ifndef DBUG_OFF;15;1
#ifndef DBUG_OFF;33;1
#ifndef DBUG_OFF;43;1
#ifndef DBUG_OFF;60;1
#ifndef DBUG_OFF;79;1
#ifndef DBUG_OFF;88;1
#ifndef DBUG_OFF;102;1
#ifndef DBUG_OFF;117;1
#ifndef DBUG_OFF;126;2
#ifndef DBUG_OFF;163;1
#ifndef DBUG_OFF;212;1
#ifndef DBUG_OFF;246;1
#if defined(DEBUG_ERROR_LOG) && defined(DBUG_OFF);18;1
#else;20;1
#ifndef DBUG_OFF;35;1
#else;47;1
#ifndef WINAUTH_USE_DBUG_LIB;50;2
#ifndef DBUG_OFF;140;1
#ifndef DBUG_OFF;5;1
#ifndef DBUG_OFF;30;1
#ifndef DBUG_OFF;82;1
#ifndef DBUG_OFF;72;1
#if !defined(DBUG_OFF) && defined(WINAUTH_USE_DBUG_LIB);62;1
#if !defined(DBUG_OFF) && defined(WINAUTH_USE_DBUG_LIB);91;1
#ifdef _MSC_VER;6;1
#ifndef CLIENT_SETTINGS_INCLUDED;1;1
#else;3;1
#ifdef EMBEDDED_LIBRARY;29;1
#if defined(HAVE_BROKEN_GETPASS) && !defined(HAVE_GETPASSPHRASE);6;1
#ifdef HAVE_GETPASS;9;2
#else;13;4
#ifdef HAVE_GETPASSPHRASE;36;1
#if defined(__WIN__);39;1
#else;73;3
#ifdef HAVE_PWD_H;15;1
#if !defined(__WIN__);18;2
#ifdef HAVE_POLL;26;1
#ifdef HAVE_SYS_UN_H;29;1
#if !defined(__WIN__);32;1
#ifndef INADDR_NONE;35;1
#ifdef EMBEDDED_LIBRARY;44;1
#if defined(__WIN__);48;1
#else;50;1
#if MYSQL_PORT_DEFAULT == 0;83;1
#ifdef __WIN__;93;1
#else;95;1
#if defined(SIGPIPE) && !defined(__WIN__);102;1
#ifdef EMBEDDED_LIBRARY;105;1
#ifdef EMBEDDED_LIBRARY;119;1
#ifndef DBUG_OFF;171;2
#ifdef SIGNAL_HANDLER_RESET_ON_DELIVERY;200;1
#ifdef USE_OLD_FUNCTIONS;204;1
#if defined(HAVE_GETPWUID) && defined(NO_GETPWUID_DECL);261;1
#if !defined(__WIN__);265;2
#else;293;1
#ifdef USE_OLD_FUNCTIONS;568;1
#ifdef EMBEDDED_LIBRARY;748;1
#else;750;1
#ifdef USE_MB;792;1
#ifdef USE_MB;800;1
#ifndef DBUG_OFF;2700;1
#ifdef HAVE_QUERY_CACHE;3;2
#ifndef DBUG_OFF;9;1
#ifndef DBUG_OFF;18;1
#if defined(ENABLED_PROFILING);58;1
#if defined(ENABLED_PROFILING);90;1
#if defined(__WIN__);416;1
#ifndef NO_EMBEDDED_ACCESS_CHECKS;438;1
#ifdef HAVE_DLOPEN;452;2
#ifdef WITH_NDBCLUSTER_STORAGE_ENGINE;475;1
#ifndef NO_EMBEDDED_ACCESS_CHECKS;520;1
#ifdef HAVE_PSI_THREAD_INTERFACE;540;1
#ifdef NO_EMBEDDED_ACCESS_CHECKS;555;1
#else;579;1
#ifndef DBUG_OFF;913;1
#if defined(_MSC_VER) && _MSC_VER < 1400;941;1
#ifdef HAVE_PWD_H;17;1
#if !defined(__WIN__);20;2
#ifdef HAVE_SYS_UN_H;28;1
#ifndef INADDR_NONE;31;1
#if defined(__WIN__);36;1
#else;39;1
#ifdef HAVE_GETPWUID;45;1
#ifdef __WIN__;49;1
#ifndef NO_EMBEDDED_ACCESS_CHECKS;96;2
#ifndef APSTUDIO_READONLY_SYMBOLS;2;1
#ifndef JOB_OBJECT_LIMIT_KILL_ON_JOB_CLOSE;162;1
#if 0;172;1
#ifndef MAIN;5;2
#else;211;1
#ifdef HAVE_UCA_COLLATIONS;2;3
#ifdef HAVE_CHARSET_big5;140;1
#ifdef HAVE_CHARSET_cp1250;144;1
#ifdef HAVE_CHARSET_cp932;147;1
#ifdef HAVE_CHARSET_latin2;151;1
#ifdef HAVE_CHARSET_eucjpms;154;1
#ifdef HAVE_CHARSET_euckr;158;1
#ifdef HAVE_CHARSET_gb2312;162;1
#ifdef HAVE_CHARSET_gbk;166;1
#ifdef HAVE_CHARSET_sjis;170;1
#ifdef HAVE_CHARSET_tis620;174;1
#ifdef HAVE_CHARSET_ucs2;178;2
#ifdef HAVE_CHARSET_ujis;209;1
#ifdef HAVE_CHARSET_utf8;213;2
#ifdef HAVE_CHARSET_utf8mb4;247;2
#ifdef HAVE_CHARSET_utf16;277;2
#ifdef HAVE_CHARSET_utf32;309;2
#if defined(USE_MB) && defined(USE_MB_IDENT);42;1
#if defined(HAVE_CHARSET_ucs2) && defined(HAVE_UCA_COLLATIONS);187;1
#if defined (HAVE_CHARSET_utf8) && defined(HAVE_UCA_COLLATIONS);194;1
#if defined (HAVE_CHARSET_utf8mb4) && defined(HAVE_UCA_COLLATIONS);203;1
#if defined (HAVE_CHARSET_utf16) && defined(HAVE_UCA_COLLATIONS);211;1
#if defined (HAVE_CHARSET_utf32) && defined(HAVE_UCA_COLLATIONS);218;1
#ifdef USE_MB;586;1
#ifdef USE_MB;592;1
#ifdef BACKSLASH_MBTAIL;656;2
#ifdef USE_MB;681;1
#ifdef USE_MB;686;1
#ifndef SHARED_LIBRARY;3;1
#else;43;1
#if !defined(__USLC__) && !defined(__sgi);106;1
#ifndef DBUG_OFF;498;1
#ifndef DBUG_OFF;57;1
#if STACK_DIRECTION < 0;124;1
#else;126;1
#ifdef HAVE_ALLOCA;139;1
#ifdef MY_LF_EXTRA_DEBUG;251;1
#if O_TEMPORARY == 0;8;2
#ifdef CANT_DELETE_OPEN_FILES;70;1
#ifdef BASKSLASH_MBTAIL;6;1
#ifdef FN_DEVCHAR;9;1
#ifdef BASKSLASH_MBTAIL;16;1
#ifndef FN_DEVCHAR;38;1
#ifdef BACKSLASH_MBTAIL;44;1
#if FN_LIBCHAR != '/';50;2
#else;76;1
#if defined(FN_DEVCHAR) || defined(BASKSLASH_MBTAIL);8;1
#else;14;1
#if defined(HAVE_LOCALTIME_R) && defined(_REENTRANT);7;1
#if defined(HAVE_LOCALTIME_R) && defined(_REENTRANT);11;1
#else;17;1
#ifdef HAVE_AIOWAIT;3;1
#if defined(SAFE_MUTEX);130;1
#ifdef HAVE_AIOWAIT;145;1
#ifdef HAVE_AIOWAIT;156;1
#ifdef HAVE_AIOWAIT;217;1
#ifdef HAVE_AIOWAIT;244;1
#ifdef HAVE_AIOWAIT;687;2
#ifndef HAVE_PREAD;966;1
#ifdef HAVE_AIOWAIT;1049;1
#ifdef MAIN;1086;1
#ifndef DBUG_OFF;26;1
#else;28;1
#ifndef DBUG_OFF;33;1
#if !defined(DBUG_OFF);68;1
#if defined(KEYCACHE_DEBUG) && ! defined(KEYCACHE_DEBUG_LOG);75;1
#if defined(KEYCACHE_DEBUG_LOG);78;1
#else;83;1
#if defined(KEYCACHE_DEBUG_LOG) && defined(KEYCACHE_DEBUG);87;1
#else;90;1
#if defined(KEYCACHE_DEBUG) || !defined(DBUG_OFF);94;1
#else;99;1
#if (defined(KEYCACHE_TIMEOUT) && !defined(__WIN__)) || defined(KEYCACHE_DEBUG);106;1
#else;109;1
#if defined(KEYCACHE_DEBUG);112;1
#else;116;1
#if !defined(DBUG_OFF);121;2
#if defined(MAX_THREADS);177;1
#if !defined(DBUG_OFF);410;1
#if !defined(DBUG_OFF);462;1
#if defined(KEYCACHE_DEBUG);541;1
#if defined(KEYCACHE_DEBUG);566;1
#if !defined(DBUG_OFF);597;1
#if defined(KEYCACHE_DEBUG);601;1
#if defined(KEYCACHE_DEBUG);746;1
#if defined(KEYCACHE_DEBUG);753;1
#if defined(KEYCACHE_DEBUG);760;1
#if !defined(DBUG_OFF) && defined(EXTRA_DEBUG);825;1
#if !defined(DBUG_OFF) && defined(EXTRA_DEBUG);1137;1
#if !defined(SERIALIZED_READ_FROM_CACHE);1276;1
#if !defined(SERIALIZED_READ_FROM_CACHE);1280;1
#if !defined(SERIALIZED_READ_FROM_CACHE);1387;1
#if !defined(SERIALIZED_READ_FROM_CACHE);1391;1
#if !defined(DBUG_OFF) && defined(EXTRA_DEBUG);1457;1
#if !defined(SERIALIZED_READ_FROM_CACHE);1535;1
#if !defined(SERIALIZED_READ_FROM_CACHE);1539;1
#if !defined(DBUG_OFF) && defined(EXTRA_DEBUG);1603;1
#if !defined(DBUG_OFF) && defined(EXTRA_DEBUG);1739;1
#if defined(KEYCACHE_DEBUG);1754;1
#if defined(KEYCACHE_DEBUG);1786;1
#if defined(KEYCACHE_DEBUG);1875;1
#if defined(KEYCACHE_DEBUG);1880;1
#ifndef DBUG_OFF;1963;1
#ifndef DBUG_OFF;2033;1
#ifndef DBUG_OFF;2059;1
#if defined(KEYCACHE_TIMEOUT);2066;1
#if defined(KEYCACHE_TIMEOUT) && !defined(__WIN__);2154;2
#else;2193;2
#if defined(KEYCACHE_DEBUG);2206;2
#if !defined(DBUG_OFF);2247;1
#ifdef HAVE_PWD_H;3;1
#ifdef FN_DEVCHAR;15;1
#ifdef BACKSLASH_MBTAIL;84;1
#ifdef FN_DEVCHAR;91;1
#ifdef BACKSLASH_MBTAIL;102;1
#ifdef FN_NETWORK_DRIVES;160;1
#ifdef USE_SYMDIR;180;1
#ifdef FN_DEVCHAR;218;1
#ifdef USE_SYMDIR;256;1
#ifdef HAVE_GETPWNAM;266;1
#ifdef DEFAULT_BASEDIR;28;1
#else;30;1
#if defined(__WIN__);43;1
#else;47;1
#ifdef PROGRAM_EXTENSION;57;1
#ifdef __WIN__;73;1
#ifndef SCO;2;1
#ifdef QSORT_EXTRA_CMP_ARGUMENT;5;1
#else;7;1
#if defined(QSORT_TYPE_IS_VOID);20;1
#else;22;1
#ifdef QSORT_EXTRA_CMP_ARGUMENT;25;1
#else;28;1
#ifdef HAVE_purify;40;1
#if INT_MAX > 65536L;5;1
#if defined(__WIN__);3;1
#else;5;1
#if defined(__WIN__);20;1
#ifdef HAVE_PATHS_H;6;1
#ifdef __WIN__;14;1
#if defined (__WIN__);19;1
#elif defined(HAVE_MKSTEMP);34;1
#elif defined(HAVE_TEMPNAM);64;1
#else;95;1
#if FN_LIBCHAR != '/';5;1
#ifdef __WIN__;3;1
#ifdef __WIN__;65;1
#if defined(__WIN__) || defined(__EMX__);91;1
#ifdef HAVE_ALARM;3;1
#if !(defined(HAVE_purify) && defined(EXTRA_DEBUG));17;1
#if !(defined(HAVE_purify) && defined(EXTRA_DEBUG));38;1
#if defined(HAVE_purify) && defined(EXTRA_DEBUG);84;1
#else;109;1
#ifdef MY_ATOMIC_MODE_DUMMY;7;1
#else;9;1
#ifdef _WIN32;16;1
#elif defined(HAVE_FTRUNCATE);23;1
#elif defined(HAVE_CHSIZE);30;1
#else;37;1
#ifdef HAVE_LONG_LONG;325;1
#ifdef HAVE_COMPRESS;2;2
#ifdef __WIN__;2;1
#if defined(HAVE_UTIME_H);5;1
#elif defined(HAVE_SYS_UTIME_H);7;1
#elif !defined(HPUX10);9;1
#if !defined(__WIN__);72;1
#ifndef HAVE_COMPRESS;2;1
#if defined(_WIN32);6;1
#if defined(_WIN32);16;1
#else;18;1
#if defined(__WIN__);24;1
#if defined(__WIN__);27;1
#elif ((defined _POSIX_C_SOURCE && (_POSIX_C_SOURCE >= 200112L)) || (defined _XOPEN_SOURCE && (_XOPEN_SOURCE >= 600))) && ! defined _GNU_SOURCE;29;1
#elif defined _GNU_SOURCE;31;1
#else;35;1
#if defined(HAVE_GETRLIMIT) && defined(RLIMIT_NOFILE);4;2
#else;39;1
#if defined(__FreeBSD__);5;1
#ifdef _WIN32;17;1
#else;19;1
#if defined(_WIN32);58;1
#elif defined(__FreeBSD__);90;1
#if defined(_WIN32);113;1
#elif defined(__FreeBSD__);115;1
#else;120;1
#ifndef _WIN32;132;1
#else;134;1
#ifdef _WIN32;165;1
#else;167;1
#if FILE_BINARY;219;1
#ifdef HAVE_FSEEKO;5;1
#if !defined(NO_BACKGROUND) && defined(USE_MY_STREAM);50;1
#if !defined(NO_BACKGROUND) && defined(USE_MY_STREAM);56;1
#ifdef EINTR;75;1
#if !defined(NO_BACKGROUND) && defined(USE_MY_STREAM);82;1
#ifdef _WIN32;135;1
#else;137;1
#ifndef MAIN;3;3
#else;149;1
#ifdef HAVE_UNISTD_H;2;1
#ifdef _SC_NPROCESSORS_ONLN;10;1
#elif defined(__WIN__);12;1
#else;16;1
#ifndef HAVE_GETPAGESIZE;2;2
#ifdef HAVE_CLOCK_GETTIME;5;1
#elif defined(_WIN32);9;1
#else;19;1
#ifdef _WIN32;38;1
#else;43;1
#ifdef _WIN32;54;1
#else;59;1
#ifdef _WIN32;71;1
#else;76;1
#ifdef HAVE_GETWD;4;1
#if defined(__WIN__);7;1
#if defined(HAVE_GETCWD);24;1
#elif defined(HAVE_GETWD);35;1
#else;41;1
#ifdef FN_DEVCHAR;96;1
#else;98;1
#if FN_LIBCHAR != '/';105;1
#ifdef FN_DEVCHAR;108;1
#ifdef __WIN__;8;2
#else;17;1
#if defined(SAFE_MUTEX);54;1
#if defined(MY_PTHREAD_FASTMUTEX) && !defined(SAFE_MUTEX);57;1
#ifdef __WIN__;67;1
#ifdef HAVE_GETRUSAGE;103;2
#if defined(__WIN__) && defined(_MSC_VER);120;1
#if defined(SAFE_MUTEX);137;1
#ifdef __WIN__;141;1
#ifdef __WIN__;147;3
#ifdef HAVE_PSI_INTERFACE;304;2
#ifdef HAVE_LARGE_PAGES;2;2
#if defined(HAVE_DIRENT_H);5;1
#else;8;3
#if defined(HAVE_READDIR_R);26;1
#else;28;1
#if !defined(_WIN32);52;2
#else;152;2
#ifdef _WIN32;292;1
#else;294;1
#ifndef _WIN32;307;1
#else;310;1
#ifdef HAVE_LIBWRAP;3;1
#ifdef NO_ALARM_LOOP;6;1
#ifdef _WIN32;10;1
#ifdef HAVE_FCNTL;74;1
#if defined(_WIN32);83;1
#else;93;2
#ifdef HAVE_MLOCK;4;1
#ifdef USE_HALLOC;54;1
#else;56;1
#ifndef DBUG_OFF;59;1
#ifdef USE_HALLOC;75;1
#ifdef MAIN;21;1
#ifdef __WIN__;5;1
#if defined(__WIN__);12;1
#else;14;1
#ifdef HAVE_SYS_MMAN_H;2;1
#elif defined(_WIN32);8;1
#else;46;1
#if defined(_WIN32);11;1
#elif !defined(NO_OPEN_3);13;1
#else;15;1
#ifndef _WIN32;27;1
#else;32;1
#if !defined(HAVE_PREAD) && !defined(_WIN32);49;1
#if !defined(HAVE_PREAD);66;1
#else;68;1
#if !defined(HAVE_PREAD) && !defined(_WIN32);81;1
#ifdef EXTRA_DEBUG;108;1
#if defined (HAVE_PREAD) && !defined(_WIN32);6;1
#if !defined (HAVE_PREAD) && !defined (_WIN32);14;1
#if !defined (HAVE_PREAD) && !defined (_WIN32);23;1
#else;32;2
#if !defined (HAVE_PREAD) && !defined (_WIN32);84;1
#elif defined (_WIN32);93;1
#else;95;1
#ifndef NO_BACKGROUND;109;1
#if (defined(__BSD__) || defined(_BSDI_VERSION));6;1
#else;8;1
#ifdef HAVE_NONPOSIX_PTHREAD_GETSPECIFIC;12;1
#if defined(HAVE_NONPOSIX_SIGWAIT) || defined(HAVE_DEC_3_2_THREADS);23;1
#if !defined(HAVE_LOCALTIME_R) || !defined(HAVE_GMTIME_R);33;1
#if !defined(HAVE_LOCALTIME_R);36;1
#if !defined(HAVE_GMTIME_R);47;1
#if !defined(HAVE_SIGWAIT) && !defined(sigwait) && !defined(__WIN__) && !defined(HAVE_rts_threads) && !defined(HAVE_NONPOSIX_SIGWAIT) && !defined(HAVE_DEC_3_2_THREADS);58;3
#if defined(HAVE_NONPOSIX_PTHREAD_MUTEX_INIT);230;1
