feature;sd
LANG_ASSAMESE;1
AVR;2
AccessibleAWTMenuComponent__;1
__sparc;4
L_tile_divdi3;1
MODE_EXIT;6
Worker__;1
used1;2
__NT__;1
CACHE_LINE_SIZE;1
_CX_UX;1
__sequent__;3
HANDLE_SYNTHETIC_ATTRIBUTE;1
AlsaInputPortInfo__;1
HAVE_INOTIFY_INIT1;1
HAVE_TTYNAME;2
REG;2
_AIX52;3
__INT_FAST32_MAX__;2
__javax_swing_text_html_CSS;1
GC_API;1
TIME_LIBRARY;1
EPROTOTYPE;2
UDA_MODE;1
PID_TYPE;1
__gnu_javax_net_ssl_Session;1
UnmodifiableMap;2
HAVE_LOGL;3
STDC_0_IN_SYSTEM_HEADERS;2
STRUCT_VALUE;1
PRIX16;1
LT_PATHSEP_CHAR;1
HAVE_BUILTIN_UNWIND_INIT;3
DISABLE_GETENV_PROPERTIES;4
__unix__;7
GC_BACKTRACE_SYMBOLS_BROKEN;2
N_DECL;1
__java_lang_System;3
PRIoLEAST8;1
EILSEQ;3
TARGET_XCOFF;4
__DISABLE_FMA__;1
B9600;1
HAVE_CLOGL;16
__gnu_java_beans_decoder_PersistenceParser;16
JNICALL;4
DIFFERENT_PRAGMAS;13
LANG_VIETNAMESE;1
AlsaPortInfo__;1
IRA_HARD_REGNO_ADD_COST_MULTIPLIER;1
HAVE_STRRCHR;1
DEBUG_PRINT;2
_GLIBCXX_HAVE_VFWSCANF;2
AccessibleJPanel__;1
UINT32_MAX;4
__javax_security_auth_kerberos_ServicePermission;1
TCSANOW;1
_VA_LIST_DEFINED;3
__gnu_xml_libxmlj_dom_GnomeProcessingInstruction__;1
SocketInputStream__;2
__javax_swing_JTable;13
SIGSTOP;1
_MULTITHREADED;1
__java_awt_geom_RoundRectangle2D;3
_ERFC;1
_ALPHA_;1
XCHAL_HAVE_S32C1I;1
NodeObjectBounded__;1
DEC_BCD2DPD;1
Mmode;1
__java_awt_MenuBar;1
DefaultEditor__;1
EXPL;2
__GCC_IEC_559;24
__gnu_xml_xpath_Expr;1
WrappedLine__;1
HAVE_conditional_move;15
OPTION_MASK_RELOCATABLE;1
__gnu_java_awt_peer_qt_QtFileDialogPeer__;1
INT_LEAST16_MIN;1
HAVE_TANHF;2
HAVE_SOCKETS;4
EXTFLOAT;1
ASM1;1
OBJECT_FORMAT_ELF;25
HAS_MEMALIGN;1
__STRUCT_PARM_ALIGN__;1
CS7;1
HAVE_SOCKLEN_T;1
__OBJC2__;3
FD_CLOEXEC;3
__java_util_concurrent_ConcurrentHashMap;10
FLT_ROUNDS;3
ENAVAIL;1
ENABLE_RTL_FLAG_CHECKING;3
ENABLE_GC_ALWAYS_COLLECT;6
BFP_KIND;16
PRIdFAST8;1
L_ashl;1
NeXT;2
EXIT_SUCCESS;5
__gnu_java_awt_peer_gtk_GdkFontPeer;2
__FLT_EVAL_METHOD__;2
VALUE_ARM_FEATURE_SAT;1
__gnu_java_util_regex_RE;5
_GLIBCXX_HAVE_FREXPF;1
HAVE_ARPA_INET_H;3
__java_util_concurrent_ConcurrentLinkedQueue;2
M_2_SQRTPIl;1
__javax_swing_JOptionPane;4
HAVE_ARGZ_INSERT;1
L_dd_to_usi;3
DSSIInfo__;1
USE_VSX;1
DeferredHeight__;1
PB_DS_CHECK_KEY_EXISTS;1
USE_I686_PREFETCH;1
EmptySelectionModel__;1
__gnu_java_awt_peer_swing_SwingTextFieldPeer;1
DECNUMMINE;1
SUNOS4;25
__VXWORKS__;19
GZ_SUFFIX;2
__gnu_java_awt_peer_gtk_GtkListPeer__;1
FROM_SI;2
errno;8
DeferredDimension__;1
HTM_CUSTOM_FASTPATH;1
HAVE_AS_HTM;2
SHUT_RDWR;1
WIDTH;52
L_tile_udivdi3;1
__java_awt_DefaultKeyboardFocusManager;1
abc;10
DL_LAZY;1
__FP_FRAC_DEC_2;1
__sparcv9;10
LINK_LIBGCC_SPEC;1
_GLIBCXX_HAVE_LC_MESSAGES;1
INT_LEAST64_MAX;1
Parser__;1
___int_wchar_t_h;1
POSTINC;1
EXTRA_CONSTRAINT;2
GUALITY_DONT_FORCE_LIVE_AFTER;2
_GLIBCXX_HAVE_EXECINFO_H;2
REAL_STRIP_FILE_NAME;1
__directbuffer__;1
C_EMPTY;1
ENOPROTOOPT;2
LANG_URDU;1
L_ge_sf;2
VALUE_ARM_FEATURE_SIMD32;1
AccessibleJTableHeader;1
KeyboardHelper__;1
SET_RATIO;1
SET_TARGET_LINK_STACK;1
_GLIBCXX_HAVE_SETENV;3
NO_ALTIVEC;2
OLD_MINGW;5
empty;1
PRIuFAST8;1
WANT_GCC_DEFINITIONS;1
JMP_BUF_SIZE;1
VAX;13
S_IROTH;4
__XENO__;2
__javax_swing_plaf_basic_BasicDirectoryModel;3
_T_PTRDIFF_;1
L_sd_to_dd;3
EOFInputStream__;2
F_SETFL;1
CURRENT_STACK_FRAME;1
FFI_NATIVE_RAW_API;6
__ADSPBF549M__;1
__javax_swing_plaf_metal_MetalIconFactory;27
StickyPosition__;1
glue;3
alignof;1
BasicFileView__;1
_SC_PAGE_SIZE;3
__java_awt_Panel;1
FINI_SECTION_ASM_OP;1
__OS2__;17
ZUTIL_H;1
HAVE_LC_MESSAGES;3
HPUX10_CPP_POW_INLINE_CHECK;1
FIXINC_WRAP_ASSERT_H_BROKEN_ASSERT_STDIO;1
10__;1
ENABLE_NOTIFY_ZC_INTRINSIC;3
__gnu_javax_sound_midi_alsa_AlsaMidiDeviceProvider;5
nec_ews;1
CPLUSPLUS_CPP_SPEC;3
SynchronizedSortedSet__;1
__DISABLE_MMX__;1
ElementChange__;1
DEBUG_EXCEPTION_HANDLING;1
TARG_SCALAR_STMT_COST;1
sinh;1
SANITIZER_GO;17
L_lt_dd;2
8__;3
AbstractFormatter__;1
EEXIST;1
ELIBBAD;1
SIG_BLOCK;1
ASM_OUTPUT_TLS_COMMON;2
__ADSPBF592__;1
FileIcon16__;1
TARGET_ASM_NAMED_SECTION;6
_GLIBCXX_SIGNAL_H;1
CILK_FAKE_NO_SHRINKWRAP;1
DTOR_LIST_END;2
RLIMIT_DATA;1
L_bswapsi2;1
__SH4A__;1
HAVE_GETRLIMIT;5
HAVE_MKDIRAT;1
IteratorSegment__;1
USE_LOAD_PRE_INCREMENT;1
DirectoryLoadThread__;1
HAVE_AS_DSPR1_MULT;1
_GLIBCXX_USE_NANOSLEEP;2
TRAMPOLINE_ALIGNMENT;1
_AVX512CDINTRIN_H_INCLUDED;1
_SYS_SIZE_T_H;1
_POSIX_VERSION;2
_USING_DGUX;1
L_subvdi3;1
HAVE_STATVFS;2
INTDIV0_RAISES_SIGFPE;3
__javax_swing_plaf_basic_BasicTableHeaderUI;2
L_dd_to_di;3
__s390x__;26
SECONDARY_RELOAD_CLASS;1
_GLIBCXX_USE_SC_NPROC_ONLN;1
HAVE_LD_EH_GC_SECTIONS;2
AttributeDecl__;2
UNCHANGED_BINARY_STATUS_FLAGS;68
DUMP_ENABLED;2
remainder;1
HANDLE_EXCEPTION_TABLE;1
SF_SIZE;1
CLEAR_RATIO;1
ASAN_INTERCEPT_PTHREAD_CREATE;2
_R3000;1
DECIMAL_GLOBAL_EXCEPTION_FLAGS_ACCESS_FUNCTIONS;2
Result__;1
_REENTRANT;3
__BASE_FILE__;1
__GCC_HAVE_SYNC_COMPARE_AND_SWAP_4;14
WriterMIMETypeFilter__;1
USE_DEV_ZERO;4
HAVE_builtin_setjmp_receiver;1
i370;2
SimpleEntry__;1
MD_STARTFILE_PREFIX;1
ABI_N32;2
__NeXT__;2
VMIN;1
CHECK_COMPLEX;1
HAVE_SYNC_ADD_AND_FETCH_8;2
__SMALL__;1
ASM_OUTPUT_MAX_SKIP_PAD;2
a';1
VERIFY_DEBUG;9
__i486__;1
__gnu_javax_sound_AudioSecurityManager;1
__javax_sound_sampled_DataLine;1
TRUE;2
ALLOC;2
QuadSegment__;1
OBJECT_FORMAT_NONE;3
USE_PT_GNU_EH_FRAME;2
UNDEFINED;5
ASM_APP_OFF;2
ALIGN_DOUBLE;13
HAVE_MKOSTEMP;1
__gnu_java_awt_peer_gtk_GtkScrollbarPeer__;1
HARD_REGNO_CALL_PART_CLOBBERED;1
LINK_OS_OPENBSD_SPEC;1
EMPTY_FIELD_BOUNDARY;1
TARGET_OS_MAC;1
__javax_swing_plaf_metal_MetalInternalFrameTitlePane;2
ClientDHGen__;1
_GLIBCXX_MATHL_WRAPPER;1
__SHRT_MAX__;8
PRIX64;1
FROM_UDA;2
ECONNABORTED;2
__gnu_java_awt_peer_gtk_GtkMenuPeer__;1
DWARF2_OBJECT_END_PTR_EXTENSION;3
HAVE_GETPWUID_R;2
HANDLE_SOURCEFILE;1
__WORKAROUNDS_ENABLED;37
INIT_FRAME_PC_FIRST;1
ACCUM_TYPE_SIZE;1
EventRequest__;1
PRIXFAST16;1
UnmodifiableListIterator__;1
vfork;1
ConnectionRunner__;1
BITSIZEOF_INT;3
HAVE_sibcall_value;1
__gnu_java_util_regex_RETokenNamedProperty;7
TARG_PRECISION;2
PRE_GCC3_DWARF_FRAME_REGISTERS;2
AccessibleJTableHeaderEntry__;1
MAP_ANONYMOUS;20
__javax_swing_JEditorPane;10
FREEBSD_STACKBOTTOM;3
ARM_UNWIND_INFO;4
_CALL_ELF;33
HAVE_atomic_compare_and_swapqi;1
HAVE_ICONV;40
PRIu8;1
HASH_TL;5
DEC_DPD2BINK;1
GFC_INTEGER_8_INFINITY;30
ServerName__;1
ENFILE;1
MSG_PEEK;1
GC_LOCAL_ALLOC_H;2
_DLL;5
PAGE_SIZE;1
GC_PTHREADS;44
scalbln;1
InQueryExp__;1
MMIX_EH_RETURN_DATA_REGNO_START;1
LONG_SDIVISION_ANSWER;1
HAVE_SF;2
RadioStateListener__;1
h8300h;2
__javax_swing_plaf_metal_MetalScrollBarUI;1
SUBLANG_GERMAN_LIECHTENSTEIN;1
HAVE_ERF;2
NEED_DECLARATION_ERRNO;6
IEEE_8087;4
ElementRef__;1
_GLIBCXX_USE_C99_FENV_TR1;4
GFC_HAVE_REAL_10;1
ETXTBSY;1
DWARF_OFFSET_SIZE;1
L_gcov_execle;1
ENOSPC;1
AuthoritiesIterator__;1
ATTRIBUTE_GCC_DIAG;1
__LZCNT__;1
ASAN_NEEDS_SEGV;4
__has_feature;4
__gthrw_pragma;1
HAVE_CSIN;2
__GNUC_VA_LIST;2
TARGET_MACHO;45
PRIo32;1
L_clz;1
TO_UDA;1
__javax_swing_plaf_metal_MetalToolBarUI;3
RETokenMatchHereOnly__;1
NumericValueExp__;1
ElementDecl__;1
_GLIBCXX_FIND_GROWING_BLOCKS;2
FFI_MIPS_N32;7
INT_OP_GROUP;3
M32R_MODEL_DEFAULT;1
ELF_CLASS;1
HAVE_SHL_LOAD;2
v850;2
USE_LIBUNWIND_EXCEPTIONS;13
HAVE_SBRK;3
__mcpu32__;3
SUBTARGET_INSERT_ATTRIBUTES;2
HAVE_GETEUID;5
__martin__;1
NETBSD_C99_INLINE_2_CHECK;1
ANDROID;5
CASE_VECTOR_SHORTEN_MODE;3
DF_SIZE;5
_GLIBCXX_HAVE_TANHF;1
HAVE_LD_PERSONALITY_RELAXATION;1
PC_REGNUM;1
L_gcov_merge_single;2
_GLIBCXX_HAVE_FABSF;1
__gnu_java_awt_peer_gtk_GtkFileDialogPeer__;1
BlockElement__;1
TreeStartEditingAction__;1
LEVEL3;8
HAVE_CTAN;2
ETIME;1
ia64;2
LC_NUMERIC;2
__UCLIBC__;3
FE_INEXACT;4
XSTORMY16_ASHRSI3;1
Generator__;1
PROFILE_BEFORE_PROLOGUE;2
HANDLE_RUNTIMEINVISIBLEPARAMETERANNOTATIONS_ATTRIBUTE;1
USE_TM_CLONE_REGISTRY;10
__gnu_javax_net_ssl_provider_ClientCertificateTypeList;1
DEBUG0;17
InterfaceComparator__;1
InvokeOptions__;1
ARM_TARGET2_DWARF_FORMAT;1
__javax_swing_text_html_BlockView;1
PB_DS_BINARY_HEAP_TRACE_;5
NA__;1
INSN_SETS_ARE_DELAYED;3
ZEXPORT;1
TO_UHI;1
__INT_LEAST16_MAX__;2
__gnu_javax_swing_plaf_gnu_GNULookAndFeel;2
VTABLE_VERIFICATION_SPEC;1
AccessibleJWindow__;1
EREMCHG;1
ENABLE_NLS;11
SUBLANG_SPANISH_PANAMA;1
xstormy16;4
HAVE_LIBINTL_H;3
__TIMESTAMP__;1
HAVE_FTIME;1
TO_TA;2
ENTER_GC;1
__javax_swing_plaf_basic_BasicIconFactory;6
__javax_swing_text_html_parser_ParserDelegator;1
LC_MESSAGES;2
INTPTR_MIN;3
FASTEST;13
__IWMMXT__;2
SO_BROADCAST;1
__gnu_javax_net_ssl_provider_SRPTrustManagerFactory;1
__gnu_xml_libxmlj_dom_GnomeXPathExpression__;1
__FMA__;2
NEED_PLT_RELOC;1
Pack_32;20
STACK_SIZE_MODE;1
AnnotationsKey__;1
STACK_REQUIREMENT;3
__C99FEATURES__;1
EXTRA_SPEC_FUNCTIONS;1
__java_text_RuleBasedCollator;2
L_usashl;1
ToolBarDialog__;1
__GXX_EXPERIMENTAL_CXX0X__;3
YYERROR_VERBOSE;4
RS6000_DOUBLE_CHECK;1
GENERATOR_FILE;49
__SSE_MATH__;11
SLOW_UNALIGNED_ACCESS;1
OS_CODE;1
AccessibleJList;1
__UINT_FAST32_MAX__;1
FROM_SF;2
ULTRIX;2
HAVE_GAS_SECTION_EXCLUDE;2
CHECK_VARARGS;1
SUBLANG_AZERI_CYRILLIC;1
_GCC_SIZE_T_;1
_NO_PROTO;1
__ARM_ARCH_6K__;2
HAVE_CTANHF;2
ANNUL_IFTRUE_SLOTS;9
HAVE_POSIX_GETPWUID_R;2
CopyAction__;1
__gnu_java_nio_charset_iconv_IconvDecoder__;1
scalbn;1
BRANCH_COST;1
USE_INITFINI_ARRAY;2
__java_util_jar_Attributes;1
SUBLANG_SPANISH_EL_SALVADOR;1
ABI_EABI;1
MaximizeAction__;3
CPU_ALLOC;1
EFAULT;2
HAVE_STDDEF_H;5
HAVE_GETTIMEOFDAY;10
XSTORMY16_FFSHI2;1
SUBLANG_SPANISH_ECUADOR;1
JarFileCache__;1
SUBTARGET_EXTRA_SPECS;9
COLD_END_LABEL;1
VERBOSE;11
__gnu_java_awt_peer_swing_SwingButtonPeer;2
USE_DEV_RANDOM;2
_GLIBCXX_USE_C99_INTTYPES_WCHAR_T_TR1;3
ALIGN16;1
DEBUG_DSSI_PROVIDER;2
L_ssmul;1
_GLIBCXX_PROFILE_NO_HASHTABLE_TOO_LARGE;1
INTUSE;1
L_ffsdi2;1
HAVE_DECL_FPRINTF_UNLOCKED;3
HAVE_RINDEX;1
TFtype;1
_GLIBCXX_HAVE_FREXPL;2
GO_IF_LEGITIMATE_ADDRESS;4
ASM_NAME_TO_STRING;1
TARGET_HPUX_11;2
TARGET_CAN_SPLIT_STACK;2
__gnu_java_net_VMPlainSocketImpl__;1
PRINTTIMES;10
_GLIBCXX_HAVE_SLEEP;2
NameType__;2
MinimizeAction__;1
GCC_VERSION;88
CTRL;11
Lsync_synchronize;1
__javax_net_ssl_KeyManagerFactory;1
__gnu_xml_libxmlj_dom_GnomeAttr__;1
NEED_ARM_FEATURE_DSP;1
ASAN_INTERCEPT_INDEX;2
ARGS_GROW_DOWNWARD;17
_DEBUG;5
NO_BASE_OF_ENCODED_VALUE;2
HAVE_PUSH_REGS;1
ITER24_F8;1
L_addsub_df;4
USED_FOR_TARGET;6
HURD;30
HAVE_DECL_GETRUSAGE;1
SUBLANG_FRENCH_MONACO;1
__GCJ_DLL__;1
HAVE_AS_NO_SHARED;1
MORECORE_CONTIGUOUS;3
__IEEE_BIG_ENDIAN;8
__INT_MAX__;65
TARGET_CPU_CPP_BUILTINS;3
_GLIBCXX_TIME_H;1
__STDC_UTF_16__;1
TTY_NAME_MAX;1
BLOCK_REG_PADDING;12
NOTRUNC;1
_GLIBCXX_WCHAR_H;1
__FreeBSD_kernel__;3
EAFNOSUPPORT;2
__SIZE_TYPE__;2
FE_TONEAREST;7
L_popcountsi2;2
RISCOS;6
LD_INIT_SWITCH;11
_GLIBCXX_USE_C99_FP_MACROS_DYNAMIC;2
__i860__;1
MATH_EXCEPTION_CHECK;1
DTOR_LIST_BEGIN;1
InsertBreakAction__;1
HAVE_GETLOADAVG;8
PB_DS_PAT_TRIE_TRACE_;2
HAVE_PSTAT_GETSTATIC;2
B230400;1
WCOREDUMP;2
bad2;1
GFC_REAL_8_QUIET_NAN;52
CacheKey__;1
SwingLabel__;1
__SIZEOF_LONG__;27
L_unpack_tf;1
__svr4__;41
OP_unord2;1
__org_xml_sax_helpers_NamespaceSupport;1
HAVE_LROUNDL;2
OPTIMIZE;3
PREALLOCATE_FIBERS;1
__java_awt_Toolkit;2
__java_util_concurrent_PriorityBlockingQueue;1
DEBUG_ADDR_SECTION_LABEL;1
ASM_OUTPUT_DEF_FROM_DECLS;1
HAVE_QQ;3
CompoundBorderUIResource__;1
__MICROBLAZE__;2
ASAN_FLEXIBLE_MAPPING_AND_OFFSET;2
ASAN_INTERCEPT_SIGLONGJMP;2
__gnu_java_awt_peer_qt_QtAudioClip__;1
HAVE_LOFF_T;1
TARGET_RELOCATABLE;2
FIXED_R13;1
IEC_559_COMPLEX_DEFINED_BEFORE;1
EMPTYL;2
__DISABLE_XOP__;1
__pr18278__;1
__ARM_FEATURE_FMA;4
_GLIBCXX_HAVE_ATANF;1
__embedded__;1
HAVE_GAS_WEAKREF;2
_CLASSPATH_VM_INTERNAL_TYPES_DEFINED;1
TREE_CODE;30
GC_AMIGA_RETRY;2
LONG_LONG_FRACT_TYPE_SIZE;1
CLOCK_PROCESS_CPUTIME_ID;2
ADJUST_REG_ALLOC_ORDER;1
NO_COPYL;1
TA_MODE;2
INT_LEAST8_MAX;1
TARGET_ABI_OSF;6
NO_DATA;1
LocatorAdapter__;1
TARGET_CPU_v850e3v5;1
TARGET_VMS_CRASH_DEBUG;2
SIGIO;2
__gnu_java_awt_peer_gtk_GdkPixbufDecoder;5
GATHERSTATS;14
ApproveSelectionAction__;1
__GTHREAD_COND_INIT;4
NAME_MAX;1
SUPPORT_SH3E;1
USE_GENERIC_UNWINDER;1
AndQueryExp__;1
__gnu_javax_net_ssl_provider_PreSharedKeyManagerFactoryImpl;1
__javax_sound_sampled_EnumControl;1
ASM_OUTPUT_ALIGN_WITH_NOP;2
ASSUME_EXTENDED_UNWIND_CONTEXT;4
__gnu_java_awt_peer_qt_QMatrix__;1
__java_util_concurrent_FutureTask;1
VXWORKS_NEEDS_VXTYPES_CHECK;1
StyleChangeListener__;1
AGGREGATE_PADDING_FIXED;1
__SH4__;23
HMacHaval;10
__va_copy;3
L_unord_sf;2
SIG_SETMASK;1
INSTALLDIR;2
USE_LONG_LONG_FOR_WIDEST_FAST_INT;1
LONG_TYPE_SIZE;2
FRV_INLINE;1
__gnu_xml_libxmlj_dom_GnomeXPathNodeList__;1
HAVE_DQ;3
__alpha_ev5__;1
DEC_DPD2BIN;1
YySindexClass__;1
DeletePrevCharAction__;1
__INT_WCHAR_T_H;1
MIDDLE;2
__SSE4_2__;22
L_sf_to_usi;1
LIBSTDCXX_STATIC;1
Tag__;2
VerticalSliderThumbIcon__;1
__gnu_javax_sound_sampled_gstreamer_lines_GstNativeDataLine__;1
HAVE_STAT;5
xmalloc;1
HMacRipeMD160__;2
SUBTARGET_FIXED_REGISTERS;1
X11DisplayMode__;1
OBSTACK_INTERFACE_VERSION;1
ASMINF;3
__INT_FAST64_MAX__;2
SO_RCVBUF;5
BYTEMEM_SIZE;2
NSLOOKUPSYMBOLINIMAGE_OPTION_BIND_FULLY;1
HAVE_STRINGIZE;1
PB_DS_LU_MAP_TRACE_;2
memcpy;3
__ARM_FEATURE_LDREX;3
MSG_NOSIGNAL;3
YYPRINT;1
_GCC_MAX_ALIGN_T;1
SelectWordAction__;1
HAVE_DESIGNATED_UNION_INITIALIZERS;2
xtensa;2
__GLIBC_MINOR__;57
lrint;1
INT_OP_NO_DOT;1
PopupMenuBorder__;1
UINT_FAST64_MAX;1
__LOWMEM__;2
AccessibleAWTWindow__;1
internal_function;4
_BSD_SIZE_T_DEFINED_;1
__FRV_ACC__;2
Event__;1
BasicAttributeEnumeration__;1
B38400;1
_GLIBCXX_HAVE_EXPF;1
NOT;2
_GLIBCXX_HAVE_COSHL;2
AF_INET;1
N;33
TSAN_SHADOW_COUNT;11
AccessibleJTableCell__;1
HAVE_SYS_TIME;3
EOVERFLOW;1
VMS_DEBUGGING_INFO;14
HAVE_COPYSIGNL;4
__gnu_javax_swing_text_html_ImageViewIconFactory;2
L_mulhelper;1
FLT_MAX_10_EXP;3
LEAVE_TRAILING_ZEROS;24
expm1;1
PRId64;1
ENOENT;2
__FP_FRAC_SUB_4;1
CTORS_SECTION_ASM_OP;6
LIBGCC2_UNITS_PER_WORD;10
L_usi_to_dd;3
HAVE_STRUCT_TMS;1
AccessibleJViewport__;1
HAVE_SYS_PSTAT_H;1
HAVE_CONNECT;2
__XTENSA__;2
ParseCharClassResult__;1
LDBL_HAS_SUBNORM;3
__gnu_java_awt_peer_gtk_GtkCheckboxMenuItemPeer__;1
_GLIBCXX_HAVE_SINF;1
__INTEL_COMPILER_BUILD_DATE;1
HAVE_CCOSF;2
PrivilegedThreadFactory__;1
L_gcov_merge_time_profile;1
__SHMEDIA__;6
EPILOGUE_BEGIN_LABEL;1
PTR_DEMANGLE;1
HAVE_TQ;3
_GLIBCXX_PROFILE_LIST_TO_VECTOR;1
CertPathRep__;1
HAVE_GAS_MAX_SKIP_P2ALIGN;13
Index__;1
DEBUG_THREADS;40
L_cmp;1
HAVE_LINK;1
VTHREADS;14
__javax_sound_sampled_Port;1
fmod;1
XSTORMY16_DIVSI3;1
SIGRETRACT;1
LACKS_STRINGS_H;1
CodeSets_profile__;1
__powixf2;1
TreeLeafIcon__;1
EFBIG;1
verbose;1
TARGET_THREAD_SPLIT_STACK_OFFSET;2
SliderChangeListener__;1
CPP_LOG_HBLKSIZE;1
__FRV_UNDERSCORE__;5
SIGXCPU;4
PRIxFAST64;1
HAVE_sync_compare_and_swapdi;1
GLIBC_C99_INLINE_3_CHECK;1
WORKSPAN;1
__javax_swing_JToggleButton;2
FERAISEEXCEPT_NOSSE_INVALID_CHECK;1
__x86_64;17
SCO;3
PA_LINUX;5
__INT32_TYPE__;6
SUBTARGET_REG_CLASS_GENERAL;1
MapMode__;1
DBX_STATIC_BLOCK_START;1
OriginType__;1
DividerLayout__;1
PRIdLEAST16;1
ENABLE_PLUGIN;8
_STDARG_H;1
KeyboardEndHandler__;1
DBL_DECIMAL_DIG;3
HAVE_FWRITE_UNLOCKED;3
_POSIX_PTHREAD_SEMANTICS;5
HAVE_AS_MFPGPR;1
DEBUG_DWO_MACINFO_SECTION;1
ENABLE_IRA_CHECKING;15
CALL_POPS_ARGS;1
SUBTARGET_REG_CLASS_ACCUM;1
_GLIBCXX_LONG_DOUBLE_COMPAT;21
ShowSystemMenuAction__;1
__java_awt_Component;6
MOVE_RATIO;1
MADV_DONTNEED;2
isgraph;1
TARGET_DATA_MODEL;2
__pic__;3
GCC_EXCEPT_H;1
HorizontalMovementAction__;1
UINT_LEAST32_MAX;1
__SPE__;4
DSSIInstrument__;1
HIDE_POINTER;1
L_td_to_usi;3
OP_truncdf2;1
OBJCPLUS;92
SBSS_SECTION_ASM_OP;1
L_df_to_sf;4
XMLJShutdownHook__;1
__java_util_concurrent_CopyOnWriteArrayList;5
__java_awt_Button;1
USE_LIBC_PRIVATES;4
REG3;1
__ARM_ARCH_5__;1
HAVE_TGAMMA;4
__gnu_java_security_x509_ext_GeneralName;1
_WCHAR_T_DECLARED;1
DEC_MAX_DIGITS;1
ATOMIC_SHORT_LOCK_FREE;3
__FUNCTION__;1
opadd;1
NullHandler__;1
COMPILER;25
Iterator__;8
ENOSYS;1
RACE;1
__DISABLE_3dNOW__;1
ASAN_FIXED_MAPPING;4
INVISIBLE_STRUCT_RETURN;3
PlainEditorKit__;1
__gnu_java_awt_peer_gtk_GtkSelection__;1
Body__;1
RSAGen__;1
__gnu_java_nio_charset_ByteCharset;4
TransferQueue__;1
HAVE_AS_SPARC_UA_PCREL_HIDDEN;1
__UINTPTR_TYPE__;4
CLASS_MAX_NREGS;1
GC_AMIGA_DS;2
NEED_ARM_FEATURE_QBIT;1
__java_util_VMTimeZone__;1
NEED_SKIP_ATTRIBUTE;2
sparc;8
L_eq_tf;2
DECIMAL_ALTERNATE_EXCEPTION_HANDLING;6
SUBLANG_SPANISH_COSTA_RICA;1
SUBLANG_ARABIC_IRAQ;1
HANDLE_PRAGMA_PACK_WITH_EXPANSION;1
MIN_BUFF_SIZE;1
size_t;2
HAVE_FMODF;2
HAVE_WCTYPE_H;1
XFtype;1
SecureSet__;1
PR_SET_PTRACER;1
__DBL_DENORM_MIN__;1
SystemMenuBar__;1
L_pack_tf;2
HAVE_setmemti;1
ASM_OUTPUT_ADDR_VEC;4
BundleKey__;1
OVERRIDE_ABI_FORMAT;1
pyr;1
VREPRINT;1
asin;1
__attribute__;1
CheckBoxIcon__;2
AttributeUndoableEdit__;1
StepDepth__;1
INVALID_HANDLE_VALUE;1
__javax_swing_event_HyperlinkEvent;1
ISO__;1
cix;2
LANG_HEBREW;1
HAVE_DECL_GETPAGESIZE;1
HAVE_IEEEFP_H;1
MSG_EOR;1
Value__;2
__INTPTR_MAX__;3
ALIGN;8
HAVE_SYS_TYPES_H;7
__INTEL_COMPILER;34
__javax_swing_text_AttributeSet;4
SO_RCVTIMEO;2
__gnu_java_awt_peer_qt_QtMenuBarPeer__;1
SubMap__;2
_GLIBCXX_HAVE_UNISTD_H;10
GC_I_HIDE_POINTERS;1
ForwardAction__;1
ARM_WINCE;1
NEXT_OBJC_USE_NEW_INTERFACE;5
__javax_swing_plaf_metal_MetalSplitPaneDivider;1
TARGET_EXTRA_INCLUDES;2
JWindowPopup__;1
LINK_GCC_C_SEQUENCE_SPEC;1
RunnableAdapter__;1
_GTHREAD_USE_COND_INIT_FUNC;2
GC_ASSERTIONS;21
SEARCH_FOR_DATA_START;5
DefaultThreadFactory__;1
__java_awt_CheckboxMenuItem;1
L_umoddi3;11
LANG_ARABIC;1
STACK_DIRECTION;3
HAVE_SETMODE;2
RefProtector__;1
__java_awt_Window;3
CRT_END;6
HARD_CONST;6
JNI_VERSION_1_2;1
PTHREAD_ADAPTIVE_MUTEX_INITIALIZER_NP;1
__mcore__;3
I386;24
_AM29K;1
PT_GNU_EH_FRAME;1
HAVE_CTYPE_H;3
__gnu_java_awt_peer_qt_QtPanelPeer__;1
GCC_DIAG_STYLE;3
L_le_sd;2
YyLenClass__;1
SEM_A;1
__java_awt_Label;1
UINTPTR_TYPE;3
_XTESTINTRIN_H_INCLUDED;1
HAVE_SYS_PRCTL_H;1
GC_ALLOC_H;1
__java_util_prefs_Preferences;1
IN_CILK_RUNTIME;6
InterlockedCompareExchangePointer;1
Singleton__;1
CXX_UNREADY_CHECK;1
Separator__;2
FP_ILOGB0;1
FOO;6
HANDLE_START_FIELDS;1
STRICT_NOFPU;1
S_IRGRP;4
NBPG;2
_X86_;1
_mips;1
__BIONIC__;3
ValueEnumerator__;1
ultrix;2
FREE;1
CHECK_LARGER_STRUCTS;4
NO_TRAMPOLINES;32
PRIdFAST32;1
GYearMonth__;1
applec;1
__INT8_TYPE__;6
HAVE_HA;3
DBX_REGISTER_NUMBER;1
HUGE_VAL_HEX_CHECK;1
HAVE_DECL_CLOCK;1
_GLIBCXX_CONCEPT_CHECKS;3
GOT_HEADER;1
NEED_ARM_ARCH_PROFILE;1
ToolBarAction__;1
_GNU_SOURCE;19
__gnu_xml_dom_DomEvent;2
XLineMetrics__;1
