feature;sd
CRPRNT;1
FD_CLOEXEC;1
FLT_ROUNDS;1
ENAVAIL;1
_CS_LFS_CFLAGS;1
XML_MINOR_VERSION;1
MSG_CMSG_CLOEXEC;1
PY_NO_SHORT_FLOAT_REPR;7
SSL_R_RECORD_TOO_LARGE;1
SIGBREAK;2
F_SETSIG;1
GZ_SUFFIX;1
O_SHLOCK;1
HAVE_STAT_TV_NSEC;1
SHUT_RDWR;1
WSAENOTSOCK;2
__sparcv9;1
_CS_XBS5_ILP32_OFFBIG_CFLAGS;1
POSTINC;1
ENOPROTOOPT;1
F_EXLCK;1
A_VERTICAL;1
_SC_2_C_DEV;1
SSL_R_NON_SSLV2_INITIAL_PACKET;1
S_IROTH;1
NI_MAXHOST;3
IPPROTO_IGMP;1
F_SETFL;1
FFI_NATIVE_RAW_API;5
_SC_PAGE_SIZE;4
__OS2__;11
ZUTIL_H;1
SSL_R_X509_VERIFICATION_SETUP_PROBLEMS;1
_PC_REC_MAX_XFER_SIZE;1
SSL_R_CONNECTION_TYPE_NOT_SET;1
SSL_R_TLSV1_BAD_CERTIFICATE_STATUS_RESPONSE;1
EEXIST;1
ELIBBAD;1
SIG_BLOCK;1
SSL_R_CIPHER_CODE_WRONG_LENGTH;1
RLIMIT_DATA;1
HAVE_MKDIRAT;3
PYPTHREAD_SIGMASK;5
HAVE_STATVFS;3
__s390x__;10
_SC_NL_MSGMAX;1
SIZEOF_SRE_CHAR;4
_PC_REC_INCR_XFER_SIZE;1
_PC_REC_MIN_XFER_SIZE;1
SSL_R_ILLEGAL_PADDING;1
TCP_WINDOW_CLAMP;1
__SMALL__;1
MS_NO_COREDLL;1
int64_t;1
RCVALL_MAX;1
HAVE_LINUX_NETLINK_H;1
HAVE_DEVICE_MACROS;2
TARGET_OS_MAC;1
KEY_WOW64_64KEY;1
TIOCSTI;1
HAVE_PREAD;2
EAI_FAIL;1
ECONNABORTED;2
_SUNMATH_H;1
IP_TTL;1
SIZEOF_SHORT;2
INET_ADDRSTRLEN;1
EX_OSFILE;1
MAP_ANONYMOUS;9
LEGACY_COMPILER;21
HAVE_SCHED_SETAFFINITY;3
LOG_PERROR;1
ENFILE;1
_PC_FILESIZEBITS;1
MSG_PEEK;1
Py_ENABLE_SHARED;7
NI_MAXSERV;2
WITH_PIL;1
HAVE_ASM_TYPES_H;1
IEEE_8087;3
ETXTBSY;1
TIOCSERGSTRUCT;1
ITIMER_PROF;1
ENOSPC;1
HAVE_CHOWN;2
SSL_R_SSLV3_ALERT_DECOMPRESSION_FAILURE;1
X509_R_INVALID_DIRECTORY;1
X509_R_ERR_ASN1_LIB;1
__has_feature;1
HAVE_SETGID;2
PEM_R_PVK_TOO_SHORT;1
FFI_MIPS_N32;7
AF_APPLETALK;1
X509_R_UNSUPPORTED_ALGORITHM;1
HAVE_GETEUID;2
Py_HUGE_VAL;1
ETIME;1
FAULTHANDLER_USER;7
_SC_SSIZE_MAX;1
SSL_R_NO_PROTOCOLS_AVAILABLE;1
Py_PYARENA_H;1
SSL_R_CERTIFICATE_VERIFY_FAILED;1
ZEXPORT;1
EREMCHG;1
MACOSX;2
HAVE_LIBINTL_H;3
HAVE_FTIME;3
_CS_VERSION;1
LC_MESSAGES;1
FASTEST;13
SO_BROADCAST;1
_SC_ABI_ASYNCHRONOUS_IO;1
LOG_NEWS;1
ST_NODEV;1
MS_WINCE;22
OS_CODE;1
CEOT;1
S_IMODE;1
DELIM;1
TIOCSETD;1
CPU_ALLOC;1
ULLong;9
_MIPS_CS_NUM_PROCESSORS;1
EFAULT;1
HAVE_STDDEF_H;1
HAVE_GETTIMEOFDAY;6
VERBOSE;1
USE_DEV_RANDOM;2
SSL_R_NO_CERTIFICATE_ASSIGNED;1
CONST84_RETURN;1
SCM_RIGHTS;2
_SC_T_IOV_MAX;1
_SC_WORD_BIT;1
_DEBUG;16
HAVE_GETPRIORITY;3
SIGXFZ;2
MORECORE_CONTIGUOUS;3
PROT_READ;1
__FreeBSD_kernel__;1
EAFNOSUPPORT;1
DXPAIRS;4
RISCOS;3
MSG_FASTOPEN;1
HAVE_C99_BOOL;6
WSAEDQUOT;2
RLIMIT_SBSIZE;2
HAVE_GETLOADAVG;2
B230400;1
WSAESTALE;2
WCOREDUMP;2
SSL_R_READ_TIMEOUT_EXPIRED;1
SSL_R_NO_CERTIFICATE_SET;1
__svr4__;1
SF_SNAPSHOT;1
HAVE_UTIMES;1
LOG_AUTHPRIV;1
_SC_SCHAR_MAX;1
_CS_XBS5_ILP32_OFF32_LDFLAGS;1
RLIMIT_NPROC;1
KEY_WOW64_32KEY;1
SIG_UNBLOCK;1
CLOCK_PROCESS_CPUTIME_ID;2
SIOCGIFINDEX;1
RDS_CMSG_RDMA_ARGS;1
SIGIO;1
_SC_MQ_OPEN_MAX;1
SCRIPT_WRAPPER;4
