guard;line;td
#ifdef __cplusplus;69;1
#ifndef MACOSX;1;1
#if defined(__i386__);4;1
#elif defined(__x86_64__);11;1
#elif defined(__ppc__);18;1
# if __GNUC__ >= 4;23;1
#elif defined(__ppc64__);30;1
#ifdef HAVE_HIDDEN_VISIBILITY_ATTRIBUTE;56;1
# ifdef LIBFFI_ASM;57;1
# ifdef LIBFFI_ASM;63;1
#if defined(__i386__) || defined(__x86_64__);1;2
#elif defined(__ppc__) || defined(__ppc64__);3;2
#if (defined(POWERPC) && defined(__powerpc64__)) || (defined(POWERPC_DARWIN) && defined(__ppc64__));3;4
#ifndef LIBFFI_ASM;6;1
#ifdef POWERPC;11;1
# ifdef POWERPC64;15;1
#ifdef POWERPC_AIX;21;1
#ifdef POWERPC_DARWIN;26;1
#ifdef POWERPC_FREEBSD;31;1
#if defined(POWERPC64);43;1
#elif defined(POWERPC_AIX);45;1
#ifndef LIBFFI_ASM;50;1
# if defined(POWERPC_DARWIN) || defined(POWERPC_AIX);51;2
#if defined(X86_64) && defined(__i386__);3;2
#if defined(__x86_64__);7;1
# ifndef X86_64;8;1
#ifndef LIBFFI_ASM;12;1
#ifdef X86_WIN32;17;1
#if !defined(X86_WIN32) && (defined(__i386__) || defined(__x86_64__));22;3
# ifdef __i386__;25;1
#if defined(X86_64) || (defined(__x86_64__) && defined(X86_DARWIN));35;3
#if !defined(LIBFFI_ASM);29;1
#if defined(__ppc64__);42;1
#if defined(__ppc__) || defined(__ppc64__);1;2
#if defined(POWERPC_DARWIN);10;1
#if defined(__ppc64__);31;1
#elif defined(__ppc__);34;1
#if defined(__ppc64__);41;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;78;2
#if defined(__ppc64__);80;1
#elif defined(__ppc__);83;1
#if defined(__ppc64__);100;1
#elif defined(__ppc__);103;1
#if defined(__ppc64__);127;1
#elif defined(__ppc__);134;1
#if defined(__ppc64__);163;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;195;2
#if defined(__ppc64__);206;1
#if defined(__ppc64__);215;1
#elif defined(__ppc__);228;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;254;2
#if defined(__ppc64__);258;1
#elif defined(__ppc__);260;1
#if defined(__ppc64__);282;1
#elif defined(__ppc__);302;1
#if defined(__ppc64__);316;1
#elif defined(__ppc__);318;1
#if defined(__ppc64__);324;1
#elif defined(__ppc__);327;1
#if !defined(POWERPC_DARWIN);388;1
#ifndef _AIX;394;1
#if defined(__ppc64__);428;1
#elif defined(__ppc__);439;1
#if defined(POWERPC_DARWIN);456;1
#if defined(__ppc__);482;1
#if defined(__ppc__);502;1
#if defined(__ppc64__);513;1
#elif defined(__ppc__);516;1
#if defined(__ppc__);542;1
#if defined(__ppc64__);554;1
#elif defined(__ppc__);564;1
#if defined(__ppc64__);579;1
#if FFI_TYPE_LONGDOUBLE != FFI_TYPE_DOUBLE;614;2
#if defined(__ppc64__);616;1
#elif defined(__ppc__);622;1
#if defined(__ppc64__);652;1
#if defined ALPHA || defined SPARC64 || defined X86_64 || defined S390X || defined IA64 || defined POWERPC64;13;6
#if defined X86 || defined ARM || defined M68K || defined(X86_DARWIN);18;4
# ifdef X86_64;19;1
#elif defined(POWERPC_DARWIN);26;1
#elif defined SH;29;1
#if defined X86 || defined X86_WIN32 || defined M68K || defined(X86_DARWIN);36;4
# if defined X86_WIN32 || defined X86_64;37;2
# ifdef X86_DARWIN;42;1
#elif defined ARM || defined SH || defined POWERPC_AIX;47;3
#elif defined POWERPC_DARWIN;50;1
# if __GNUC__ >= 4;52;1
#elif defined SPARC;57;1
# ifdef SPARC64;59;1
#elif defined X86_64 || defined POWERPC64;64;2
#if !defined(X86_DARWIN);483;1
#ifdef X86;71;1
#ifndef X86;87;1
#ifdef X86_DARWIN;115;1
#ifdef X86_WIN32;122;1
#ifdef X86_WIN32;144;1
#if !FFI_NO_RAW_API;219;1
#ifdef X86_WIN32;249;1
#ifdef X86_WIN32;274;1
#ifdef MS_WIN32;3;1
# if !defined(MAP_ANONYMOUS) && defined(MAP_ANON);8;2
#ifdef MS_WIN32;24;1
#ifdef _SC_PAGESIZE;32;1
#ifdef MS_WIN32;40;1
#ifdef MALLOC_CLOSURE_DEBUG;57;1
#ifdef MS_WIN32;3;1
#ifdef WORDS_BIGENDIAN;266;1
#ifdef CTYPES_UNICODE;383;1
#ifdef __hpux;4;1
#ifdef __sgi;10;1
#ifdef HAVE_LANGINFO_H;13;1
#if !defined(HAVE_NCURSES_H) && (defined(sgi) || defined(__sun) || defined(SCO5));16;4
#if defined(_AIX);20;1
#ifdef HAVE_NCURSESW;105;1
#ifdef HAVE_NCURSESW;111;1
#ifdef HAVE_NCURSESW;115;1
#ifdef HAVE_NCURSESW;161;1
#if defined(__NetBSD__);231;1
#if defined(__NetBSD__);237;1
#ifndef STRICT_SYSV_CURSES;249;1
#if defined(MS_WINDOWS);257;1
#elif defined(CODESET);265;1
#ifdef HAVE_NCURSESW;360;1
#ifdef HAVE_NCURSESW;366;1
#ifdef HAVE_NCURSESW;401;1
#ifdef HAVE_NCURSESW;434;1
#ifdef HAVE_NCURSESW;445;1
#ifdef HAVE_NCURSESW;475;1
#ifdef HAVE_NCURSESW;508;1
#ifdef HAVE_NCURSESW;519;1
#if defined(HAVE_NCURSES_H) || defined(MVWDELCH_IS_EXPRESSION);656;2
#ifdef WINDOW_HAS_FLAGS;785;1
#ifdef NCURSES_MOUSE_VERSION;794;1
#if defined(__NetBSD__);864;1
#ifdef HAVE_NCURSESW;872;1
#ifdef STRICT_SYSV_CURSES;931;1
#ifdef STRICT_SYSV_CURSES;941;1
#ifdef HAVE_NCURSESW;1103;1
#ifdef HAVE_NCURSESW;1136;1
#ifdef HAVE_NCURSESW;1147;1
#ifdef HAVE_NCURSESW;1177;1
#ifdef HAVE_NCURSESW;1210;1
#ifdef HAVE_NCURSESW;1221;1
#ifndef WINDOW_HAS_FLAGS;1270;1
#ifndef WINDOW_HAS_FLAGS;1428;1
#ifdef WINDOW_HAS_FLAGS;1490;1
#ifdef NCURSES_MOUSE_VERSION;1631;1
#ifdef HAVE_NCURSESW;1639;1
#ifndef STRICT_SYSV_CURSES;1674;1
#ifdef NCURSES_MOUSE_VERSION;1828;1
#ifndef STRICT_SYSV_CURSES;1921;1
#if !defined(__hpux) || defined(HAVE_NCURSES_H);1992;2
#ifdef ACS_S3;2019;1
#ifdef ACS_S7;2022;1
#ifdef ACS_LEQUAL;2025;1
#ifdef ACS_GEQUAL;2028;1
#ifdef ACS_PI;2031;1
#ifdef ACS_NEQUAL;2034;1
#ifdef ACS_STERLING;2037;1
#ifdef HAVE_CURSES_IS_TERM_RESIZED;2100;1
#if !defined(__NetBSD__);2120;1
#ifdef NCURSES_MOUSE_VERSION;2158;1
#if defined(HAVE_CURSES_RESIZETERM) || defined(HAVE_CURSES_RESIZE_TERM);2296;2
#ifdef HAVE_CURSES_RESIZETERM;2342;1
#ifdef HAVE_CURSES_RESIZE_TERM;2360;1
#ifdef HAVE_NCURSESW;2500;1
#ifndef STRICT_SYSV_CURSES;2571;1
#ifdef NCURSES_MOUSE_VERSION;2606;1
#ifndef STRICT_SYSV_CURSES;2615;1
#ifdef HAVE_CURSES_IS_TERM_RESIZED;2624;1
#if !defined(__NetBSD__);2627;1
#ifdef NCURSES_MOUSE_VERSION;2633;1
#ifdef HAVE_CURSES_RESIZETERM;2654;1
#ifdef HAVE_CURSES_RESIZE_TERM;2657;1
#ifdef HAVE_NCURSESW;2674;1
#ifndef STRICT_SYSV_CURSES;2678;1
#if !defined(__NetBSD__);2732;1
#ifdef A_HORIZONTAL;2738;1
#ifdef A_LEFT;2741;1
#ifdef A_LOW;2744;1
#ifdef A_RIGHT;2747;1
#ifdef A_TOP;2750;1
#ifdef A_VERTICAL;2753;1
#ifdef NCURSES_MOUSE_VERSION;2764;1
#if !defined(__NetBSD__);2795;1
#ifndef Py_BUILD_CORE;4;1
#if SIZEOF_INT < 4;9;1
#ifdef EINVAL;1746;1
#ifdef EINVAL;3020;1
#ifdef HAVE_STRUCT_TM_TM_ZONE;3553;1
#ifndef _AIX;3683;1
#if defined(HAVE_NDBM_H);6;1
#elif defined(HAVE_GDBM_NDBM_H);9;1
#elif defined(HAVE_GDBM_DASH_NDBM_H);12;1
#elif defined(HAVE_BERKDB_H);15;1
#if MPD_MAJOR_VERSION != 2;10;1
#ifdef TEST_COVERAGE;13;1
#ifndef WITHOUT_THREADS;36;1
#ifdef WITHOUT_THREADS;72;1
#ifdef EXTRA_FUNCTIONALITY;113;1
#ifdef EXTRA_FUNCTIONALITY;135;1
#ifdef EXTRA_FUNCTIONALITY;145;1
#ifdef CONFIG_32;155;1
#ifdef EXTRA_FUNCTIONALITY;332;1
#ifdef EXTRA_FUNCTIONALITY;551;1
#ifdef EXTRA_FUNCTIONALITY;567;1
#ifdef CONFIG_32;632;1
#ifdef EXTRA_FUNCTIONALITY;712;1
#ifdef EXTRA_FUNCTIONALITY;764;1
#ifdef EXTRA_FUNCTIONALITY;832;1
#ifndef WITHOUT_THREADS;940;1
#ifndef WITHOUT_THREADS;948;1
#ifdef EXTRA_FUNCTIONALITY;1003;1
#ifdef EXTRA_FUNCTIONALITY;1019;1
#ifdef EXTRA_FUNCTIONALITY;1076;1
#ifdef EXTRA_FUNCTIONALITY;1154;1
#ifdef WITHOUT_THREADS;1163;1
#ifdef CONFIG_64;1559;1
#if PYLONG_BITS_IN_DIGIT == 30;1639;1
#elif PYLONG_BITS_IN_DIGIT == 15;1642;1
#if PYLONG_BITS_IN_DIGIT == 30;2553;1
#elif PYLONG_BITS_IN_DIGIT == 15;2555;1
#if defined(CONFIG_64) && _PyHASH_BITS == 61;3221;2
#elif defined(CONFIG_32) && _PyHASH_BITS == 31;3227;2
#ifdef EXTRA_FUNCTIONALITY;3869;1
#ifdef CONFIG_32;3893;1
#ifdef EXTRA_FUNCTIONALITY;3952;1
#ifdef EXTRA_FUNCTIONALITY;3978;1
#ifdef WITHOUT_THREADS;4132;1
#ifdef WITHOUT_THREADS;4180;1
#ifdef EXTRA_FUNCTIONALITY;9;1
#ifdef EXTRA_FUNCTIONALITY;66;1
#if defined(__GNUC__) && !defined(__INTEL_COMPILER) && !defined(__clang__);253;3
#if defined(__GNUC__) && !defined(__INTEL_COMPILER) && !defined(__clang__);287;3
#ifdef CONFIG_64;35;1
#if defined(ANSI);10;1
#ifdef CONFIG_64;16;1
#ifdef CONFIG_64;36;1
#elif defined(ASM);54;1
#ifdef CONFIG_64;60;1
#ifdef CONFIG_64;76;1
#elif defined(MASM);87;1
#ifdef CONFIG_64;93;1
#ifdef CONFIG_64;104;1
#if defined(CONFIG_64);4;1
#elif defined(CONFIG_32);35;1
#if defined(CONFIG_64);5;1
#elif defined(PPRO);12;1
#ifdef PPRO;16;1
#ifdef PPRO;75;1
#ifdef PPRO;52;1
#ifdef PPRO;29;1
#ifndef PPRO;8;1
#ifdef PPRO;80;1
#ifdef PPRO;125;1
#ifdef CONFIG_64;223;1
#if CHAR_MAX == SCHAR_MAX;517;2
#if SIZE_MAX == MPD_SIZE_MAX;5;2
#if MPD_SIZE_MAX < SIZE_MAX;17;2
#ifdef PPRO;14;1
#if defined(_MSC_VER);15;1
#elif !defined(__OpenBSD__) && !defined(__NetBSD__);18;2
#if defined(_MSC_VER);23;1
#elif defined(LEGACY_COMPILER);25;1
#ifdef TEST_COVERAGE;30;1
#ifdef CONFIG_64;67;1
#ifdef CONFIG_64;777;1
#if defined(CONFIG_32) && !defined(LEGACY_COMPILER);817;2
#ifndef LEGACY_COMPILER;870;1
#ifdef CONFIG_64;875;1
#ifdef CONFIG_64;885;1
#if defined(CONFIG_32) && !defined(LEGACY_COMPILER);968;2
#ifdef CONFIG_64;1038;1
#ifndef LEGACY_COMPILER;1076;1
#if defined(__GNUC__) && !defined(__INTEL_COMPILER) && !defined(__clang__);1457;3
#ifndef LEGACY_COMPILER;2142;1
#ifndef LEGACY_COMPILER;2168;1
#ifdef CONFIG_64;2584;1
#elif !defined(LEGACY_COMPILER);2597;1
#ifdef CONFIG_64;2633;1
#elif !defined(LEGACY_COMPILER);2646;1
#ifdef CONFIG_64;3037;1
#elif !defined(LEGACY_COMPILER);3050;1
#ifdef CONFIG_64;3106;1
#if defined(CONFIG_64);3129;1
#elif defined(CONFIG_32);3131;1
#ifdef CONFIG_64;3171;1
#ifdef CONFIG_64;3299;1
#if MPD_RDIGITS != 19;3300;1
#if MPD_RDIGITS != 9;3328;1
#ifdef PPRO;3970;1
#ifndef _MSC_VER;3971;1
#ifdef _MSC_VER;3989;1
#ifdef _MSC_VER;4006;1
#ifdef PPRO;4022;1
#ifdef PPRO;4074;1
#ifdef CONFIG_64;4335;1
#elif !defined(LEGACY_COMPILER);4348;1
#ifdef CONFIG_64;5768;1
#if SIZE_MAX == UINT64_MAX;5782;2
#ifdef CONFIG_32;5876;1
#ifdef CONFIG_64;6068;1
#ifdef CONFIG_64;6156;1
#ifdef __cplusplus;3;1
#ifndef __STDC_LIMIT_MACROS;5;1
#ifndef _MSC_VER;10;1
#ifdef _MSC_VER;18;1
#ifndef UNUSED;20;1
#ifdef HAVE_STDINT_H;28;1
#ifdef HAVE_INTTYPES_H;31;1
#ifndef __GNUC_STDC_INLINE__;34;1
#if defined(__GNUC__) && !defined(__INTEL_COMPILER);37;2
#if (defined(__linux__) || defined(__FreeBSD__) || defined(__APPLE__)) && defined(__GNUC__) && __GNUC__ >= 4 && !defined(__INTEL_COMPILER);42;5
#if !defined(LEGACY_COMPILER);54;1
#if !defined(UINT64_MAX);55;1
#if defined(UNIVERSAL);65;1
#if defined(CONFIG_64) || defined(CONFIG_32);66;2
#if defined(__ppc__);69;1
#elif defined(__ppc64__);72;1
#elif defined(__i386__);75;1
#elif defined(__x86_64__);78;1
#if defined(CONFIG_64);85;1
#elif defined(CONFIG_32);111;1
#ifndef LEGACY_COMPILER;115;1
#if MPD_SIZE_MAX != MPD_UINT_MAX;144;2
#ifndef LEGACY_COMPILER;281;1
#ifndef LEGACY_COMPILER;294;1
#ifndef LEGACY_COMPILER;379;1
#ifndef LEGACY_COMPILER;418;1
#ifndef LEGACY_COMPILER;427;1
#ifndef LEGACY_COMPILER;500;1
#ifdef CONFIG_64;510;1
#ifdef __cplusplus;593;1
#ifdef MPD_CLEAR_STDC_LIMIT_MACROS;594;1
#ifdef PPRO;11;1
#ifdef PPRO;29;1
#ifdef PPRO;60;1
#ifdef PPRO;15;1
#ifdef PPRO;18;1
#ifdef PPRO;82;1
#if defined(CONFIG_64);4;1
#if defined(ANSI);5;1
#if defined(HAVE_UINT128_T);6;1
#elif defined(ASM);104;1
#elif defined(MASM);130;1
#elif defined(CONFIG_32);189;1
#if defined(ANSI);190;1
#if !defined(LEGACY_COMPILER);191;1
#elif defined(ASM);288;1
#elif defined(MASM);314;1
#if MPD_SIZE_MAX != MPD_UINT_MAX;401;2
#ifdef CONFIG_64;50;1
#if defined(ANSI);148;1
#if !defined(LEGACY_COMPILER);149;1
#if defined(PPRO);204;1
#if defined(ASM);205;1
#elif defined(MASM);303;1
#ifdef _MSC_VER;3;1
#ifndef _MSC_VER;1;1
#ifndef _MSC_STDINT_H_;4;1
#if _MSC_VER > 1000;6;1
#if (_MSC_VER < 1300) && defined(__cplusplus);9;2
#if (_MSC_VER < 1300) && defined(__cplusplus);13;2
#ifndef _W64;16;1
# if !defined(__midl) && (defined(_X86_) || defined(_M_IX86)) && _MSC_VER >= 1300;17;4
#ifdef _WIN64;47;1
#if !defined(__cplusplus) || defined(__STDC_LIMIT_MACROS);56;2
#ifdef _WIN64;93;1
#ifdef _WIN64;105;1
#ifndef SIZE_MAX;114;1
# ifdef _WIN64;115;1
#ifndef WCHAR_MIN;121;1
#ifndef WCHAR_MAX;124;1
#if !defined(__cplusplus) || defined(__STDC_CONSTANT_MACROS);130;2
#if defined(_MSC_VER);12;1
#ifndef MS_WINDOWS;6;1
#ifndef MS_WINDOWS;12;1
#if defined(WIN32) && !defined(__CYGWIN__);6;2
#ifdef GDBM_FAST;415;1
#ifdef GDBM_SYNC;420;1
#ifdef GDBM_NOLOCK;425;1
#ifdef GDBM_FAST;440;1
#ifdef GDBM_SYNC;443;1
#ifdef GDBM_NOLOCK;446;1
#ifndef HASH_OBJ_CONSTRUCTOR;10;1
#if defined(OPENSSL_VERSION_NUMBER) && (OPENSSL_VERSION_NUMBER >= 0x00908000);13;1
#ifdef WITH_THREAD;20;1
#ifdef _OPENSSL_SUPPORTS_SHA2;28;1
#ifdef WITH_THREAD;41;1
#ifdef WITH_THREAD;65;1
#ifdef WITH_THREAD;143;1
#if HASH_OBJ_CONSTRUCTOR;203;1
#if HASH_OBJ_CONSTRUCTOR;288;1
#if (OPENSSL_VERSION_NUMBER >= 0x10000000 && !defined(OPENSSL_NO_HMAC) && !defined(OPENSSL_NO_SHA));348;3
#ifdef _OPENSSL_SUPPORTS_SHA2;568;1
#ifdef PY_PBKDF2_HMAC;576;1
#ifdef _OPENSSL_SUPPORTS_SHA2;582;1
#ifdef _OPENSSL_SUPPORTS_SHA2;626;1
#ifdef HAVE_SYS_TYPES_H;5;1
#ifdef HAVE_SYS_STAT_H;8;1
#ifdef HAVE_STRUCT_STAT_ST_BLKSIZE;331;1
#ifdef MS_WINDOWS;28;1
#if (SIZEOF_OFF_T == SIZEOF_SIZE_T);38;2
#elif (HAVE_LONG_LONG && SIZEOF_OFF_T == SIZEOF_LONG_LONG);45;3
#elif (SIZEOF_OFF_T == SIZEOF_LONG);52;2
#ifdef WITH_THREAD;207;1
#ifdef WITH_THREAD;216;1
#ifdef WITH_THREAD;262;1
#ifdef Py_DEBUG;474;1
#ifdef WITH_THREAD;564;1
#ifdef SEEK_HOLE;933;1
#ifdef SEEK_DATA;936;1
#ifdef HAVE_SYS_TYPES_H;4;1
#ifdef HAVE_SYS_STAT_H;7;1
#ifdef HAVE_FCNTL_H;10;1
#ifdef MS_WINDOWS;15;1
#if BUFSIZ < (8*1024);20;1
#elif (BUFSIZ >= (2 << 25));22;1
#if defined(HAVE_FSTAT) && defined(S_ISDIR) && defined(EISDIR);134;3
#if defined(HAVE_FSTAT);149;1
#ifdef O_CLOEXEC;163;1
#ifdef MS_WINDOWS;175;1
#ifdef O_CLOEXEC;184;1
#elif !defined(MS_WINDOWS);186;1
#ifdef MS_WINDOWS;216;1
#ifdef O_BINARY;295;1
#ifdef MS_WINDOWS;298;1
#elif defined(O_CLOEXEC);300;1
#ifdef MS_WINDOWS;319;1
#ifndef MS_WINDOWS;329;1
#ifndef MS_WINDOWS;352;1
#if defined(MS_WINDOWS) || defined(__CYGWIN__);359;2
#ifdef MS_WINDOWS;474;1
#ifndef HAVE_FSTAT;495;1
#ifdef MS_WINDOWS;530;1
#ifdef MS_WINDOWS;565;1
#ifdef MS_WINDOWS;619;1
#ifdef MS_WINDOWS;630;1
#ifdef MS_WINDOWS;671;1
#ifdef SEEK_SET;699;1
#if SEEK_SET != 0;701;1
#if SEEK_CUR != 1;704;1
#if SEEK_END != 2;707;1
#if defined(HAVE_LARGEFILE_SUPPORT);719;1
#ifdef MS_WINDOWS;729;1
#if defined(HAVE_LARGEFILE_SUPPORT);739;1
#ifdef HAVE_FTRUNCATE;763;1
#ifndef MS_WINDOWS;768;1
#ifdef MS_WINDOWS;788;1
#if defined(HAVE_LARGEFILE_SUPPORT);823;1
#ifdef HAVE_FTRUNCATE;953;1
#ifdef HAVE_FTRUNCATE;984;1
#if PY_BIG_ENDIAN;636;1
#if PY_BIG_ENDIAN;661;1
#ifdef MS_WINDOWS;827;1
#if PY_BIG_ENDIAN;1576;1
#if defined(HAVE_LARGEFILE_SUPPORT);1823;1
#ifdef __GNUC__;4;1
#ifdef Py_DEBUG;190;1
#ifdef HAVE_ERRNO_H;7;1
#ifdef HAVE_LANGINFO_H;10;1
#ifdef HAVE_LIBINTL_H;13;1
#ifdef HAVE_WCHAR_H;16;1
#if defined(MS_WINDOWS);19;1
#if defined(MS_WINDOWS);65;1
#if defined(HAVE_WCSCOLL);131;1
#ifdef HAVE_WCSXFRM;154;1
#if defined(MS_WINDOWS);195;1
#ifdef HAVE_LANGINFO_H;222;1
#ifdef RADIXCHAR;267;1
#ifdef CODESET;277;1
#ifdef T_FMT_AMPM;280;1
#ifdef ERA;283;1
#ifdef ERA_D_FMT;286;1
#ifdef ERA_D_T_FMT;289;1
#ifdef ERA_T_FMT;292;1
#ifdef ALT_DIGITS;295;1
#ifdef YESEXPR;298;1
#ifdef NOEXPR;301;1
#ifdef _DATE_FMT;304;1
#ifdef HAVE_LIBINTL_H;328;1
#ifdef HAVE_BIND_TEXTDOMAIN_CODESET;411;1
#ifdef HAVE_WCSCOLL;433;1
#ifdef HAVE_WCSXFRM;437;1
#if defined(MS_WINDOWS);441;1
#ifdef HAVE_LANGINFO_H;444;1
#ifdef HAVE_LIBINTL_H;448;1
#ifdef HAVE_BIND_TEXTDOMAIN_CODESET;459;1
#ifdef HAVE_LANGINFO_H;481;1
#ifdef LC_MESSAGES;500;1
#ifdef HAVE_LANGINFO_H;516;1
#if !defined(HAVE_LONG_LONG);4;1
#ifdef MS_WINDOWS;7;1
#ifndef HAVE_GETTIMEOFDAY;26;1
#ifdef GETTIMEOFDAY_NO_TZ;36;1
#ifdef WITH_THREAD;4;1
#ifndef PY_LONG_LONG;10;1
#ifdef WITH_THREAD;13;1
#ifdef WITH_THREAD;32;1
#ifdef WITH_THREAD;43;1
#if BUFSIZ < 8192;99;1
#ifdef WITH_THREAD;514;1
#ifdef WITH_THREAD;542;1
#ifdef WITH_THREAD;552;1
#ifdef WITH_THREAD;742;1
#ifdef WITH_THREAD;782;1
#ifdef WITH_THREAD;793;1
#ifndef Py_NAN;7;1
#ifdef Py_NAN;18;1
#ifdef Py_NAN;78;1
#ifdef HAVE_LOG1P;110;1
#ifdef HAVE_ACOSH;6;1
#ifdef HAVE_ASINH;11;1
#ifdef HAVE_ATANH;16;1
#ifdef HAVE_EXPM1;21;1
#ifdef MS_WINDOWS;6;1
#ifdef MS_WINDOWS;36;1
#ifdef MS_WINDOWS;91;1
#if defined(MS_WINDOWS) || (defined(HAVE_SEM_OPEN) && !defined(POSIX_SEMAPHORES_NOT_ENABLED));117;3
#if defined(HAVE_SEM_OPEN) && !defined(POSIX_SEMAPHORES_NOT_ENABLED);138;2
#ifdef HAVE_SEM_TIMEDWAIT;141;1
#ifdef HAVE_BROKEN_SEM_GETVALUE;144;1
#ifdef HAVE_BROKEN_SEM_UNLINK;147;1
#ifdef MS_WINDOWS;7;1
# ifdef Py_DEBUG;12;1
# if defined(HAVE_SEM_OPEN) && !defined(POSIX_SEMAPHORES_NOT_ENABLED);19;2
#ifndef SEM_VALUE_MAX;32;1
#if defined(HAVE_SYSCONF) && defined(_SC_SEM_VALUE_MAX);33;2
#elif defined(_SEM_VALUE_MAX);35;1
#elif defined(_POSIX_SEM_VALUE_MAX);37;1
#if SIZEOF_VOID_P == SIZEOF_LONG;43;2
#elif defined(HAVE_LONG_LONG) && (SIZEOF_VOID_P == SIZEOF_LONG_LONG);46;3
#ifdef MS_WINDOWS;52;1
#ifdef MS_WINDOWS;13;1
#ifdef __APPLE__;143;1
#ifndef HAVE_SEM_UNLINK;147;1
#ifndef HAVE_SEM_TIMEDWAIT;150;1
#ifdef HAVE_BROKEN_SEM_GETVALUE;270;1
#ifndef MS_WINDOWS;375;1
#ifdef HAVE_BROKEN_SEM_GETVALUE;407;1
#ifdef HAVE_BROKEN_SEM_GETVALUE;422;1
#if defined(HAVE_PIPE2) && !defined(_GNU_SOURCE);2;2
#ifdef HAVE_SYS_TYPES_H;7;1
#if defined(HAVE_SYS_STAT_H) && defined(__FreeBSD__);10;2
#ifdef HAVE_SYS_SYSCALL_H;13;1
#ifdef HAVE_DIRENT_H;16;1
#if defined(__ANDROID__) && !defined(SYS_getdents64);19;2
#if defined(sun);23;1
# if !defined(HAVE_DIRFD);26;1
#if defined(__FreeBSD__) || (defined(__APPLE__) && defined(__MACH__));31;3
#if defined(__FreeBSD__);61;1
#if defined(__linux__) && defined(HAVE_SYS_SYSCALL_H);151;2
#ifndef HAVE_DIRFD;198;1
#if defined(__FreeBSD__);210;1
#ifdef HAVE_DIRFD;220;1
#ifdef HAVE_SETSID;304;1
#if defined(__NetBSD__);319;1
#ifdef _SC_OPEN_MAX;537;1
#ifdef __cplusplus;206;1
#ifdef __cplusplus;214;1
#if SQLITE_VERSION_NUMBER >= 3003008;12;1
#ifndef SQLITE_OMIT_LOAD_EXTENSION;13;1
#if SQLITE_VERSION_NUMBER >= 3003003;22;1
#ifdef SQLITE_OPEN_URI;60;1
#ifdef WITH_THREAD;109;1
#ifdef WITH_THREAD;469;1
#ifdef WITH_THREAD;492;1
#ifdef WITH_THREAD;503;1
#ifdef WITH_THREAD;543;1
#ifdef WITH_THREAD;555;1
#if SQLITE_VERSION_NUMBER < 3003003;579;1
#ifdef WITH_THREAD;587;1
#ifdef WITH_THREAD;697;1
#ifdef WITH_THREAD;725;1
#ifdef WITH_THREAD;734;1
#ifdef WITH_THREAD;750;1
#ifdef WITH_THREAD;759;1
#ifdef WITH_THREAD;778;1
#ifdef HAVE_LOAD_EXTENSION;848;1
#ifdef WITH_THREAD;891;1
#ifdef WITH_THREAD;1088;1
#ifdef WITH_THREAD;1094;1
#ifdef WITH_THREAD;1124;1
#ifdef HAVE_LOAD_EXTENSION;1300;1
#ifdef Py_DEBUG;251;1
#ifdef SQLITE_VERSION_NUMBER;568;1
#if SQLITE_VERSION_NUMBER >= 3002002;569;1
#if SQLITE_VERSION_NUMBER >= 3003003;8;1
#ifdef HAVE_SHARED_CACHE;69;1
#ifdef HAVE_SHARED_CACHE;160;1
#if SQLITE_VERSION_NUMBER >= 3002001;210;1
#if SQLITE_VERSION_NUMBER >= 3003000;214;1
#ifdef WITH_THREAD;326;1
#ifdef SQLITE_VERSION_NUMBER;259;1
#if SQLITE_VERSION_NUMBER >= 3002002;260;1
#ifdef WORDS_BIGENDIAN;68;1
#ifdef HAVE_LONG_LONG;76;1
# if SIZEOF_LONG_LONG < 8;77;1
# if SIZEOF_LONG < SIZEOF_LONG_LONG;83;2
# if SIZEOF_LONG < 8;88;1
#ifdef HAVE_LONG_LONG;101;1
#ifdef HAVE_LONG_LONG;109;1
# if SIZEOF_LONG_LONG > 8;110;1
# if SIZEOF_LONG > 8;114;1
#if !defined(SRE_MODULE);9;1
#if defined(_MSC_VER);16;1
#elif defined(USE_INLINE);20;1
#if defined(VERBOSE);30;1
#ifdef USE_BUILTIN_COPY;498;1
#ifdef USE_BUILTIN_COPY;886;1
#ifdef USE_BUILTIN_COPY;908;1
#if defined(VVERBOSE);1143;1
#ifdef USE_BUILTIN_COPY;1723;1
#ifdef USE_BUILTIN_COPY;1745;1
#ifdef WITH_THREAD;2;1
#if defined(HAVE_POLL_H);20;1
#elif defined(HAVE_SYS_POLL_H);22;1
#if OPENSSL_VERSION_NUMBER >= 0x10001000L;51;1
#ifdef SSL_CTRL_SET_TLSEXT_HOSTNAME;56;1
#if HAVE_TLSv1_2;87;1
#ifdef WITH_THREAD;95;1
#if OPENSSL_VERSION_NUMBER >= 0x0090500fL;99;1
#if OPENSSL_VERSION_NUMBER >= 0x009080dfL && OPENSSL_VERSION_NUMBER != 0x00909000L;104;1
#if OPENSSL_VERSION_NUMBER >= 0x0090500fL;110;1
#if OPENSSL_VERSION_NUMBER < 0x0090800fL && !defined(OPENSSL_NO_ECDH);115;2
#if OPENSSL_VERSION_NUMBER < 0x0090800fL && !defined(OPENSSL_NO_COMP);118;2
#if OPENSSL_VERSION_NUMBER >= 0x0090800fL;121;1
