feature;sd
HAVE__SETJMP;2
BROKEN_NON_BLOCKING_CONNECT;1
__need_malloc_and_calloc;1
SIGTRAP;1
LIBOTF_MAJOR_VERSION;1
GNULIB_FUTIMENS;1
WIDE_CHAR_SUPPORT;4
S_IXOTH;1
GNULIB_GETLOADAVG;2
HAVE_RAW_DECL_FSYNC;1
DEBUG_TRACE_MOVE;1
VSTOP;3
__GNU_LIBRARY__;7
_SYSTYPE_SYSV;4
HAVE_RAW_DECL_IMAXABS;1
GC_CHECK_STRING_BYTES;9
LESSTIF_VERSION;1
S_IRWXG;1
SCNo32;1
HAVE_DECL_SYS_SIGLIST;2
UINTPTR_MAX;11
HAVE_WCHAR_H;1
SIGSOUND;2
NTM_TT_OPENTYPE;1
PRIiFAST64;1
USE_MMAP_FOR_BUFFERS;10
HAVE_STRTOF;1
USABLE_FIONREAD;4
tzset;1
HAVE_XAW3D;8
HAVE_H_ERRNO;3
REPLACE_STDIO_READ_FUNCS;9
HAVE_LINKAT;1
HAVE_SYS_SELECT_H;6
__STDC_FORMAT_MACROS;1
PTHREAD_H_DEFINES_STRUCT_TIMESPEC;1
strftime;1
S_IFLNK;1
DBUS_NUM_MESSAGE_TYPES;1
CLOCAL;1
SIGKILL;2
_SC_PAGESIZE;3
TCXONC;1
SIGURG;2
HAVE_RAW_DECL_REALPATH;1
TRIVIAL_DIRECTORY_ENTRY;1
_STDDEF_H;3
PTY_NAME_SPRINTF;1
S_INSEM;1
S_IRWXU;1
HAVE_MAGICKMERGEIMAGELAYERS;1
GNULIB_CALLOC_POSIX;1
_GL_SYS_SELECT_H_REDIRECT_FROM_SYS_TYPES_H;1
SCNoFAST8;1
UINTMAX_C;1
HAVE_COM_ERR_H;1
__WIN32__;14
GNULIB_FCHDIR;1
S_TYPEISTMO;1
REPLACE_PTSNAME;1
FD_SET;2
HAVE_RAW_DECL_DUP;1
CRTSCTS;2
USE_LSB_TAG;17
TIOCSIGSEND;1
GNULIB_FTRUNCATE;1
SCNdFAST8;1
PURESIZE_RATIO;1
EREMOTE;1
HACK_EDITRES;2
ALIGN_DATA_RELOC;1
HAVE_SYS_SYSTEMINFO_H;1
S_ISNWK;1
_GLIBCXX_HAVE_LIBINTL_H;1
JOHAB_CHARSET;1
__sparc__;1
SCNd32;1
SCNxLEAST16;1
GNULIB_VPRINTF_POSIX;4
GNULIB_MKOSTEMPS;1
HAVE_SYS_STAT_H;1
WM_APPCOMMAND;1
NS_HAVE_NSINTEGER;1
HAVE_RUN_TZSET_TEST;1
_tolower;1
HAVE_RAW_DECL_TTYNAME_R;1
HAVE_POSIX_MEMALIGN;1
WCONTINUED;1
SUNOS41;1
XK_kana_A;2
TIOCOUTQ;1
REPLACE_SPRINTF;1
HAVE_DUP3;1
NO_SOCKETS_IN_FILE_SYSTEM;9
GETTIMEOFDAY_CLOBBERS_LOCALTIME;3
HAVE_STRUCT_IFREQ_IFR_ADDR;2
HAVE_RAW_DECL_VSNPRINTF;1
HAVE_STRUCT_STAT_ST_BIRTHTIM_TV_NSEC;2
HAVE_DECL_ENVIRON;1
TIOCSCTTY;1
PRIXLEAST32;1
REPLACE_FPRINTF;1
ALSA_SUBDIR_INCLUDE;1
DATAGRAM_SOCKETS;13
GNULIB_STAT;1
HAVE_RAW_DECL_GETGROUPS;1
UINT16_MAX;7
HAVE_RAW_DECL_UNLOCKPT;1
NTGUI_UNICODE;15
TIOCGWINSZ;1
NULL;5
PRIoFAST64;1
HAVE_MAILLOCK_H;1
HAVE_RAW_DECL_MKSTEMPS;1
SCNoLEAST32;1
HAVE_RANDOM_R;6
_GL_FTELL_WARN;1
REPLACE_DPRINTF;1
XFASTINT;1
_Alignas;2
XK_dead_cedilla;2
HAVE_RAW_DECL_PREAD;1
GNULIB_LCHOWN;1
PRIx32;1
config_opsysfile;1
PRIXMAX;1
GNULIB_UNSETENV;1
gettext_noop;1
HAVE_RAW_DECL_PCLOSE;1
NDEBUG;1
REPLACE_LINKAT;1
WIFEXITED;1
INTMAX_MAX;2
HAVE_GETSOCKNAME;4
SCNuPTR;1
HAVE_SETSID;3
GNULIB_FPUTS;1
max;3
HAVE_GETPEERNAME;1
EXEC_PAGESIZE;2
address_sanitizer;1
MAC_OS_X_VERSION_10_6;5
HAVE_GTK_DIALOG_GET_ACTION_AREA;1
NSIG_MINIMUM;1
__DECC;1
_S_IFIFO;1
TIOCSTART;1
HAVE_RAW_DECL_SIGPENDING;1
DBUS_TYPE_UNIX_FD;7
REPLACE_PWRITE;1
INT_MIN;1
SA_NODEFER;1
SIGVTALRM;3
WTMP_FILE;1
SIGSAK;2
_GL_USE_STDLIB_ALLOC;4
BUFFER_INLINE;1
XtNinitialState;1
HAVE_WORKING_VFORK;3
EMACSDEBUG;5
__cplusplus;205
HAVE_RAW_DECL_FSTATAT;1
GNULIB_PTSNAME;1
REPLACE_MKSTEMP;1
HAVE_SOUNDCARD_H;1
GNULIB_READ;3
GNULIB_PRINTF;2
_TIME_H;1
TRANSLATE;1
GNULIB_READLINK;2
HAVE_TYPE_VOLATILE_SIG_ATOMIC_T;1
DEBUG_X_COLORS;7
MAILHOST;1
HAVE_SYS_UN_H;1
SIZE_MAX;1
DATA_START;1
FONT_DEBUG;3
REPLACE_TIMEGM;1
GNULIB_RANDOM_R;6
GLYPH_DEBUG;69
GNULIB_CLOSE;2
HAVE_SYS_TIMEB_H;1
FOF_NO_CONNECTED_ELEMENTS;1
S_IFCHR;1
_GL_JUST_INCLUDE_SYSTEM_STDINT_H;1
S_ISMPB;1
GNULIB_LSEEK;2
FRAME_WINDOW_P;1
PRIu64;1
GNULIB_PUTENV;1
HAVE_LIBPNG_PNG_H;1
XtNarrowScrollbars;1
LENGTH;2
LLONG_MIN;1
SIGUSR1;3
MULE;1
HAVE_RAW_DECL_SELECT;1
ULLONG_MAX;2
FT_BDF_H;2
GNULIB_FFLUSH;1
UINT_FAST8_MAX;13
SIGPHONE;1
GNULIB_GETDELIM;1
HAVE_FSEEKO;1
REPLACE_USLEEP;1
FIXUP_KERNEL_SYMBOL_ADDR;1
SIGMSG;2
HAVE_UNISTD_H;5
SCNiMAX;1
__SUNPRO_C;3
GNULIB_defined_signal_blocking;1
BYTE_COMBINING_DEBUG;9
UINT64_MAX_EQ_ULONG_MAX;2
TRY_AGAIN;3
HAVE_RAW_DECL_FSTAT;1
SIGEMT;3
WINDOW_INLINE;1
HAVE_RES_INIT;3
HAVE_RAW_DECL_READLINKAT;1
EADDRNOTAVAIL;1
CONVERT_FROM_XRECT;3
PRIiLEAST32;1
FRAME_TOOLBAR_TOP_HEIGHT;1
GNULIB_POSIXCHECK;147
LDISC1;1
ENABLE_CHECKING;10
INIT_FAILURE_ALLOC;1
SIGUME;1
ENETRESET;1
PRIoLEAST16;1
HAVE_GRANTPT;1
IFF_MULTICAST;1
HAVE_GTK_WIDGET_SET_HAS_WINDOW;1
HAVE_RAW_DECL_SIGADDSET;1
SIGPRE;1
PRIdFAST16;1
_GL_WINSOCK2_H_WITNESS;1
C_CTYPE_CONSECUTIVE_LOWERCASE;11
GNULIB_EUIDACCESS;1
SCNiFAST8;1
GNULIB_UNLINKAT;2
TRACE_SELECTION;3
SO_OOBINLINE;1
IUCLC;1
SIOCGIFHWADDR;4
AF_UNIX;1
LC_UUID;1
HAVE_RAW_DECL_GROUP_MEMBER;1
HAVE_LONG_LONG_INT;7
HAVE_DECL_STRTOULL;2
LEAP_SECONDS_POSSIBLE;1
S_IRWXUGO;1
CLASH_DETECTION;15
ISC;2
PNG_LIBPNG_VER;4
USE_PTHREAD;6
SO_BINDTODEVICE;2
SYNTAX_TABLE;2
GNULIB_WCTOMB;1
HAVE_ENDPWENT;1
SCNd8;1
REPLACE_CLOSE;1
__STDC_CONSTANT_MACROS;1
S_ISPORT;1
STAT_TIMESPEC;6
HAVE_INET_SOCKETS;2
DISABLE_DIRECT_ACCESS;2
__STDC__;2
GNULIB_LINK;1
GNULIB_UTIMENSAT;1
SIGPIPE;3
HAVE_RAW_DECL_FPURGE;1
GNULIB_defined_getpagesize_function;1
S_IWOTH;1
GNULIB_PSELECT;1
__ALPHA;1
GNULIB_overrides_vprintf;1
_LARGE_FILES;1
_POSIX_C_SOURCE;1
AF_INET6;10
PERIODIC_PREEMPTION_CHECKING;8
HAVE_NS;136
WEXITSTATUS;2
mc68020;1
PRIdLEAST32;1
HAVE_FUTIMENS;6
VDSUSP;1
HAVE_SOUND;2
PRIXFAST64;1
HAVE_RAW_DECL_SYMLINK;1
HAVE_FDATASYNC;1
GNULIB_PCLOSE;1
S_IREAD;1
_WIN32_WINNT;3
_dos_ds;1
DOS_NT;95
GNULIB_MKFIFOAT;1
_GL_SYS_SELECT_H_REDIRECT_FROM_SYS_TIME_H;1
GNULIB_GETCHAR;1
SCNiLEAST16;1
SIOCGIFCONF;2
PRIdMAX;2
REPLACE_GETGROUPS;1
HAVE_SYS_RESOURCE_H;2
IFF_POINTOPOINT;1
HAVE_TIMER_SETTIME;1
FPRINTFTIME;13
HAVE_RAW_DECL_FUTIMENS;1
HAVE_RAW_DECL_PIPE2;1
UNICODE;1
NSIG;4
SCNoFAST16;1
SIGXFSZ;3
EBUSY;1
IFF_LINK2;1
HAVE_RAW_DECL_LSTAT;1
HAVE_RAW_DECL_GETCWD;1
GNULIB_defined_struct__gl_verify_type;1
GNULIB_STDIO_H_SIGPIPE;10
HAVE_GNUTLS;17
BYTE_CODE_THREADED;3
REPLACE_GETCWD;1
WIDE_EMACS_INT;2
NativeRectangle;1
SCNuMAX;1
XK_dead_doubleacute;2
NBPC;1
LLADDR;2
__BIT_TYPES_DEFINED__;1
PRIX8;1
MSDOS;112
S_IFMT;1
IFF_PORTSEL;1
MSH_MOUSEWHEEL;1
XtNbeNiceToColormap;1
GTK_MAJOR_VERSION;6
HAVE_GTK_WIDGET_GET_MAPPED;1
REPLACE_STRTOD;1
FC_LCD_DEFAULT;1
GLIBC_2_2;1
REPLACE_VSNPRINTF;1
SIGWIND;1
HAVE_STRUCT_STAT_ST_BIRTHTIMESPEC_TV_NSEC;3
WM_MOUSELEAVE;1
VMS;1
CYGWIN;33
INT_FAST16_MAX;6
_GL_HAVE__STATIC_ASSERT;3
IFF_NOARP;1
__need_size_t;1
USE_IN_LIBIO;19
HAVE_RECVFROM;1
ENETDOWN;1
INTMAX_C;1
PRIuLEAST64;1
VSUSP;1
HAVE_SETPGID;2
SO_REUSEADDR;1
HAVE_GAI_STRERROR;1
HAVE_M17N_FLT;6
GNULIB_GETGROUPS;1
GOBBLE_FIRST_EVENT;3
GETPGRP_VOID;1
LC_FUNCTION_STARTS;3
HAVE_SYS_TIME_H;2
HAVE_GETDTABLESIZE;1
HAVE_BUGGY_NFS_TIME_STAMPS;1
GNULIB_FSTAT;1
HAVE_MOUSE;18
__restrict;1
NLDLY;1
REPLACE_STRUCT_TIMEVAL;3
XK_dead_semivoiced_sound;1
BOOT_TIME_FILE;1
__alpha;1
SYNTAX_ENTRY_VIA_PROPERTY;1
PRIxLEAST16;1
DEBUG_GCPRO;5
HAVE_RAW_DECL_FACCESSAT;1
EXTRACT_MACROS;2
__need_sig_atomic_t;1
SIGWAITING;1
EPROCLIM;1
HAVE_DECL_STRTOLL;2
HAVE_TIFF;4
V_DSUSP;1
HAVE_STRUCT_TIMEVAL;1
S_IFIFO;2
HAVE_RAW_DECL_READLINK;1
_GL_WARN_ON_USE_CXX;1
HAVE_PIPE;1
GNULIB_DUP;2
HAVE_MKFIFO;1
REPLACE_LOCALTIME_R;2
HAVE_TM_GMTOFF;3
__GNUC_MINOR__;25
PTHREAD_MUTEX_INITIALIZER;1
HAVE_STRPTIME;1
SIGINFO;1
HAVE_DECL_SETENV;2
BLOCK_PADDING;1
VDISCARD;1
HAVE_RAW_DECL_FCHOWNAT;1
HAVE_RAW_DECL_USLEEP;1
UINT_FAST16_MAX;10
XK_dead_ogonek;2
GET_WHEEL_DELTA_WPARAM;1
EPERM;1
HAVE_ALLOCA_H;1
HAVE_IFADDRS_H;1
GCC_CTORS_IN_LIBC;1
_;32
SCNiFAST16;1
__GNUG__;3
METHOD_BUFFERED;1
XK_dead_belowdot;1
S_TYPEISMQ;1
GNULIB_MKNODAT;1
FULL_DEBUG;5
HAVE_VASPRINTF;2
REPLACE_READLINK;1
HAVE_READLINK;2
HAVE_RAW_DECL_STRTOD;1
HAVE_STRUCT_STAT_ST_BIRTHTIMENSEC;3
HAVE_RAW_DECL_STRTOUMAX;1
__need_getopt;10
SIGDGNOTIFY;1
SIGORE;1
XmNpositionIndex;1
GNULIB_FWRITE;1
REPLACE_GETLOGIN_R;1
VIETNAMESE_CHARSET;1
DARWIN_OS;10
GNULIB_MKTIME;1
HAVE_X11XTR6;2
GNULIB_PWRITE;2
subprocesses;19
STAT_MACROS_BROKEN;1
SEEK_END;2
GL_UINT64_T;7
XK_ISO_Left_Tab;1
PRIi64;1
HAVE_GPM;33
HAVE_UTIME_H;1
S_ISLNK;1
HAVE_JPEG;4
F_GETFL;1
XtCForeground;1
REPLACE_STDIO_WRITE_FUNCS;10
GNULIB_GETUSERSHELL;3
WCHAR_MAX;1
HAVE_RINT;1
OK_TO_USE_1S_CLOCK;1
FILE_DEVICE_FILE_SYSTEM;1
HAVE_XFT;62
IXOFF;2
HAVE_DECL_LOCALTIME_R;4
DATA_SEG_BITS;1
REPLACE_CALLOC;1
realloc;2
GNULIB_DUP2;2
__GLIBC__;17
HAVE_RAW_DECL_SIGISMEMBER;1
GNULIB_FGETS;1
PROCESS_INLINE;1
HAVE_DBUS_VALIDATE_MEMBER;2
HAVE__EXIT;1
SA_RESTART;1
O_NONBLOCK;12
REPLACE_MKTIME;1
PARODD;1
REPLACE_RENAME;1
HAVE_DECL_STRTOIMAX;1
HAVE_WINSOCK2_H;6
__BIG_ENDIAN;1
XK_dead_tilde;2
GNULIB_FTELLO;1
GNULIB_LCHMOD;1
__BEOS__;3
COLOR_TABLE_SUPPORT;15
WIN32_NATIVE;1
UINT_FAST32_MAX;7
REPLACE_FTRUNCATE;1
hp300;1
GNULIB_FDOPEN;1
make_number;1
__COUNTER__;1
fileno;2
GNULIB_NAMESPACE;143
HAVE_SHUTDOWN;1
HAVE_SENDTO;1
HAVE_RAW_DECL_SETSTATE_R;2
HAVE_PWD_H;6
__GNUC_PREREQ;3
XtNallowResize;1
RAND_BITS;1
SCNxLEAST8;1
LDAV_SYMBOL;4
HAVE_UNLINKAT;1
HAVE__BOOL;2
CTL_KERN;1
HPUX;8
__OpenBSD__;7
REPLACE_PREAD;1
SCNuLEAST8;1
IFF_MASTER;1
HAVE_SIGSETJMP;1
REPLACE_FSTAT;1
REPLACE_PTSNAME_R;1
EMACS_NAME;1
LC_VERSION_MIN_MACOSX;1
MAX_SAVE_STACK;3
HAVE_C99_STRTOLD;1
CHECK_FRAME_FONT;1
GNULIB_overrides_printf;1
HAVE_RAW_DECL_TMPFILE;1
__APPLE__;2
GNULIB_GETPAGESIZE;1
HAVE_RAW_DECL_GETPAGESIZE;1
GLIBC_2_0;1
HAVE_RAW_DECL_MKDIRAT;1
IFF_ALLMULTI;1
HAVE_ALLOCA;1
SCNoPTR;1
SCNdMAX;1
IFF_SIMPLEX;1
PRIxPTR;1
HAVE_RAW_DECL_SETHOSTNAME;1
PRIdFAST64;1
LC_DYLD_INFO;3
SIGIOT;2
HAVE_RAW_DECL_FDATASYNC;1
GNULIB_defined_struct_timeval;1
PTRDIFF_MAX;4
DO_MULTIBYTE;3
HAVE_RENAMEAT;1
EPROTONOSUPPORT;1
_GL_WARN_ON_USE;1
hpux;7
HAVE_GETOPT_H;4
DEFAULT_ALSA_SOUND_DEVICE;1
HAVE_DBUS_VALIDATE_BUS_NAME;2
MAC_OS_X_VERSION_MAX_ALLOWED;4
HAVE_GETHOSTNAME;2
DEFAULT_TEXT_DOMAIN;3
WINDOWS32;1
MAP_FAILED;2
BYTE_MARK_STACK;7
PRINT_UNDOCUMENTED_OPTIONS_HELP;1
HAVE_RAW_DECL_STRTOIMAX;1
HAVE_MAGICKEXPORTIMAGEPIXELS;1
REPLACE_FPURGE;1
HAVE_FCHMODAT;1
__BYTE_ORDER;1
GNULIB_PUTS;1
OLCUC;1
GNULIB_PRINTF_POSIX;4
INT16_MAX;4
HAVE_RAW_DECL_GETDELIM;1
SIGTSTP;7
HAVE_SYMLINK;2
DEBUG_XIC_FONTSET;4
SIGSYS;3
GNULIB_MKFIFO;1
GNULIB_VFPRINTF_POSIX;7
MAXPATHLEN;6
FIONBIO;1
XpmColorClosure;1
EWOULDBLOCK;9
REPLACE_MALLOC;1
GNULIB_WRITE;3
SIGLOST;1
S_IWUSR;2
SIGEV_SIGNAL;1
HAVE_PCLOSE;1
HAVE_KERBEROS_KRB_H;1
USE_GTK;172
EPFNOSUPPORT;1
SCNoFAST32;1
HAVE_POPEN;1
REPLACE_UNSETENV;2
UINT8_MAX;7
GDK_KEY_g;1
SCNxLEAST32;1
emacs;74
_XMenu_h_;1
HAVE_COFF_H;1
PRIuLEAST32;1
SHARED;1
GC_USE_GCPROS_CHECK_ZOMBIES;9
DrawText;1
S_ISGID;1
BROKEN_PTY_READ_AFTER_EAGAIN;1
__ppc__;2
__need_sigset_t;1
SCNd16;1
__W32API_MINOR_VERSION;1
HAVE_ENDGRENT;1
PTHREAD_SIGMASK_FAILS_WITH_ERRNO;1
EISCONN;1
IFF_UP;1
HAVE_MKNODAT;1
HAVE_PTYS;7
NTM_PS_OPENTYPE;1
HAVE_PNG;6
_CRAY;1
GNULIB_FSTATAT;1
HAVE_KRB_H;1
GNULIB_VFSCANF;1
PRIiFAST8;1
USE_TOOLKIT_SCROLL_BARS;45
XK_dead_degree;2
_SYS_SOCKET_H;3
__DJGPP_MINOR__;7
HAVE_LANGINFO_CODESET;5
PRIoFAST16;1
_sys_nsig;1
HAVE_X_I18N;39
UMAX;3
HAVE_X11R6_XIM;4
HAVE_MKOSTEMPS;1
weak_function;1
HAVE_MACH_MACH_H;1
HAVE_RAW_DECL_RANDOM_R;1
SIGIOINT;1
BASE_PURESIZE;1
HAVE___BUILTIN_UNWIND_INIT;1
SIOCGIFNETMASK;1
SCNuLEAST64;1
S_IFNAM;1
HAVE_BOXES;2
__need___FILE;1
HAVE_LIBPERFSTAT;5
__FreeBSD__;13
__need_time_t;1
PRIoMAX;1
GNULIB_OBSTACK_PRINTF;1
PRIoLEAST32;1
MAC_OS_X_VERSION_10_5;1
_SYS_TIME_H_;1
SIOCGIFBRDADDR;1
C_CTYPE_ASCII;14
isnan;1
_SIGNAL_H;3
CS8;2
GNULIB_GETHOSTNAME;5
SCNdPTR;1
static_assert;1
O_RDWR;2
__mips__;2
USE_GTK_TOOLTIP;9
SCNiLEAST8;1
_FILE_OFFSET_BITS;2
S_IFSOCK;1
HAVE_RAW_DECL_PSELECT;1
GNULIB_GETLOGIN_R;1
PRIiLEAST64;1
GNULIB_FREOPEN;1
HAVE_RAW_DECL_FTRUNCATE;1
S_INSHD;1
GNULIB__EXIT;1
SCNoLEAST16;1
__OPTIMIZE__;3
HAVE_ST_DM_MODE;1
PRIuFAST32;1
IRIX6_5;3
GNULIB_GETLINE;1
HAVE_DECL_UNSETENV;2
HAVE_RAW_DECL_PWRITE;1
FRAME_INLINE;1
REPLACE_CANONICALIZE_FILE_NAME;1
USE_UNLOCKED_IO;4
_BSD;1
GC_MCHECK;2
WORDS_BIGENDIAN;10
SCNu8;1
PRI_MACROS_BROKEN;154
SCNo8;1
ETIMEDOUT;1
HAVE_WINDOW_SYSTEM;211
NEED_BSDTTY;1
HAVE_SYS_LOADAVG_H;1
GNULIB_SYSTEM_POSIX;1
__MINGW_NOTHROW;1
IFF_SLAVE;1
SCNiFAST64;1
HAVE_LCHMOD;2
HAVE_FUTIMESAT;5
WCHAR_MIN;1
__EMX__;1
ULONG_MAX;6
SEEK_CUR;1
WM_MOUSEWHEEL;1
TIOCGPGRP;2
FC_CAPABILITY;2
GNULIB_LINKAT;1
sys_nerr;1
__USE_FORTIFY_LEVEL;1
HAVE_RAW_DECL_LCHMOD;1
COMPOSITE_INLINE;1
SCNd64;1
RLIMIT_AS;1
TZSET_CLOBBERS_LOCALTIME;2
WSAENOMORE;1
EMACS_BITMAP_FILES;1
ElfW;1
IGNPAR;1
HAVE_DBUS_VALIDATE_INTERFACE;2
REPLACE_DUP2;1
SIGCPULIM;1
HAVE_RANDOM_H;1
EINPROGRESS;3
S_IXGRP;1
GNULIB_FTELL;2
RE_TRANSLATE_TYPE;1
HAVE_MACHINE_SOUNDCARD_H;1
__TIMEVAL__;2
SIGTTIN;2
WIFSIGNALED;1
COMPILE_WIDE;10
TESTRM;1
IMAGE_NT_OPTIONAL_HDR32_MAGIC;1
SO_DONTROUTE;1
IFF_RUNNING;1
HAVE_MALLOC_MALLOC_H;1
HAVE_DECL_GETLOGIN_R;1
GNULIB_STRTOIMAX;1
HAVE_SEQPACKET;2
GNULIB_FSEEK;2
_GL_ALREADY_INCLUDING_STDIO_H;1
BLOCKINPUT_INLINE;1
MARKER_DEBUG;3
F_DUPFD_CLOEXEC;1
SCNdLEAST8;1
HAVE_GETIFADDRS;2
HAVE_RAW_DECL_GETDOMAINNAME;1
S_ISOFL;1
HAVE_RAISE;1
GNULIB_STRPTIME;1
S_ISSOCK;1
SIGGRANT;2
HAVE_SETRLIMIT;3
HAVE_LUTIMES;1
__OBJC__;16
GC_PROTECT_MALLOC_STATE;1
_POSIX_VDISABLE;1
HAVE_X_SM;6
S_ISDIR;1
__NetBSD__;5
HAVE_STRSIGNAL;1
MAC_OS_X_VERSION_10_8;1
INT32_MAX;17
_GL_JUST_INCLUDE_SYSTEM_INTTYPES_H;2
GNULIB_defined_sighandler_t;1
GCPRO1;1
HAVE_DECL_IMAXDIV;1
mc68000;1
HAVE_CANONICALIZE_FILE_NAME;1
GNULIB_STRTOUMAX;1
REPLACE_SNPRINTF;1
EADDRINUSE;1
HAVE_DECL_FDATASYNC;1
GNULIB_SNPRINTF;2
MATCH_MAY_ALLOCATE;9
HAVE_MKSTEMPS;1
_SEQUENT_;3
EAGAIN;7
_LIBC;56
HAVE_RAW_DECL_MKOSTEMPS;1
_LP64;12
GNULIB_FSYNC;1
HAVE_RAW_DECL_ATOLL;1
BROKEN_GETWD;1
HAVE_PTSNAME_R;1
m68k;1
HAVE_STRUCT_STAT_ST_ATIMESPEC_TV_NSEC;1
REPLACE_UNLINK;1
CHOOSE_NEWEST_EXE;1
REPLACE_FTELLO;1
_SYS_BSD_TYPES_H;1
NoValue;1
HAVE_POSIX_OPENPT;1
IS_EBCDIC_HOST;2
REPLACE_PTHREAD_SIGMASK;1
CLSIZE;2
ORDINARY_LINK;2
NoCMShortHand;1
F_GETOWN;1
HAVE_DECL_GETENV;1
GNULIB_FPURGE;1
ELFSIZE;1
HAVE_WORKING_UTIMES;3
_TNS_E_TARGET;1
PAPER_WIDTH;1
HAVE_DECL_STRMODE;3
REPLACE_CHOWN;1
HAVE_FSTATAT;1
IFF_OACTIVE;1
HAVE_RAW_DECL_GETTIMEOFDAY;1
HAVE_DIALOGS;3
S_IFDIR;1
HAVE_LSTAT;3
HAVE_RAW_DECL_SIGACTION;1
STDIN;1
IDC_HAND;1
__SVR4;1
ISTRIP;2
HAVE_SYNC;2
UNIX98_PTYS;1
BYTE_CODE_SAFE;11
INTERRUPT_INPUT;1
S_IFREG;1
__need_ptrdiff_t;1
HAVE_STRUCT_STAT_ST_ATIM_TV_NSEC;1
HAVE_SYS_PARAM_H;4
RLIMIT_STACK;1
REPLACE_UTIMENSAT;1
SCNdLEAST64;1
HAVE_X11R6;4
SCNuFAST32;1
VK_LWIN;1
__hpux;3
FC_FONTFORMAT;3
REPLACE_TTYNAME_R;1
__sun;11
GNULIB_defined_verify_NSIG_constraint;1
HAVE_FUTIMES;2
XpmAllocCloseColors;1
CLOCK_THREAD_CPUTIME_ID;1
XmVersion;1
IEXTEN;1
WSTOPSIG;1
RLIM_INFINITY;1
LDAV_DONE;16
REPLACE_VDPRINTF;1
READLINK_TRAILING_SLASH_BUG;1
HAVE_PTHREAD_SIGMASK;2
FC_HINT_STYLE;4
HAVE_PSTAT_GETDYNAMIC;2
_SYS_TYPES_H;2
GNULIB_VSPRINTF_POSIX;1
GNULIB_defined_sigset_t;1
my_strftime;2
USE_MOTIF;52
PAGESIZE;1
SIGDANGER;5
ardent;4
CTL_CODE;1
ENOBUFS;1
SCNiLEAST32;1
PARENB;1
G_SLICE_ALWAYS_MALLOC;1
_MACH_IND_SYS_TYPES;1
SCNxFAST8;1
lint;5
GC_CHECK_STRING_OVERRUN;3
HAVE_CFMAKERAW;1
REPLACE_WRITE;1
HAVE_SYS_VLIMIT_H;1
O_NOCTTY;4
HAVE_RAW_DECL_SLEEP;1
HAVE_XRMSETDATABASE;2
i860;2
S_IWRITE;1
KEYBOARD_INLINE;1
HAVE_RAW_DECL_GRANTPT;1
HAVE_STRTOD;1
_POSIX_SOURCE;1
__IBMCPP__;1
EUSERS;1
_TNS_R_TARGET;1
HAVE_RAW_DECL_RANDOM;1
restrict;1
REPLACE_PSELECT;1
HAVE_GIF;4
SCNiFAST32;1
GNULIB_SYMLINKAT;2
HAVE_INTTYPES_H;2
PRIXPTR;1
apollo;1
HAVE_KRB5_ERROR_E_TEXT;1
HAVE_NET_IF_DL_H;1
decstation;2
SIGCHLD;16
REPLACE_FSEEKO;1
WM_XBUTTONDOWN;1
MAP_ANON;8
IFF_DEBUG;1
SSIZE_MAX;1
GNULIB_GROUP_MEMBER;1
F_SETOWN;3
HAVE_TIMEVAL;2
TIOCSSIZE;1
alloca;2
__need_timespec;1
EIO;1
N_NAME_POINTER;1
CHARSET_INLINE;1
INT_MAX;4
HAVE_RAW_DECL_EUIDACCESS;1
_GL_WINDOWS_64_BIT_ST_SIZE;1
HAVE_LIBLOCKFILE;1
HAVE_NLIST_H;1
__clang__;1
_NL_CURRENT;13
DEADP;1
EINVAL;1
GNULIB_VASPRINTF;1
PRIx16;1
ENOTSOCK;1
MOVEMAIL_QUOTE_POP_FROM_LINES;1
GNULIB_defined_SIGPIPE;1
SCNo16;1
REPLACE_FFLUSH;1
VWERASE;1
REPLACE_FDOPEN;1
INLCR;1
_Static_assert;1
HAVE_RAW_DECL_UTIMENSAT;1
_UCHAR_T;1
REPLACE_MKDIR;1
HAVE_TIMEGM;1
UINT64_MAX;10
TIOCNOTTY;2
HAVE_CLOCK_GETTIME;1
REPLACE_FCHOWNAT;1
HAVE_WCHAR_T;1
HAVE_RAW_DECL_GETDTABLESIZE;1
EBADSLT;1
GNULIB_FGETC;1
MAIL_USE_POP;9
HAVE_RAW_DECL_PTHREAD_SIGMASK;1
OSF_MIPS;1
HAVE_SIGHANDLER_T;1
HAVE_MENUS;17
EOPNOTSUPP;1
HAVE_LIBOTF;18
_USE_32BIT_TIME_T;4
SUNOS_5;6
free;1
HAVE_RAW_DECL_STRTOULL;1
HAVE_DPRINTF;1
GNULIB_FACCESSAT;1
Z;1
NO_C_CTYPE_MACROS;1
HAVE_RAW_DECL_GETLOGIN_R;1
HAVE_STDLIB_H;1
HAVE_DECL_GETDOMAINNAME;1
x_destroy_bitmap;1
GNULIB_PTHREAD_SIGMASK;2
SIGSTP;1
HAVE_RAW_DECL_LINK;1
HAVE_UTMP_H;1
_SYS_TIME_H;1
S_IWGRP;1
GNULIB_SIGACTION;1
WRAPV;1
FORWARD_SIGNAL_TO_MAIN_THREAD;4
WINDOWS_64_BIT_OFF_T;2
SCNoLEAST64;1
SCNdFAST64;1
USE_IN_EXTENDED_LOCALE_MODEL;10
SIGFREEZE;1
HAVE_GROUP_MEMBER;1
S_ISUID;1
PRIi32;1
USE_POSIX_MEMALIGN;3
