branch;line;nd
#ifdef LDAP_R_COMPILE;8;1
#ifdef HAVE_CYRUS_SASL;11;2
#ifdef _WIN32;21;1
#if LDAP_INT_IN_KERNEL;26;1
#else;29;1
#ifdef LDAP_DEBUG;35;1
#else;39;1
#ifdef LDAP_CONNECTIONLESS;54;1
#ifdef HAVE_TLS;85;1
#ifdef LDAP_CONNECTIONLESS;134;1
#else;140;1
#ifdef HAVE_TLS;143;1
#else;162;1
#ifdef HAVE_CYRUS_SASL;165;1
#else;172;1
#ifdef HAVE_GSSAPI;175;1
#else;181;1
#ifdef LDAP_R_COMPILE;184;1
#else;187;1
#ifdef HAVE_CYRUS_SASL;193;1
#ifdef HAVE_GSSAPI;197;1
#ifdef LDAP_R_COMPILE;302;1
#ifdef LDAP_R_COMPILE;328;2
#ifdef LDAP_R_COMPILE;335;1
#else;339;1
#ifndef HAVE_POLL;388;1
#if defined(HAVE_TLS) || defined(HAVE_CYRUS_SASL);398;1
#ifdef LDAP_PF_LOCAL;414;1
#ifdef HAVE_GSSAPI;509;1
#ifdef LDAP_SYNC_TRACE;4;1
#ifdef LDAP_SYNC_TRACE;60;1
#ifdef LDAP_SYNC_TRACE;85;1
#ifdef LDAP_SYNC_TRACE;119;1
#ifdef LDAP_SYNC_TRACE;130;1
#ifdef LDAP_SYNC_TRACE;135;1
#ifdef LDAP_SYNC_TRACE;156;1
#ifdef LDAP_SYNC_TRACE;175;1
#ifdef LDAP_SYNC_TRACE;182;1
#ifdef LDAP_SYNC_TRACE;228;1
#ifdef LDAP_SYNC_TRACE;250;1
#ifdef LDAP_SYNC_TRACE;295;1
#ifdef LDAP_SYNC_TRACE;304;1
#ifdef LDAP_SYNC_TRACE;330;1
#ifdef LDAP_SYNC_TRACE;338;1
#ifdef LDAP_SYNC_TRACE;350;1
#ifdef LDAP_SYNC_TRACE;371;1
#ifdef LDAP_SYNC_TRACE;382;1
#ifdef LDAP_SYNC_TRACE;397;1
#ifdef LDAP_SYNC_TRACE;410;1
#ifdef LDAP_SYNC_TRACE;425;1
#ifdef LDAP_SYNC_TRACE;450;1
#ifdef LDAP_SYNC_TRACE;478;1
#ifdef LDAP_SYNC_TRACE;502;1
#ifdef LDAP_SYNC_TRACE;519;1
#ifdef LDAP_SYNC_TRACE;539;1
#ifdef LDAP_SYNC_TRACE;554;1
#ifdef LDAP_SYNC_TRACE;588;1
#ifdef LDAP_SYNC_TRACE;627;1
#ifdef LDAP_SYNC_TRACE;664;1
#ifdef CSRIMALLOC;15;1
#if CONTINUED_LINE_MARKER != '\r';224;1
#ifdef LDAP_DEBUG;379;1
#ifndef LDAP_BINARY_DEBUG;428;1
#ifndef LDAP_PASSWD_DEBUG;431;1
#ifdef HAVE_LIMITS_H;3;1
#ifdef LDAP_R_COMPILE;72;1
#ifdef HAVE_CYRUS_SASL;81;1
#ifdef HAVE_TLS;91;1
#ifdef LDAP_R_COMPILE;104;1
#ifdef HAVE_CYRUS_SASL;118;1
#ifdef LDAP_CONNECTIONLESS;161;1
#ifdef LDAP_CONNECTIONLESS;180;1
#ifdef LDAP_DEBUG;208;1
#ifdef LDAP_CONNECTIONLESS;215;2
#ifdef LDAP_DEBUG;237;1
#ifdef LDAP_DEBUG;250;1
#ifdef LDAP_DEBUG;273;1
#ifdef LDAP_CONNECTIONLESS;280;2
#ifdef LDAP_PF_LOCAL;297;2
#ifdef LDAP_DEBUG;314;1
#ifdef LDAP_CONNECTIONLESS;318;1
#ifdef HAVE_TLS;321;1
#ifdef LDAP_DEBUG;367;1
#ifdef HAVE_TLS;416;1
#ifdef LDAP_API_FEATURE_X_OPENLDAP;15;1
#ifdef LDAP_API_FEATURE_THREAD_SAFE;22;1
#ifdef LDAP_API_FEATURE_SESSION_THREAD_SAFE;29;1
#ifdef LDAP_API_FEATURE_OPERATION_THREAD_SAFE;36;1
#ifdef LDAP_API_FEATURE_X_OPENLDAP_REENTRANT;43;1
#if defined( LDAP_API_FEATURE_X_OPENLDAP_THREAD_SAFE ) &&  defined( LDAP_THREAD_SAFE );50;1
#ifdef LDAP_API_FEATURE_X_OPENLDAP_V2_REFERRALS;57;1
#ifdef HAVE_TLS;302;1
#ifdef HAVE_CYRUS_SASL;308;1
#ifdef HAVE_GSSAPI;314;1
#ifdef HAVE_TLS;598;1
#ifdef HAVE_CYRUS_SASL;604;1
#ifdef HAVE_GSSAPI;610;1
#ifdef HAVE_IO_H;9;1
#ifdef HAVE_FCNTL_H;12;1
#if defined( HAVE_GETADDRINFO ) && defined( HAVE_INET_NTOP );16;2
#ifdef LDAP_DEBUG;23;1
#else;25;1
#ifdef FD_CLOEXEC;68;1
#if defined( SO_KEEPALIVE ) || defined( TCP_NODELAY );83;3
#ifndef HAVE_WINSOCK;159;3
#ifdef HAVE_POLL;215;1
#else;246;2
#ifdef LDAP_CONNECTIONLESS;325;1
#ifndef HAVE_INET_ATON;364;2
#if defined( HAVE_GETADDRINFO ) && defined( HAVE_INET_NTOP );429;1
#else;433;1
#if defined( HAVE_GETADDRINFO ) && defined( HAVE_INET_NTOP );470;2
#else;533;2
#if defined( HAVE_CYRUS_SASL );598;2
#ifdef HAVE_POLL;676;1
#else;679;1
#ifdef HAVE_POLL;693;1
#else;715;1
#ifdef HAVE_POLL;728;1
#else;750;1
#ifdef HAVE_POLL;763;1
#else;772;1
#ifdef HAVE_POLL;784;1
#else;793;1
#ifdef HAVE_POLL;804;1
#else;814;1
#ifdef HAVE_POLL;827;1
#else;837;1
#ifdef HAVE_POLL;847;1
#else;848;1
#ifndef HAVE_POLL;859;2
#ifndef HAVE_POLL;884;1
#ifdef HAVE_POLL;889;1
#else;894;1
#ifdef LDAP_PF_LOCAL;2;4
#else;266;1
#ifdef LDAP_CONTROL_PASSWORDPOLICYREQUEST;7;1
#ifdef LDAP_R_COMPILE;11;1
#else;18;1
#ifdef LDAP_CONNECTIONLESS;77;1
#ifdef LDAP_CONNECTIONLESS;199;1
#ifdef LDAP_CONNECTIONLESS;253;1
#ifdef HAVE_TLS;366;1
#ifdef LDAP_R_COMPILE;449;1
#ifdef HAVE_GSSAPI;584;1
#ifdef LDAP_DEBUG;620;1
#ifdef HAVE_TLS;841;1
#ifdef LDAP_DEBUG;1203;1
#ifdef LDAP_DEBUG;107;1
#ifdef LDAP_DEBUG;140;1
#ifdef HAVE_GETTIMEOFDAY;153;1
#else;155;1
#ifdef LDAP_DEBUG;162;1
#ifdef LDAP_DEBUG;190;1
#ifdef HAVE_GETTIMEOFDAY;253;1
#else;255;1
#ifdef LDAP_CONNECTIONLESS;306;1
#ifdef LDAP_CONNECTIONLESS;327;1
#ifdef LDAP_DEBUG;342;1
#ifdef LDAP_CONNECTIONLESS;403;1
#if 0;423;1
#if 0;649;1
#ifdef LDAP_CONNECTIONLESS;681;1
#ifdef LDAP_CONNECTIONLESS;105;1
#ifdef LDAP_CONNECTIONLESS;273;1
#ifdef HAVE_CYRUS_SASL;281;1
#ifdef LDAP_CONNECTIONLESS;329;1
#ifdef HAVE_CYRUS_SASL;340;2
#ifdef EINTR;447;1
#ifdef EINTR;468;1
#ifdef LDAP_DEBUG;558;1
#ifdef LDAP_DEBUG;571;1
#if 0;93;1
#ifdef LDAP_CONNECTIONLESS;165;1
#ifdef LDAP_DEBUG;203;1
#ifdef LDAP_CONTROL_X_SESSION_TRACKING;7;2
#if defined ( HAVE_STRSPN );7;1
#else;9;1
#if defined( HAVE_STRPBRK );29;1
#else;31;1
#ifdef HAVE_SYS_FILE_H;10;1
#ifdef HAVE_IO_H;13;1
#ifdef LDAP_DEBUG;224;2
#else;231;1
#ifdef LDAP_DEBUG;358;2
#else;366;1
#ifdef LDAP_SCOPE_SUBORDINATE;509;1
#ifdef BPRINT_NONASCII;640;1
#ifdef HAVE_TLS;14;1
#ifdef LDAP_DEVEL;19;1
#ifdef HAVE_TLS;44;3
#ifndef HAVE_TLS;802;1
#else;804;1
#ifndef HAVE_TLS;816;1
#else;818;1
#ifdef HAVE_GNUTLS;2;2
#ifdef HAVE_MOZNSS;2;3
#ifdef HAVE_OPENSSL;2;4
#ifdef LDAP_EXOP_X_TURN;18;1
#else;33;1
#ifdef LDAP_EXOP_X_TURN;45;1
#else;60;1
#ifdef LDAP_X_TXN;9;1
#ifdef LDAP_CONNECTIONLESS;114;1
#ifdef HAVE_CYRUS_SASL;124;1
#ifdef HAVE_TLS;142;1
#ifdef LDAP_R_COMPILE;154;1
#ifndef NDEBUG;164;1
#ifdef LDAP_CONNECTIONLESS;191;1
#ifdef LDAP_CONNECTIONLESS;28;1
#ifdef LDAP_CONNECTIONLESS;49;1
#ifdef LDAP_CONNECTIONLESS;104;1
#ifdef LDAP_CONNECTIONLESS;154;1
#ifndef LDAP_INT_IN_KERNEL;597;1
#if SIZEOF_WCHAR_T >= 4;2;2
#ifndef UTF8_ALPHA_CTYPE;216;1
#ifndef h_errno;9;1
#ifdef HAVE_HSTRERROR;12;1
#else;14;1
#ifndef LDAP_R_COMPILE;17;1
#else;22;3
#ifdef USE_CTIME_R;48;2
#else;58;1
#if !defined( USE_GMTIME_R ) || !defined( USE_LOCALTIME_R );65;2
#ifndef USE_GMTIME_R;85;1
#ifndef USE_LOCALTIME_R;101;1
#ifdef _WIN32;117;1
#else;161;1
#if defined(LDAP_R_COMPILE);207;2
#if defined( HAVE_GETHOSTBYNAME_R );221;2
#elif defined( LDAP_R_COMPILE );250;1
#else;269;1
#if !defined( HAVE_GETNAMEINFO ) && !defined( HAVE_HSTRERROR );279;2
#if defined( HAVE_GETNAMEINFO );303;1
#else;309;3
#if defined( HAVE_GETHOSTBYADDR_R );390;2
#elif defined( LDAP_R_COMPILE );420;1
#else;440;1
#ifdef LDAP_R_COMPILE;455;2
#if defined( NEED_COPY_HOSTENT );470;1
#if defined( NEED_SAFE_REALLOC );554;1
#if ( defined( HAVE_GETADDRINFO ) || defined( HAVE_GETNAMEINFO ) )  && !defined( HAVE_GAI_STRERROR );589;2
#ifndef _LDAP_PVT_THREAD_H;2;1
#ifndef LDAP_THREAD_IMPLEMENTATION;5;1
#else;8;2
#ifdef LDAP_THREAD_RDWR_IMPLEMENTATION;35;2
#ifdef LDAP_THREAD_POOL_IMPLEMENTATION;51;2
#ifdef LDAP_THREAD_POOL_IMPLEMENTATION;70;1
#ifdef LDAP_THREAD_DEBUG_IMPLEMENTATION;74;1
#ifndef LDAP_THREAD_HAVE_RDWR;10;2
#if defined( HAVE_MACH_CTHREADS );2;1
#if defined( LDAP_THREAD_DEBUG );2;3
#if defined( HAVE_NT_THREADS );2;2
#if defined( HAVE_PTHREADS );2;3
#if defined( HAVE_GNU_PTH );2;2
#if defined( NO_THREADS );2;1
#if defined( HAVE_THR );2;2
#ifndef LDAP_THREAD_HAVE_TPOOL;18;1
#ifndef LDAP_THREAD_HAVE_TPOOL;33;1
#ifndef LDAP_THREAD_HAVE_GETCONCURRENCY;40;1
#ifndef LDAP_THREAD_HAVE_SETCONCURRENCY;47;1
#ifndef LDAP_THREAD_HAVE_SLEEP;54;1
#ifndef LDAP_THREAD_HAVE_TPOOL;14;1
#ifdef __cplusplus;4;1
#ifdef _MSC_VER;7;1
#else;9;1
#ifdef _WIN32;12;1
#else;14;1
#ifdef __cplusplus;178;1
#ifndef _GNU_SOURCE;1;1
#ifdef _WIN32;6;3
#else;19;2
#if !(defined(BYTE_ORDER) || defined(__BYTE_ORDER));38;1
#if defined(__APPLE__) || defined (BSD);42;1
#elif defined(ANDROID);45;1
#ifndef _WIN32;48;2
#ifdef USE_VALGRIND;55;1
#else;62;1
#ifndef BYTE_ORDER;69;3
#ifndef LITTLE_ENDIAN;82;1
#ifndef BIG_ENDIAN;85;1
#if defined(__i386) || defined(__x86_64) || defined(_M_IX86);88;1
#if (BYTE_ORDER == LITTLE_ENDIAN) == (BYTE_ORDER == BIG_ENDIAN);93;1
#elif (-6 & 5) || CHAR_BIT != 8 || UINT_MAX < 0xffffffff || ULONG_MAX % 0xFFFF;95;1
#if __STDC_VERSION__ >= 199901L;98;1
#elif __GNUC__ >= 2 || _MSC_VER >= 1300;100;1
#else;102;1
#ifdef _WIN32;105;2
#else;135;2
#if defined(_WIN32) || defined(MDB_USE_POSIX_SEM);161;1
#else;163;1
#ifndef _WIN32;166;2
#ifndef MDB_FDATASYNC;171;1
#ifndef MDB_MSYNC;174;1
#ifndef MS_SYNC;177;1
#ifndef MS_ASYNC;180;1
#ifndef MDB_DEBUG;185;1
#if MDB_DEBUG;188;1
#else;193;1
#ifndef MDB_MAXKEYSIZE;203;1
#if MDB_MAXKEYSIZE;206;1
#else;208;1
#if MDB_DEBUG;212;1
#else;216;1
#ifndef CACHELINE;226;1
#if defined(_WIN32) || defined(MDB_USE_POSIX_SEM);246;1
#else;248;1
#if defined(_WIN32) || defined(MDB_USE_POSIX_SEM);266;1
#else;269;1
#if BYTE_ORDER == LITTLE_ENDIAN;320;1
#else;322;1
#ifdef MISALIGNED_OK;345;1
#else;347;2
#if !(MDB_MAXKEYSIZE);494;1
#ifdef _WIN32;497;1
#elif defined(MDB_USE_POSIX_SEM);501;1
#if defined(IOV_MAX) && IOV_MAX < MDB_COMMIT_PAGES;513;1
#if !(defined(_WIN32) || defined(MDB_USE_POSIX_SEM));537;1
#ifdef _WIN32;568;1
#ifndef NDEBUG;617;1
#else;631;1
#if MDB_DEBUG;634;2
#if (MDB_DEBUG) > 2;709;1
#ifdef MDB_PARANOID;979;1
#else;981;1
#if (MDB_DEBUG) > 1;1055;1
#ifdef _WIN32;1263;1
#if !(MDB_DEBUG);1336;1
#if !(MDB_PIDLOCK);1341;1
#else;1345;1
#if !(MDB_PIDLOCK);1353;1
#else;1364;1
#if MDB_DEBUG;1450;1
#if (MDB_DEBUG) > 1;1727;1
#ifdef _WIN32;1806;1
#else;1808;1
#ifdef _WIN32;1841;1
#else;1852;2
#if (MDB_DEBUG) > 2;2054;1
#ifdef _WIN32;2082;1
#else;2090;1
#ifdef _WIN32;2126;1
#else;2131;1
#ifdef _WIN32;2173;1
#else;2175;1
#ifndef _WIN32;2195;1
#ifdef _WIN32;2229;1
#else;2236;1
#ifdef _WIN32;2244;1
#else;2248;1
#ifdef MDB_USE_POSIX_SEM;2278;1
#ifdef _WIN32;2293;1
#else;2317;3
#ifdef _WIN32;2404;1
#if !(MDB_MAXKEYSIZE);2444;1
#if MDB_DEBUG;2448;1
#ifdef _WIN32;2471;3
#ifdef _WIN32;2520;1
#else;2531;1
#ifdef _WIN32;2550;1
#else;2562;2
#ifdef MDB_USE_HASH;2587;1
#ifdef _WIN32;2624;1
#else;2626;2
#ifdef _WIN32;2637;1
#else;2641;1
#if ! ((MDB_CLOEXEC) || defined(_WIN32));2651;1
#ifdef _WIN32;2660;1
#ifdef _WIN32;2669;1
#else;2671;1
#ifdef _WIN32;2677;1
#else;2681;1
#ifdef _WIN32;2690;1
#else;2698;1
#ifdef _WIN32;2706;1
#elif defined(MDB_USE_POSIX_SEM);2737;2
#else;2767;1
#ifdef _WIN32;2796;1
#elif defined(MDB_USE_POSIX_SEM);2801;1
#if VALID_FLAGS & PERSISTENT_FLAGS & (CHANGEABLE|CHANGELESS);2819;1
#ifdef _WIN32;2871;1
#else;2882;1
#ifdef _WIN32;2902;1
#else;2907;1
#ifdef _WIN32;2949;1
#ifdef _WIN32;2970;1
#elif defined(MDB_USE_POSIX_SEM);2975;1
#ifdef _WIN32;2991;1
#ifdef _WIN32;3007;1
#else;3010;1
#ifdef _WIN32;3089;1
#else;3092;1
#ifdef O_DIRECT;3099;1
#ifdef F_NOCACHE;3103;1
#if BYTE_ORDER == LITTLE_ENDIAN;3149;1
#else;3158;1
#if MDB_DEBUG;3245;1
#if 0;3273;1
#if MDB_DEBUG;3289;1
#if SIZE_MAX > MAXDATASIZE;4193;1
#else;4196;1
#if UINT_MAX < SIZE_MAX;4303;2
#if UINT_MAX < SIZE_MAX;4898;2
#if MDB_DEBUG;5024;1
#ifndef NDEBUG;5918;1
#ifdef _WIN32;1;1
#else;4;1
#ifdef SIGPIPE;31;1
#ifdef SIGHUP;34;1
#ifdef _WIN32;6;1
#else;8;1
#if 0;13;1
#if 0;32;1
#ifdef __cplusplus;4;1
#ifdef __cplusplus;37;1
#if 0;61;1
#ifndef HARDCODE_DATA;10;1
#if HARDCODE_DATA;13;1
#if !HARDCODE_DATA;36;1
#if !HARDCODE_DATA;62;1
#if !HARDCODE_DATA;156;1
#if !HARDCODE_DATA;272;1
#if !HARDCODE_DATA;407;1
#if !HARDCODE_DATA;631;1
#if !HARDCODE_DATA;690;1
#if HARDCODE_DATA;802;1
#else;806;1
#ifdef TEST;866;1
#ifdef UCDATA_DEPRECATED;155;1
#ifndef HARDCODE_DATA;10;1
#if HARDCODE_DATA;720;1
#if !(HARDCODE_DATA);741;1
#if HARDCODE_DATA;745;1
#else;750;1
#if HARDCODE_DATA;765;1
#else;789;1
#if HARDCODE_DATA;800;1
#else;815;1
#if HARDCODE_DATA;833;1
#else;848;1
#if HARDCODE_DATA;861;1
#else;884;1
#ifdef HARDCODE_DATA;909;1
#else;932;1
#ifdef HARDCODE_DATA;957;1
#else;971;1
#if HARDCODE_DATA;983;1
#else;1011;1
#ifdef _MSC_VER;4;1
#else;6;1
#ifdef CSRIMALLOC;5;1
#else;9;1
#ifdef HAVE_SYS_FILE_H;9;1
#ifdef HAVE_SYS_IOCTL_H;12;1
#ifdef HAVE_SYSCONF;20;1
#elif defined(HAVE_GETDTABLESIZE);22;1
#else;24;1
#ifdef FD_SETSIZE;27;1
#ifdef HAVE_THR;34;1
#else;36;1
#ifdef CHDIR_TO_ROOT;78;1
#ifdef HAVE_SETSID;81;1
#elif defined(TIOCNOTTY);83;1
#ifdef SIGPIPE;90;1
#ifdef HAVE_PROCESS_H;5;1
#ifdef URANDOM_DEVICE;14;1
#elif defined(PROV_RSA_FULL);30;1
#else;42;2
#ifndef HAVE_GETOPT;2;2
#ifndef HAVE_GETPASSPHRASE;10;2
#ifndef _GNU_SOURCE;1;1
#ifndef HAVE_GETPEEREID;5;5
#if defined(HAVE_LOCKF) && defined(F_LOCK);5;1
#if !defined(LOCK_API) && defined(HAVE_FCNTL);9;2
#if !defined(LOCK_API) && defined(HAVE_FLOCK);18;2
#if !defined(USE_LOCKF) && !defined(USE_FCNTL) && !defined(USE_FLOCK);25;1
#ifdef USE_LOCKF;35;1
#ifdef USE_FCNTL;43;1
#ifdef USE_FLOCK;63;1
#ifndef ASM_MD5;87;1
#ifdef TEST;175;1
#ifdef HAVE_GETTIMEOFDAY;55;1
#else;61;1
#ifdef HAVE_NT_SERVICE_MANAGER;2;2
#ifdef HAVE_FSTAT;6;1
#ifdef HAVE_FSTAT;25;1
#if defined(SLAPD_LMHASH);6;2
#ifdef SLAPD_CRYPT;24;3
#ifdef SLAPD_CRYPT;46;1
#ifdef LUTIL_SHA1_BYTES;65;1
#ifdef SLAPD_LMHASH;71;1
#ifdef SLAPD_CRYPT;75;2
#ifdef SLAPD_CLEARTEXT;82;1
#ifdef LUTIL_SHA1_BYTES;89;1
#ifdef SLAPD_LMHASH;95;1
#ifdef SLAPD_CRYPT;98;2
#ifdef SLAPD_CLEARTEXT;104;1
#ifdef SLAPD_CLEARTEXT;223;1
#if defined(SLAPD_LMHASH) || defined(SLAPD_CRYPT);275;1
#ifdef LUTIL_SHA1_BYTES;335;1
#ifdef SLAPD_LMHASH;461;2
#ifdef SLAPD_CRYPT;597;3
#ifdef LUTIL_SHA1_BYTES;700;1
#ifdef SLAPD_LMHASH;789;1
#ifdef SLAPD_CRYPT;830;1
#ifdef SLAPD_CRYPT;877;1
#ifdef SLAPD_CLEARTEXT;883;1
#ifdef SLAP_AUTHPASSWD;12;1
#else;14;2
#ifdef SLAP_AUTHPASSWD;34;1
#ifdef SLAP_AUTHPASSWD;42;1
#else;46;1
#ifdef SLAP_AUTHPASSWD;55;1
#else;57;1
#ifdef SLAP_AUTHPASSWD;63;1
#else;65;1
#ifdef HAVE_CYRUS_SASL;2;2
#ifndef HAVE_SETPROCTITLE;2;1
#ifdef LUTIL_SHA1_BYTES;7;2
#ifdef HAVE_SIGACTION;2;2
#ifdef USE_PIPE;7;1
#else;9;2
#ifdef CSRIMALLOC;5;1
#else;9;1
#ifdef AVL_NONREENTRANT;29;1
#else;36;1
#ifdef HAVE_IO_H;11;1
#ifdef HAVE_FCNTL_H;14;1
#ifdef _WIN32;17;1
#ifdef HAVE_EBCDIC;24;1
#ifdef _WIN32;27;1
#ifdef HAVE_EBCDIC;44;1
#ifdef _WIN32;54;1
#if 0;63;2
#ifdef HAVE_EBCDIC;85;1
#ifdef HAVE_EBCDIC;89;1
#ifndef HAVE_MKSTEMP;224;2
#ifdef _MSC_VER;234;1
#ifdef HAVE_LONG_LONG;416;3
#ifdef HAVE_UUID_TO_STR;7;1
#elif defined( HAVE_UUID_GENERATE );9;1
#elif defined( _WIN32 );11;1
#else;13;2
#if !defined(HAVE_UUID_TO_STR) && !defined(HAVE_UUID_GENERATE) && !defined(_WIN32);23;3
#ifdef HAVE_UUID_TO_STR;168;1
#elif defined( HAVE_UUID_GENERATE );189;1
#elif defined( _WIN32 );194;1
#else;211;2
#ifdef TEST;282;2
#ifdef USE_REWRITE_LDAP_PVT_THREADS;274;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;35;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;68;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;72;1
#if 0;131;1
#if 0;140;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;21;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;168;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;173;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;229;1
#if 0;295;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;316;1
#ifdef HAVE_PWD_H;3;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;120;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;217;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;358;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;368;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;15;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;30;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;49;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;60;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;85;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;90;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;76;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;86;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;129;1
#if 0;143;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;156;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;45;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;53;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;64;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;78;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;82;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;101;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;106;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;144;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;148;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;158;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;165;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;195;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;206;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;216;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;220;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;253;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;261;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;273;1
#if 0;278;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;284;1
#ifdef HAVE_PWD_H;3;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;9;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;42;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;87;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;136;1
#ifdef HAVE_GETPWNAM;166;2
#ifdef USE_REWRITE_LDAP_PVT_THREADS;206;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;219;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;232;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;238;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;315;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;323;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;330;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;336;1
#ifdef USE_REWRITE_LDAP_PVT_THREADS;343;1
#if 0;56;1
#ifdef SLAPD_ACI_ENABLED;2;2
#ifdef LDAP_PF_INET6;12;1
#ifdef LDAP_PF_LOCAL;15;1
#ifdef LDAP_DEBUG;78;1
#ifdef LDAP_DEBUG;246;1
#ifdef LDAP_DEBUG;801;1
#ifdef SLAP_DYNACL;805;1
#ifdef LDAP_PF_INET6;1005;1
#ifdef LDAP_PF_LOCAL;1036;1
#ifdef SLAP_DYNACL;1270;1
#ifdef SLAP_DYNACL;1760;1
#ifdef SLAP_DYNACL;1803;2
#ifdef LDAP_DEBUG;36;1
#ifdef SLAP_DYNACL;40;1
#ifndef LDAP_PF_INET6;636;1
#ifndef LDAP_PF_LOCAL;644;1
#ifdef LDAP_PF_INET6;1114;1
#ifdef SLAP_DYNACL;1312;2
#ifdef LDAP_DEBUG;1555;1
#ifdef SLAP_DYNACL;1798;1
#ifdef SLAP_DYNACL;1813;2
#ifdef SLAP_DYNACL;1906;1
#ifdef SLAP_DYNACL;2165;1
#ifdef LDAP_DEBUG;2296;1
#ifdef LDAP_X_TXN;125;1
#ifdef SLURPD_FRIENDLY;283;1
#else;321;1
#if SLAPD_BDB || SLAPD_HDB;2;2
#if 0;276;1
#ifdef LDAP_DEBUG;744;2
#ifdef HAVE_FCNTL_H;3;1
#ifdef LDAP_COMP_MATCH;101;1
#ifdef LDAP_COMP_MATCH;116;1
#ifdef LDAP_COMP_MATCH;6;1
#ifdef LDAP_COMP_MATCH;15;1
#ifdef LDAP_COMP_MATCH;36;1
#ifdef LDAP_COMP_MATCH;48;1
#ifdef LDAP_COMP_MATCH;77;1
#ifdef LDAP_X_TXN;26;1
#ifdef LDAP_X_TXN;31;1
#ifdef LDAP_COMP_MATCH;126;1
#ifdef LDAP_COMP_MATCH;134;1
#ifdef LDAP_COMP_MATCH;221;1
#ifdef LDAP_COMP_MATCH;232;1
#ifdef LDAP_COMP_MATCH;318;1
#ifndef BDB_ID2ENTRY_PAGESIZE;21;1
#ifdef BDB_HIER;51;1
#ifdef SLAP_ZONE_ALLOC;59;1
#ifdef SLAP_ZONE_ALLOC;87;1
#ifdef LDAP_DEVEL;103;1
#ifdef BDB_MONITOR_IDX;150;1
#ifdef BDB_HIER;161;1
#if DB_VERSION_MAJOR < 4;185;1
#else;197;3
#ifndef DB_BUFFER_SMALL;227;1
#ifdef LDAP_COMP_MATCH;240;1
#ifdef BDB_HIER;9;1
#ifdef LDAP_DEBUG;14;2
#if 0;21;1
#if 0;27;1
#ifdef BDB_HIER;56;1
#if 0;66;1
#else;71;1
#ifdef NO_THREADS;96;1
#ifdef NO_DB_LOCK;108;1
#else;110;1
#ifdef NO_DB_LOCK;140;1
#else;142;1
#ifdef NO_DB_LOCK;167;1
#else;169;1
#ifdef BDB_HIER;203;1
#ifdef BDB_HIER;246;1
#ifdef SLAP_ZONE_ALLOC;249;1
