feature;sd
WARN_REGEXP;1
USHRT_MAX;1
NEED_grok_bin;2
MAXULONGLONG;1
YYSTACK_USE_ALLOCA;16
PERL_PV_ESCAPE_QUOTE;1
__mc68000__;2
__ksr__;1
DEBUG;8
HAVE_STRUCT_ADDRINFO;2
sun;2
ECONNRESET;7
POSIX_FADV_WILLNEED;1
dITEMS;1
SCO_ACCEPT_BUG;1
__BUILTIN_VA_ARG_INCR;8
ARRAYDEBUG;1
aTHX_;1
PERL_IMPLICIT_CONTEXT;5
INTSIZE;2
HAVE_TERMIOS_H;11
YYSIZE_T;16
SvPV_nolen;1
WARN_RESERVED;1
USHORT_MAX;1
YYSTYPE_IS_DECLARED;11
YYTYPE_UINT8;8
HSTORE_IS_HSTORE_NEW;1
NEED_vload_module_GLOBAL;1
C_H;1
HAVE_DECL_VSNPRINTF;1
PERL_MAGIC_pos;1
AFTER_TRIGGER_OFFSET;1
NEED_vnewSVpvf_GLOBAL;1
__amd64__;1
HAVE_BUGGY_IRIX_STRTOD;2
BF_ASM;1
TRY_DEV_RANDOM;1
ILIST_INCLUDE_DEFINITIONS;2
CLOBBER_FREED_MEMORY;5
NEED_my_snprintf_GLOBAL;1
_POSIX2_RE_DUP_MAX;1
ARGSproto;1
HAVE_GETPEEREID;1
HAVE_RANDOM;1
MAXSHORT;1
LOCAL_PEERCRED;1
NEED_newCONSTSUB;2
IGNORECASE;14
SvPV_flags_mutable;1
HAVE_PS_STRINGS;2
SvUV_nomg;1
SIGBUS;1
SVf;1
ENOTEMPTY;2
grok_number;2
SSLEAY_VERSION_NUMBER;5
B64;1
TRY_UNIXSTD;1
BSD;2
NEED_newRV_noinc;2
MoveD;1
HAS_QUAD;2
HAVE_UNIX_SOCKETS;37
SORTSUPPORT_INCLUDE_DEFINITIONS;1
PS_USE_NONE;2
_ECPGLIB_H;2
YYSTYPE;11
PERL_MAGIC_uvar_elem;1
NEED_my_snprintf;2
NEED_PL_parser_GLOBAL;1
NEED_my_sprintf;2
IPV6_V6ONLY;2
LOWER_NODE;2
HAVE_READLINE_H;1
USE_LOCALE_CTYPE;1
NEED_PL_parser;1
PERL_PV_PRETTY_QUOTE;1
PERL_PV_ESCAPE_ALL;1
HAVE_NET_IF_H;1
PERL_UNUSED_DECL;1
ISN_WEAK_MODE;1
PERL_MAGIC_arylen;1
HAVE_GETADDRINFO;11
sprintf;1
HAVE_HISTORY_H;1
LONGLONG_MAX;1
_WIN32_IE;2
my_strlcpy;1
ELOOP;1
USE_ASSERT_CHECKING;36
PERL_MAGIC_vec;1
USE_NAMED_POSIX_SEMAPHORES;5
CopSTASHPV;2
HAVE_READLINE_READLINE_H;1
CLOBBER_CACHE_RECURSIVELY;1
KITCHEN_SINK;1
UUID_LEN;1
HAVE_STRUCT_OPTION;1
NEED_grok_number_GLOBAL;1
call_pv;1
EALREADY;1
V_FALSE;1
Newxc;1
HAVE_LONG_INT_64;7
GvCV_set;1
USE_UNIVEL_CC;1
I_LIMITS;1
SHA2_UNROLL_TRANSFORM;2
getaddrinfo;1
NEED_PL_signals_GLOBAL;1
REDUCED_ALTER_TABLE_LOCK_LEVELS;1
HAVE_GCC_INT_ATOMICS;2
HAVE_KRB5_TICKET_CLIENT;1
O_DIRECT;2
mXPUSHs;1
PERL_MAGIC_qr;1
NEED_grok_number;2
PERL_MAGIC_bm;1
YYDEBUG;36
HAVE_APPEND_HISTORY;1
__aarch64__;1
MAXUCHAR;1
LOCALE_T_IN_XLOCALE;1
OPTIMIZER_DEBUG;7
LONG_FLAG;1
INT64_MAX;1
__m68k__;4
HAVE_UINT64;2
__m32r__;1
do_like_escape;2
PERL_PV_PRETTY_NOCLEAR;1
MAXHOSTNAMELEN;1
YEARSPERREPEAT;1
SIZEOF_LONG;1
PERL_MAGIC_dbfile;1
S_IRUSR;1
NEED_load_module;2
HAVE_FP_CLASS_H;1
hv_stores;1
WARN_LAYER;1
HAVE_STRUCT_TM_TM_ZONE;1
CPERLscope;1
VS;1
EXEC_BACKEND;76
HAVE_STRUCT_SOCKADDR_STORAGE___SS_FAMILY;1
LONGLONG_MIN;1
NEED_sv_setpvf_mg_nocontext;2
WARN_OVERFLOW;1
__ppc64__;4
NEED_sv_pvn_force_flags;2
HAVE_TOWLOWER;1
TCOP_DONTUSENEWLINE;1
WIN32;569
SIGQUIT;2
EXIT_FAILURE;1
sv_setpvf_mg;2
RLIMIT_NOFILE;2
SAVE_DEFSV;1
freeaddrinfo;1
PERL_UNUSED_ARG;1
PERL_PV_PRETTY_LTGT;1
HAVE_MKDTEMP;2
EAI_SOCKTYPE;1
USE_PAM;6
USE_FLOAT4_BYVAL;5
PERL_HASH;1
MCXT_INCLUDE_DEFINITIONS;1
S_LOCK_TEST;3
utf8_to_uvchr;3
isGRAPH;2
sv_setpvf_mg_nocontext;1
SvREFCNT_inc_void_NN;1
newRV_noinc;2
TYPE_INTEGRAL;1
HAVE_SETPROCTITLE;1
HAVE_FUNCNAME__FUNCTION;1
gv_stashpvn;1
HAVE_SYS_SHM_H;1
rename;1
yyoverflow;40
gv_fetchpvs;1
IVSIZE;8
fprintf;1
__sgi;3
CHAR_BIT;3
LIBXML_VERSION;1
SvSHARED_HASH;1
PERL_UNUSED_VAR;1
YYPARSE_PARAM;16
LONG_MAX;1
SO_MAJOR_VERSION;1
SvPV_nomg_const_nolen;1
UNSAFE_STAT_OK;1
HAVE_KRB5_FREE_UNPARSED_NAME;1
__powerpc64__;4
WARN_SEVERE;1
yystpcpy;8
CopFILESV;2
__HPUX__;1
__i386;3
PoisonWith;1
HAVE_INT_OPTERR;2
WIN64;1
PERL_PV_PRETTY_DUMP;1
SIGILL;1
HAVE_STRTOLL;2
