branch;line;nd
#ifdef LIBXML_LEGACY_ENABLED;102;1
#ifdef __cplusplus;106;1
#ifdef __cplusplus;9;1
#ifdef __cplusplus;93;1
#ifdef __cplusplus;97;1
#ifdef LIBXML_THREAD_ALLOC_ENABLED;111;2
#else;142;1
#ifdef LIBXML_DOCB_ENABLED;149;2
#ifdef LIBXML_HTML_ENABLED;157;2
#ifdef LIBXML_THREAD_ENABLED;166;1
#else;168;1
#ifdef LIBXML_THREAD_ENABLED;172;1
#else;174;1
#ifdef LIBXML_THREAD_ENABLED;178;1
#else;180;1
#ifdef LIBXML_THREAD_ENABLED;185;1
#else;187;1
#ifdef LIBXML_THREAD_ENABLED;192;1
#else;194;1
#ifdef LIBXML_THREAD_ENABLED;198;1
#else;200;1
#ifdef LIBXML_THREAD_ENABLED;204;1
#else;206;1
#ifdef LIBXML_THREAD_ENABLED;211;1
#else;213;1
#ifdef LIBXML_THREAD_ENABLED;217;1
#else;219;1
#ifdef LIBXML_THREAD_ENABLED;223;1
#else;225;1
#ifdef LIBXML_THREAD_ENABLED;229;1
#else;231;1
#ifdef LIBXML_THREAD_ENABLED;235;1
#else;237;1
#ifdef LIBXML_THREAD_ENABLED;242;1
#else;244;1
#ifdef LIBXML_THREAD_ENABLED;249;1
#else;251;1
#ifdef LIBXML_THREAD_ENABLED;256;1
#else;258;1
#ifdef LIBXML_THREAD_ENABLED;263;1
#else;265;1
#ifdef LIBXML_THREAD_ENABLED;270;1
#else;272;1
#ifdef LIBXML_THREAD_ENABLED;277;1
#else;279;1
#ifdef LIBXML_THREAD_ENABLED;284;1
#else;286;1
#ifdef LIBXML_THREAD_ENABLED;290;1
#else;292;1
#ifdef LIBXML_THREAD_ENABLED;297;1
#else;299;1
#ifdef LIBXML_THREAD_ENABLED;304;1
#else;306;1
#ifdef LIBXML_THREAD_ENABLED;311;1
#else;313;1
#ifdef LIBXML_THREAD_ENABLED;317;1
#else;319;1
#ifdef LIBXML_THREAD_ENABLED;323;1
#else;325;1
#ifdef LIBXML_THREAD_ENABLED;329;1
#else;331;1
#ifdef __cplusplus;334;1
#ifdef __cplusplus;3;1
#ifdef __cplusplus;8;1
#ifdef __cplusplus;14;1
#ifdef __cplusplus;132;1
#ifdef __cplusplus;4;1
#ifdef __cplusplus;82;1
#ifdef LIBXML_FTP_ENABLED;4;2
#ifdef LIBXML_HTTP_ENABLED;4;2
#ifdef __cplusplus;12;1
#ifdef __cplusplus;340;1
#ifdef __cplusplus;346;1
#ifdef LIBXML_SAX1_ENABLED;359;1
#ifdef LIBXML_SAX1_ENABLED;378;1
#ifdef LIBXML_SAX1_ENABLED;391;1
#ifdef LIBXML_VALID_ENABLED;431;1
#ifdef LIBXML_SAX1_ENABLED;444;1
#ifdef LIBXML_SAX1_ENABLED;459;1
#ifdef LIBXML_SAX1_ENABLED;490;1
#ifdef LIBXML_LEGACY_ENABLED;498;1
#ifdef LIBXML_PUSH_ENABLED;511;1
#ifdef __cplusplus;691;1
#ifdef __cplusplus;7;1
#ifdef IN_LIBXML;65;1
#ifdef LIBXML_SAX1_ENABLED;166;1
#ifdef LIBXML_HTML_ENABLED;244;1
#ifdef LIBXML_LEGACY_ENABLED;249;1
#ifdef IN_LIBXML;279;1
#ifdef __cplusplus;284;1
#ifdef LIBXML_PATTERN_ENABLED;6;2
#ifdef LIBXML_SCHEMAS_ENABLED;6;2
#ifdef LIBXML_SCHEMAS_ENABLED;4;2
#ifdef LIBXML_SCHEMATRON_ENABLED;4;2
#ifdef __cplusplus;4;1
#ifdef __cplusplus;11;1
#ifdef __cplusplus;15;1
#if defined(HAVE_WIN32_THREADS) && !defined(HAVE_COMPILER_TLS) && defined(LIBXML_STATIC_FOR_DLL);48;1
#ifdef __cplusplus;51;1
#ifdef __cplusplus;7;1
#ifdef LIBXML_DOCB_ENABLED;71;1
#ifdef __cplusplus;156;1
#ifdef __cplusplus;160;1
#ifdef LIBXML_REGEXP_ENABLED;179;1
#else;181;1
#ifndef xmlChildrenNode;324;1
#ifndef xmlRootNode;327;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_XPATH_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED) || defined(LIBXML_DEBUG_ENABLED) || defined (LIBXML_HTML_ENABLED) || defined(LIBXML_SAX1_ENABLED) || defined(LIBXML_HTML_ENABLED) || defined(LIBXML_WRITER_ENABLED) || defined(LIBXML_DOCB_ENABLED);330;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);335;1
#ifdef LIBXML_LEGACY_ENABLED;421;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_HTML_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);443;1
#ifdef LIBXML_TREE_ENABLED;469;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);473;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);494;1
#ifdef LIBXML_TREE_ENABLED;547;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_DEBUG_ENABLED);563;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_WRITER_ENABLED);575;1
#ifdef LIBXML_TREE_ENABLED;580;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_WRITER_ENABLED);591;1
#if defined(LIBXML_TREE_ENABLED) || defined(LIBXML_HTML_ENABLED) || defined(LIBXML_SCHEMAS_ENABLED);596;1
