branch;line;nd
#ifndef _MSC_VER;143;1
#if !defined (_MSC_VER) || (_MSC_VER < 1400);154;1
#ifndef __STDC__;165;1
#ifdef MUST_UNDEF__STDC__;172;1
#ifndef NSIG;184;1
#ifdef _MSC_VER;187;1
#ifdef emacs;213;1
#else;215;1
#ifdef emacs;226;1
#ifdef _MSC_VER;232;1
#else;234;1
#ifndef sys_nerr;246;1
#if defined (__MINGW32__);251;1
#ifdef _MSC_VER;281;1
#ifdef EMACSDEBUG;285;1
#else;288;1
#if defined __cplusplus;4;1
#else;7;1
#if __GNUC__;11;1
#elif 1300 <= _MSC_VER;13;1
#ifdef _Alignas;16;1
#ifdef __GNUC__;3;1
#else;5;1
#ifdef __GNUC__;3;1
#ifdef _WINSOCKAPI_;3;1
#ifdef _WINSOCK_H;6;1
#ifdef select;9;1
#ifdef FD_SET;13;1
#ifdef HAVE_TIMEVAL;19;1
#ifndef UINT16_C;24;1
#ifdef MUST_REDEF_SELECT;27;1
#ifdef HAVE_TIMEVAL;37;1
#if defined(EWOULDBLOCK);81;1
#if defined(EINPROGRESS);85;1
#if defined(EALREADY);89;1
#if defined(ENOTSOCK);93;1
#if defined(EDESTADDRREQ);97;1
#if defined(EMSGSIZE);101;1
#if defined(EPROTOTYPE);105;1
#if defined(ENOPROTOOPT);109;1
#if defined(EPROTONOSUPPORT);113;1
#if defined(ESOCKTNOSUPPORT);117;1
#if defined(EOPNOTSUPP);121;1
#if defined(EPFNOSUPPORT);125;1
#if defined(EAFNOSUPPORT);129;1
#if defined(EADDRINUSE);133;1
#if defined(EADDRNOTAVAIL);137;1
#if defined(ENETDOWN);141;1
#if defined(ENETUNREACH);145;1
#if defined(ENETRESET);149;1
#if defined(ECONNABORTED);153;1
#if defined(ECONNRESET);157;1
#if defined(ENOBUFS);161;1
#if defined(EISCONN);165;1
#if defined(ENOTCONN);169;1
#if defined(ESHUTDOWN);173;1
#if defined(ETOOMANYREFS);177;1
#if defined(ETIMEDOUT);181;1
#if defined(ECONNREFUSED);185;1
#if defined(ELOOP);189;1
#if defined(EHOSTDOWN);193;1
#if defined(EHOSTUNREACH);197;1
#if defined(EPROCLIM);201;1
#if defined(EUSERS);205;1
#if defined(EDQUOT);209;1
#if defined(ESTALE);213;1
#if defined(EREMOTE);217;1
#ifdef __MINGW32__;3;1
#ifndef __MINGW_NOTHROW;6;1
#ifdef __GNUC__;5;1
#ifdef IMAGE_REL_BASED_SECTION;481;1
#ifdef CHOOSE_NEWEST_EXE;29;1
#else;56;1
#if 1;207;1
#ifdef EMACS_BITMAP_FILES;5;1
#else;18;1
#ifndef NULL;6;1
#ifndef NULL;5;1
#ifndef NULL;6;1
#ifndef _XMenu_h_;2;1
#ifdef ENABLE_CHECKING;5;1
#ifdef HAVE_PTHREAD;8;1
#if ! GC_MARK_STACK;23;1
#if (defined SYSTEM_MALLOC || defined DOUG_LEA_MALLOC      || defined GC_CHECK_MARKED_OBJECTS);26;1
#ifndef HAVE_UNISTD_H;30;1
#ifdef USE_GTK;34;1
#ifdef WINDOWSNT;37;1
#ifdef DOUG_LEA_MALLOC;41;1
#ifndef MAX_SAVE_STACK;72;1
#if MAX_SAVE_STACK > 0;75;1
#if !defined REL_ALLOC || defined SYSTEM_MALLOC;98;1
#ifndef DEADP;169;1
#ifndef REL_ALLOC;195;1
#ifndef XMALLOC_OVERRUN_CHECK;201;1
#ifdef XMALLOC_BLOCK_INPUT_CHECK;324;1
#else;340;1
#if ! USE_LSB_TAG;460;1
#ifdef GC_MALLOC_CHECK;468;1
#if ! USE_LSB_TAG;472;1
#if GC_MARK_STACK && !defined GC_MALLOC_CHECK;485;1
#if GC_MARK_STACK && !defined GC_MALLOC_CHECK;500;1
#if defined (HAVE_POSIX_MEMALIGN) && defined (SYSTEM_MALLOC);505;1
#if BLOCK_PADDING;520;1
#ifdef USE_POSIX_MEMALIGN;531;1
#else;533;1
#ifdef GC_MALLOC_CHECK;544;1
#ifdef DOUG_LEA_MALLOC;551;1
#ifdef USE_POSIX_MEMALIGN;554;1
#else;561;1
#ifdef DOUG_LEA_MALLOC;573;1
#if ! USE_LSB_TAG;576;1
#if GC_MARK_STACK && !defined GC_MALLOC_CHECK;609;1
#if GC_MARK_STACK && !defined GC_MALLOC_CHECK;624;1
#ifdef USE_POSIX_MEMALIGN;648;1
#ifdef GC_CHECK_STRING_BYTES;709;1
#else;715;1
#ifdef GC_CHECK_STRING_OVERRUN;747;1
#else;751;1
#ifdef GC_CHECK_STRING_BYTES;754;1
#else;756;1
#ifdef GC_CHECK_STRING_BYTES;773;1
#else;817;1
#ifdef GC_CHECK_STRING_FREE_LIST;820;1
#else;833;1
#ifdef GC_CHECK_STRING_BYTES;864;1
#ifdef DOUG_LEA_MALLOC;899;1
#ifdef DOUG_LEA_MALLOC;903;1
#ifdef GC_CHECK_STRING_BYTES;933;1
#ifdef GC_CHECK_STRING_OVERRUN;939;1
#ifdef GC_CHECK_STRING_BYTES;978;1
#else;981;1
#ifdef GC_CHECK_STRING_BYTES;1052;1
#ifdef GC_CHECK_STRING_OVERRUN;1060;1
#if GC_MARK_STACK;1335;1
#ifdef GC_CHECK_CONS_LIST;1377;1
#if GC_MARK_STACK && !defined GC_MALLOC_CHECK;1517;1
#if GC_MARK_STACK && !defined GC_MALLOC_CHECK;1622;1
#ifdef DOUG_LEA_MALLOC;1667;1
#ifdef DOUG_LEA_MALLOC;1678;1
#if USE_LSB_TAG;1816;1
#if USE_LSB_TAG;1877;1
#ifndef SYSTEM_MALLOC;2050;1
#ifdef WINDOWSNT;2745;1
#else;2747;1
#if GC_MARK_STACK;2763;1
#if !GC_MARK_STACK;2773;1
#else;2775;1
#if USE_LSB_TAG;2816;1
#else;2818;1
#if MAX_SAVE_STACK > 0;3066;1
#ifdef USE_GTK;3108;1
#if (GC_MARK_STACK == GC_MAKE_GCPROS_NOOPS      || GC_MARK_STACK == GC_MARK_STACK_CHECK_GCPROS);3111;1
#else;3113;1
#ifdef HAVE_WINDOW_SYSTEM;3137;1
#if GC_MARK_STACK == GC_USE_GCPROS_CHECK_ZOMBIES;3140;1
#if GC_MARK_STACK == GC_USE_GCPROS_CHECK_ZOMBIES && 0;3177;1
#ifdef DOUG_LEA_MALLOC;3237;1
#if GC_MARK_STACK == GC_USE_GCPROS_CHECK_ZOMBIES;3245;1
#ifdef GC_CHECK_MARKED_OBJECTS;3402;1
#ifdef GC_CHECK_MARKED_OBJECTS;3413;1
#ifdef GC_CHECK_STRING_BYTES;3431;1
#ifdef GC_CHECK_MARKED_OBJECTS;3442;1
#ifdef GC_CHECK_MARKED_OBJECTS;3457;1
#if GC_MARK_STACK;3588;1
#ifdef HAVE_WINDOW_SYSTEM;3648;1
#if GC_MARK_STACK;3726;1
#if GC_MARK_STACK;3852;1
#ifdef ENABLE_CHECKING;4007;1
#if GC_MARK_STACK || defined GC_MALLOC_CHECK;4022;1
#ifdef DOUG_LEA_MALLOC;4026;1
#if GC_MARK_STACK == GC_USE_GCPROS_CHECK_ZOMBIES;4124;1
#ifdef HAVE_ITIMERSPEC;12;1
#ifndef HAVE_SETITIMER;43;1
#ifdef HAVE_SETITIMER;172;1
#ifdef HAVE_ITIMERSPEC;176;1
#ifdef HAVE_SETITIMER;190;1
#else;194;1
#ifdef HAVE_ITIMERSPEC;260;1
#ifndef BLOCKINPUT_INLINE;4;1
#ifdef CLASH_DETECTION;956;1
#ifdef CLASH_DETECTION;988;1
#ifdef CLASH_DETECTION;1254;1
#ifdef USE_MMAP_FOR_BUFFERS;1420;1
#ifdef REL_ALLOC;1563;1
#if defined USE_MMAP_FOR_BUFFERS;3396;1
#elif defined REL_ALLOC;3398;1
#else;3400;1
#if defined USE_MMAP_FOR_BUFFERS;3418;1
#elif defined REL_ALLOC;3420;1
#else;3422;1
#if defined USE_MMAP_FOR_BUFFERS;3437;1
#elif defined REL_ALLOC;3439;1
#else;3441;1
#ifdef USE_MMAP_FOR_BUFFERS;3602;1
#ifndef BUFFER_INLINE;4;1
#ifdef CHECK_FRAME_FONT;7;1
#if defined (__GNUC__) && !defined (BYTE_CODE_SAFE) && !defined (BYTE_CODE_METER);11;1
#ifdef BYTE_CODE_METER;14;1
#ifdef BYTE_CODE_SAFE;27;1
#if BYTE_MAINTAIN_TOP;36;1
#if BYTE_MARK_STACK;45;1
#if !BYTE_MAINTAIN_TOP;81;1
#else;84;1
#ifdef BYTE_CODE_SAFE;89;1
#else;91;1
#ifdef BYTE_CODE_METER;106;1
#ifdef BYTE_CODE_SAFE;112;1
#if 0;120;1
#ifdef BYTE_CODE_SAFE;132;1
#ifdef BYTE_CODE_SAFE;137;1
#if BYTE_MAINTAIN_TOP;147;1
#ifdef BYTE_CODE_SAFE;153;1
#ifdef BYTE_CODE_SAFE;200;1
#ifdef BYTE_CODE_METER;206;1
#ifdef BYTE_CODE_THREADED;215;1
#else;221;1
#ifdef BYTE_CODE_METER;421;1
#ifdef BYTE_CODE_SAFE;1273;1
#ifdef BYTE_CODE_SAFE;1332;1
#else;1342;1
#ifdef BYTE_CODE_SAFE;1351;1
#else;1353;1
#ifdef BYTE_CODE_METER;1363;1
#ifdef WINDOWSNT;9;1
#ifdef MSDOS;15;1
#ifdef MSDOS;33;1
#ifdef HAVE_NS;36;1
#if defined (MSDOS);62;1
#else;64;1
#if defined (MSDOS);69;1
#else;75;1
#ifdef MSDOS;116;1
#else;120;1
#ifndef subprocesses;131;1
#ifdef DOS_NT;249;1
#else;253;1
#ifdef MSDOS;304;1
#ifndef MSDOS;335;1
#ifdef DOS_NT;358;1
#else;362;1
#ifdef MSDOS;373;1
#ifdef MSDOS;382;1
#if defined (MSDOS);478;1
#else;480;1
#ifndef MSDOS;620;1
#ifndef DOS_NT;670;1
#else;675;1
#ifdef HAVE_MKSTEMP;692;1
#else;704;1
#ifndef WINDOWSNT;759;1
#ifdef WINDOWSNT;793;1
#ifndef DOS_NT;799;1
#ifdef MSDOS;806;1
#else;808;1
#ifndef DOS_NT;816;1
#else;819;1
#ifdef WINDOWSNT;883;1
#ifdef WINDOWSNT;977;1
#else;979;1
#ifdef HAVE_NS;1056;1
#ifdef HAVE_NS;1061;1
#ifdef HAVE_NS;1067;1
#ifdef HAVE_NS;1073;1
#ifdef HAVE_NS;1086;1
#ifndef CANNOT_DUMP;1143;1
#ifdef DOS_NT;1158;1
#else;1160;1
#ifndef DOS_NT;1178;1
#elif defined (WINDOWSNT);1180;1
#else;1182;1
#ifdef DOS_NT;1204;1
#else;1206;1
#ifndef CATEGORY_INLINE;2;1
#ifndef CCL_DEBUG;97;1
#else;99;1
#ifdef CCL_DEBUG;111;1
#ifdef CCL_DEBUG;147;1
#ifdef CCL_DEBUG;153;1
#ifdef CCL_DEBUG;881;1
#if 0;918;1
#else;925;1
#ifdef emacs;1;1
#ifdef emacs;6;1
#else;15;1
#if 0;47;1
#ifdef emacs;314;1
#ifdef emacs;734;1
#ifndef CHARACTER_INLINE;5;1
#ifdef REL_ALLOC;1184;1
#ifdef REL_ALLOC;1201;1
#ifdef emacs;1739;1
#ifndef CHARSET_INLINE;5;1
#if 0;137;1
#if 0;883;1
#if 0;26;1
#if 0;170;1
#if 0;272;1
#if 0;21;1
#if 0;36;1
#ifndef NoCMShortHand;58;1
#ifdef MSDOS;349;1
#if 0;1;1
#if 0;27;1
#if 0;53;1
#ifndef min;240;1
#ifndef max;243;1
#if defined (WINDOWSNT) || defined (CYGWIN);5227;1
#ifdef emacs;5250;1
#if defined (WINDOWSNT) || defined (CYGWIN);288;1
#ifdef emacs;307;1
#ifdef HAVE_WINDOW_SYSTEM;571;1
#ifndef COMPOSITE_INLINE;4;1
#ifdef config_opsysfile;1;1
#ifdef HPUX;31;1
#if defined CYGWIN && defined HAVE_NTGUI;85;1
#if __GNUC__ >= 3;100;1
#else;102;1
#if (__GNUC__ > 4 || (__GNUC__ == 4 && __GNUC_MINOR__ >= 1));105;1
#else;107;1
#if __GNUC__ > 2 || (__GNUC__ == 2 && __GNUC_MINOR__ >= 7);110;1
#else;112;1
#if __GNUC__ > 4 || (__GNUC__ == 4 && __GNUC_MINOR__ >= 4);115;1
#else;117;1
#ifdef noinline;121;1
#ifdef lint;128;1
#else;131;1
#if 0;1427;1
#if 0;2369;1
#ifdef HAVE_PWD_H;5;1
#ifdef HAVE_DIRENT_H;12;1
#else;15;1
#ifdef MSDOS;24;1
#else;26;1
#ifdef WINDOWSNT;45;1
#ifdef WINDOWSNT;75;1
# ifdef WINDOWSNT;84;1
# else;87;1
#ifdef WINDOWSNT;102;1
#ifdef EAGAIN;128;1
#ifdef EINTR;131;1
#ifdef WINDOWSNT;199;1
# ifdef EAGAIN;306;1
# ifdef EINTR;309;1
#if 0;329;1
#ifndef TRIVIAL_DIRECTORY_ENTRY;339;1
#ifdef MSDOS;522;1
#ifdef MSDOS;534;1
#ifdef WINDOWSNT;543;1
#else;545;1
#ifdef WINDOWSNT;556;1
#else;558;1
#ifdef BSD4_2;573;1
#ifdef BSD4_2;622;1
#else;630;1
#if defined HAVE_GETPWENT && defined HAVE_ENDPWENT;648;1
#if defined HAVE_GETGRENT && defined HAVE_ENDGRENT;663;1
#else;8;1
#ifdef MSDOS;16;1
#ifndef DISPEXTERN_INLINE;20;1
#ifdef HAVE_X_WINDOWS;29;1
#ifdef HAVE_NTGUI;35;1
#ifdef HAVE_NS;41;1
#ifdef HAVE_WINDOW_SYSTEM;47;1
#ifndef HAVE_WINDOW_SYSTEM;50;1
#ifndef NativeRectangle;54;1
#ifdef GLYPH_DEBUG;78;1
#else;80;1
#ifdef GLYPH_DEBUG;83;1
#else;87;1
#ifdef GLYPH_DEBUG;209;1
#ifdef GLYPH_DEBUG;215;1
#else;218;1
#ifdef HAVE_WINDOW_SYSTEM;281;1
#ifdef GLYPH_DEBUG;285;1
#else;288;1
#ifdef HAVE_WINDOW_SYSTEM;435;1
#else;438;1
#ifdef HAVE_NS;469;1
#ifdef HAVE_WINDOW_SYSTEM;510;1
#else;514;1
#ifdef HAVE_WINDOW_SYSTEM;849;1
#ifdef HAVE_WINDOW_SYSTEM;872;1
#if defined USE_TOOLKIT_SCROLL_BARS && !defined USE_GTK;972;1
#ifdef HAVE_NTGUI;1074;1
#ifdef HAVE_X_WINDOWS;1117;1
#ifdef HAVE_X_WINDOWS;1155;1
#ifdef HAVE_NTGUI;1158;1
#ifdef HAVE_WINDOW_SYSTEM;1161;1
#ifdef HAVE_WINDOW_SYSTEM;1252;1
#ifdef HAVE_WINDOW_SYSTEM;22;1
#ifdef DISPNEW_NEEDS_STDIO_EXT;27;1
#if defined (HAVE_TERM_H) && defined (GNU_LINUX);30;1
#ifdef WINDOWSNT;33;1
#ifdef GLYPH_DEBUG;60;1
#ifdef GLYPH_DEBUG;89;1
#else;147;1
#if (defined PROFILING      && (defined __FreeBSD__ || defined GNU_LINUX || defined __MINGW32__)      && !HAVE___EXECUTABLE_START);151;1
#if 0;527;1
#if 0;572;1
#ifdef GLYPH_DEBUG;635;1
#if 0;646;1
#ifdef HAVE_WINDOW_SYSTEM;978;1
#ifdef HAVE_WINDOW_SYSTEM;995;1
#ifndef USE_GTK;1256;1
#ifdef GLYPH_DEBUG;1440;1
#ifdef GLYPH_DEBUG;1671;1
#ifdef GLYPH_DEBUG;1705;1
#ifdef MSDOS;1733;1
#ifdef GLYPH_DEBUG;1827;1
#ifdef HAVE_WINDOW_SYSTEM;1877;1
#if defined GLYPH_DEBUG && 0;1952;1
#if !PERIODIC_PREEMPTION_CHECKING;1973;1
#ifdef GLYPH_DEBUG;1977;1
#if !PERIODIC_PREEMPTION_CHECKING;1980;1
#if ! PERIODIC_PREEMPTION_CHECKING;1991;1
#if PERIODIC_PREEMPTION_CHECKING;2034;1
#else;2046;1
#ifdef HAVE_WINDOW_SYSTEM;2065;1
#if 0;2073;1
#ifdef GLYPH_DEBUG;2077;1
#ifdef HAVE_WINDOW_SYSTEM;2080;1
#ifdef GLYPH_DEBUG;2087;1
#if !PERIODIC_PREEMPTION_CHECKING;2684;1
#ifdef EMACS_OUTQSIZE;2716;1
#if PERIODIC_PREEMPTION_CHECKING;2727;1
#else;2738;1
#if !PERIODIC_PREEMPTION_CHECKING;2810;1
#ifdef HAVE_WINDOW_SYSTEM;3114;1
#ifdef HAVE_WINDOW_SYSTEM;3151;1
#ifdef HAVE_WINDOW_SYSTEM;3166;1
#ifdef HAVE_WINDOW_SYSTEM;3227;1
#ifdef HAVE_WINDOW_SYSTEM;3299;1
#ifdef SIGWINCH;3329;1
#ifdef MSDOS;3415;1
#ifdef USABLE_SIGIO;3592;1
#ifdef HAVE_NTGUI;3762;1
#ifdef WINDOWSNT;3789;1
#else;3791;1
#ifdef HAVE_WINDOW_SYSTEM;3796;1
#ifdef MSDOS;3814;1
#else;3816;1
#ifdef GLYPH_DEBUG;3912;1
#if PERIODIC_PREEMPTION_CHECKING;3944;1
#ifdef CANNOT_DUMP;3949;1
#ifndef CANNOT_DUMP;74;1
#if 0;209;1
#ifndef CANNOT_DUMP;416;1
#else;418;1
#if defined HAVE_X_WINDOWS && defined USE_X_TOOLKIT;289;1
#ifndef HAVE_X_WINDOWS;3;1
#ifdef HAVE_PWD_H;4;1
#ifdef HAVE_SYS_UTSNAME_H;8;1
#if defined HAVE_SYS_RESOURCE_H;13;1
#ifdef WINDOWSNT;29;1
#ifndef CANNOT_DUMP;47;1
#ifdef MSDOS;52;1
#else;54;1
#ifdef WINDOWSNT;59;1
#else;61;1
#ifdef HAVE_SYS_UTSNAME_H;84;1
#else;90;1
#if 0;532;1
#ifdef AMPERSAND_FULL_NAME;849;1
#ifndef TIME_T_MIN;881;1
#ifndef TIME_T_MAX;884;1
#ifdef HAVE_GETRUSAGE;920;1
#ifdef LOCALTIME_CACHE;1251;1
#ifdef LOCALTIME_CACHE;1364;1
#ifdef LOCALTIME_CACHE;1390;1
#ifdef HAVE_MENUS;2289;1
#ifdef HAVE_MENUS;2319;1
#ifdef BYTE_COMBINING_DEBUG;3025;1
#if (defined (HAVE_XPM) && defined (HAVE_X_WINDOWS)) || defined (USE_GTK);1;1
#ifdef WINDOWSNT;9;1
#if defined WINDOWSNT || defined HAVE_NTGUI;14;1
#if defined HAVE_NTGUI && defined CYGWIN;18;1
#ifdef HAVE_WINDOW_SYSTEM;21;1
#ifdef NS_IMPL_GNUSTEP;24;1
#ifdef HAVE_GNUTLS;41;1
#if (defined PROFILING      && (defined __FreeBSD__ || defined GNU_LINUX || defined __MINGW32__));44;1
#ifdef HAVE_SETLOCALE;48;1
#ifdef HAVE_SETRLIMIT;51;1
#ifdef HAVE_PERSONALITY_LINUX32;55;1
#ifndef O_RDWR;58;1
#ifdef WINDOWSNT;64;1
#ifdef DARWIN_OS;68;1
#ifdef DOUG_LEA_MALLOC;71;1
#if defined (HAVE_X_WINDOWS) || defined (HAVE_NS);82;1
#if defined (DOUG_LEA_MALLOC) || defined (GNU_LINUX);86;1
#ifdef GNU_LINUX;89;1
#if defined NS_IMPL_COCOA || (defined HAVE_NTGUI && defined CYGWIN);92;1
#ifdef HAVE_NS;108;1
#ifndef MSDOS;124;1
#ifdef WINDOWSNT;170;1
#else;175;1
#ifdef MSDOS;184;1
#else;187;1
#ifdef MSDOS;203;1
#else;206;1
#ifdef HAVE_TZSET;254;1
#if GC_MARK_STACK;356;1
#ifdef HAVE_SETRLIMIT;363;1
#ifdef DAEMON_MUST_EXEC;369;1
#if GC_MARK_STACK;373;1
#ifdef G_SLICE_ALWAYS_MALLOC;376;1
#ifdef GNU_LINUX;379;1
#ifdef RUN_TIME_REMAP;389;1
#ifdef DARWIN_OS;393;1
#ifdef HAVE_PERSONALITY_LINUX32;447;1
#ifndef SYSTEM_MALLOC;486;1
#if defined (MSDOS) || defined (WINDOWSNT);490;1
#ifdef MSDOS;493;1
#ifdef HAVE_WINDOW_SYSTEM;530;1
#else;647;1
#if defined (HAVE_PTHREAD) && !defined (SYSTEM_MALLOC) && !defined (DOUG_LEA_MALLOC);652;1
#ifdef HAVE_WINDOW_SYSTEM;682;1
#ifdef HAVE_X_WINDOWS;722;1
#else;756;1
#ifdef MSDOS;766;1
#ifdef WINDOWSNT;773;1
#ifdef AIX;782;1
#ifdef WINDOWSNT;798;1
#ifdef HAVE_SOUND;836;1
#ifdef WINDOWSNT;841;1
#if defined CYGWIN && defined HAVE_NTGUI;844;1
#ifdef HAVE_WINDOW_SYSTEM;850;1
#ifdef HAVE_LIBXML2;867;1
#ifdef HAVE_NTGUI;871;1
#if defined WINDOWSNT || defined HAVE_NTGUI;877;1
#ifdef MSDOS;880;1
#ifdef HAVE_NS;886;1
#ifdef HAVE_GNUTLS;893;1
#ifdef HAVE_DBUS;896;1
#ifdef WINDOWSNT;899;1
#ifdef HAVE_NTGUI;912;1
#if defined WINDOWSNT || defined HAVE_NTGUI;917;1
#ifdef HAVE_WINDOW_SYSTEM;928;1
#ifdef HAVE_TZSET;946;1
#ifdef LOCALTIME_CACHE;975;1
#ifdef HAVE_NS;1046;1
#ifdef HAVE_NS;1068;1
#ifdef HAVE_X_WINDOWS;1193;1
#ifdef HAVE_NS;1197;1
#ifndef DOS_NT;1217;1
#else;1235;1
#ifdef CLASH_DETECTION;1243;1
#ifdef MSDOS;1253;1
#ifdef HAVE_NS;1256;1
#ifdef HAVE_LIBXML2;1259;1
#ifdef WINDOWSNT;1262;1
#ifdef WINDOWSNT;1379;1
#ifdef WINDOWSNT;1392;1
#ifdef DOS_NT;1396;1
#ifdef WINDOWSNT;1413;1
#ifndef CANNOT_DUMP;1482;1
#ifdef WINDOWSNT;1551;1
#if (__GNUC__ == 4 && 6 <= __GNUC_MINOR__) || 4 < __GNUC__;7;1
#if HAVE_X_WINDOWS;10;1
#if !BYTE_MARK_STACK;14;1
#if !BYTE_MARK_STACK;18;1
#ifdef DEBUG_GCPRO;22;1
#ifdef DEBUG_GCPRO;76;1
#ifdef HAVE_WINDOW_SYSTEM;104;1
#if 0;116;1
#ifdef DEBUG_GCPRO;658;1
#if BYTE_MARK_STACK;2286;1
#ifdef HAVE_PWD_H;8;1
#ifdef HAVE_LIBSELINUX;12;1
#ifdef WINDOWSNT;26;1
#ifdef MSDOS;33;1
#ifdef HPUX;49;1
#ifdef HAVE_FSYNC;63;1
#ifdef WINDOWSNT;69;1
#ifndef DOS_NT;205;1
#else;207;1
#ifdef DOS_NT;221;1
#else;224;1
#ifdef DOS_NT;229;1
#ifdef DOS_NT;237;1
#else;274;1
#ifdef DOS_NT;298;1
#ifdef DOS_NT;339;1
#ifdef DOS_NT;384;1
#ifdef DOS_NT;392;1
#ifdef HAVE_LONG_FILE_NAMES;463;1
#else;465;1
#ifdef DOS_NT;519;1
#ifdef DOS_NT;542;1
#else;544;1
#else;569;1
#ifdef MSDOS;615;1
#ifdef WINDOWSNT;618;1
#else;670;1
#ifdef DOS_NT;693;1
#ifdef DOS_NT;718;1
#ifdef DOS_NT;724;1
#ifndef DOS_NT;752;1
#ifdef WINDOWSNT;755;1
#ifdef DOS_NT;761;1
#ifdef WINDOWSNT;839;1
#ifdef DOS_NT;857;1
#else;860;1
#ifdef DOS_NT;868;1
#ifndef DOS_NT;896;1
#ifdef WINDOWSNT;901;1
#ifdef WINDOWSNT;906;1
#else;948;1
#if 0;963;1
#ifdef DOS_NT;1081;1
#if defined (WINDOWSNT) || defined (CYGWIN);1095;1
#ifdef DOS_NT;1144;1
#ifdef DOS_NT;1199;1
#ifdef DOS_NT;1247;1
#if HAVE_LIBSELINUX;1346;1
#ifdef WINDOWSNT;1374;1
#ifdef WINDOWSNT;1525;1
#else;1527;1
#ifdef DOS_NT;1599;1
#ifdef DOS_NT;1618;1
#ifdef DOS_NT;1757;1
#else;1759;1
#ifdef DOS_NT;1767;1
#ifdef MSDOS;1783;1
#if defined (DOS_NT) || defined (macintosh);1849;1
#ifdef MSDOS;1885;1
#ifdef WINDOWSNT;1890;1
#else;1892;1
#ifdef WINDOWSNT;1986;1
#else;1997;1
#if HAVE_LIBSELINUX;2011;1
#if HAVE_LIBSELINUX;2025;1
#if HAVE_LIBSELINUX;2054;1
#if HAVE_LIBSELINUX;2069;1
#ifdef MSDOS;2180;1
#ifdef HAVE_SYNC;2191;1
#ifndef READ_BUF_SIZE;2231;1
#ifdef WINDOWSNT;2347;1
#else;2354;1
#ifdef CLASH_DETECTION;2761;1
#ifdef CLASH_DETECTION;2830;1
#ifdef CLASH_DETECTION;2938;1
#ifdef CLASH_DETECTION;3225;1
#ifdef DOS_NT;3233;1
#else;3235;1
#ifdef DOS_NT;3239;1
#else;3244;1
#ifdef CLASH_DETECTION;3251;1
#ifdef CLASH_DETECTION;3269;1
#ifdef HAVE_FSYNC;3299;1
#ifdef CLASH_DETECTION;3330;1
#if defined (USE_MOTIF) || defined (HAVE_NTGUI) || defined (USE_GTK)   || defined (HAVE_NS);3872;1
#ifdef HAVE_FSYNC;4002;1
#ifdef HAVE_SYNC;4060;1
#ifdef HAVE_PWD_H;6;1
#ifdef __FreeBSD__;12;1
#ifdef CLASH_DETECTION;447;1
#ifdef WINDOWSNT;2;1
#ifndef isfinite;4;1
#ifndef isnan;7;1
#ifdef HAVE_COPYSIGN;79;1
#ifdef HAVE_RINT;291;1
#else;293;1
#ifdef HAVE_COPYSIGN;386;1
#ifdef HAVE_MENUS;1814;1
#ifdef HAVE_LANGINFO_CODESET;2026;1
#ifdef ENABLE_CHECKING;2642;1
#ifdef HAVE_LANGINFO_CODESET;3429;1
#ifdef HAVE_WINDOW_SYSTEM;15;1
#ifdef HAVE_WINDOW_SYSTEM;163;1
#else;181;1
#ifdef HAVE_WINDOW_SYSTEM;2247;1
#ifdef HAVE_WINDOW_SYSTEM;2273;1
#ifdef HAVE_NS;2565;1
#ifndef HAVE_NS;2616;1
#else;2618;1
#ifdef HAVE_WINDOW_SYSTEM;2890;1
#ifdef HAVE_WINDOW_SYSTEM;3059;1
#if 0;3382;1
#ifdef HAVE_WINDOW_SYSTEM;3890;1
#if 0;3901;1
#ifdef HAVE_WINDOW_SYSTEM;3916;1
#if 0;23;1
#ifdef HAVE_FREETYPE;251;1
#ifdef HAVE_NTGUI;270;1
#ifdef HAVE_NS;275;1
#ifndef FONT_DEBUG;280;1
#ifdef HAVE_X_WINDOWS;15;1
#ifdef HAVE_NTGUI;18;1
#ifdef HAVE_NS;21;1
#if 0;491;1
#if 0;527;1
#if 0;791;1
#else;810;1
#ifdef ENABLE_CHECKING;1399;1
#ifdef ENABLE_CHECKING;1498;1
#ifdef HAVE_WINDOW_SYSTEM;9;1
#ifdef HAVE_WINDOW_SYSTEM;22;1
#ifdef MSDOS;25;1
#ifdef HAVE_NS;29;1
#ifdef HAVE_X_WINDOWS;63;1
#ifdef HAVE_WINDOW_SYSTEM;82;1
#ifdef HAVE_WINDOW_SYSTEM;196;1
#ifdef HAVE_WINDOW_SYSTEM;249;1
#ifdef MSDOS;356;1
#else;364;1
#ifdef MSDOS;407;1
#ifdef MSDOS;425;1
#if 0;495;1
#ifdef HAVE_WINDOW_SYSTEM;567;1
#ifdef HAVE_WINDOW_SYSTEM;710;1
#ifdef HAVE_X_WINDOWS;777;1
#ifdef NS_IMPL_COCOA;806;1
#ifdef HAVE_X_WINDOWS;823;1
#ifdef HAVE_WINDOW_SYSTEM;828;1
#ifdef USE_GTK;853;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);960;1
#if defined (HAVE_MOUSE) || defined (HAVE_GPM);996;1
#ifdef HAVE_WINDOW_SYSTEM;1017;1
#ifdef HAVE_WINDOW_SYSTEM;1046;1
#ifdef HAVE_WINDOW_SYSTEM;1076;1
#ifdef HAVE_WINDOW_SYSTEM;1119;1
#if 0;1134;1
#ifdef HAVE_WINDOW_SYSTEM;1145;1
