branch;line;nd
#if CRYPT_ALGO_SUPPORTED;88;1
#if BCRYPT_ALGO_SUPPORTED;113;1
#if !APR_VERSION_AT_LEAST(2,0,0);10;1
#if defined(WIN32) || defined(NETWARE);29;1
#else;32;1
#if APR_VERSION_AT_LEAST(2,0,0) ||     (APU_MAJOR_VERSION == 1 && APU_MINOR_VERSION >= 5);36;1
#else;38;1
#ifndef MODLUA_MAX_REG_MATCH;20;1
#ifdef HAVE_TIMES;1033;1
#ifndef AP_LUA_MODULE_EXT;8;2
#if APR_HAS_THREADS;19;1
#if 0;26;1
#ifdef AP_ENABLE_LUAJIT;162;1
#ifdef AP_ENABLE_LUAJIT;184;1
#ifdef AP_ENABLE_LUAJIT;228;1
#if APR_HAS_THREADS;279;1
#if APR_HAS_THREADS;310;1
#ifndef VMPREP_H;14;2
#ifdef APR_HAS_THREADS;13;1
#if APR_HAVE_SYS_TYPES_H;16;1
#if APR_HAVE_UNISTD_H;19;1
#if APR_HAVE_PROCESS_H;22;1
#if APR_HAS_THREADS;95;1
#if APR_HAS_THREADS;171;1
#if !APR_HAS_THREADS;1332;1
#if !APR_HAS_THREADS;1343;1
#if APR_HAS_THREADS;1366;1
#if APR_HAS_THREADS;1764;1
#if LUA_VERSION_NUM > 501;26;1
#if !defined(WIN32);30;1
#elif defined(AP_LUA_DECLARE_STATIC);34;1
#elif defined(AP_LUA_DECLARE_EXPORT);38;1
#else;42;1
#ifndef lua_boxpointer;55;1
#ifdef NEG_DEBUG;386;1
#ifdef CASE_BLIND_FILESYSTEM;693;1
#else;695;1
#ifdef CASE_BLIND_FILESYSTEM;730;1
#else;732;1
#ifdef NEG_DEBUG;1146;1
#ifdef NEG_DEBUG;1184;1
#if APR_HAS_THREADS;11;1
#if APR_HAVE_UNISTD_H;18;1
#if APR_HAVE_SYS_TYPES_H;21;1
#if APR_HAVE_STDARG_H;24;1
#if APR_HAVE_STDLIB_H;27;1
#if APR_HAVE_CTYPE_H;30;1
#if APR_HAVE_NETINET_IN_H;33;1
#ifdef APLOG_MAX_LOGLEVEL;51;3
#ifndef REWRITELOG_DISABLED;58;1
#else;62;1
#ifndef RAND_MAX;114;1
#ifndef REWRITE_MAX_TXT_MAP_LINE;118;1
#ifndef REWRITE_PRG_MAP_BUF;121;1
#ifndef REWRITE_MAX_ROUNDS;128;1
#if APR_HAS_THREADS;218;1
#ifndef REWRITELOG_DISABLED;254;1
#if APR_CHARSET_EBCDIC;394;1
#if APR_HAS_THREADS;635;1
#if APR_HAS_THREADS;642;1
#if APR_HAS_THREADS;661;1
#if APR_HAS_THREADS;673;1
#if APR_HAS_THREADS;690;1
#if APR_HAS_THREADS;704;1
#ifndef NO_WRITEV;949;1
#ifdef NO_WRITEV;965;1
#else;970;1
#if APR_HAVE_IPV6;1308;1
#else;1313;1
#if APR_HAS_USER;1835;1
#if !defined(OS2);2809;1
#if APR_HAS_USER;3371;1
#ifdef WANT_BASENAME_MATCH;163;1
#if APR_HAVE_UNISTD_H;5;1
#if !defined(WIN32) && !defined(OS2) && !defined(NETWARE);12;1
#ifdef HAVE_UNIX_SUEXEC;15;1
#ifndef DEFAULT_USER_DIR;18;1
#ifdef HAVE_DRIVE_LETTERS;138;1
#else;140;1
#if APR_HAS_USER;162;1
#else;167;1
#ifdef HAVE_UNIX_SUEXEC;187;2
#ifdef HAVE_UNIX_SUEXEC;212;1
#if APR_HAVE_SYS_TYPES_H;5;1
#if APR_HAVE_STDLIB_H;3;1
#ifndef DEFAULT_RFC1413;13;1
#ifndef RFC1413_TIMEOUT;17;1
#if APR_HAVE_UNISTD_H;6;1
#ifdef HAVE_UTIME_H;17;1
#ifdef NOTDEF;213;1
#if MIME_MAGIC_DEBUG;415;1
#if MIME_MAGIC_DEBUG;594;1
#if MIME_MAGIC_DEBUG;630;1
#if MIME_MAGIC_DEBUG;637;1
#if MIME_MAGIC_DEBUG;649;1
#if MIME_MAGIC_DEBUG;886;1
#if MIME_MAGIC_DEBUG;1051;1
#if MIME_MAGIC_DEBUG;1060;1
#if MIME_MAGIC_DEBUG;1069;1
#if MIME_MAGIC_DEBUG;1087;1
#if MIME_MAGIC_DEBUG;1100;1
#if MIME_MAGIC_DEBUG;1113;1
#if MIME_MAGIC_DEBUG;1125;1
#if MIME_MAGIC_DEBUG;1152;1
#if MIME_MAGIC_DEBUG;1158;1
#if MIME_MAGIC_DEBUG;1319;1
#if MIME_MAGIC_DEBUG;1327;1
#if MIME_MAGIC_DEBUG;1334;1
#if MIME_MAGIC_DEBUG;1342;1
#if MIME_MAGIC_DEBUG;1349;1
#if MIME_MAGIC_DEBUG;1358;1
#if MIME_MAGIC_DEBUG;1365;1
#if MIME_MAGIC_DEBUG;1373;1
#if MIME_MAGIC_DEBUG;1380;1
#if MIME_MAGIC_DEBUG;1604;1
#if MIME_MAGIC_DEBUG;1619;1
#if MIME_MAGIC_DEBUG;1626;1
#if MIME_MAGIC_DEBUG;1654;1
#if MIME_MAGIC_DEBUG;1667;1
#if APR_HAVE_IPV6;244;1
#if APR_HAVE_UNISTD_H;9;1
#if APR_HAVE_IPV6;57;1
#if APR_HAVE_NETINET_IN_H;19;1
#if APR_HAVE_ARPA_INET_H;22;1
#ifdef NETWARE;26;1
#else;28;1
#ifdef AJP_USE_HTTPD_WRAP;36;1
#else;38;1
#if APR_CHARSET_EBCDIC;382;1
#ifndef LBM_HEARTBEAT_MAX_LASTSEEN;8;1
#if APR_HAVE_UNISTD_H;6;1
#if (MODULE_MAGIC_NUMBER_MAJOR > 20020903);7;1
#else;9;1
#ifndef MAX;17;1
#if DEBUGGING;771;1
#if DEBUGGING;1381;1
#if DEBUGGING;1390;1
#if DEBUGGING;1397;1
#if DEBUGGING;1404;1
#if APR_HAVE_NETINET_IN_H;38;1
#if APR_HAVE_ARPA_INET_H;41;1
#if APR_CHARSET_EBCDIC;48;1
#else;50;1
#if !defined(WIN32);356;1
#elif defined(PROXY_DECLARE_STATIC);360;1
#elif defined(PROXY_DECLARE_EXPORT);364;1
#else;368;1
#if !defined(WIN32);411;1
#elif defined(PROXY_DECLARE_STATIC);414;1
#elif defined(PROXY_DECLARE_EXPORT);417;1
#else;421;1
#if 0;23;1
#ifdef DEBUGGING;83;1
#ifdef DEBUGGING;95;1
#if 0;252;1
#ifdef DEBUGGING;274;1
#ifdef DEBUGGING;283;1
#ifdef DEBUGGING;301;1
#ifdef FCGI_DUMP_ENV_VARS;155;1
#ifdef FCGI_DUMP_HEADERS;377;1
#ifndef CMSG_DATA;5;1
#if APR_MAJOR_VERSION < 2;9;1
#if APR_MAJOR_VERSION < 2;49;1
#else;51;1
#ifndef _PROXY_FDPASS_H_;2;1
#if APR_HAVE_TIME_H;3;1
#if (APR_MAJOR_VERSION < 1);7;1
#if APR_CHARSET_EBCDIC;120;1
#if !APR_CHARSET_EBCDIC;129;1
#else;131;1
#if defined(USE_MDTM) && (defined(HAVE_TIMEGM) || defined(HAVE_GMTOFF));686;1
#if APR_HAVE_IPV6;944;1
#ifndef _OSD_POSIX;1071;1
#if defined(USE_MDTM) && (defined(HAVE_TIMEGM) || defined(HAVE_GMTOFF));1172;2
#if defined(USE_MDTM) && (defined(HAVE_TIMEGM) || defined(HAVE_GMTOFF));1269;1
#if DEBUGGING;1332;1
#ifndef AP_MAX_INTERIM_RESPONSES;809;1
#if DEBUGGING;1128;1
#ifdef DEBUGGING;54;1
#ifdef DEBUGGING;68;1
#if 0;159;1
#if APR_HAVE_UNISTD_H;9;1
#if (APR_MAJOR_VERSION < 1);12;1
#if APR_HAVE_SYS_UN_H;16;1
#if (APR_MAJOR_VERSION < 2);19;1
#if !APR_CHARSET_EBCDIC;79;1
#else;102;1
#if !APR_CHARSET_EBCDIC;116;1
#else;133;1
#if DEBUGGING;385;1
#if DEBUGGING;395;1
#if DEBUGGING;410;1
#if DEBUGGING;419;1
#if DEBUGGING;429;1
#if 0;454;1
#if 0;516;1
#if !defined(APR_MSG_PEEK) && defined(MSG_PEEK);1749;1
#if USE_ALTERNATE_IS_CONNECTED && defined(APR_MSG_PEEK);1752;1
#else;1781;1
#if APR_HAVE_SYS_UN_H;1873;2
#if APR_HAVE_SYS_UN_H;1933;1
#if !defined(WIN32);3;1
#elif defined(SESSION_DECLARE_STATIC);7;1
#elif defined(SESSION_DECLARE_EXPORT);11;1
#else;15;1
#if APU_MAJOR_VERSION == 1 && APU_MINOR_VERSION < 4;8;1
#elif APU_HAVE_CRYPTO == 0;10;1
#else;12;2
#ifdef AP_NEED_SET_MUTEX_PERMS;4;1
#if APR_HAVE_UNISTD_H;7;1
#if HAVE_SYS_SEM_H;10;2
#if defined(HAVE_OPENSSL_ENGINE_H) && defined(HAVE_ENGINE_INIT);19;1
#ifdef HAVE_TLS_SESSION_TICKETS;45;1
#ifdef HAVE_TLSV1_X;79;1
#else;81;1
#ifdef HAVE_SRP;98;1
#ifdef HAVE_OCSP_STAPLING;179;1
#ifdef HAVE_SSL_CONF_CMD;204;1
#if HAVE_ENGINE_LOAD_BUILTIN_ENGINES;218;1
#if HAVE_ENGINE_LOAD_BUILTIN_ENGINES;232;1
#ifdef HAVE_OCSP_STAPLING;242;1
#if defined(HAVE_OPENSSL_ENGINE_H) && defined(HAVE_ENGINE_INIT);24;1
#ifdef HAVE_OCSP_STAPLING;27;1
#ifdef HAVE_TLS_SESSION_TICKETS;50;1
#ifdef HAVE_OCSP_STAPLING;72;1
#ifdef HAVE_SRP;83;1
#ifdef HAVE_SSL_CONF_CMD;88;1
#ifdef HAVE_TLS_SESSION_TICKETS;118;1
#ifdef HAVE_TLSEXT;136;1
#ifdef HAVE_FIPS;139;1
#ifndef OPENSSL_NO_COMP;142;1
#ifdef HAVE_OCSP_STAPLING;184;1
#ifdef HAVE_SRP;195;1
#ifdef HAVE_SSL_CONF_CMD;199;1
#ifdef HAVE_TLS_SESSION_TICKETS;244;1
#ifdef HAVE_TLSEXT;262;1
#ifdef HAVE_FIPS;265;1
#ifndef OPENSSL_NO_COMP;268;1
#if defined(HAVE_OPENSSL_ENGINE_H) && defined(HAVE_ENGINE_INIT);363;1
#ifdef HAVE_FIPS;489;1
#ifdef HAVE_FIPS;496;1
#else;500;1
#if !defined(OPENSSL_NO_COMP);541;2
#else;551;1
#ifdef SSL_OP_CIPHER_SERVER_PREFERENCE;557;1
#else;561;1
#ifdef SSL_OP_ALLOW_UNSAFE_LEGACY_RENEGOTIATION;567;1
#else;571;1
#ifdef HAVE_TLS_SESSION_TICKETS;635;1
#ifdef HAVE_TLSV1_X;1011;1
#ifdef OPENSSL_NO_OCSP;1197;1
#ifdef HAVE_TLSEXT;1270;1
#else;1274;1
#ifdef HAVE_OCSP_STAPLING;1280;1
#ifdef HAVE_SSL_CONF_CMD;1402;1
#ifdef HAVE_SRP;1430;1
#ifdef HAVE_ECC;3;1
#else;5;1
#ifdef HAVE_FIPS;117;1
#if APR_HAS_THREADS;123;1
#if defined(HAVE_OPENSSL_ENGINE_H) && defined(HAVE_ENGINE_INIT);126;1
#ifdef HAVE_FIPS;134;1
#ifdef HAVE_OCSP_STAPLING;156;1
#if defined(HAVE_OPENSSL_ENGINE_H) && defined(HAVE_ENGINE_INIT);186;1
#ifdef HAVE_TLSEXT;217;2
#ifdef HAVE_TLSV1_X;288;1
#ifdef HAVE_TLSV1_X;306;1
#ifdef HAVE_TLSV1_X;333;1
#ifdef SSL_OP_CIPHER_SERVER_PREFERENCE;341;1
#ifndef OPENSSL_NO_COMP;346;2
#ifdef SSL_OP_ALLOW_UNSAFE_LEGACY_RENEGOTIATION;355;1
#ifdef HAVE_ECC;362;1
#ifdef SSL_OP_NO_SESSION_RESUMPTION_ON_RENEGOTIATION;365;1
#ifdef SSL_MODE_RELEASE_BUFFERS;368;1
#ifdef HAVE_TLSEXT;585;1
#ifdef HAVE_ECC;638;1
#ifndef HAVE_SSL_CONF_CMD;643;1
#ifdef HAVE_SSL_CONF_CMD;704;1
#else;706;1
#ifndef HAVE_SSL_CONF_CMD;716;1
#if defined(HAVE_OCSP_STAPLING) && !defined(SSL_CTRL_SET_CURRENT_CERT);723;1
#ifndef HAVE_SSL_CONF_CMD;731;1
#ifdef HAVE_ECC;745;2
#ifdef HAVE_TLS_SESSION_TICKETS;766;1
#ifdef HAVE_SSL_CONF_CMD;937;1
#ifdef HAVE_SSL_CONF_CMD;955;1
#if defined(HAVE_OCSP_STAPLING) && defined(SSL_CTRL_SET_CURRENT_CERT);987;1
#ifdef HAVE_TLS_SESSION_TICKETS;1006;1
#ifndef HAVE_TLSEXT;1042;1
#ifndef HAVE_TLSEXT;1068;1
#ifdef HAVE_OCSP_STAPLING;1181;1
#ifdef HAVE_SRP;1189;1
#ifdef HAVE_TLSEXT;618;1
#ifdef HAVE_TLSEXT;625;1
#if APR_CHARSET_EBCDIC;1207;1
#if APR_CHARSET_EBCDIC;1234;1
#else;1236;1
#ifdef HAVE_TLSEXT;4;1
#ifdef HAVE_TLSEXT;65;1
#ifdef HAVE_TLSEXT;92;1
#ifdef HAVE_SRP;207;1
#ifdef SSL_OP_CIPHER_SERVER_PREFERENCE;279;1
#if defined(SSL_get_secure_renegotiation_support);439;1
#else;442;1
#ifdef OPENSSL_NO_SSL_INTERN;464;1
#else;466;1
#ifdef HAVE_SRP;652;1
#ifdef HAVE_TLSEXT;665;1
#ifdef HAVE_TLSEXT;680;1
#ifdef SSL_get_secure_renegotiation_support;713;1
#ifdef SSL_CERT_SET_SERVER;784;1
#ifndef OPENSSL_NO_OCSP;839;1
#ifdef OPENSSL_NO_SSL_INTERN;999;1
#else;1001;1
#ifdef OPENSSL_NO_SSL_INTERN;1039;1
#else;1041;1
#ifdef HAVE_TLSEXT;1133;1
#ifdef HAVE_TLS_SESSION_TICKETS;1229;1
#ifdef HAVE_SRP;1272;1
#ifndef OPENSSL_NO_OCSP;2;1
#ifdef HAVE_ECC;14;1
#else;16;1
#ifndef WIN32;123;1
#else;126;1
#ifdef WIN32;141;1
#ifdef WIN32;275;1
#ifdef WIN32;323;1
#else;327;1
#ifdef OPENSSL_NO_SSL_INTERN;254;1
#else;256;1
#ifdef HAVE_TLSEXT;294;1
#ifdef SSL_get_secure_renegotiation_support;302;1
#ifdef HAVE_SRP;307;1
#ifdef NID_userId;435;1
#ifndef OPENSSL_NO_COMP;769;2
#ifdef APR_HAVE_STDLIB_H;29;1
#if APR_HAVE_SYS_TIME_H;32;1
#if APR_HAVE_UNISTD_H;35;1
#ifndef FALSE;38;1
#ifndef TRUE;41;1
#ifndef BOOL;44;1
#if (OPENSSL_VERSION_NUMBER >= 0x10001000);49;1
#if defined(HAVE_OPENSSL_ENGINE_H) && defined(HAVE_ENGINE_INIT);62;1
#if (OPENSSL_VERSION_NUMBER < 0x0090801f);65;1
#if (OPENSSL_VERSION_NUMBER >= 0x10000000);68;1
#else;71;1
#if defined(OPENSSL_FIPS);75;1
#if defined(SSL_OP_NO_TLSv1_2);78;1
#if defined(SSL_CONF_FLAG_FILE);81;1
#if !defined(OPENSSL_NO_TLSEXT) && defined(SSL_set_tlsext_host_name);84;4
#ifndef PFALSE;113;1
#ifndef PTRUE;116;1
#ifndef UNSET;119;1
#ifndef NUL;122;1
#ifndef RAND_MAX;125;1
#ifndef UCHAR;129;1
#ifndef SSL_SESSION_CACHE_TIMEOUT;150;1
#ifndef DEFAULT_RENEG_BUFFER_SIZE;153;1
#ifndef DEFAULT_OCSP_MAX_SKEW;156;1
#ifndef DEFAULT_OCSP_TIMEOUT;159;1
#ifdef HAVE_ECC;162;1
#else;164;1
#ifdef HAVE_TLSV1_X;180;1
#else;184;1
#if defined(HAVE_OPENSSL_ENGINE_H) && defined(HAVE_ENGINE_INIT);285;1
#ifdef HAVE_OCSP_STAPLING;288;1
#ifdef HAVE_TLS_SESSION_TICKETS;314;1
#ifdef HAVE_SSL_CONF_CMD;322;1
#ifdef HAVE_TLS_SESSION_TICKETS;334;1
#ifdef HAVE_OCSP_STAPLING;344;1
#ifdef HAVE_SRP;355;1
#ifdef HAVE_SSL_CONF_CMD;368;1
#ifdef HAVE_TLSEXT;387;1
#ifdef HAVE_FIPS;390;1
#ifndef OPENSSL_NO_COMP;393;1
#ifdef HAVE_TLS_SESSION_TICKETS;461;1
#ifdef HAVE_SSL_CONF_CMD;474;1
#ifdef HAVE_SRP;477;1
#ifdef HAVE_TLSEXT;508;1
#ifdef HAVE_TLS_SESSION_TICKETS;511;1
#ifdef HAVE_OCSP_STAPLING;525;1
#ifdef HAVE_SRP;540;1
#ifdef HAVE_ECC;560;1
#ifndef OPENSSL_NO_OCSP;597;1
#ifdef HAVE_OCSP_STAPLING;10;1
#ifdef HAVE_OCSP_STAPLING;49;1
#if APR_HAS_THREADS;129;2
#ifndef OPENSSL_NO_OCSP;2;1
#ifdef HAVE_ECC;265;1
#ifdef OPENSSL_NO_SSL_INTERN;297;1
#else;299;1
#ifdef HAVE_OCSP_STAPLING;4;2
#if APR_HAS_SENDFILE;110;1
#if APR_HAS_MMAP;132;1
#ifndef APR_HOOK_ALMOST_LAST;151;1
#ifndef BITRATE_TO_BYTES;163;1
#if APR_CHARSET_EBCDIC;2;1
#ifdef _OSD_POSIX;1;1
#else;68;1
#ifdef USE_WINSOCK;19;1
#ifdef USE_WINSOCK;40;1
#ifdef USE_WINSOCK;63;1
#ifdef USE_WINSOCK;86;1
#ifndef DEFAULT_REL_RUNTIMEDIR;3;1
#ifndef PLATFORM;3;1
#ifndef __GNUC__;4;1
#ifndef __GNUC__;13;2
#ifndef __int64;19;1
#ifndef PLATFORM;5;1
#ifdef _OSD_POSIX;10;1
#ifdef HAVE_PWD_H;13;1
#ifdef HAVE_SYS_RESOURCE_H;16;1
#ifdef HAVE_UNISTD_H;20;1
#ifdef HAVE_GRP_H;23;1
#ifdef HAVE_STRINGS_H;26;1
#ifdef HAVE_SYS_SEM_H;29;1
#ifdef HAVE_SYS_PRCTL_H;32;1
#if (defined(RLIMIT_CPU) || defined(RLIMIT_DATA) || defined(RLIMIT_VMEM) || defined(RLIMIT_NPROC) || defined(RLIMIT_AS)) && APR_HAVE_STRUCT_RLIMIT && APR_HAVE_GETRLIMIT;41;1
#else;88;1
#if APR_HAS_SYSVSEM_SERIALIZE;178;2
#if APR_HAS_FLOCK_SERIALIZE;202;1
#if !APR_PROC_MUTEX_IS_GLOBAL;223;1
#else;227;1
#ifdef _OSD_POSIX;236;1
#ifdef _OSD_POSIX;243;1
#if defined(HPUX11) && defined(ENOBUFS);261;1
#ifdef EPROTO;264;1
#ifdef ECONNABORTED;267;1
#ifdef ECONNRESET;270;1
#ifdef ETIMEDOUT;273;1
#ifdef EHOSTUNREACH;276;1
#ifdef ENETUNREACH;279;1
#ifdef EAGAIN;282;1
#ifdef EWOULDBLOCK;285;2
#ifdef ENETDOWN;291;1
#ifdef _OSD_POSIX;309;1
#ifdef HAVE_SYS_TIME_H;6;1
#ifdef HAVE_SYS_RESOURCE_H;9;1
#if APR_HAVE_SYS_TYPES_H;18;1
#ifdef HAVE_SYS_IPC_H;21;1
#ifdef __cplusplus;24;1
#ifndef DEFAULT_USER;33;1
#ifndef DEFAULT_GROUP;36;1
#if defined(RLIMIT_CPU) || defined(RLIMIT_DATA) || defined(RLIMIT_VMEM) || defined(RLIMIT_NPROC) || defined(RLIMIT_AS);49;1
#ifdef HAVE_KILLPG;57;1
#else;60;1
#ifdef __cplusplus;64;1
#if APR_HAS_UNICODE_FS;47;1
#if APR_HAS_ANSI_FS;65;1
#if APR_HAS_UNICODE_FS;102;1
#if APR_HAS_ANSI_FS;116;1
#if APR_HAS_UNICODE_FS;147;1
#if APR_HAS_ANSI_FS;194;1
#if APR_HAS_UNICODE_FS;229;1
#if APR_HAS_ANSI_FS;257;1
#if APR_HAS_UNICODE_FS;275;1
#if APR_HAS_ANSI_FS;297;1
#if APR_HAS_UNICODE_FS;324;1
#if APR_HAS_ANSI_FS;340;1
#if APR_HAS_UNICODE_FS;370;1
#if APR_HAS_ANSI_FS;387;1
#if APR_HAS_UNICODE_FS;425;1
#if APR_HAS_ANSI_FS;462;1
#if APR_HAS_UNICODE_FS;496;1
#if APR_HAS_ANSI_FS;510;1
#ifndef AP_OS_H;2;2
#if APR_HAS_UNICODE_FS;13;1
#if APR_HAS_ANSI_FS;33;1
#ifndef DEFAULT_REL_RUNTIMEDIR;3;1
#if defined(__DATE__) && defined(__TIME__);3;1
#else;5;1
#if defined(APR_HOOK_PROBES_ENABLED);79;1
#ifndef AP_MAX_INCLUDE_DIR_DEPTH;106;1
#ifdef _OSD_POSIX;361;1
#ifdef RESOLVE_ENV_PER_TOKEN;510;1
#if RESOLVE_ENV_PER_TOKEN;684;1
#else;686;1
#if RESOLVE_ENV_PER_TOKEN;1070;1
#else;1072;1
#ifndef MAX_SECS_TO_LINGER;25;1
#ifdef NO_LINGCLOSE;49;1
#if defined(RLIMIT_CPU) || defined (RLIMIT_DATA) || defined (RLIMIT_VMEM) || defined(RLIMIT_AS) || defined (RLIMIT_NPROC);34;1
#if APR_HAVE_UNISTD_H;37;1
#ifndef AP_MAX_INCLUDE_DEPTH;45;1
#ifdef RLIMIT_CPU;173;1
#if defined(RLIMIT_DATA) || defined(RLIMIT_VMEM) || defined(RLIMIT_AS);178;1
#ifdef RLIMIT_NPROC;183;1
#if APR_HAS_SO_ACCEPTFILTER;262;4
#if APR_HAS_SO_ACCEPTFILTER;282;1
#else;285;1
#if APR_HAVE_IPV6;647;1
#ifdef GPROF;933;1
#ifdef WIN32;1506;1
#else;1508;1
#if !defined (RLIMIT_CPU) || !(defined (RLIMIT_DATA) || defined (RLIMIT_VMEM) || defined(RLIMIT_AS)) || !defined (RLIMIT_NPROC);2553;1
#ifdef RLIMIT_CPU;2562;1
#if defined (RLIMIT_DATA) || defined (RLIMIT_VMEM) || defined(RLIMIT_AS);2571;2
#ifdef RLIMIT_NPROC;2586;1
#ifdef GPROF;2955;1
#ifdef RLIMIT_CPU;3076;1
#else;3080;1
#if defined (RLIMIT_DATA) || defined (RLIMIT_VMEM) || defined (RLIMIT_AS);3084;1
#else;3088;1
#ifdef RLIMIT_NPROC;3092;1
#else;3096;1
#if AP_ENABLE_EXCEPTION_HOOK;3136;1
#if APR_HAS_SENDFILE;3255;1
#if APR_HAS_MMAP;3279;1
#if APR_HAS_THREADS;3533;1
#if APR_HAS_THREADS;3539;1
#if APR_HAS_THREADS;3576;1
#if APR_HAS_THREADS;3581;1
#if (!__GNUC__ || __GNUC__ >= 5 || (__GNUC__ == 4 && __GNUC_MINOR__ >= 8) ||      !__sparc__ || APR_SIZEOF_VOIDP != 8);3590;1
#if APR_HAS_SENDFILE;195;1
#ifndef APR_MAX_IOVEC_SIZE;349;1
#else;351;2
#if APR_HAS_SENDFILE;372;1
#if APR_HAS_SENDFILE;545;1
#if APR_HAVE_STRINGS_H;4;1
#ifdef CROSS_COMPILE;1;1
#else;9;1
#if defined(WIN32) || defined(OS2);13;1
#if APR_HAVE_STDIO_H;16;1
#if APR_HAVE_STRING_H;19;1
#ifdef NEED_ENHANCED_ESCAPES;55;1
#else;59;1
#if APR_HAVE_IPV6;23;2
#ifndef WIN32;31;1
#if APR_HAVE_IPV6;49;1
#if APR_TCP_NODELAY_INHERITED;80;1
#ifdef WIN32;98;1
#if APR_HAS_SO_ACCEPTFILTER;139;1
#else;147;1
#if APR_HAVE_IPV6;216;1
#if AP_NONBLOCK_WHEN_MULTI_LISTEN;248;1
#if APR_HAVE_IPV6;258;1
#if APR_HAVE_IPV6;299;1
#if AP_NONBLOCK_WHEN_MULTI_LISTEN;324;1
#if APR_HAVE_STDARG_H;13;1
#if APR_HAVE_UNISTD_H;16;1
#if APR_HAVE_PROCESS_H;19;1
#if HAVE_GETTID;30;1
#ifdef HAVE_SYSLOG;45;2
#ifdef AP_HAVE_RELIABLE_PIPED_LOGS;137;1
#ifndef WIN32;153;1
#ifdef HAVE_SYSLOG;276;1
#ifdef WIN32;346;1
#else;348;1
#if APR_HAS_THREADS;423;1
#if HAVE_GETTID;426;1
#if APR_HAS_THREADS;434;1
#if defined(_OSD_POSIX) || defined(WIN32) || defined(__MVS__);502;2
#else;518;1
#ifndef AP_UNSAFE_ERROR_LOG_UNESCAPED;570;1
#else;578;1
#if APR_HAS_THREADS;631;1
#ifndef AP_UNSAFE_ERROR_LOG_UNESCAPED;685;1
#if APR_HAS_THREADS;701;1
#ifndef AP_UNSAFE_ERROR_LOG_UNESCAPED;740;1
#else;745;1
#ifndef AP_UNSAFE_ERROR_LOG_UNESCAPED;762;1
#ifndef AP_UNSAFE_ERROR_LOG_UNESCAPED;783;1
#else;788;1
#ifdef HAVE_SYSLOG;834;1
#ifndef DEBUG;863;1
#if defined(WIN32);1158;1
#else;1160;1
#ifdef AP_HAVE_RELIABLE_PIPED_LOGS;1164;1
#else;1289;1
#if APR_HAVE_UNISTD_H;25;1
#if APR_MAJOR_VERSION >= 2;66;1
#else;69;1
#ifdef BIG_SECURITY_HOLE;78;1
#ifdef SECURITY_HOLE_PASS_AUTHORIZATION;81;1
#ifdef OS;84;1
#ifdef HAVE_SHMGET;87;1
#if APR_FILE_BASED_SHM;90;1
#if APR_HAS_SENDFILE;93;1
#if APR_HAS_MMAP;96;1
#ifdef NO_WRITEV;99;1
#ifdef NO_LINGCLOSE;102;1
#if APR_HAVE_IPV6;105;2
#if APR_USE_FLOCK_SERIALIZE;113;1
#if APR_USE_SYSVSEM_SERIALIZE;116;1
#if APR_USE_POSIXSEM_SERIALIZE;119;1
#if APR_USE_FCNTL_SERIALIZE;122;1
#if APR_USE_PROC_PTHREAD_SERIALIZE;125;1
#if APR_USE_PTHREAD_SERIALIZE;128;1
#if APR_PROCESS_LOCK_IS_GLOBAL;131;1
#ifdef SINGLE_LISTEN_UNSERIALIZED_ACCEPT;134;1
#if APR_HAS_OTHER_CHILD;137;1
#ifdef AP_HAVE_RELIABLE_PIPED_LOGS;140;1
#ifdef BUFFERED_LOGS;143;2
#if APR_CHARSET_EBCDIC;150;1
#ifdef NEED_HASHBANG_EMUL;153;1
#ifdef HTTPD_ROOT;156;1
#ifdef SUEXEC_BIN;159;1
#ifdef DEFAULT_PIDLOG;162;1
#ifdef DEFAULT_SCOREBOARD;165;1
#ifdef DEFAULT_ERRORLOG;168;1
#ifdef AP_TYPES_CONFIG_FILE;171;1
#ifdef SERVER_CONFIG_FILE;174;1
#ifdef WIN32;233;1
#else;240;1
#ifdef NETWARE;264;1
#ifdef WIN32;268;1
#if APR_CHARSET_EBCDIC;349;1
#ifdef AP_USING_AUTOCONF;587;1
#if APR_HAVE_UNISTD_H;15;1
#if APR_HAVE_SYS_SOCKET_H;18;1
#if APR_HAVE_SYS_WAIT_H;21;1
#ifdef HAVE_SYS_PROCESSOR_H;24;1
#if !APR_HAS_THREADS;27;1
#ifndef DEFAULT_SERVER_LIMIT;49;1
#ifndef MAX_SERVER_LIMIT;52;1
#ifndef DEFAULT_THREAD_LIMIT;55;1
#ifndef MAX_THREAD_LIMIT;58;1
#if !APR_VERSION_AT_LEAST(1,4,0);62;1
#ifndef MAX_SECS_TO_LINGER;65;1
#ifndef DEFAULT_WORKER_FACTOR;69;1
#ifndef MAX_SPAWN_RATE;157;1
#ifdef DEBUG_SIGSTOP;166;1
#ifdef HAVE_PTHREAD_KILL;217;1
#else;219;1
#ifndef NO_USE_SIGACTION;400;1
#ifndef NO_USE_SIGACTION;406;2
#else;450;2
#ifdef AP_DEBUG;479;1
#else;484;1
#if defined(SIGPROCMASK_SETS_THREAD_MASK);758;1
#else;760;1
#ifdef HAVE_BINDPROCESSOR;1585;1
#if APR_HAS_OTHER_CHILD;1806;1
#ifdef AP_DEBUG;311;1
#if APR_HAVE_UNISTD_H;5;1
