Class,Methods,Over-exposed methods
ExceptionHandler in org::apache::maven::exception (Class),1,0
ComponentOne in org::plugin (Class),0,0
MetadataResolution in org::apache::maven::repository::metadata (Class),6,0
EmptyLifecyclePluginAnalyzer in org::apache::maven::lifecycle (Class),2,0
ProfileActivator in org::apache::maven::model::profile::activation (Class),2,0
App in org::ext (Class),2,0
ClassRealmManagerDelegate in org::apache::maven::classrealm (Class),2,0
DefaultProfileInjector in org::apache::maven::model::profile (Class),3,0
DefaultPathTranslatorTest in org::apache::maven::project::path (Class),3,0
Versions in org::apache::maven::plugin::version::internal::DefaultPluginVersionResolver (Class),2,0
ModelInterpolationException in org::apache::maven::project::interpolation (Class),6,0
PluginRealmCache in org::apache::maven::plugin (Class),7,0
ProjectInheritanceTest in org::apache::maven::project::inheritance::t11 (Class),1,0
LifecycleXpp3ReaderTest in org::apache::maven::plugin::lifecycle (Class),1,0
TestRepositoryConnector in org::apache::maven::repository (Class),6,0
SettingsProblemCollector in org::apache::maven::settings::building (Class),1,0
DuplicateMojoDescriptorException in org::apache::maven::plugin::descriptor (Class),2,0
anonymous(Callable) in org::apache::maven::lifecycle::internal::LifecycleThreadedBuilder.createBuildCallable() (Class),1,0
Toolchain in org::apache::maven::toolchain (Class),2,1
DefaultModelBuilderFactory in org::apache::maven::model::building (Class),24,22
CacheRecord in org::apache::maven::plugin::PluginArtifactsCache (Class),3,0
PluginDescriptorBuilderTest in org::apache::maven::plugin::descriptor (Class),2,0
RepositoryCache in org::apache::maven::artifact::repository (Class),2,0
UrlNormalizer in org::apache::maven::model::path (Class),1,0
DefaultExecutionEvent in org::apache::maven::lifecycle::internal (Class),6,0
LifecycleModuleBuilder in org::apache::maven::lifecycle::internal (Class),2,0
AbstractEventSpy in org::apache::maven::eventspy (Class),3,0
ResolutionNode in org::apache::maven::artifact::resolver (Class),19,0
DefaultMetadataReader in org::apache::maven::artifact::repository::metadata::io (Class),4,0
DefaultSettingsBuilderFactoryTest in org::apache::maven::settings::building (Class),2,0
Schedule in org::apache::maven::lifecycle (Class),17,4
DefaultModelPathTranslator in org::apache::maven::model::path (Class),4,0
LocalArtifactRepository in org::apache::maven::repository (Class),3,0
InjectDependencyLifecycleListener in org::apache::maven::MavenLifecycleParticipantTest (Class),2,0
DefaultJavaToolchainFactory in org::apache::maven::toolchain::java (Class),4,0
MavenTest in org::apache::maven (Class),4,0
ExecutionEventLogger in org::apache::maven::cli (Class),20,0
ArtifactInstallerTest in org::apache::maven::artifact::installer (Class),3,0
ProjectSorterTest in org::apache::maven::project (Class),20,0
ComponentTwo in org::plugin (Class),0,0
SettingsReader in org::apache::maven::settings::io (Class),5,0
ManagementModelMerger in org::apache::maven::model::management::DefaultDependencyManagementInjector (Class),5,0
MojoExecutorStub in org::apache::maven::lifecycle::internal::stub (Class),5,0
LifecycleBindingsMerger in org::apache::maven::model::plugin::DefaultLifecycleBindingsInjector (Class),6,0
MojoDescriptorCreator in org::apache::maven::lifecycle::internal (Class),11,0
anonymous(FilterModelBuildingRequest) in org::apache::maven::model::building::DefaultModelBuilder.readParentExternally() (Class),1,0
PluginParameterExpressionEvaluator in org::apache::maven::plugin (Class),9,0
DefaultResolutionErrorHandler in org::apache::maven::artifact::resolver (Class),2,0
PluginArtifactHandler in org::apache::maven::project::artifact::PluginArtifact (Class),8,0
DefaultArtifactFactoryTest in org::apache::maven::artifact::factory (Class),1,0
MavenRepositorySystemSession in org::apache::maven::repository::internal (Class),2,0
ArtifactLink in org::apache::maven::lifecycle::internal::LifecycleWeaveBuilder (Class),2,0
RuntimeInfo in org::apache::maven::settings (Class),4,0
RepositoryMetadataDeploymentException in org::apache::maven::artifact::repository::metadata (Class),2,0
LocalSnapshotMetadata in org::apache::maven::repository::internal (Class),18,3
DefaultDependencyResolutionResult in org::apache::maven::project (Class),15,0
ReactorModelPool in org::apache::maven::project (Class),4,0
ToolchainManager in org::apache::maven::toolchain (Class),2,0
ToolchainPrivate in org::apache::maven::toolchain (Class),3,0
InvalidPluginDescriptorException in org::apache::maven::plugin (Class),2,0
ModelBuildingEvent in org::apache::maven::model::building (Class),4,0
RepositoryMetadataInstallationException in org::apache::maven::artifact::repository::metadata (Class),2,0
RemoteSnapshotMetadata in org::apache::maven::repository::internal (Class),21,4
SettingsProblem in org::apache::maven::settings::building (Class),7,1
BuildFailure in org::apache::maven::execution (Class),2,0
MisconfiguredToolchainException in org::apache::maven::toolchain (Class),2,0
CacheRecord in org::apache::maven::plugin::PluginRealmCache (Class),2,0
StringModelSource in org::apache::maven::model::building (Class),6,1
AbstractMavenProjectTestCase in org::apache::maven::project (Class),21,1
DefaultSettingsDecryptionRequest in org::apache::maven::settings::crypto (Class),11,0
MirrorProcessorTest in org::apache::maven::repository (Class),14,0
ProjectDependencyGraph in org::apache::maven::execution (Class),3,0
MockManager in org::apache::maven::artifact::testutils (Class),4,0
DefaultClassRealmManager in org::apache::maven::classrealm (Class),19,0
anonymous(BeanConfigurationPathTranslator) in org::apache::maven::configuration::DefaultBeanConfiguratorTest.testPreAndPostProcessing() (Class),1,0
BatchModeMavenTransferListener in org::apache::maven::cli (Class),1,0
ModelTest in org::apache::maven::model (Class),4,0
ArtifactResolverTest in org::apache::maven::artifact::resolver (Class),12,0
DefaultLegacyArtifactCollector in org::apache::maven::repository::legacy::resolver (Class),12,0
ArtifactDeployerTest in org::apache::maven::artifact::deployer (Class),3,0
ClasspathGraphVisitor in org::apache::maven::repository::metadata::DefaultClasspathTransformation (Class),2,0
MavenSettingsBuilder in org::apache::maven::settings (Class),6,0
AppTest in org::apache::maven::lifecycle::test (Class),3,0
LifecycleExecutionException in org::apache::maven::lifecycle (Class),9,0
DefaultMavenProfilesBuilder in org::apache::maven::profiles (Class),2,0
NearestConflictResolverTest in org::apache::maven::repository::legacy::resolver::conflict (Class),5,0
DefaultArtifactRepositoryFactory in org::apache::maven::artifact::repository (Class),9,0
AndArtifactFilterTest in org::apache::maven::artifact::resolver::filter (Class),2,0
UnknownRepositoryLayout in org::apache::maven::repository::legacy::LegacyRepositorySystem (Class),6,1
anonymous(Provider) in org::apache::maven::cli::PrintStreamLogger.setStream() (Class),1,0
DebugResolutionListener in org::apache::maven::artifact::resolver (Class),17,0
DefaultToolchainsBuilder in org::apache::maven::toolchain (Class),1,0
WagonMock in org::apache::maven::repository::legacy (Class),3,0
PluginLoaderException in org::apache::maven::plugin (Class),14,0
MavenMetadataSourceTest in org::apache::maven::project::artifact (Class),3,0
ArtifactCollector in org::apache::maven::artifact::resolver (Class),1,0
DefaultArtifactResolver in org::apache::maven::artifact::resolver (Class),18,0
CacheKey in org::apache::maven::project::ReactorModelCache (Class),3,0
AbstractConflictResolverTest in org::apache::maven::repository::legacy::resolver::conflict (Class),11,1
DefaultModelCache in org::apache::maven::repository::internal (Class),6,0
ModelProcessor in org::apache::maven::model::building (Class),2,0
LegacyRepositorySystemTest in org::apache::maven::repository (Class),6,2
MavenArtifactRepository in org::apache::maven::artifact::repository (Class),38,3
MetadataRetrievalException in org::apache::maven::repository::metadata (Class),5,0
DefaultLifecycleBindingsInjector in org::apache::maven::model::plugin (Class),2,0
MetadataResolutionRequest in org::apache::maven::repository::legacy::metadata (Class),10,0
PluginNotFoundException in org::apache::maven::plugin (Class),4,0
DefaultPluginPrefixResolver in org::apache::maven::plugin::prefix::internal (Class),8,0
ModelBuilder in org::apache::maven::model::building (Class),2,0
anonymous(Callable) in org::apache::maven::model::interpolation::StringSearchModelInterpolatorTest.testConcurrentInterpolation() (Class),1,0
LifecycleThreadedBuilder in org::apache::maven::lifecycle::internal (Class),4,0
MavenExecutionPlan in org::apache::maven::lifecycle (Class),13,3
DefaultModelNormalizer in org::apache::maven::model::normalization (Class),5,0
DefaultModelWriter in org::apache::maven::model::io (Class),3,0
DefaultMavenExecutionResult in org::apache::maven::execution (Class),13,1
ModelBuildingRequest in org::apache::maven::model::building (Class),33,9
ModelValidator in org::apache::maven::model::validation (Class),4,0
MojoExecutor in org::apache::maven::lifecycle::internal (Class),10,0
StringSearchModelInterpolator in org::apache::maven::model::interpolation (Class),7,0
PerLookupWagon in org::apache::maven::repository::legacy (Class),1,0
MavenLoggerManager in org::apache::maven::cli (Class),14,0
ObjectWithMixedProtection in org::apache::maven::model::interpolation::StringSearchModelInterpolatorTest (Class),3,0
UrlModelSource in org::apache::maven::model::building (Class),5,1
ArtifactMetadata in org::apache::maven::repository::metadata (Class),44,10
SimpleModelProblemCollector in org::apache::maven::project::validation::DefaultModelValidator (Class),2,0
SettingsUtils in org::apache::maven::settings (Class),12,0
CiManagementTest in org::apache::maven::model (Class),4,0
WagonConfigurationException in org::apache::maven::artifact::manager (Class),2,0
InvalidRepositoryException in org::apache::maven::artifact (Class),5,0
ExecutionPlanItemTest in org::apache::maven::lifecycle::internal (Class),4,0
PluginArtifact in org::apache::maven::project::artifact (Class),3,0
ModelInheritanceAssembler in org::apache::maven::project::inheritance (Class),5,0
PluginManagementInjector in org::apache::maven::model::management (Class),2,0
DefaultArtifactHandlerManager in org::apache::maven::artifact::handler::manager (Class),4,0
MojoExecutionXPathContainer in org::apache::maven::lifecycle (Class),6,0
DefaultLegacySupport in org::apache::maven::plugin::internal (Class),4,1
DefaultSettingsBuildingResult in org::apache::maven::settings::building (Class),4,0
ProjectInheritanceTest in org::apache::maven::project::inheritance::t07 (Class),1,0
BuildSummary in org::apache::maven::execution (Class),3,1
DefaultModelBuilder in org::apache::maven::model::building (Class),38,1
CumulativeScopeArtifactFilter in org::apache::maven::artifact::resolver::filter (Class),7,1
NoGoalSpecifiedException in org::apache::maven::lifecycle (Class),1,0
AppTest in org::apache::maven::test::error::mojoFailure (Class),7,0
PrintStreamLogger in org::apache::maven::cli (Class),12,0
PathTranslator in org::apache::maven::model::path (Class),1,0
Restriction in org::apache::maven::artifact::versioning (Class),10,2
TestFileWagon in org::apache::maven::artifact::resolver (Class),5,0
DelegatingLocalArtifactRepository in org::apache::maven::repository (Class),17,1
ArtifactMetadata in org::apache::maven::artifact::metadata (Class),1,0
ProjectDependencyGraphStubTest in org::apache::maven::lifecycle::internal::stub (Class),4,0
ExecutionListener in org::apache::maven::execution (Class),17,0
GroupRepositoryMetadata in org::apache::maven::artifact::repository::metadata (Class),12,0
DefaultSettingsBuildingRequest in org::apache::maven::settings::building (Class),13,0
RepositorySystem in org::apache::maven::repository (Class),29,0
TestMetadataSource in org::apache::maven::project (Class),1,0
NotifierTest in org::apache::maven::model (Class),4,0
ActivationFileTest in org::apache::maven::model (Class),4,0
ProjectBuildingResult in org::apache::maven::project (Class),5,0
ActivationTest in org::apache::maven::model (Class),4,0
StringSearchModelInterpolator in org::apache::maven::project::interpolation (Class),7,0
ClasspathContainer in org::apache::maven::repository::metadata (Class),10,2
DefaultMavenProjectBuilderTest in org::apache::maven::project (Class),10,0
Xpp3DomPointerFactory in org::apache::maven::project::harness (Class),4,0
CLIManager in org::apache::maven::cli (Class),6,1
DefaultModelValidatorTest in org::apache::maven::model::validation (Class),52,0
ModelSource in org::apache::maven::model::building (Class),2,2
OldestConflictResolver in org::apache::maven::repository::legacy::resolver::conflict (Class),1,0
Artifact in org::apache::maven::artifact (Class),46,0
BeanConfigurator in org::apache::maven::configuration (Class),1,0
DefaultSettingsReader in org::apache::maven::settings::io (Class),5,0
ProfileSelector in org::apache::maven::model::profile (Class),2,0
ReactorReader in org::apache::maven (Class),11,0
InvalidRepositoryException in org::apache::maven::model::resolution (Class),3,0
MavenExecutionRequest in org::apache::maven::execution (Class),110,4
PathTranslator in org::apache::maven::project::path (Class),5,0
ResolutionListenerForDepMgmt in org::apache::maven::artifact::resolver (Class),3,0
PluginDescriptorCache in org::apache::maven::plugin (Class),5,0
DependencyContext in org::apache::maven::lifecycle::internal (Class),10,5
DeveloperTest in org::apache::maven::model (Class),4,0
ArtifactTransferEvent in org::apache::maven::repository (Class),22,3
DefaultPathTranslator in org::apache::maven::model::path (Class),2,0
LifecycleExecutor in org::apache::maven::lifecycle (Class),7,0
ReactorManager in org::apache::maven::execution (Class),20,0
BeanExpressionEvaluator in org::apache::maven::configuration::internal::DefaultBeanConfigurator (Class),4,0
AbstractModelBuildingListener in org::apache::maven::model::building (Class),1,0
PhaseRecorder in org::apache::maven::lifecycle::internal (Class),3,0
DefaultSettingsBuilderFactory in org::apache::maven::settings::building (Class),5,5
App in org::apache::maven::test::error::mojoFailure (Class),3,0
DaemonThreadCreator in org::apache::maven::artifact::resolver::DefaultArtifactResolver (Class),3,0
MetadataGraphVertex in org::apache::maven::repository::metadata (Class),14,0
DefaultJavaToolChain in org::apache::maven::toolchain::java (Class),8,1
MavenExecutionRequestPopulator in org::apache::maven::execution (Class),3,0
DefaultArtifact in org::apache::maven::artifact (Class),58,10
TestPlugin in org::plugin (Class),39,0
SettingsConfigurationException in org::apache::maven::settings (Class),5,0
AbstractArtifactResolutionException in org::apache::maven::artifact::resolver (Class),19,4
anonymous(AbstractValueSource) in org::apache::maven::project::interpolation::AbstractStringBasedModelInterpolator.createValueSources() (Class),1,0
ArtifactRepositoryPolicy in org::apache::maven::artifact::repository (Class),15,0
SettingsAdapter in org::apache::maven::execution (Class),11,0
MavenProjectHelper in org::apache::maven::project (Class),6,0
MavenSession in org::apache::maven::execution (Class),46,0
DependencyTest in org::apache::maven::model (Class),4,0
RegexBasedModelInterpolator in org::apache::maven::project::interpolation (Class),4,0
ArtifactVersion in org::apache::maven::artifact::versioning (Class),6,0
MavenMetadataSource in org::apache::maven::project::artifact (Class),22,0
PluginDependenciesResolver in org::apache::maven::plugin::internal (Class),4,0
Mojo in org::apache::maven::plugin (Class),4,1
BeanConfigurationPathTranslator in org::apache::maven::configuration (Class),1,0
anonymous(Callable) in org::apache::maven::lifecycle::internal::LifecycleWeaveBuilder.createCallableForBuildingOneFullModule() (Class),1,0
ProfilesConversionUtils in org::apache::maven::profiles (Class),4,0
DefaultRepositoryMetadataManager in org::apache::maven::artifact::repository::metadata (Class),12,0
MetadataParseException in org::apache::maven::artifact::repository::metadata::io (Class),4,0
DefaultSettingsBuilder in org::apache::maven::settings::building (Class),10,1
InvalidProjectModelException in org::apache::maven::project (Class),5,0
Parameter in org::apache::maven::plugin::descriptor (Class),30,5
ComparableVersionTest in org::apache::maven::artifact::versioning (Class),11,0
DefaultReportConfigurationExpander in org::apache::maven::model::plugin (Class),2,0
anonymous(PrintStreamLogger.Provider) in org::apache::maven::cli::MavenCli.setupLogger() (Class),1,0
FileModelSource in org::apache::maven::model::building (Class),5,1
DefaultSettingsDecrypter in org::apache::maven::settings::crypto (Class),2,0
MavenModelMerger in org::apache::maven::model::merge (Class),43,0
IntegerItem in org::apache::maven::artifact::versioning::ComparableVersion (Class),7,0
JdkVersionProfileActivator in org::apache::maven::model::profile::activation (Class),7,0
DefaultModelBuilderFactoryTest in org::apache::maven::model::building (Class),2,0
RelocatedArtifact in org::apache::maven::repository::internal (Class),12,1
ArtifactTransformation in org::apache::maven::repository::legacy::resolver::transform (Class),5,0
DistributionManagementTest in org::apache::maven::model (Class),4,0
ArtifactDoesNotExistException in org::apache::maven::repository (Class),2,0
DefaultInheritanceAssemblerTest in org::apache::maven::model::inheritance (Class),4,0
RepositoryRequest in org::apache::maven::artifact::repository (Class),8,2
PluginExecutionException in org::apache::maven::plugin (Class),6,0
DefaultEventSpyContext in org::apache::maven::cli (Class),3,2
ProfileManager in org::apache::maven::profiles (Class),13,0
DefaultDependencyManagementInjector in org::apache::maven::model::management (Class),3,0
DefaultReportingConverter in org::apache::maven::model::plugin (Class),8,0
ModelUrlNormalizer in org::apache::maven::model::path (Class),2,0
PluginManagementTest in org::apache::maven::model (Class),4,0
ScmTest in org::apache::maven::model (Class),4,0
AbstractArtifactMetadata in org::apache::maven::artifact::metadata (Class),1,0
SnapshotTransformation in org::apache::maven::repository::legacy::resolver::transform (Class),8,2
OperatingSystemProfileActivator in org::apache::maven::model::profile::activation (Class),7,0
ExclusionSetFilter in org::apache::maven::artifact::resolver::filter (Class),5,0
ExtensionRealmCache in org::apache::maven::plugin (Class),6,0
DependencyResolutionRequiredException in org::apache::maven::artifact (Class),1,0
ProjectInheritanceTest in org::apache::maven::project::inheritance::t12 (Class),1,0
ResolutionListener in org::apache::maven::artifact::resolver (Class),12,0
TestArtifactResolver in org::apache::maven::project (Class),0,0
IssueManagementTest in org::apache::maven::model (Class),4,0
DependencyResolutionResult in org::apache::maven::project (Class),8,0
OrArtifactFilterTest in org::apache::maven::artifact::resolver::filter (Class),2,0
PluginManagerException in org::apache::maven::plugin (Class),18,0
ProjectBuildListTest in org::apache::maven::lifecycle::internal (Class),1,0
PomConstructionTest in org::apache::maven::project (Class),134,0
ExactMatcher in org::apache::maven::toolchain::RequirementMatcherFactory (Class),2,0
PluginDescriptor in org::apache::maven::plugin::descriptor (Class),58,0
DuplicateMerger in org::apache::maven::model::normalization::DefaultModelNormalizer (Class),3,0
DefaultArtifactResolverTest in org::apache::maven::artifact::resolver (Class),5,0
DefaultSchedules in org::apache::maven::lifecycle (Class),5,1
LifecycleWeaveBuilder in org::apache::maven::lifecycle::internal (Class),15,0
DefaultWagonManagerTest in org::apache::maven::repository::legacy (Class),18,0
RepositoryMetadata in org::apache::maven::artifact::repository::metadata (Class),10,2
MavenCli in org::apache::maven::cli (Class),29,1
MojoExecutionException in org::apache::maven::plugin (Class),4,0
LegacyRepositorySystemTest in org::apache::maven::repository::legacy (Class),4,0
ExitException in org::apache::maven::cli::MavenCli (Class),1,0
BuildSuccess in org::apache::maven::execution (Class),1,0
ProjectBuilder in org::apache::maven::project (Class),5,0
EmptyLifecyclePluginAnalyzer in org::apache::maven::project (Class),2,0
GoalSpec in org::apache::maven::lifecycle::internal::DefaultLifecyclePluginAnalyzer (Class),1,0
ThreadLockedArtifact in org::apache::maven::lifecycle::internal (Class),51,1
ResolutionGroup in org::apache::maven::repository::legacy::metadata (Class),7,0
LifecycleWeaveBuilderTest in org::apache::maven::lifecycle::internal (Class),7,0
DefaultProjectBuildingRequest in org::apache::maven::project (Class),34,0
DefaultUpdateCheckManager in org::apache::maven::repository::legacy (Class),17,0
DefaultPluginVersionRequest in org::apache::maven::plugin::version (Class),15,0
anonymous(AbstractValueSource) in org::apache::maven::model::interpolation::AbstractStringBasedModelInterpolator.createValueSources() (Class),1,0
PluginParameterExpressionEvaluatorTest in org::apache::maven::plugin (Class),26,0
ProfileActivator in org::apache::maven::profiles::activation (Class),3,0
LifecycleTaskSegmentCalculator in org::apache::maven::lifecycle::internal (Class),3,0
CompletionServiceStub in org::apache::maven::lifecycle::internal::stub (Class),8,0
DuplicateParameterException in org::apache::maven::plugin::descriptor (Class),1,0
ArtifactNotFoundException in org::apache::maven::artifact::resolver (Class),6,0
ModelInterpolator in org::apache::maven::model::interpolation (Class),2,0
CacheKey in org::apache::maven::project::artifact::DefaultMavenMetadataCache (Class),4,0
PluginDependencyResolutionListener in org::apache::maven::plugin::internal (Class),16,0
DefaultMavenProjectBuilder in org::apache::maven::project (Class),14,0
FileSettingsSource in org::apache::maven::settings::building (Class),5,1
CliRequest in org::apache::maven::cli::MavenCli (Class),3,0
PluginVersionResult in org::apache::maven::plugin::version (Class),3,0
ReportPluginTest in org::apache::maven::model (Class),4,0
MetadataBridge in org::apache::maven::artifact::repository::metadata (Class),11,0
ModelPathTranslator in org::apache::maven::model::path (Class),2,0
TestProjectBuilder in org::apache::maven::project (Class),2,0
PluginPrefixRequest in org::apache::maven::plugin::prefix (Class),14,2
MetadataResolutionRequest in org::apache::maven::repository::metadata (Class),8,0
VersionsMetadataGeneratorFactory in org::apache::maven::repository::internal (Class),3,0
BasedirBeanConfigurationPathTranslator in org::apache::maven::configuration (Class),2,0
InternalConfig in org::apache::maven::project::DefaultProjectBuilder (Class),1,0
anonymous(FilterRepositorySystemSession) in org::apache::maven::plugin::internal::DefaultPluginDependenciesResolver.resolve() (Class),1,0
PluginVersionResolutionException in org::apache::maven::plugin::version (Class),8,0
DefaultPluginArtifactsCache in org::apache::maven::plugin (Class),10,0
ClasspathArtifactResolver in org::apache::maven::project (Class),2,0
AppTest in org::apache::maven::embedder (Class),3,0
CacheKey in org::apache::maven::plugin::DefaultPluginArtifactsCache (Class),7,0
DefaultArtifactDescriptorReader in org::apache::maven::repository::internal (Class),17,0
RepositoryMetadataResolutionException in org::apache::maven::artifact::repository::metadata (Class),2,0
FileProfileActivator in org::apache::maven::profiles::activation (Class),3,0
DefaultServiceLocator in org::apache::maven::repository::internal (Class),1,0
InvalidDependencyVersionException in org::apache::maven::project::artifact (Class),4,0
ProfileInjector in org::apache::maven::model::profile (Class),2,0
TaskSegment in org::apache::maven::lifecycle::internal (Class),5,1
DefaultModelBuildingRequest in org::apache::maven::model::building (Class),33,0
DefaultWagonManager in org::apache::maven::repository::legacy (Class),23,0
MojoExecution in org::apache::maven::plugin (Class),27,0
CacheKey in org::apache::maven::project::DefaultProjectRealmCache (Class),4,0
anonymous(PluginVersionResult) in org::apache::maven::lifecycle::internal::stub::PluginVersionResolverStub.resolve() (Class),2,0
ConflictResolverFactory in org::apache::maven::repository::legacy::resolver::conflict (Class),2,0
ExtensionDescriptor in org::apache::maven::project (Class),5,2
UnknownRepositoryLayoutException in org::apache::maven::artifact (Class),3,0
MetadataResolutionException in org::apache::maven::repository::metadata (Class),4,0
LoggerStub in org::apache::maven::lifecycle::internal::stub (Class),20,0
DefaultArtifactFilterManager in org::apache::maven (Class),7,1
DefaultToolchainManager in org::apache::maven::toolchain (Class),3,0
MultipleArtifactsNotFoundException in org::apache::maven::artifact::resolver (Class),5,0
VersionsMetadataGenerator in org::apache::maven::repository::internal (Class),8,0
ModelProblem in org::apache::maven::model::building (Class),7,0
PluginResolutionException in org::apache::maven::plugin (Class),3,0
DefaultProjectBuilderConfiguration in org::apache::maven::project (Class),12,1
DefaultModelUrlNormalizer in org::apache::maven::model::path (Class),4,0
UnresolvedArtifacts in org::apache::maven::artifact::resolver (Class),4,0
AbstractProjectInheritanceTestCase in org::apache::maven::project::inheritance (Class),4,1
RelocationTest in org::apache::maven::model (Class),4,0
Xpp3DomAttributePointer in org::apache::maven::project::harness (Class),12,0
MojoNotFoundException in org::apache::maven::plugin (Class),4,0
DefaultMavenExecutionRequestPopulator in org::apache::maven::execution (Class),10,0
ArtifactFilterManagerDelegate in org::apache::maven (Class),2,0
MetadataGraphTransformationException in org::apache::maven::repository::metadata (Class),5,0
ArtifactInstaller in org::apache::maven::artifact::installer (Class),3,0
ProjectInheritanceTest in org::apache::maven::project::inheritance::t09 (Class),2,0
ProjectBuildList in org::apache::maven::lifecycle::internal (Class),10,4
EventSpyRepositoryListener in org::apache::maven::eventspy::internal (Class),21,0
PluginContainerTest in org::apache::maven::model (Class),4,0
PathTranslatingPostProcessor in org::apache::maven::model::interpolation (Class),2,0
StringItem in org::apache::maven::artifact::versioning::ComparableVersion (Class),7,0
DuplicateProjectException in org::apache::maven::project (Class),6,0
DefaultModelLocator in org::apache::maven::model::locator (Class),2,0
RuntimeInformation in org::apache::maven::execution (Class),1,0
ReportConfigurationExpander in org::apache::maven::model::plugin (Class),2,0
Record in org::apache::maven::repository::internal::DefaultVersionResolver (Class),2,0
InternalErrorException in org::apache::maven (Class),1,0
RepositoryPolicyTest in org::apache::maven::model (Class),4,0
PathTranslatingPostProcessor in org::apache::maven::project::interpolation (Class),2,0
ScopeArtifactFilterTest in org::apache::maven::artifact::resolver::filter (Class),6,0
EnvironmentUtils in org::apache::maven::properties::internal (Class),1,0
ProjectInheritanceTest in org::apache::maven::project::inheritance::t00 (Class),1,0
OrArtifactFilter in org::apache::maven::artifact::resolver::filter (Class),6,1
DefaultModelValidator in org::apache::maven::project::validation (Class),1,0
RepositoryUtils in org::apache::maven (Class),23,0
GoalTask in org::apache::maven::lifecycle::internal (Class),2,0
RemoteSnapshotMetadataGenerator in org::apache::maven::repository::internal (Class),5,0
CurrentPhaseForThread in org::apache::maven::lifecycle::internal (Class),3,0
ModelInterpolator in org::apache::maven::project::interpolation (Class),5,0
ScopeArtifactFilter in org::apache::maven::artifact::resolver::filter (Class),5,0
RepositoryTest in org::apache::maven::model (Class),4,0
TransferListenerAdapter in org::apache::maven::repository::legacy (Class),11,0
DebugConfigurationListener in org::apache::maven::plugin (Class),5,0
FilterHashEqualsTest in org::apache::maven::artifact::resolver::filter (Class),1,0
ArtifactResolutionRequest in org::apache::maven::artifact::resolver (Class),43,4
ProjectDependenciesResolverStub in org::apache::maven::lifecycle::internal::stub (Class),5,0
RequirementMatcherFactoryTest in org::apache::maven::toolchain (Class),3,0
OldestConflictResolverTest in org::apache::maven::repository::legacy::resolver::conflict (Class),5,0
Source in org::apache::maven::repository::legacy::resolver::DefaultArtifactCollectorTest (Class),11,0
LoggingRepositoryListener in org::apache::maven (Class),8,0
DefaultSettingsProblemCollector in org::apache::maven::settings::building (Class),4,1
ReactorDependencyFilter in org::apache::maven::lifecycle::internal::LifecycleDependencyResolver (Class),3,0
DefaultMetadataSource in org::apache::maven::project::artifact (Class),0,0
ArtifactResolutionException in org::apache::maven::artifact::resolver (Class),6,0
PhaseRecorderTest in org::apache::maven::lifecycle::internal (Class),1,0
ContributorTest in org::apache::maven::model (Class),4,0
ArtifactRepositoryLayout2 in org::apache::maven::artifact::repository::layout (Class),1,0
Lifecycle in org::apache::maven::lifecycle::mapping (Class),5,2
PluginParameterException in org::apache::maven::plugin (Class),6,2
EventDispatcher in org::apache::maven::monitor::event (Class),4,0
InvalidVersionSpecificationException in org::apache::maven::artifact::versioning (Class),1,0
Dependency in org::apache::maven::lifecycle::internal::stub::ProjectDependencyGraphStub (Class),3,0
AbstractStringBasedModelInterpolator in org::apache::maven::project::interpolation (Class),15,0
ConsolePrinter in org::apache::maven::lifecycle::internal::ThreadOutputMuxer (Class),3,0
DefaultLifecyclePluginAnalyzer in org::apache::maven::lifecycle::internal (Class),6,0
ModelMerger in org::apache::maven::model::merge (Class),208,0
App in org::test (Class),1,0
MavenArtifactTypeRegistry in org::apache::maven::RepositoryUtils (Class),2,0
ModelUtilsTest in org::apache::maven::project (Class),17,0
Lifecycle in org::apache::maven::lifecycle (Class),6,2
InvalidProjectVersionException in org::apache::maven::project (Class),4,0
FarthestConflictResolverTest in org::apache::maven::repository::legacy::resolver::conflict (Class),5,0
DefaultMavenMetadataCacheTest in org::apache::maven::project::artifact (Class),3,0
ProjectDependencyGraphStub in org::apache::maven::lifecycle::internal::stub (Class),12,1
ModelCache in org::apache::maven::model::building (Class),2,0
DefaultClasspathTransformationTest in org::apache::maven::repository::metadata (Class),4,0
DefaultMavenPluginManager in org::apache::maven::plugin::internal (Class),14,0
DefaultProjectBuilder in org::apache::maven::project (Class),16,0
AbstractMojoExecutionException in org::apache::maven::plugin (Class),4,0
BuilderCommon in org::apache::maven::lifecycle::internal (Class),6,0
GlobalSettingsTest in org::apache::maven::settings (Class),1,0
DefaultModelResolver in org::apache::maven::repository::internal (Class),6,0
ModelValidator in org::apache::maven::project::validation (Class),2,0
Xpp3DomNodePointer in org::apache::maven::project::harness (Class),16,0
ExclusionTest in org::apache::maven::model (Class),4,0
ClasspathTransformation in org::apache::maven::repository::metadata (Class),2,0
ModelLocator in org::apache::maven::model::locator (Class),1,0
DefaultBeanConfigurationRequest in org::apache::maven::configuration (Class),15,1
GraphConflictResolver in org::apache::maven::repository::metadata (Class),2,0
DefaultExecutionEventCatapult in org::apache::maven::lifecycle::internal (Class),2,0
ProjectDependenciesResolverTest in org::apache::maven (Class),5,0
ModelData in org::apache::maven::model::building (Class),24,1
PluginVersionResolver in org::apache::maven::plugin::version (Class),1,0
ClassWithFinalField in org::apache::maven::model::interpolation::StringSearchModelInterpolatorTest (Class),2,0
