Class,Methods,Over-exposed methods
RepeatSimpleTag in jsp2::examples::simpletag (Class),2,0
StatementFinalizerTest in org::apache::tomcat::jdbc::test (Class),2,0
EmbeddedServletOptions in org::apache::jasper (Class),37,0
PropertyNotWritableException in javax::el (Class),5,0
AbstractSender in org::apache::catalina::tribes::transport (Class),60,25
TokenMgrError in org::apache::tomcat::util::http::parser (Class),7,0
TestCsrfPreventionFilter2 in org::apache::catalina::filters (Class),1,0
TaskCreator in org::apache::catalina::tribes::transport::RxTaskPool (Class),1,1
CachedStatement in org::apache::tomcat::jdbc::pool::interceptor::StatementCache (Class),4,1
TestCookies in org::apache::tomcat::util::http (Class),8,0
TryCatchFinally in javax::servlet::jsp::tagext (Class),2,0
AjpConnectionHandler in org::apache::coyote::ajp::AjpAprProtocol (Class),5,0
CookieSupport in org::apache::tomcat::util::http (Class),7,0
CatalinaShutdownHook in org::apache::catalina::startup::Catalina (Class),2,1
SessionsTask in org::apache::catalina::ant (Class),5,0
ServletInputStream in javax::servlet (Class),2,0
DisposableConnectionFacade in org::apache::tomcat::jdbc::pool (Class),3,0
PrivilegedDoUnload in org::apache::catalina::session::StandardManager (Class),2,0
StatementCache in org::apache::tomcat::jdbc::pool::interceptor (Class),17,0
FixContextListener in org::apache::catalina::startup::Tomcat (Class),2,1
FileUpload in org::apache::tomcat::util::http::fileupload (Class),4,0
Nodes in org::apache::jasper::compiler::Node (Class),10,1
ChunkedInputFilter in org::apache::coyote::http11::filters (Class),14,4
ForTokens in org::apache::jasper::tagplugins::jstl::core (Class),1,0
IDynamicProperty in org::apache::catalina::ha::util (Class),4,0
MultipartConfigElement in javax::servlet (Class),7,0
NodeVisitor in org::apache::el::parser (Class),1,0
ConnectCountTest in org::apache::tomcat::jdbc::test (Class),9,0
SessionMessage in org::apache::catalina::ha::session (Class),6,5
ReloadTask in org::apache::catalina::ant (Class),1,0
TickListener in async::Stockticker (Class),1,0
AstLiteralExpression in org::apache::el::parser (Class),4,0
ErrorPage in org::apache::catalina::deploy (Class),11,1
MembersWithProperties in org::apache::catalina::tribes::demos (Class),7,1
anonymous(Thread) in org::apache::catalina::tribes::test::channel::TestDataIntegrity.testDataSendASYNCM() (Class),1,0
AccessLogValve in org::apache::catalina::valves (Class),51,4
LookaheadSuccess in org::apache::el::parser::ELParser (Class),1,0
StandardContextValve in org::apache::catalina::core (Class),6,1
HttpStatusCodeElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
SenderThread in org::apache::catalina::tribes::membership::McastServiceImpl (Class),3,0
ExpressionEvaluator in javax::servlet::jsp::el (Class),2,0
PageDirective in org::apache::jasper::compiler::Node (Class),5,0
ContainerListener in org::apache::catalina (Class),1,0
FileResource in org::apache::naming::resources::FileDirContext (Class),2,0
ExistingStandardWrapper in org::apache::catalina::startup::Tomcat (Class),7,0
TestGetConnection in org::apache::tomcat::jdbc::test (Class),2,0
anonymous(ThreadLocal) in org::apache::jasper::runtime::PerThreadTagHandlerPool.init() (Class),1,0
SenderState in org::apache::catalina::tribes::transport (Class),12,3
ExecutorFactory in org::apache::catalina::tribes::util (Class),2,0
ResourcesTask in org::apache::catalina::ant (Class),4,0
PageContextImpl in org::apache::jasper::runtime (Class),48,0
Shm in org::apache::tomcat::jni (Class),8,0
Host in org::apache::tomcat::util::http::mapper::Mapper (Class),2,1
DenyAllServlet in org::apache::catalina::core::TestStandardWrapper (Class),2,1
ImmutableNameNotFoundException in org::apache::naming::resources (Class),8,1
Dynamic in javax::servlet::ServletRegistration (Class),4,0
anonymous(PrivilegedExceptionAction) in org::apache::catalina::core::DefaultInstanceManager.loadClassMaybePrivileged() (Class),1,0
anonymous(ThreadLocal) in org::apache::tomcat::util::http::ServerCookie.<Initializer>() (Class),1,0
ElementValue in org::apache::tomcat::util::bcel::classfile (Class),6,0
SecurityConstraint in org::apache::catalina::deploy (Class),22,1
MemoryUserCreationFactory in org::apache::catalina::users (Class),3,0
anonymous(Runnable) in org::apache::tomcat::util::net::NioBlockingSelector::BlockPoller.add() (Class),1,0
Entries in cal (Class),6,1
MessageFactory in org::apache::el::util (Class),4,0
CopyParentClassLoaderRule in org::apache::catalina::startup (Class),2,1
anonymous(AccessLogElement) in org::apache::catalina::valves::ExtendedAccessLogValve.getClientToServerElement() (Class),1,0
CookieExample in <Default Package> (Class),3,0
MultipointBioSender in org::apache::catalina::tribes::transport::bio (Class),11,1
InternalNioInputBuffer in org::apache::coyote::http11 (Class),14,2
ReplApplContext in org::apache::catalina::ha::context::ReplicatedContext (Class),10,2
ChannelException in org::apache::catalina::tribes (Class),10,1
anonymous(PrivilegedAction) in javax::el::ExpressionFactory.<Initializer>() (Class),1,0
Bug51557Client in org::apache::coyote::http11::TestInternalInputBuffer (Class),4,0
Constants in org::apache::tomcat::util::file (Class),1,0
WebAnnotationSet in org::apache::catalina::startup (Class),16,0
ResetAbandonedTimer in org::apache::tomcat::jdbc::pool::interceptor (Class),8,1
Poll in org::apache::tomcat::jni (Class),10,0
Async3 in async (Class),2,0
ELException in javax::el (Class),5,0
TestDefaultServlet in org::apache::catalina::servlets (Class),5,0
PrivilegedDoLoad in org::apache::catalina::session::StandardManager (Class),2,0
LocalAddrElement in org::apache::catalina::valves::AccessLogValve (Class),3,1
Part in javax::servlet::http (Class),9,0
Bug48616bTei in org::apache::jasper::compiler::TestScriptingVariabler (Class),1,0
JMXSetTask in org::apache::catalina::ant (Class),8,0
MethodNotFoundException in javax::el (Class),5,0
TesterBeanA in org::apache::el::parser (Class),3,1
TestStandardContextAliases in org::apache::catalina::core (Class),1,0
SimpleServlet in org::apache::catalina::connector::TestMaxConnections (Class),3,0
InternalAprInputBuffer in org::apache::coyote::http11 (Class),11,1
TestKeepAliveClient in org::apache::catalina::connector::TestKeepAliveCount (Class),5,0
ContextResource in org::apache::catalina::deploy (Class),13,1
TestThread in org::apache::catalina::valves::Benchmarks (Class),2,0
ServletRequestEvent in javax::servlet (Class),4,0
anonymous(BCELComparator) in org::apache::tomcat::util::bcel::classfile::Field.<Initializer>() (Class),2,0
HostManagerServlet in org::apache::catalina::manager::host (Class),15,0
anonymous(ErrorHandler) in org::apache::catalina::tribes::group::RpcChannel.messageReceived() (Class),2,0
MembershipListener in org::apache::catalina::tribes (Class),2,0
ContextEjb in org::apache::catalina::deploy (Class),10,0
MimePartDataSource in javax::mail::internet (Class),1,0
TestUtf8 in org::apache::catalina::websocket (Class),3,0
XMLString in org::apache::jasper::xmlparser (Class),6,2
AnnotationEntry in org::apache::tomcat::util::bcel::classfile (Class),6,0
RealmBase in org::apache::catalina::realm (Class),50,7
FairIterator in org::apache::tomcat::jdbc::pool::FairBlockingQueue (Class),5,2
ReplicatedContext in org::apache::catalina::ha::context (Class),8,1
Http11NioProcessor in org::apache::coyote::http11 (Class),19,0
anonymous(PrivilegedExceptionAction) in org::apache::catalina::connector::CoyoteInputStream.read() (Class),1,0
SnakeWebSocketServlet in websocket::snake (Class),11,2
Globals in org::apache::catalina (Class),1,0
ByteSentElement in org::apache::catalina::valves::AccessLogValve (Class),2,0
ParallelNioSender in org::apache::catalina::tribes::transport::nio (Class),14,1
ExpressionFactoryImpl in org::apache::el (Class),5,0
JspELException in org::apache::jasper::el (Class),2,0
Ascii in org::apache::tomcat::util::buf (Class),12,0
Cache in org::apache::juli::DateFormatCache (Class),3,0
HelloWorldSimpleTag in jsp2::examples::simpletag (Class),1,0
CallMethodMultiRule in org::apache::catalina::startup (Class),3,0
Bug49567Servlet in org::apache::catalina::core::TestAsyncContextImpl (Class),5,2
AsyncContextCallback in org::apache::coyote (Class),1,1
ServerinfoTask in org::apache::catalina::ant (Class),1,0
NamingContextEnumeration in org::apache::naming (Class),6,1
SystemExit in org::apache::catalina::tribes::demos::EchoRpcTest (Class),2,0
SendMailFactory in org::apache::naming::factory (Class),2,0
Constants in org::apache::naming::factory (Class),1,0
ScopedAttributeELResolver in javax::servlet::jsp::el (Class),7,0
StuckThreadDetectionValve in org::apache::catalina::valves (Class),11,0
UDecoder in org::apache::tomcat::util::buf (Class),13,0
Constants in org::apache::catalina::startup (Class),1,0
CheckFailure in org::apache::tomcat::buildutil::CheckEol (Class),2,0
BodyContentImpl in org::apache::jasper::runtime (Class),39,1
ElementTimestampStruct in org::apache::catalina::valves::ExtendedAccessLogValve (Class),2,0
SetParentClassLoaderRule in org::apache::catalina::startup (Class),3,0
JspFragment in javax::servlet::jsp::tagext (Class),2,0
SimpleTcpCluster in org::apache::catalina::ha::tcp (Class),61,7
TestELSupport in org::apache::el::lang (Class),15,0
TestNamingContextListener in org::apache::catalina::core (Class),2,0
anonymous(ELContext) in javax::el::TestBeanELResolverVarargsInvocation.setup() (Class),5,0
SocketSend in org::apache::catalina::tribes::test::transport (Class),1,0
ExpressionEvaluatorImpl in org::apache::jasper::el (Class),3,0
ClusterManager in org::apache::catalina::ha (Class),11,4
OfferThread in org::apache::tomcat::jdbc::test::TestAsyncQueue (Class),3,0
Sync in org::apache::tomcat::util::threads::LimitLatch (Class),4,1
UserDatabaseRealm in org::apache::catalina::realm (Class),11,0
Tomcat in org::apache::catalina::startup (Class),39,3
anonymous(PrivilegedAction) in org::apache::el::parser::AstValue.<Initializer>() (Class),1,0
ContextListener in listeners (Class),7,0
ScriptingVariabler in org::apache::jasper::compiler (Class),2,0
JspWriterImpl in org::apache::jasper::runtime (Class),42,1
RequestInfo in org::apache::coyote (Class),38,6
anonymous(Runnable) in org::apache::catalina::core::AsyncContextImpl.dispatch() (Class),1,0
MbeansDescriptorsDOMSource in org::apache::tomcat::util::modeler::modules (Class),7,1
ChannelData in org::apache::catalina::tribes::io (Class),28,3
AccessLogAdapter in org::apache::catalina::core (Class),5,0
anonymous(ThreadLocal) in org::apache::catalina::filters::RemoteIpFilter::XForwardedRequest.<Initializer>() (Class),1,0
NonBlockingCoordinator in org::apache::catalina::tribes::group::interceptors (Class),40,7
WithDefaultsRulesWrapper in org::apache::tomcat::util::digester (Class),12,0
Bug48616aTag in org::apache::jasper::compiler::TestScriptingVariabler (Class),1,0
Injectable in org::apache::catalina::deploy (Class),3,0
TldJarScannerCallback in org::apache::jasper::compiler::TldLocationsCache (Class),3,0
StopTask in org::apache::catalina::ant (Class),1,0
SessionTiming in org::apache::catalina::session::ManagerBase (Class),3,2
ELSupport in org::apache::el::lang (Class),17,0
ConstantCP in org::apache::tomcat::util::bcel::classfile (Class),7,2
TrapException in org::apache::tomcat::jdbc::pool (Class),4,0
SetTopRule in org::apache::tomcat::util::digester (Class),9,0
TestCustomErrorClient in org::apache::catalina::servlets::TestDefaultServlet (Class),2,0
Request in org::apache::coyote (Class),58,9
TestWebappClassLoaderMemoryLeak in org::apache::catalina::loader (Class),2,0
Logs in org::apache::catalina::tribes::util (Class),1,0
TreeNode in org::apache::jasper::xmlparser (Class),14,1
ContextAccessController in org::apache::naming (Class),7,0
anonymous(PrivilegedAction) in org::apache::el::util::Validation.<Initializer>() (Class),1,0
Bug37794Servlet in org::apache::catalina::connector::TestRequest (Class),3,0
TestCookieEqualsClient in org::apache::tomcat::util::http::TestCookiesDisallowEquals (Class),3,0
ConstantLong in org::apache::tomcat::util::bcel::classfile (Class),6,1
ExceptionTable in org::apache::tomcat::util::bcel::classfile (Class),7,0
EchoRpcTest in org::apache::catalina::tribes::demos (Class),6,2
ServletDefCreateRule in org::apache::catalina::startup (Class),3,1
Bug49528Servlet in org::apache::catalina::core::TestAsyncContextImpl (Class),5,2
WebXml in org::apache::jasper::compiler (Class),5,3
ServletDef in org::apache::catalina::deploy (Class),33,6
Dumper in org::apache::jasper::compiler (Class),2,0
ServletToJsp in <Default Package> (Class),2,0
RootLogger in org::apache::juli::ClassLoaderLogManager (Class),1,1
Bug49711Client in org::apache::catalina::core::TestStandardContext (Class),4,0
ConstantMethodref in org::apache::tomcat::util::bcel::classfile (Class),2,0
TribesTestSuite in org::apache::catalina::tribes::test (Class),0,0
StandardJarScanner in org::apache::tomcat::util::scan (Class),11,1
RuleSet in org::apache::tomcat::util::digester (Class),2,1
TldJarScannerCallback in org::apache::catalina::startup::TldConfig (Class),3,0
LocalVariable in org::apache::tomcat::util::bcel::classfile (Class),9,4
Constants in org::apache::catalina::websocket (Class),1,0
anonymous(FunctionMapper) in javax::el::TestBeanELResolverVarargsInvocation.setup()::anonymous(ELContext).<Initializer>() (Class),1,0
RpcCallback in org::apache::catalina::tribes::group (Class),2,0
PrivilegedGetTccl in org::apache::catalina::core::AsyncContextImpl (Class),2,0
anonymous(PrivilegedAction) in org::apache::el::lang::ExpressionBuilder.<Initializer>() (Class),1,0
Bug49994Servlet in org::apache::naming::resources::TestNamingContext (Class),3,1
AsyncCometCloseThread in org::apache::catalina::comet::TestCometProcessor (Class),2,0
IntrospectionUtils in org::apache::catalina::tribes::demos (Class),5,0
AnnotationDefault in org::apache::tomcat::util::bcel::classfile (Class),6,0
Constants in org::apache::catalina::realm (Class),1,0
anonymous(ScopeMap) in javax::servlet::jsp::el::ImplicitObjectELResolver::ScopeManager.getRequestScope() (Class),4,0
MultiPointSender in org::apache::catalina::tribes::transport (Class),5,0
BodyTagSupport in javax::servlet::jsp::tagext (Class),10,0
TimeElement in org::apache::catalina::valves::ExtendedAccessLogValve (Class),3,1
RejectHandler in org::apache::tomcat::util::threads::ThreadPoolExecutor (Class),2,0
Executor in org::apache::catalina (Class),2,1
anonymous(PrivilegedExceptionAction) in org::apache::catalina::connector::OutputBuffer.setConverter() (Class),1,0
URL in org::apache::tomcat::util::net (Class),23,5
anonymous(Runnable) in org::apache::catalina::tribes::group::interceptors::MessageDispatch15Interceptor.addToQueue() (Class),1,0
anonymous(PrivilegedExceptionAction) in org::apache::catalina::connector::CoyoteInputStream.read() (Class),1,0
anonymous(INameEnvironment) in org::apache::jasper::compiler::JDTCompiler.generateClass() (Class),6,0
HttpSessionContext in javax::servlet::http (Class),2,0
BackupManager in org::apache::catalina::ha::session (Class),22,2
AjpAprProtocol in org::apache::coyote::ajp (Class),9,0
DiskFileItem in org::apache::tomcat::util::http::fileupload::disk (Class),27,11
RunnableWrapper in org::apache::catalina::core::AsyncContextImpl (Class),3,0
FooTagExtraInfo in examples (Class),1,0
CharsetMapper in org::apache::catalina::util (Class),5,0
ParameterInfo in org::apache::tomcat::util::modeler (Class),3,2
TestMbrListener in org::apache::catalina::tribes::group::TestGroupChannelMemberArrival (Class),6,0
AbstractReplicatedMap in org::apache::catalina::tribes::tipis (Class),66,11
NioSelectorPool in org::apache::tomcat::util::net (Class),21,4
EchoMessageInbound in websocket::echo::EchoMessage (Class),3,0
InputStreamInputBuffer in org::apache::coyote::http11::InternalInputBuffer (Class),2,1
CookieElement in org::apache::catalina::valves::ExtendedAccessLogValve (Class),2,0
ConstantInterfaceMethodref in org::apache::tomcat::util::bcel::classfile (Class),2,0
ResourceFactory in org::apache::naming::factory (Class),1,0
MethodElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
XServletOutputStream in org::apache::catalina::filters::ExpiresFilter (Class),22,0
HomesUserDatabase in org::apache::catalina::startup (Class),7,0
TestVirtualWebappLoader in org::apache::catalina::loader (Class),2,0
RuntimeInvisibleAnnotations in org::apache::tomcat::util::bcel::classfile (Class),4,0
anonymous(PrivilegedAction) in org::apache::naming::factory::MailSessionFactory.getObjectInstance() (Class),1,0
Extension in org::apache::catalina::util (Class),21,6
HelloWorldSession in org::apache::catalina::startup::TestTomcat (Class),3,1
TagPlugin in org::apache::jasper::compiler::tagplugin (Class),1,0
WsOutbound in org::apache::catalina::websocket (Class),15,0
Constants in org::apache::tomcat::util::net (Class),1,0
TomcatWithFastSessionIDs in org::apache::catalina::startup::TomcatBaseTest (Class),2,0
BaseDirContext in org::apache::naming::resources (Class),82,4
ServletContextAttributeListener in javax::servlet (Class),3,0
FMapper in org::apache::el::TestELEvaluation (Class),2,1
TestRequest in org::apache::catalina::connector (Class),8,0
PrivilegedFindResourceByName in org::apache::catalina::loader::WebappClassLoader (Class),2,0
Lifecycle in org::apache::catalina (Class),10,2
PasswdUserDatabase in org::apache::catalina::startup (Class),7,0
ExtendedRpcCallback in org::apache::catalina::tribes::group (Class),2,0
FileItemIterator in org::apache::tomcat::util::http::fileupload (Class),2,0
AsyncListener in javax::servlet (Class),4,0
NamingEntry in org::apache::naming (Class),4,0
Bug52830Servlet in org::apache::naming::resources::TestNamingContext (Class),3,1
TesterSupport in org::apache::tomcat::util::net (Class),9,3
ELArithmetic in org::apache::el::lang (Class),18,0
Resource in org::apache::naming::resources (Class),8,0
ArrayElementValue in org::apache::tomcat::util::bcel::classfile (Class),5,0
DeployTask in org::apache::catalina::ant (Class),14,0
LimitLatch in org::apache::tomcat::util::threads (Class),10,2
CoyoteOutputStream in org::apache::catalina::connector (Class),8,0
Session in javax::mail (Class),2,0
TestGroupChannelOptionFlag in org::apache::catalina::tribes::group (Class),5,0
PingWriterThread in org::apache::catalina::comet::TestCometProcessor (Class),4,1
GetResourceServlet in org::apache::catalina::core::TestStandardContextResources (Class),3,1
Constants in org::apache::catalina::users (Class),1,0
ContextBindings in org::apache::naming (Class),22,3
MemoryUserRule in org::apache::catalina::realm (Class),2,1
CaptureLog in org::apache::tomcat::util::log (Class),4,4
Bug49598Servlet in org::apache::catalina::connector::TestResponse (Class),3,0
CharsetServlet in org::apache::catalina::connector::TestResponse (Class),3,0
MbeansSource in org::apache::tomcat::util::modeler::modules (Class),19,1
AttributeNamesEnumerator in org::apache::catalina::core::ApplicationHttpRequest (Class),5,2
ResponseWrapper in org::apache::catalina::filters::AddDefaultCharsetFilter (Class),3,0
VariableDirective in org::apache::jasper::compiler::Node (Class),3,0
Generator in org::apache::jasper::compiler (Class),31,1
FaultyMember in org::apache::catalina::tribes::ChannelException (Class),6,2
JspFragmentHelper in org::apache::jasper::runtime (Class),3,0
JspRuntimeLibrary in org::apache::jasper::runtime (Class),44,0
ELFunctionMapper in org::apache::jasper::compiler (Class),3,1
ContextTransaction in org::apache::catalina::deploy (Class),8,0
Target in org::apache::el::parser::AstValue (Class),1,1
JspConfigDescriptor in javax::servlet::descriptor (Class),2,0
TesterBeanEnum in org::apache::el (Class),4,1
ImportResponseWrapper in org::apache::jasper::tagplugins::jstl::Util (Class),11,0
ContainerServlet in org::apache::catalina (Class),2,0
AbsoluteComparator in org::apache::catalina::tribes::group::AbsoluteOrder (Class),9,1
ProxyDirContext in org::apache::naming::resources (Class),71,2
AstDotSuffix in org::apache::el::parser (Class),3,0
anonymous(PrivilegedExceptionAction) in org::apache::jasper::runtime::ProtectedFunctionMapper.getMapForFunction() (Class),1,0
PrivilegedSetTccl in org::apache::catalina::core::StandardHostValve (Class),2,0
Bug48839Servlet in org::apache::coyote::http11::TestInternalInputBuffer (Class),3,0
PoolCleaner in org::apache::tomcat::jdbc::pool::ConnectionPool (Class),5,2
AnnotationElementValue in org::apache::tomcat::util::bcel::classfile (Class),5,0
DefaultWebXmlCacheEntry in org::apache::catalina::startup::ContextConfig (Class),4,3
Bug51376SCI in org::apache::catalina::core::TestStandardContext (Class),4,0
TestRemoteIpFilter in org::apache::catalina::filters (Class),18,0
User in org::apache::catalina (Class),17,5
MbeansDescriptorsDigesterSource in org::apache::tomcat::util::modeler::modules (Class),8,2
GetParameterPrivilegedAction in org::apache::catalina::connector::RequestFacade (Class),2,0
TagFileInfo in javax::servlet::jsp::tagext (Class),4,1
WebSocketServlet in org::apache::catalina::websocket (Class),9,0
anonymous(Runnable) in org::apache::tomcat::util::net::NioBlockingSelector::BlockPoller.cancelKey() (Class),1,0
anonymous(AccessLogElement) in org::apache::catalina::valves::ExtendedAccessLogValve.getServletRequestElement() (Class),1,0
ObjectCreationFactory in org::apache::tomcat::util::digester (Class),3,0
SendfileData in org::apache::tomcat::util::net::AprEndpoint (Class),1,0
CompressionFilter in compressionFilters (Class),6,0
TesterLeakingServlet1 in org::apache::tomcat::unittest (Class),3,0
ExceptionUtils in org::apache::jasper::util (Class),2,0
ByteArrayOutputStream in org::apache::tomcat::util::http::fileupload (Class),15,2
TestFlushableGZIPOutputStream in org::apache::coyote::http11::filters (Class),4,0
Validator in org::apache::jasper::compiler (Class),3,0
EchoStreamInbound in websocket::echo::EchoStream (Class),3,0
PerThreadTagHandlerPool in org::apache::jasper::runtime (Class),5,0
EncodingMap in org::apache::jasper::xmlparser (Class),8,0
DigestInfo in org::apache::catalina::authenticator::DigestAuthenticator (Class),5,1
XADataSource in org::apache::tomcat::jdbc::pool (Class),2,0
Benchmarks in org::apache::catalina::session (Class),7,0
MapperListener in org::apache::catalina::connector (Class),18,0
GetSessionPrivilegedAction in org::apache::catalina::connector::RequestFacade (Class),2,0
ContextService in org::apache::catalina::deploy (Class),31,4
AstLessThanEqual in org::apache::el::parser (Class),2,0
CsrfPreventionFilter in org::apache::catalina::filters (Class),9,1
SimpleNode in org::apache::tomcat::util::http::parser (Class),14,0
anonymous(ScopeMap) in javax::servlet::jsp::el::ImplicitObjectELResolver::ScopeManager.getPageScope() (Class),4,0
CompressionServletResponseWrapper in compressionFilters (Class),11,2
AsyncStartWithCompleteServlet in org::apache::catalina::core::TestAsyncContextImpl (Class),3,0
Dynamic in javax::servlet::Registration (Class),1,0
TestQueryTimeoutInterceptor in org::apache::tomcat::jdbc::test (Class),2,0
SavedRequestInputFilter in org::apache::coyote::http11::filters (Class),9,0
DeferredFileOutputStream in org::apache::tomcat::util::http::fileupload (Class),10,3
BookBean in jsp2::examples (Class),4,0
NotNode in org::apache::catalina::ssi::ExpressionParseTree (Class),5,0
EchoStream in websocket::echo (Class),2,0
GetParameterValuePrivilegedAction in org::apache::catalina::connector::RequestFacade (Class),2,0
anonymous(Runnable) in async::Async1.service() (Class),1,0
MethodConstraintServlet in org::apache::catalina::core::TestStandardWrapper (Class),1,0
LimitedInputStream in org::apache::tomcat::util::http::fileupload::util (Class),7,0
SnakeMessageInbound in websocket::snake::SnakeWebSocketServlet (Class),5,0
LifecycleException in org::apache::catalina (Class),5,1
PasswordAuthentication in javax::mail (Class),1,0
VariableResolver in javax::servlet::jsp::el (Class),1,0
URLEncoder in org::apache::catalina::util (Class),4,0
TestKeepAliveCount in org::apache::catalina::connector (Class),2,0
LocalServerNameElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
TaglibLocationRule in org::apache::catalina::startup (Class),2,0
InternalInputBuffer in org::apache::coyote::http11 (Class),10,1
ServletRequestAttributeListener in javax::servlet (Class),3,0
Heartbeat in org::apache::catalina::tribes (Class),1,1
ConnectorMBean in org::apache::catalina::mbeans (Class),3,0
NamingContextBindingsEnumeration in org::apache::naming (Class),7,0
SocketReceive in org::apache::catalina::tribes::test::transport (Class),3,0
AccessLog in org::apache::catalina::valves::Constants (Class),1,0
GetParameterMapPrivilegedAction in org::apache::catalina::connector::RequestFacade (Class),2,0
anonymous(AbstractTableModel) in org::apache::catalina::tribes::demos::MapDemo::SimpleTableDemo.<Initializer>() (Class),7,1
ServiceRef in org::apache::naming (Class),8,2
Multicast in org::apache::tomcat::jni (Class),5,0
RequestURIElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
AliasResult in org::apache::naming::resources::BaseDirContext (Class),1,0
CallMethodRule in org::apache::tomcat::util::digester (Class),18,0
SocketEventProcessor in org::apache::tomcat::util::net::AprEndpoint (Class),3,0
Constants in org::apache::coyote::http11 (Class),1,0
ApplicationFilterRegistration in org::apache::catalina::core (Class),13,0
Import in org::apache::jasper::tagplugins::jstl::core (Class),1,0
Constants in org::apache::catalina::valves (Class),1,0
anonymous(ConcurrentLinkedQueue) in org::apache::tomcat::util::net::NioEndpoint.<Initializer>() (Class),5,0
CipherData in org::apache::tomcat::util::net::SSLSupport (Class),2,0
TestCookiesAllowNameOnly in org::apache::tomcat::util::http (Class),2,0
DateTool in org::apache::catalina::util (Class),1,0
AsyncTimeout in org::apache::tomcat::util::net::JIoEndpoint (Class),2,1
Handler in org::apache::tomcat::util::net::JIoEndpoint (Class),2,1
ColorRenderer in org::apache::catalina::tribes::demos::MapDemo (Class),3,0
StringElement in org::apache::catalina::valves::AccessLogValve (Class),2,0
NamesEnumerator in org::apache::tomcat::util::http (Class),4,0
Code in org::apache::tomcat::util::bcel::classfile (Class),13,1
TaglibRule in org::apache::catalina::startup (Class),2,0
ResourceEntry in org::apache::catalina::loader (Class),2,1
JarFactory in org::apache::tomcat::util::scan (Class),2,0
Async1 in async (Class),2,0
ParseException in org::apache::el::parser (Class),6,1
anonymous(ThreadLocal) in org::apache::catalina::valves::Benchmarks::TimeDateElementBenchmarkTest_Local.<Initializer>() (Class),1,0
InvalidFileNameException in org::apache::tomcat::util::http::fileupload (Class),3,0
IdentityInputFilter in org::apache::coyote::http11::filters (Class),11,0
ResourceBase in org::apache::catalina::deploy (Class),17,1
GlobalResourcesLifecycleListener in org::apache::catalina::mbeans (Class),6,2
InputBuffer in org::apache::catalina::connector (Class),25,7
JJTHttpParserState in org::apache::tomcat::util::http::parser (Class),12,4
PrivilegedGetTccl in org::apache::coyote::AsyncStateMachine (Class),2,0
AsyncStatusServlet in org::apache::catalina::core::TestAsyncContextImpl (Class),3,0
Reaper in org::apache::tomcat::util::http::fileupload::FileCleaningTracker (Class),2,0
StandardWrapper in org::apache::catalina::core (Class),91,13
TimeDateElementBenchmarkTest_Local in org::apache::catalina::valves::Benchmarks (Class),6,1
ConstantString in org::apache::tomcat::util::bcel::classfile (Class),6,1
DataSourceRealm in org::apache::catalina::realm (Class),30,1
AbsoluteOrderingRule in org::apache::catalina::startup (Class),3,0
HttpServletRequestWrapper in javax::servlet::http (Class),32,2
ApplicationDispatcher in org::apache::catalina::core (Class),16,0
PasswordCallback in org::apache::tomcat::jni (Class),1,0
TestContextConfig in org::apache::catalina::startup (Class),4,0
anonymous(ScopeMap) in javax::servlet::jsp::el::ImplicitObjectELResolver::ScopeManager.getParam() (Class),2,0
TagExtraInfoVisitor in org::apache::jasper::compiler::Validator (Class),2,0
TestGenerator in org::apache::jasper::compiler (Class),11,0
Bug50805 in org::apache::tomcat::jdbc::test (Class),2,0
AjpProtocol in org::apache::coyote::ajp (Class),5,0
WebdavFixFilter in org::apache::catalina::filters (Class),6,0
MessageDispatch15Interceptor in org::apache::catalina::tribes::group::interceptors (Class),15,0
TestSSOnonLoginAndDigestAuthenticator in org::apache::catalina::authenticator (Class),17,0
NameRule in org::apache::catalina::startup (Class),4,1
StatementFinalizer in org::apache::tomcat::jdbc::pool::interceptor (Class),4,0
ProgressListener in org::apache::tomcat::util::http::fileupload (Class),1,0
anonymous(HandshakeCompletedListener) in org::apache::tomcat::util::net::TestSsl.testRenegotiateFail() (Class),1,0
ExecutorServlet in org::apache::catalina::loader::TestWebappClassLoaderExecutorMemoryLeak (Class),3,0
Bug37794Client in org::apache::catalina::connector::TestRequest (Class),4,0
ParseException in org::apache::tomcat::util::http::parser (Class),6,1
FormAuthClient in org::apache::catalina::authenticator::TestFormAuthenticator (Class),7,0
anonymous(Authenticator) in org::apache::naming::factory::MailSessionFactory.getObjectInstance()::anonymous(PrivilegedAction).run() (Class),1,0
JspFactoryImpl in org::apache::jasper::runtime (Class),8,0
TestCookiesAllowEquals in org::apache::tomcat::util::http (Class),2,0
StringParser in org::apache::catalina::util (Class),18,1
UserElement in org::apache::catalina::valves::AccessLogValve (Class),2,1
anonymous(Runnable) in org::apache::catalina::tribes::membership::McastServiceImpl.memberBroadcastsReceived() (Class),1,0
IterationTag in javax::servlet::jsp::tagext (Class),2,0
QueryStats in org::apache::tomcat::jdbc::pool::interceptor::SlowQueryReport (Class),20,3
TesterBug50640SslImpl in org::apache::tomcat::util::net::jsse (Class),2,0
anonymous(ScopeMap) in javax::servlet::jsp::el::ImplicitObjectELResolver::ScopeManager.getParamValues() (Class),2,0
Container in org::apache::catalina (Class),40,10
